"dependencyName","usingPackageCount","dependencyVersionCount","packageNameExamples","dependencyVersionExamples","packageDirectory","Source Cypher File: External_Dependencies/Package_json_dependencies_occurrence.cypher"
"@babel/preset-env",1,0,"@remix-run/react-router","","react-router-6.28.1/react-router-6.28.1",""
"@rollup/plugin-typescript",1,0,"@remix-run/react-router","","react-router-6.28.1/react-router-6.28.1",""
"abort-controller",1,0,"@remix-run/react-router","","react-router-6.28.1/react-router-6.28.1",""
"rollup-plugin-extensions",1,0,"@remix-run/react-router","","react-router-6.28.1/react-router-6.28.1",""
"@types/jsdom",1,0,"@remix-run/react-router","","react-router-6.28.1/react-router-6.28.1",""
"eslint-plugin-react-hooks",1,0,"@remix-run/react-router","","react-router-6.28.1/react-router-6.28.1",""
"@remix-run/web-fetch",1,0,"@remix-run/react-router","","react-router-6.28.1/react-router-6.28.1",""
"@babel/core",1,0,"@remix-run/react-router","","react-router-6.28.1/react-router-6.28.1",""
"@typescript-eslint/parser",1,0,"@remix-run/react-router","","react-router-6.28.1/react-router-6.28.1",""
"jsonfile",1,0,"@remix-run/react-router","","react-router-6.28.1/react-router-6.28.1",""
"@octokit/core",1,0,"@remix-run/react-router","","react-router-6.28.1/react-router-6.28.1",""
"@types/react",1,0,"@remix-run/react-router","","react-router-6.28.1/react-router-6.28.1",""
"chalk",1,0,"@remix-run/react-router","","react-router-6.28.1/react-router-6.28.1",""
"type-fest",1,0,"@remix-run/react-router","","react-router-6.28.1/react-router-6.28.1",""
"@babel/preset-modules",1,0,"@remix-run/react-router","","react-router-6.28.1/react-router-6.28.1",""
"@manypkg/get-packages",1,0,"@remix-run/react-router","","react-router-6.28.1/react-router-6.28.1",""
"@types/react-native",1,0,"@remix-run/react-router","","react-router-6.28.1/react-router-6.28.1",""
"@octokit/graphql",1,0,"@remix-run/react-router","","react-router-6.28.1/react-router-6.28.1",""
"@octokit/plugin-paginate-rest",1,0,"@remix-run/react-router","","react-router-6.28.1/react-router-6.28.1",""
"@babel/preset-typescript",1,0,"@remix-run/react-router","","react-router-6.28.1/react-router-6.28.1",""
"remark-stringify",1,0,"@remix-run/react-router","","react-router-6.28.1/react-router-6.28.1",""
"unified",1,0,"@remix-run/react-router","","react-router-6.28.1/react-router-6.28.1",""
"@testing-library/jest-dom",1,0,"@remix-run/react-router","","react-router-6.28.1/react-router-6.28.1",""
"@types/react-test-renderer",1,0,"@remix-run/react-router","","react-router-6.28.1/react-router-6.28.1",""
"@types/jest",1,0,"@remix-run/react-router","","react-router-6.28.1/react-router-6.28.1",""
"@types/semver",1,0,"@remix-run/react-router","","react-router-6.28.1/react-router-6.28.1",""
"prompt-confirm",1,0,"@remix-run/react-router","","react-router-6.28.1/react-router-6.28.1",""
"eslint-plugin-import",1,0,"@remix-run/react-router","","react-router-6.28.1/react-router-6.28.1",""
"@remix-run/changelog-github",1,0,"@remix-run/react-router","","react-router-6.28.1/react-router-6.28.1",""
"babel-jest",1,0,"@remix-run/react-router","","react-router-6.28.1/react-router-6.28.1",""
"@types/react-dom",1,0,"@remix-run/react-router","","react-router-6.28.1/react-router-6.28.1",""
"@ampproject/filesize",1,0,"@remix-run/react-router","","react-router-6.28.1/react-router-6.28.1",""
"@typescript-eslint/eslint-plugin",1,0,"@remix-run/react-router","","react-router-6.28.1/react-router-6.28.1",""
"babel-eslint",1,0,"@remix-run/react-router","","react-router-6.28.1/react-router-6.28.1",""
"babel-plugin-dev-expression",1,0,"@remix-run/react-router","","react-router-6.28.1/react-router-6.28.1",""
"eslint-config-react-app",1,0,"@remix-run/react-router","","react-router-6.28.1/react-router-6.28.1",""
"rollup-plugin-copy",1,0,"@remix-run/react-router","","react-router-6.28.1/react-router-6.28.1",""
"@changesets/cli",1,0,"@remix-run/react-router","","react-router-6.28.1/react-router-6.28.1",""
"rollup-plugin-prettier",1,0,"@remix-run/react-router","","react-router-6.28.1/react-router-6.28.1",""
"@babel/preset-react",1,0,"@remix-run/react-router","","react-router-6.28.1/react-router-6.28.1",""
"cheerio",1,0,"@remix-run/react-router","","react-router-6.28.1/react-router-6.28.1",""
"@ungap/url-search-params",1,0,"react-router-native","","react-router-6.28.1/react-router-6.28.1/packages/react-router-native",""
"@reach/visually-hidden",1,0,"custom-filter-link","","react-router-6.28.1/react-router-6.28.1/examples/custom-filter-link",""
"@remix-run/node",1,0,"ssr-data-router","","react-router-6.28.1/react-router-6.28.1/examples/ssr-data-router",""
"localforage",1,0,"notes","","react-router-6.28.1/react-router-6.28.1/examples/notes",""
"jsurl",1,0,"custom-query-parse-serialization","","react-router-6.28.1/react-router-6.28.1/examples/custom-query-parsing",""
