"fullQualifiedDependentTypeName","dependentTypeName","dependentTypeLabels","numberOfUsingPackages","Source Cypher File: Internal_Dependencies/List_types_that_are_used_by_many_different_packages.cypher"
"org.axonframework.modelling.saga.repository.SagaStore$Entry","SagaStore$Entry","Type,File,Java,ByteCode,GenericDeclaration,Interface,Mark4TypeWeaklyConnectedComponent0,Mark4TypeLabelPropagation1,Mark4TypeLouvainCommunity12,Mark4TypeLeidenCommunity12,Mark4TypeKCoreDecomposition7,Mark4TypeMaximumKCut0.2948717948717949",4,""
"org.axonframework.messaging.Scope","Scope","Type,File,Java,ByteCode,Class,Mark4TypeWeaklyConnectedComponent0,Mark4TypeLabelPropagation1,Mark4TypeLouvainCommunity2,Mark4TypeLeidenCommunity2,Mark4TypeKCoreDecomposition4,Mark4TypeMaximumKCut0.4",4,""
"org.axonframework.eventhandling.async.SequencingPolicy","SequencingPolicy","Type,File,Java,ByteCode,GenericDeclaration,Interface,Mark4TypeWeaklyConnectedComponent0,Mark4TypeLabelPropagation1,Mark4TypeLouvainCommunity7,Mark4TypeLeidenCommunity4,Mark4TypeKCoreDecomposition6",4,""
"org.axonframework.commandhandling.SimpleCommandBus","SimpleCommandBus","Type,File,Java,ByteCode,Class,Mark4TopCentralityHyperlinkInducedTopicSearchHub,Mark4TypeWeaklyConnectedComponent0,Mark4TypeLabelPropagation1,Mark4TypeLouvainCommunity5,Mark4TypeLeidenCommunity7,Mark4TypeKCoreDecomposition10",4,""
"org.axonframework.commandhandling.SimpleCommandBus$Builder","SimpleCommandBus$Builder","Type,File,Java,ByteCode,Class,Mark4TypeWeaklyConnectedComponent0,Mark4TypeLabelPropagation1,Mark4TypeLouvainCommunity5,Mark4TypeLeidenCommunity7,Mark4TypeKCoreDecomposition10",4,""
"org.axonframework.common.StringUtils","StringUtils","Type,File,Java,ByteCode,Class,Mark4TopCentralityHarmonic,Mark4TopCentralityCloseness,Mark4TypeWeaklyConnectedComponent0,Mark4TypeLabelPropagation1,Mark4TypeLouvainCommunity5,Mark4TypeLeidenCommunity7,Mark4TypeKCoreDecomposition6,Mark4TypeMaximumKCut0.09523809523809523",4,""
"org.axonframework.messaging.SubscribableMessageSource","SubscribableMessageSource","Type,File,Java,ByteCode,GenericDeclaration,Interface,Mark4TypeWeaklyConnectedComponent0,Mark4TypeLabelPropagation1,Mark4TypeLouvainCommunity7,Mark4TypeLeidenCommunity4,Mark4TypeKCoreDecomposition8,Mark4TypeMaximumKCut0.23636363636363636",4,""
"org.axonframework.eventhandling.TrackedDomainEventData","TrackedDomainEventData","Type,File,Java,ByteCode,Class,GenericDeclaration,Mark4TypeWeaklyConnectedComponent0,Mark4TypeLabelPropagation1,Mark4TypeLouvainCommunity10,Mark4TypeLeidenCommunity10,Mark4TypeKCoreDecomposition8,Mark4TypeMaximumKCut0.3333333333333333",4,""
"org.axonframework.eventhandling.TrackingEventStream","TrackingEventStream","Type,File,Java,ByteCode,Interface,Mark4TypeWeaklyConnectedComponent0,Mark4TypeLabelPropagation1,Mark4TypeLouvainCommunity11,Mark4TypeLeidenCommunity11,Mark4TypeKCoreDecomposition8,Mark4TypeMaximumKCut0.3111111111111111",4,""
"org.axonframework.eventhandling.tokenstore.UnableToInitializeTokenException","UnableToInitializeTokenException","Type,File,Java,ByteCode,Class,Mark4TypeWeaklyConnectedComponent0,Mark4TypeLabelPropagation1,Mark4TypeLouvainCommunity12,Mark4TypeLeidenCommunity11,Mark4TypeKCoreDecomposition5,Mark4TypeMaximumKCut0.26666666666666666",4,""
"org.axonframework.deadline.AbstractDeadlineManager","AbstractDeadlineManager","Type,File,Java,ByteCode,Class,Mark4TypeWeaklyConnectedComponent0,Mark4TypeLabelPropagation1,Mark4TypeLouvainCommunity5,Mark4TypeLeidenCommunity5,Mark4TypeKCoreDecomposition10,Mark4TypeMaximumKCut0.16363636363636364",3,""
"org.axonframework.eventhandling.AbstractEventBus$Builder","AbstractEventBus$Builder","Type,File,Java,ByteCode,Class,Mark4TypeWeaklyConnectedComponent0,Mark4TypeLabelPropagation1,Mark4TypeLouvainCommunity13,Mark4TypeLeidenCommunity11,Mark4TypeKCoreDecomposition10",3,""
"org.axonframework.eventsourcing.AggregateFactory","AggregateFactory","Type,File,Java,ByteCode,GenericDeclaration,Interface,Mark4TypeWeaklyConnectedComponent0,Mark4TypeLabelPropagation1,Mark4TypeLouvainCommunity2,Mark4TypeLeidenCommunity2,Mark4TypeKCoreDecomposition10,Mark4TypeMaximumKCut0.2087912087912088",3,""
"org.axonframework.serialization.AnnotationRevisionResolver","AnnotationRevisionResolver","Type,File,Java,ByteCode,Class,Mark4TypeWeaklyConnectedComponent0,Mark4TypeLabelPropagation1,Mark4TypeLouvainCommunity4,Mark4TypeLeidenCommunity3,Mark4TypeKCoreDecomposition5,Mark4TypeMaximumKCut0.3333333333333333",3,""
"org.axonframework.modelling.command.ApplyMore","ApplyMore","Type,File,Java,ByteCode,Interface,Mark4TypeWeaklyConnectedComponent0,Mark4TypeLabelPropagation1,Mark4TypeLouvainCommunity2,Mark4TypeLeidenCommunity2,Mark4TypeKCoreDecomposition5,Mark4TypeMaximumKCut0.2857142857142857",3,""
"org.axonframework.eventsourcing.eventstore.BatchingEventStorageEngine","BatchingEventStorageEngine","Type,File,Java,ByteCode,Class,Mark4TypeWeaklyConnectedComponent0,Mark4TypeLabelPropagation1,Mark4TypeLouvainCommunity10,Mark4TypeLeidenCommunity10,Mark4TypeKCoreDecomposition9,Mark4TypeMaximumKCut0.3181818181818182",3,""
"org.axonframework.eventsourcing.eventstore.BatchingEventStorageEngine$Builder","BatchingEventStorageEngine$Builder","Type,File,Java,ByteCode,Class,Mark4TypeWeaklyConnectedComponent0,Mark4TypeLabelPropagation1,Mark4TypeLouvainCommunity10,Mark4TypeLeidenCommunity10,Mark4TypeKCoreDecomposition10",3,""
"org.axonframework.serialization.CannotConvertBetweenTypesException","CannotConvertBetweenTypesException","Type,File,Java,ByteCode,Class,Mark4TypeWeaklyConnectedComponent0,Mark4TypeLabelPropagation13,Mark4TypeLouvainCommunity4,Mark4TypeLeidenCommunity3,Mark4TypeKCoreDecomposition3,Mark4TypeMaximumKCut0.0",3,""
"org.axonframework.messaging.deadletter.Cause","Cause","Type,File,Java,ByteCode,Interface,Mark4TypeWeaklyConnectedComponent0,Mark4TypeLabelPropagation24,Mark4TypeLouvainCommunity3,Mark4TypeLeidenCommunity9,Mark4TypeKCoreDecomposition8,Mark4TypeMaximumKCut0.42424242424242425",3,""
"org.axonframework.serialization.ChainingConverter","ChainingConverter","Type,File,Java,ByteCode,Class,Mark4TypeWeaklyConnectedComponent0,Mark4TypeLabelPropagation1,Mark4TypeLouvainCommunity4,Mark4TypeLeidenCommunity3,Mark4TypeKCoreDecomposition8,Mark4TypeMaximumKCut0.3111111111111111",3,""
"org.axonframework.commandhandling.CommandExecutionException","CommandExecutionException","Type,File,Java,ByteCode,Class,Mark4TypeWeaklyConnectedComponent0,Mark4TypeLabelPropagation2,Mark4TypeLouvainCommunity6,Mark4TypeLeidenCommunity6,Mark4TypeKCoreDecomposition4,Mark4TypeMaximumKCut0.1",3,""
"org.axonframework.modelling.command.CommandTargetResolver","CommandTargetResolver","Type,File,Java,ByteCode,Interface,Mark4TypeWeaklyConnectedComponent0,Mark4TypeLabelPropagation1,Mark4TypeLouvainCommunity5,Mark4TypeLeidenCommunity2,Mark4TypeKCoreDecomposition9,Mark4TypeMaximumKCut0.3787878787878788",3,""
"org.axonframework.eventhandling.tokenstore.ConfigToken","ConfigToken","Type,File,Java,ByteCode,Class,Mark4TypeWeaklyConnectedComponent0,Mark4TypeLabelPropagation22,Mark4TypeLouvainCommunity12,Mark4TypeLeidenCommunity9,Mark4TypeKCoreDecomposition4,Mark4TypeMaximumKCut0.5",3,""
"org.axonframework.config.Configurer","Configurer","Type,File,Java,ByteCode,Interface,Mark4TopCentralityBetweenness,Mark4TopCentralityHyperlinkInducedTopicSearchHub,Mark4TypeWeaklyConnectedComponent0,Mark4TypeLabelPropagation1,Mark4TypeLouvainCommunity7,Mark4TypeLeidenCommunity4,Mark4TypeKCoreDecomposition10",3,""
"org.axonframework.config.ConfigurerModule","ConfigurerModule","Type,File,Java,ByteCode,Interface,Mark4TopCentralityBetweenness,Mark4TypeWeaklyConnectedComponent0,Mark4TypeLabelPropagation1,Mark4TypeLouvainCommunity7,Mark4TypeLeidenCommunity4,Mark4TypeKCoreDecomposition8,Mark4TypeMaximumKCut0.42857142857142855",3,""
"org.axonframework.modelling.command.ConflictingAggregateVersionException","ConflictingAggregateVersionException","Type,File,Java,ByteCode,Class,Mark4TypeWeaklyConnectedComponent0,Mark4TypeLabelPropagation1,Mark4TypeLouvainCommunity2,Mark4TypeLeidenCommunity2,Mark4TypeKCoreDecomposition4,Mark4TypeMaximumKCut0.06666666666666667",3,""
"org.axonframework.serialization.ContentTypeConverter","ContentTypeConverter","Type,File,Java,ByteCode,GenericDeclaration,Interface,Mark4TypeWeaklyConnectedComponent0,Mark4TypeLabelPropagation47,Mark4TypeLouvainCommunity4,Mark4TypeLeidenCommunity3,Mark4TypeKCoreDecomposition4",3,""
"org.axonframework.messaging.deadletter.DeadLetterQueueOverflowException","DeadLetterQueueOverflowException","Type,File,Java,ByteCode,Class,Mark4TypeWeaklyConnectedComponent0,Mark4TypeLabelPropagation24,Mark4TypeLouvainCommunity3,Mark4TypeLeidenCommunity9,Mark4TypeKCoreDecomposition6,Mark4TypeMaximumKCut0.26666666666666666",3,""
"org.axonframework.deadline.DeadlineException","DeadlineException","Type,File,Java,ByteCode,Class,Mark4TypeWeaklyConnectedComponent0,Mark4TypeLabelPropagation1,Mark4TypeLouvainCommunity9,Mark4TypeLeidenCommunity3,Mark4TypeKCoreDecomposition4,Mark4TypeMaximumKCut0.0",3,""
"org.axonframework.deadline.DeadlineManager","DeadlineManager","Type,File,Java,ByteCode,Interface,Mark4TypeWeaklyConnectedComponent0,Mark4TypeLabelPropagation1,Mark4TypeLouvainCommunity7,Mark4TypeLeidenCommunity4,Mark4TypeKCoreDecomposition9,Mark4TypeMaximumKCut0.13636363636363635",3,""
"org.axonframework.commandhandling.gateway.DefaultCommandGateway","DefaultCommandGateway","Type,File,Java,ByteCode,Class,Mark4TypeWeaklyConnectedComponent0,Mark4TypeLabelPropagation1,Mark4TypeLouvainCommunity5,Mark4TypeLeidenCommunity7,Mark4TypeKCoreDecomposition10,Mark4TypeMaximumKCut0.2571428571428571",3,""
"org.axonframework.commandhandling.gateway.DefaultCommandGateway$Builder","DefaultCommandGateway$Builder","Type,File,Java,ByteCode,Class,Mark4TypeWeaklyConnectedComponent0,Mark4TypeLabelPropagation1,Mark4TypeLouvainCommunity5,Mark4TypeLeidenCommunity7,Mark4TypeKCoreDecomposition10",3,""
"org.axonframework.eventhandling.DefaultEventBusSpanFactory","DefaultEventBusSpanFactory","Type,File,Java,ByteCode,Class,Mark4TypeWeaklyConnectedComponent0,Mark4TypeLabelPropagation1,Mark4TypeLouvainCommunity9,Mark4TypeLeidenCommunity0,Mark4TypeKCoreDecomposition9,Mark4TypeMaximumKCut0.4444444444444444",3,""
"org.axonframework.eventhandling.DefaultEventBusSpanFactory$Builder","DefaultEventBusSpanFactory$Builder","Type,File,Java,ByteCode,Class,Mark4TypeWeaklyConnectedComponent0,Mark4TypeLabelPropagation1,Mark4TypeLouvainCommunity9,Mark4TypeLeidenCommunity0,Mark4TypeKCoreDecomposition8,Mark4TypeMaximumKCut0.5238095238095238",3,""
"org.axonframework.eventhandling.DomainEventSequenceAware","DomainEventSequenceAware","Type,File,Java,ByteCode,Interface,Mark4TypeWeaklyConnectedComponent0,Mark4TypeLabelPropagation1,Mark4TypeLouvainCommunity2,Mark4TypeLeidenCommunity2,Mark4TypeKCoreDecomposition3,Mark4TypeMaximumKCut0.0",3,""
"org.axonframework.eventhandling.EventHandler","EventHandler","Type,File,Java,ByteCode,Annotation,Mark4TypeWeaklyConnectedComponent0,Mark4TypeLabelPropagation13,Mark4TypeLouvainCommunity1,Mark4TypeLeidenCommunity1,Mark4TypeKCoreDecomposition3,Mark4TypeMaximumKCut0.0",3,""
"org.axonframework.eventhandling.EventHandlerInvoker","EventHandlerInvoker","Type,File,Java,ByteCode,Interface,Mark4TypeWeaklyConnectedComponent0,Mark4TypeLabelPropagation1,Mark4TypeLouvainCommunity7,Mark4TypeLeidenCommunity4,Mark4TypeKCoreDecomposition10",3,""
"org.axonframework.eventhandling.EventMessageHandler","EventMessageHandler","Type,File,Java,ByteCode,Interface,Mark4TypeWeaklyConnectedComponent0,Mark4TypeLabelPropagation1,Mark4TypeLouvainCommunity3,Mark4TypeLeidenCommunity4,Mark4TypeKCoreDecomposition8",3,""
"org.axonframework.config.EventProcessingConfiguration","EventProcessingConfiguration","Type,File,Java,ByteCode,Interface,Mark4TopCentralityBetweenness,Mark4TypeWeaklyConnectedComponent0,Mark4TypeLabelPropagation1,Mark4TypeLouvainCommunity7,Mark4TypeLeidenCommunity4,Mark4TypeKCoreDecomposition10,Mark4TypeMaximumKCut0.17333333333333334",3,""
"org.axonframework.springboot.EventProcessorProperties","EventProcessorProperties","Type,File,Java,ByteCode,Class,Mark4TypeWeaklyConnectedComponent0,Mark4TypeLabelPropagation1,Mark4TypeLouvainCommunity7,Mark4TypeLeidenCommunity4,Mark4TypeKCoreDecomposition6,Mark4TypeMaximumKCut0.4444444444444444",3,""
"org.axonframework.eventhandling.EventProcessorSpanFactory","EventProcessorSpanFactory","Type,File,Java,ByteCode,Interface,Mark4TypeWeaklyConnectedComponent0,Mark4TypeLabelPropagation1,Mark4TypeLouvainCommunity7,Mark4TypeLeidenCommunity4,Mark4TypeKCoreDecomposition10,Mark4TypeMaximumKCut0.36363636363636365",3,""
"org.axonframework.test.matchers.FieldFilter","FieldFilter","Type,File,Java,ByteCode,Interface,Mark4TopCentralityCostEffectiveLazyForward,Mark4TypeWeaklyConnectedComponent0,Mark4TypeLabelPropagation1,Mark4TypeLouvainCommunity2,Mark4TypeLeidenCommunity5,Mark4TypeKCoreDecomposition7",3,""
"org.axonframework.eventhandling.GenericDomainEventEntry","GenericDomainEventEntry","Type,File,Java,ByteCode,Class,GenericDeclaration,Mark4TypeWeaklyConnectedComponent0,Mark4TypeLabelPropagation1,Mark4TypeLouvainCommunity10,Mark4TypeLeidenCommunity10,Mark4TypeKCoreDecomposition4,Mark4TypeMaximumKCut0.0",3,""
"org.axonframework.eventhandling.GenericTrackedEventMessage","GenericTrackedEventMessage","Type,File,Java,ByteCode,Class,GenericDeclaration,Mark4TypeWeaklyConnectedComponent0,Mark4TypeLabelPropagation1,Mark4TypeLouvainCommunity4,Mark4TypeLeidenCommunity3,Mark4TypeKCoreDecomposition9,Mark4TypeMaximumKCut0.5555555555555556",3,""
"org.axonframework.axonserver.connector.util.GrpcMetaData","GrpcMetaData","Type,File,Java,ByteCode,Class,Mark4TypeWeaklyConnectedComponent0,Mark4TypeLabelPropagation1,Mark4TypeLouvainCommunity4,Mark4TypeLeidenCommunity3,Mark4TypeKCoreDecomposition7,Mark4TypeMaximumKCut0.47619047619047616",3,""
"org.axonframework.axonserver.connector.util.GrpcMetadataSerializer","GrpcMetadataSerializer","Type,File,Java,ByteCode,Class,Mark4TypeWeaklyConnectedComponent0,Mark4TypeLabelPropagation1,Mark4TypeLouvainCommunity8,Mark4TypeLeidenCommunity0,Mark4TypeKCoreDecomposition5,Mark4TypeMaximumKCut0.4",3,""
"org.axonframework.axonserver.connector.util.GrpcObjectSerializer","GrpcObjectSerializer","Type,File,Java,ByteCode,Class,GenericDeclaration,Mark4TypeWeaklyConnectedComponent0,Mark4TypeLabelPropagation1,Mark4TypeLouvainCommunity8,Mark4TypeLeidenCommunity0,Mark4TypeKCoreDecomposition7,Mark4TypeMaximumKCut0.3611111111111111",3,""
"org.axonframework.axonserver.connector.util.GrpcPayloadSerializer","GrpcPayloadSerializer","Type,File,Java,ByteCode,Class,Mark4TypeWeaklyConnectedComponent0,Mark4TypeLabelPropagation1,Mark4TypeLouvainCommunity8,Mark4TypeLeidenCommunity0,Mark4TypeKCoreDecomposition6,Mark4TypeMaximumKCut0.42857142857142855",3,""
"org.axonframework.axonserver.connector.util.GrpcSerializedObject","GrpcSerializedObject","Type,File,Java,ByteCode,Class,Mark4TypeWeaklyConnectedComponent0,Mark4TypeLabelPropagation1,Mark4TypeLouvainCommunity4,Mark4TypeLeidenCommunity3,Mark4TypeKCoreDecomposition8,Mark4TypeMaximumKCut0.17777777777777778",3,""
"org.axonframework.common.jdbc.JdbcUtils$SqlFunction","JdbcUtils$SqlFunction","Type,File,Java,ByteCode,Interface,Mark4TypeWeaklyConnectedComponent0,Mark4TypeLabelPropagation1,Mark4TypeLouvainCommunity12,Mark4TypeLeidenCommunity9,Mark4TypeKCoreDecomposition5,Mark4TypeMaximumKCut0.4",3,""
"org.axonframework.common.jdbc.JdbcUtils$SqlResultConverter","JdbcUtils$SqlResultConverter","Type,File,Java,ByteCode,GenericDeclaration,Interface,Mark4TypeWeaklyConnectedComponent0,Mark4TypeLabelPropagation1,Mark4TypeLouvainCommunity12,Mark4TypeLeidenCommunity9,Mark4TypeKCoreDecomposition5,Mark4TypeMaximumKCut0.4",3,""
"org.axonframework.eventhandling.ListenerInvocationErrorHandler","ListenerInvocationErrorHandler","Type,File,Java,ByteCode,Interface,Mark4TypeWeaklyConnectedComponent0,Mark4TypeLabelPropagation1,Mark4TypeLouvainCommunity7,Mark4TypeLeidenCommunity4,Mark4TypeKCoreDecomposition9",3,""
"org.axonframework.commandhandling.callbacks.LoggingCallback","LoggingCallback","Type,File,Java,ByteCode,Class,Mark4TypeWeaklyConnectedComponent0,Mark4TypeLabelPropagation1,Mark4TypeLouvainCommunity5,Mark4TypeLeidenCommunity7,Mark4TypeKCoreDecomposition6,Mark4TypeMaximumKCut0.5333333333333333",3,""
"org.axonframework.commandhandling.LoggingDuplicateCommandHandlerResolver","LoggingDuplicateCommandHandlerResolver","Type,File,Java,ByteCode,Class,Mark4TypeWeaklyConnectedComponent0,Mark4TypeLabelPropagation1,Mark4TypeLouvainCommunity8,Mark4TypeLeidenCommunity7,Mark4TypeKCoreDecomposition6,Mark4TypeMaximumKCut0.3333333333333333",3,""
"org.axonframework.eventhandling.LoggingErrorHandler","LoggingErrorHandler","Type,File,Java,ByteCode,Class,Mark4TypeWeaklyConnectedComponent0,Mark4TypeLabelPropagation1,Mark4TypeLouvainCommunity3,Mark4TypeLeidenCommunity4,Mark4TypeKCoreDecomposition7,Mark4TypeMaximumKCut0.5238095238095238",3,""
"org.axonframework.queryhandling.LoggingQueryInvocationErrorHandler","LoggingQueryInvocationErrorHandler","Type,File,Java,ByteCode,Class,Mark4TypeWeaklyConnectedComponent0,Mark4TypeLabelPropagation1,Mark4TypeLouvainCommunity8,Mark4TypeLeidenCommunity4,Mark4TypeKCoreDecomposition9,Mark4TypeMaximumKCut0.4722222222222222",3,""
"org.axonframework.queryhandling.LoggingQueryInvocationErrorHandler$Builder","LoggingQueryInvocationErrorHandler$Builder","Type,File,Java,ByteCode,Class,Mark4TypeWeaklyConnectedComponent0,Mark4TypeLabelPropagation1,Mark4TypeLouvainCommunity8,Mark4TypeLeidenCommunity4,Mark4TypeKCoreDecomposition9,Mark4TypeMaximumKCut0.5357142857142857",3,""
"org.axonframework.test.matchers.Matchers","Matchers","Type,File,Java,ByteCode,Class,Mark4TopCentralityCostEffectiveLazyForward,Mark4TypeWeaklyConnectedComponent0,Mark4TypeLabelPropagation3,Mark4TypeLouvainCommunity5,Mark4TypeLeidenCommunity5,Mark4TypeKCoreDecomposition7",3,""
"org.axonframework.config.ModuleConfiguration","ModuleConfiguration","Type,File,Java,ByteCode,Interface,Mark4TypeWeaklyConnectedComponent0,Mark4TypeLabelPropagation1,Mark4TypeLouvainCommunity7,Mark4TypeLeidenCommunity4,Mark4TypeKCoreDecomposition8,Mark4TypeMaximumKCut0.37777777777777777",3,""
"org.axonframework.messaging.annotation.MultiHandlerDefinition","MultiHandlerDefinition","Type,File,Java,ByteCode,Class,Mark4TypeWeaklyConnectedComponent0,Mark4TypeLabelPropagation1,Mark4TypeLouvainCommunity1,Mark4TypeLeidenCommunity1,Mark4TypeKCoreDecomposition8,Mark4TypeMaximumKCut0.4727272727272727",3,""
"org.axonframework.messaging.annotation.MultiHandlerEnhancerDefinition","MultiHandlerEnhancerDefinition","Type,File,Java,ByteCode,Class,Mark4TypeWeaklyConnectedComponent0,Mark4TypeLabelPropagation5,Mark4TypeLouvainCommunity1,Mark4TypeLeidenCommunity1,Mark4TypeKCoreDecomposition6,Mark4TypeMaximumKCut0.5",3,""
"org.axonframework.messaging.annotation.MultiParameterResolverFactory","MultiParameterResolverFactory","Type,File,Java,ByteCode,Class,Mark4TypeWeaklyConnectedComponent0,Mark4TypeLabelPropagation1,Mark4TypeLouvainCommunity1,Mark4TypeLeidenCommunity1,Mark4TypeKCoreDecomposition6,Mark4TypeMaximumKCut0.38095238095238093",3,""
"org.axonframework.commandhandling.callbacks.NoOpCallback","NoOpCallback","Type,File,Java,ByteCode,Class,Mark4TypeWeaklyConnectedComponent0,Mark4TypeLabelPropagation1,Mark4TypeLouvainCommunity5,Mark4TypeLeidenCommunity7,Mark4TypeKCoreDecomposition6,Mark4TypeMaximumKCut0.5333333333333333",3,""
"org.axonframework.messaging.deadletter.NoSuchDeadLetterException","NoSuchDeadLetterException","Type,File,Java,ByteCode,Class,Mark4TypeWeaklyConnectedComponent0,Mark4TypeLabelPropagation24,Mark4TypeLouvainCommunity3,Mark4TypeLeidenCommunity9,Mark4TypeKCoreDecomposition6,Mark4TypeMaximumKCut0.26666666666666666",3,""
"org.axonframework.common.lock.NullLockFactory","NullLockFactory","Type,File,Java,ByteCode,Enum,Mark4TypeWeaklyConnectedComponent0,Mark4TypeLabelPropagation1,Mark4TypeLouvainCommunity2,Mark4TypeLeidenCommunity2,Mark4TypeKCoreDecomposition5,Mark4TypeMaximumKCut0.4",3,""
"org.axonframework.common.lock.PessimisticLockFactory","PessimisticLockFactory","Type,File,Java,ByteCode,Class,Mark4TypeWeaklyConnectedComponent0,Mark4TypeLabelPropagation15,Mark4TypeLouvainCommunity0,Mark4TypeLeidenCommunity13,Mark4TypeKCoreDecomposition5,Mark4TypeMaximumKCut0.2222222222222222",3,""
"org.axonframework.axonserver.connector.PriorityRunnable","PriorityRunnable","Type,File,Java,ByteCode,Class,Mark4TypeWeaklyConnectedComponent0,Mark4TypeLabelPropagation1,Mark4TypeLouvainCommunity8,Mark4TypeLeidenCommunity0,Mark4TypeKCoreDecomposition4,Mark4TypeMaximumKCut0.2",3,""
"org.axonframework.queryhandling.QueryInvocationErrorHandler","QueryInvocationErrorHandler","Type,File,Java,ByteCode,Interface,Mark4TypeWeaklyConnectedComponent0,Mark4TypeLabelPropagation1,Mark4TypeLouvainCommunity8,Mark4TypeLeidenCommunity4,Mark4TypeKCoreDecomposition9,Mark4TypeMaximumKCut0.5111111111111111",3,""
"org.axonframework.queryhandling.QueryResponseMessage","QueryResponseMessage","Type,File,Java,ByteCode,GenericDeclaration,Interface,Mark4TypeWeaklyConnectedComponent0,Mark4TypeLabelPropagation1,Mark4TypeLouvainCommunity8,Mark4TypeLeidenCommunity0,Mark4TypeKCoreDecomposition9,Mark4TypeMaximumKCut0.21052631578947367",3,""
"org.axonframework.queryhandling.QueryUpdateEmitter","QueryUpdateEmitter","Type,File,Java,ByteCode,Interface,Mark4TypeWeaklyConnectedComponent0,Mark4TypeLabelPropagation1,Mark4TypeLouvainCommunity8,Mark4TypeLeidenCommunity0,Mark4TypeKCoreDecomposition10",3,""
"org.axonframework.messaging.RemoteExceptionDescription","RemoteExceptionDescription","Type,File,Java,ByteCode,Class,Mark4TypeWeaklyConnectedComponent0,Mark4TypeLabelPropagation2,Mark4TypeLouvainCommunity6,Mark4TypeLeidenCommunity6,Mark4TypeKCoreDecomposition3,Mark4TypeMaximumKCut0.16666666666666666",3,""
"org.axonframework.messaging.RemoteHandlingException","RemoteHandlingException","Type,File,Java,ByteCode,Class,Mark4TypeWeaklyConnectedComponent0,Mark4TypeLabelPropagation2,Mark4TypeLouvainCommunity6,Mark4TypeLeidenCommunity6,Mark4TypeKCoreDecomposition3,Mark4TypeMaximumKCut0.4",3,""
"org.axonframework.messaging.RemoteNonTransientHandlingException","RemoteNonTransientHandlingException","Type,File,Java,ByteCode,Class,Mark4TypeWeaklyConnectedComponent0,Mark4TypeLabelPropagation2,Mark4TypeLouvainCommunity6,Mark4TypeLeidenCommunity6,Mark4TypeKCoreDecomposition3,Mark4TypeMaximumKCut0.3",3,""
"org.axonframework.eventhandling.ReplayToken","ReplayToken","Type,File,Java,ByteCode,Class,Mark4TypeWeaklyConnectedComponent0,Mark4TypeLabelPropagation1,Mark4TypeLouvainCommunity11,Mark4TypeLeidenCommunity11,Mark4TypeKCoreDecomposition9,Mark4TypeMaximumKCut0.2761904761904762",3,""
"org.axonframework.commandhandling.distributed.RoutingStrategy","RoutingStrategy","Type,File,Java,ByteCode,Interface,Mark4TypeWeaklyConnectedComponent0,Mark4TypeLabelPropagation1,Mark4TypeLouvainCommunity5,Mark4TypeLeidenCommunity7,Mark4TypeKCoreDecomposition6,Mark4TypeMaximumKCut0.3111111111111111",3,""
"org.axonframework.eventhandling.scheduling.SchedulingException","SchedulingException","Type,File,Java,ByteCode,Class,Mark4TypeWeaklyConnectedComponent0,Mark4TypeLabelPropagation1,Mark4TypeLouvainCommunity4,Mark4TypeLeidenCommunity3,Mark4TypeKCoreDecomposition4,Mark4TypeMaximumKCut0.0",3,""
"org.axonframework.eventhandling.async.SequentialPerAggregatePolicy","SequentialPerAggregatePolicy","Type,File,Java,ByteCode,Class,Mark4TypeWeaklyConnectedComponent0,Mark4TypeLabelPropagation1,Mark4TypeLouvainCommunity10,Mark4TypeLeidenCommunity4,Mark4TypeKCoreDecomposition6,Mark4TypeMaximumKCut0.5333333333333333",3,""
"org.axonframework.serialization.SerializedMetaData","SerializedMetaData","Type,File,Java,ByteCode,Class,GenericDeclaration,Mark4TypeWeaklyConnectedComponent0,Mark4TypeLabelPropagation1,Mark4TypeLouvainCommunity4,Mark4TypeLeidenCommunity3,Mark4TypeKCoreDecomposition7,Mark4TypeMaximumKCut0.5714285714285714",3,""
"org.axonframework.eventhandling.SimpleEventBus","SimpleEventBus","Type,File,Java,ByteCode,Class,Mark4TypeWeaklyConnectedComponent0,Mark4TypeLabelPropagation1,Mark4TypeLouvainCommunity13,Mark4TypeLeidenCommunity11,Mark4TypeKCoreDecomposition7,Mark4TypeMaximumKCut0.3333333333333333",3,""
"org.axonframework.eventhandling.SimpleEventBus$Builder","SimpleEventBus$Builder","Type,File,Java,ByteCode,Class,Mark4TypeWeaklyConnectedComponent0,Mark4TypeLabelPropagation1,Mark4TypeLouvainCommunity13,Mark4TypeLeidenCommunity11,Mark4TypeKCoreDecomposition9,Mark4TypeMaximumKCut0.4",3,""
"org.axonframework.queryhandling.SimpleQueryBus","SimpleQueryBus","Type,File,Java,ByteCode,Class,Mark4TopCentralityHyperlinkInducedTopicSearchHub,Mark4TypeWeaklyConnectedComponent0,Mark4TypeLabelPropagation1,Mark4TypeLouvainCommunity8,Mark4TypeLeidenCommunity0,Mark4TypeKCoreDecomposition10",3,""
"org.axonframework.queryhandling.SimpleQueryBus$Builder","SimpleQueryBus$Builder","Type,File,Java,ByteCode,Class,Mark4TypeWeaklyConnectedComponent0,Mark4TypeLabelPropagation1,Mark4TypeLouvainCommunity8,Mark4TypeLeidenCommunity0,Mark4TypeKCoreDecomposition10",3,""
