"artifactName","fullPackageName","typeName","numberOfExternalTypeCaller","numberOfExternalTypeCalls","numberOfExternalPackages","numberOfExternalTypes","externalPackageNames","externalTypeNames","packageName","fullTypeName","Source Cypher File: External_Dependencies/External_package_usage_per_type.cypher"
"axon-spring-boot-autoconfigure-4.10.1","org.axonframework.springboot.service.connection","AxonServerTestContainerConnectionDetailsFactory",3,6,2,3,"org.springframework.boot.autoconfigure.service.connection,org.springframework.boot.testcontainers.service.connection","org.springframework.boot.autoconfigure.service.connection.ConnectionDetails,org.springframework.boot.testcontainers.service.connection.ContainerConnectionDetailsFactory,org.springframework.boot.testcontainers.service.connection.ContainerConnectionSource","connection","org.axonframework.springboot.service.connection.AxonServerTestContainerConnectionDetailsFactory",""
"axon-spring-boot-autoconfigure-4.10.1","org.axonframework.springboot.util","OnQualifiedBeanCondition",2,4,2,2,"org.springframework.core.annotation,org.springframework.boot.autoconfigure.condition","org.springframework.core.annotation.Order,org.springframework.boot.autoconfigure.condition.ConditionOutcome","util","org.axonframework.springboot.util.OnQualifiedBeanCondition",""
"axon-spring-boot-autoconfigure-4.10.1","org.axonframework.springboot.util","OnMissingQualifiedBeanCondition",2,4,2,2,"org.springframework.core.annotation,org.springframework.boot.autoconfigure.condition","org.springframework.core.annotation.Order,org.springframework.boot.autoconfigure.condition.ConditionOutcome","util","org.axonframework.springboot.util.OnMissingQualifiedBeanCondition",""
"axon-spring-boot-autoconfigure-4.10.1","org.axonframework.springboot.util.jpa","ContainerManagedEntityManagerProvider",3,5,2,3,"javax.annotation,jakarta.persistence","javax.annotation.Nonnull,jakarta.persistence.EntityManager,jakarta.persistence.PersistenceContext","jpa","org.axonframework.springboot.util.jpa.ContainerManagedEntityManagerProvider",""
"axon-spring-boot-autoconfigure-4.10.1","org.axonframework.springboot.util.legacyjpa","ContainerManagedEntityManagerProvider",3,5,2,3,"javax.persistence,javax.annotation","javax.persistence.EntityManager,javax.annotation.Nonnull,javax.persistence.PersistenceContext","legacyjpa","org.axonframework.springboot.util.legacyjpa.ContainerManagedEntityManagerProvider",""
"axon-test-4.10.1","org.axonframework.test.aggregate","ResultValidatorImpl",4,77,2,4,"org.hamcrest,javax.annotation","org.hamcrest.Matcher,org.hamcrest.StringDescription,org.hamcrest.CoreMatchers,javax.annotation.Nonnull","aggregate","org.axonframework.test.aggregate.ResultValidatorImpl",""
"axon-test-4.10.1","org.axonframework.test.matchers","DeepEqualsMatcher",4,19,2,4,"org.hamcrest,org.slf4j","org.hamcrest.Description,org.slf4j.Logger,org.slf4j.LoggerFactory,org.hamcrest.BaseMatcher","matchers","org.axonframework.test.matchers.DeepEqualsMatcher",""
"axon-test-4.10.1","org.axonframework.test.saga","FixtureExecutionResultImpl",3,28,2,3,"org.hamcrest,org.junit.jupiter.api","org.hamcrest.Matcher,org.hamcrest.CoreMatchers,org.junit.jupiter.api.Assertions","saga","org.axonframework.test.saga.FixtureExecutionResultImpl",""
"axon-tracing-opentelemetry-4.10.1","org.axonframework.tracing.opentelemetry","MetadataContextGetter",2,3,2,2,"io.opentelemetry.context.propagation,javax.annotation","io.opentelemetry.context.propagation.TextMapGetter,javax.annotation.Nonnull","opentelemetry","org.axonframework.tracing.opentelemetry.MetadataContextGetter",""
"axon-tracing-opentelemetry-4.10.1","org.axonframework.tracing.opentelemetry","MetadataContextSetter",2,5,2,2,"javax.annotation,io.opentelemetry.context.propagation","javax.annotation.Nonnull,io.opentelemetry.context.propagation.TextMapSetter","opentelemetry","org.axonframework.tracing.opentelemetry.MetadataContextSetter",""
"axon-configuration-4.10.1","org.axonframework.config","LifecycleHandlerInspector",2,5,1,2,"org.slf4j","org.slf4j.Logger,org.slf4j.LoggerFactory","config","org.axonframework.config.LifecycleHandlerInspector",""
"axon-configuration-4.10.1","org.axonframework.config","ConfigurerModule",1,1,1,1,"javax.annotation","javax.annotation.Nonnull","config","org.axonframework.config.ConfigurerModule",""
"axon-configuration-4.10.1","org.axonframework.config","LifecycleHandlerInspector$1",1,2,1,1,"javax.annotation","javax.annotation.Nonnull","config","org.axonframework.config.LifecycleHandlerInspector$1",""
"axon-configuration-4.10.1","org.axonframework.config","EventProcessingModule",1,10,1,1,"javax.annotation","javax.annotation.Nonnull","config","org.axonframework.config.EventProcessingModule",""
"axon-configuration-4.10.1","org.axonframework.config","EventProcessingConfigurer",1,7,1,1,"javax.annotation","javax.annotation.Nonnull","config","org.axonframework.config.EventProcessingConfigurer",""
"axon-configuration-4.10.1","org.axonframework.config","EventProcessingConfiguration",1,3,1,1,"javax.annotation","javax.annotation.Nonnull","config","org.axonframework.config.EventProcessingConfiguration",""
"axon-configuration-4.10.1","org.axonframework.config","Configuration$1",1,2,1,1,"javax.annotation","javax.annotation.Nonnull","config","org.axonframework.config.Configuration$1",""
"axon-configuration-4.10.1","org.axonframework.config","Configuration",1,9,1,1,"javax.annotation","javax.annotation.Nonnull","config","org.axonframework.config.Configuration",""
"axon-configuration-4.10.1","org.axonframework.config","Configurer",1,42,1,1,"javax.annotation","javax.annotation.Nonnull","config","org.axonframework.config.Configurer",""
"axon-disruptor-4.10.1","org.axonframework.disruptor.commandhandling","DisruptorUnitOfWork",1,1,1,1,"javax.annotation","javax.annotation.Nonnull","commandhandling","org.axonframework.disruptor.commandhandling.DisruptorUnitOfWork",""
"axon-disruptor-4.10.1","org.axonframework.disruptor.commandhandling","FirstLevelCache",1,2,1,1,"WeakValue","WeakValue.WeakValue","commandhandling","org.axonframework.disruptor.commandhandling.FirstLevelCache",""
"axon-eventsourcing-4.10.1","org.axonframework.eventsourcing","SnapshotTriggerDefinition",1,3,1,1,"javax.annotation","javax.annotation.Nonnull","eventsourcing","org.axonframework.eventsourcing.SnapshotTriggerDefinition",""
"axon-eventsourcing-4.10.1","org.axonframework.eventsourcing","AggregateLoadTimeSnapshotTriggerDefinition",1,3,1,1,"javax.annotation","javax.annotation.Nonnull","eventsourcing","org.axonframework.eventsourcing.AggregateLoadTimeSnapshotTriggerDefinition",""
"axon-eventsourcing-4.10.1","org.axonframework.eventsourcing","AbstractSnapshotTrigger",1,1,1,1,"javax.annotation","javax.annotation.Nonnull","eventsourcing","org.axonframework.eventsourcing.AbstractSnapshotTrigger",""
"axon-eventsourcing-4.10.1","org.axonframework.eventsourcing","EventCountSnapshotTriggerDefinition",1,3,1,1,"javax.annotation","javax.annotation.Nonnull","eventsourcing","org.axonframework.eventsourcing.EventCountSnapshotTriggerDefinition",""
"axon-eventsourcing-4.10.1","org.axonframework.eventsourcing","AggregateSnapshotter$Builder",1,2,1,1,"javax.annotation","javax.annotation.Nonnull","eventsourcing","org.axonframework.eventsourcing.AggregateSnapshotter$Builder",""
"axon-eventsourcing-4.10.1","org.axonframework.eventsourcing","AbstractSnapshotter$Builder",1,2,1,1,"javax.annotation","javax.annotation.Nonnull","eventsourcing","org.axonframework.eventsourcing.AbstractSnapshotter$Builder",""
"axon-eventsourcing-4.10.1","org.axonframework.eventsourcing","NoSnapshotTriggerDefinition",1,1,1,1,"javax.annotation","javax.annotation.Nonnull","eventsourcing","org.axonframework.eventsourcing.NoSnapshotTriggerDefinition",""
"axon-eventsourcing-4.10.1","org.axonframework.eventsourcing","FilteringEventStorageEngine",1,8,1,1,"javax.annotation","javax.annotation.Nonnull","eventsourcing","org.axonframework.eventsourcing.FilteringEventStorageEngine",""
"axon-eventsourcing-4.10.1","org.axonframework.eventsourcing","NoSnapshotTriggerDefinition$NoSnapshotTrigger",1,1,1,1,"javax.annotation","javax.annotation.Nonnull","eventsourcing","org.axonframework.eventsourcing.NoSnapshotTriggerDefinition$NoSnapshotTrigger",""
"axon-eventsourcing-4.10.1","org.axonframework.eventsourcing","Snapshotter",1,2,1,1,"javax.annotation","javax.annotation.Nonnull","eventsourcing","org.axonframework.eventsourcing.Snapshotter",""
"axon-eventsourcing-4.10.1","org.axonframework.eventsourcing","EventSourcingRepository$Builder",1,15,1,1,"javax.annotation","javax.annotation.Nonnull","eventsourcing","org.axonframework.eventsourcing.EventSourcingRepository$Builder",""
"axon-eventsourcing-4.10.1","org.axonframework.eventsourcing","SnapshotTrigger",1,1,1,1,"javax.annotation","javax.annotation.Nonnull","eventsourcing","org.axonframework.eventsourcing.SnapshotTrigger",""
"axon-eventsourcing-4.10.1","org.axonframework.eventsourcing","AbstractSnapshotter$SilentTask",1,4,1,1,"org.slf4j","org.slf4j.Logger","eventsourcing","org.axonframework.eventsourcing.AbstractSnapshotter$SilentTask",""
"axon-eventsourcing-4.10.1","org.axonframework.eventsourcing.eventstore","SequenceEventStorageEngine",1,6,1,1,"javax.annotation","javax.annotation.Nonnull","eventstore","org.axonframework.eventsourcing.eventstore.SequenceEventStorageEngine",""
"axon-eventsourcing-4.10.1","org.axonframework.eventsourcing.eventstore","EmbeddedEventStore$Builder",1,7,1,1,"javax.annotation","javax.annotation.Nonnull","eventstore","org.axonframework.eventsourcing.eventstore.EmbeddedEventStore$Builder",""
"axon-eventsourcing-4.10.1","org.axonframework.eventsourcing.eventstore","AbstractEventStore$Builder",1,2,1,1,"javax.annotation","javax.annotation.Nonnull","eventstore","org.axonframework.eventsourcing.eventstore.AbstractEventStore$Builder",""
"axon-eventsourcing-4.10.1","org.axonframework.eventsourcing.eventstore","EventStorageEngine",2,9,1,2,"javax.annotation","javax.annotation.Nonnull,javax.annotation.Nullable","eventstore","org.axonframework.eventsourcing.eventstore.EventStorageEngine",""
"axon-eventsourcing-4.10.1","org.axonframework.eventsourcing.eventstore","EventStore",1,3,1,1,"javax.annotation","javax.annotation.Nonnull","eventstore","org.axonframework.eventsourcing.eventstore.EventStore",""
"axon-eventsourcing-4.10.1","org.axonframework.eventsourcing.eventstore","AbstractEventStorageEngine",1,4,1,1,"javax.annotation","javax.annotation.Nonnull","eventstore","org.axonframework.eventsourcing.eventstore.AbstractEventStorageEngine",""
"axon-eventsourcing-4.10.1","org.axonframework.eventsourcing.eventstore","EmbeddedEventStore$Cleaner",1,1,1,1,"org.slf4j","org.slf4j.Logger","eventstore","org.axonframework.eventsourcing.eventstore.EmbeddedEventStore$Cleaner",""
"axon-eventsourcing-4.10.1","org.axonframework.eventsourcing.eventstore","EmbeddedEventStore$EventProducer",1,1,1,1,"org.slf4j","org.slf4j.Logger","eventstore","org.axonframework.eventsourcing.eventstore.EmbeddedEventStore$EventProducer",""
"axon-eventsourcing-4.10.1","org.axonframework.eventsourcing.eventstore.inmemory","InMemoryEventStorageEngine",1,5,1,1,"javax.annotation","javax.annotation.Nonnull","inmemory","org.axonframework.eventsourcing.eventstore.inmemory.InMemoryEventStorageEngine",""
"axon-eventsourcing-4.10.1","org.axonframework.eventsourcing.eventstore.jdbc","JdbcEventStorageEngine$Builder",1,1,1,1,"javax.annotation","javax.annotation.Nonnull","jdbc","org.axonframework.eventsourcing.eventstore.jdbc.JdbcEventStorageEngine$Builder",""
"axon-eventsourcing-4.10.1","org.axonframework.eventsourcing.eventstore.legacyjpa","EmbeddedEventStore$Builder",1,7,1,1,"javax.annotation","javax.annotation.Nonnull","legacyjpa","org.axonframework.eventsourcing.eventstore.legacyjpa.EmbeddedEventStore$Builder",""
"axon-eventsourcing-4.10.1","org.axonframework.eventsourcing.eventstore.legacyjpa","EmbeddedEventStore$Cleaner",1,1,1,1,"org.slf4j","org.slf4j.Logger","legacyjpa","org.axonframework.eventsourcing.eventstore.legacyjpa.EmbeddedEventStore$Cleaner",""
"axon-eventsourcing-4.10.1","org.axonframework.eventsourcing.eventstore.legacyjpa","EmbeddedEventStore$EventProducer",1,1,1,1,"org.slf4j","org.slf4j.Logger","legacyjpa","org.axonframework.eventsourcing.eventstore.legacyjpa.EmbeddedEventStore$EventProducer",""
"axon-messaging-4.10.1","org.axonframework.commandhandling","AsynchronousCommandBus$Builder",1,14,1,1,"javax.annotation","javax.annotation.Nonnull","commandhandling","org.axonframework.commandhandling.AsynchronousCommandBus$Builder",""
"axon-messaging-4.10.1","org.axonframework.commandhandling","MethodCommandHandlerDefinition$MethodCommandMessageHandlingMember",1,1,1,1,"javax.annotation","javax.annotation.Nonnull","commandhandling","org.axonframework.commandhandling.MethodCommandHandlerDefinition$MethodCommandMessageHandlingMember",""
"axon-messaging-4.10.1","org.axonframework.commandhandling","MonitorAwareCallback",2,4,1,2,"javax.annotation","javax.annotation.Nonnull,javax.annotation.Nullable","commandhandling","org.axonframework.commandhandling.MonitorAwareCallback",""
"axon-messaging-4.10.1","org.axonframework.commandhandling","SimpleCommandBus$Builder",1,7,1,1,"javax.annotation","javax.annotation.Nonnull","commandhandling","org.axonframework.commandhandling.SimpleCommandBus$Builder",""
"axon-messaging-4.10.1","org.axonframework.commandhandling","WrappedCommandCallback",1,2,1,1,"javax.annotation","javax.annotation.Nonnull","commandhandling","org.axonframework.commandhandling.WrappedCommandCallback",""
"axon-messaging-4.10.1","org.axonframework.commandhandling","GenericCommandResultMessage",2,21,1,2,"javax.annotation","javax.annotation.Nonnull,javax.annotation.Nullable","commandhandling","org.axonframework.commandhandling.GenericCommandResultMessage",""
"axon-messaging-4.10.1","org.axonframework.commandhandling","MethodCommandHandlerDefinition",1,1,1,1,"javax.annotation","javax.annotation.Nonnull","commandhandling","org.axonframework.commandhandling.MethodCommandHandlerDefinition",""
"axon-messaging-4.10.1","org.axonframework.commandhandling","CommandMessage",1,4,1,1,"javax.annotation","javax.annotation.Nonnull","commandhandling","org.axonframework.commandhandling.CommandMessage",""
"axon-messaging-4.10.1","org.axonframework.commandhandling","DuplicateCommandHandlerResolver",1,3,1,1,"javax.annotation","javax.annotation.Nonnull","commandhandling","org.axonframework.commandhandling.DuplicateCommandHandlerResolver",""
"axon-messaging-4.10.1","org.axonframework.commandhandling","CommandCallback",1,2,1,1,"javax.annotation","javax.annotation.Nonnull","commandhandling","org.axonframework.commandhandling.CommandCallback",""
"axon-messaging-4.10.1","org.axonframework.commandhandling","CommandBus",1,5,1,1,"javax.annotation","javax.annotation.Nonnull","commandhandling","org.axonframework.commandhandling.CommandBus",""
"axon-messaging-4.10.1","org.axonframework.commandhandling","FailingDuplicateCommandHandlerResolver",1,3,1,1,"javax.annotation","javax.annotation.Nonnull","commandhandling","org.axonframework.commandhandling.FailingDuplicateCommandHandlerResolver",""
"axon-messaging-4.10.1","org.axonframework.commandhandling","GenericCommandMessage",1,12,1,1,"javax.annotation","javax.annotation.Nonnull","commandhandling","org.axonframework.commandhandling.GenericCommandMessage",""
"axon-messaging-4.10.1","org.axonframework.commandhandling","CommandResultMessage",1,6,1,1,"javax.annotation","javax.annotation.Nonnull","commandhandling","org.axonframework.commandhandling.CommandResultMessage",""
"axon-messaging-4.10.1","org.axonframework.commandhandling.callbacks","FutureCallback",1,2,1,1,"javax.annotation","javax.annotation.Nonnull","callbacks","org.axonframework.commandhandling.callbacks.FutureCallback",""
"axon-messaging-4.10.1","org.axonframework.commandhandling.callbacks","NoOpCallback",1,2,1,1,"javax.annotation","javax.annotation.Nonnull","callbacks","org.axonframework.commandhandling.callbacks.NoOpCallback",""
"axon-messaging-4.10.1","org.axonframework.commandhandling.distributed","DistributedCommandBus$Builder",1,2,1,1,"javax.annotation","javax.annotation.Nonnull","distributed","org.axonframework.commandhandling.distributed.DistributedCommandBus$Builder",""
"axon-messaging-4.10.1","org.axonframework.commandhandling.distributed","RoutingStrategy",1,1,1,1,"javax.annotation","javax.annotation.Nonnull","distributed","org.axonframework.commandhandling.distributed.RoutingStrategy",""
"axon-messaging-4.10.1","org.axonframework.commandhandling.distributed","UnresolvedRoutingKeyPolicy",1,1,1,1,"javax.annotation","javax.annotation.Nonnull","distributed","org.axonframework.commandhandling.distributed.UnresolvedRoutingKeyPolicy",""
"axon-messaging-4.10.1","org.axonframework.commandhandling.distributed","MetaDataRoutingStrategy",1,1,1,1,"javax.annotation","javax.annotation.Nonnull","distributed","org.axonframework.commandhandling.distributed.MetaDataRoutingStrategy",""
"axon-messaging-4.10.1","org.axonframework.commandhandling.distributed","CommandBusConnector",1,7,1,1,"javax.annotation","javax.annotation.Nonnull","distributed","org.axonframework.commandhandling.distributed.CommandBusConnector",""
"axon-messaging-4.10.1","org.axonframework.commandhandling.distributed","CommandCallbackWrapper",1,3,1,1,"javax.annotation","javax.annotation.Nonnull","distributed","org.axonframework.commandhandling.distributed.CommandCallbackWrapper",""
"axon-messaging-4.10.1","org.axonframework.commandhandling.distributed","AbstractRoutingStrategy",1,4,1,1,"javax.annotation","javax.annotation.Nonnull","distributed","org.axonframework.commandhandling.distributed.AbstractRoutingStrategy",""
"axon-messaging-4.10.1","org.axonframework.commandhandling.distributed","AnnotationRoutingStrategy",1,1,1,1,"javax.annotation","javax.annotation.Nonnull","distributed","org.axonframework.commandhandling.distributed.AnnotationRoutingStrategy",""
"axon-messaging-4.10.1","org.axonframework.commandhandling.distributed.commandfilter","DenyAll",1,3,1,1,"javax.annotation","javax.annotation.Nonnull","commandfilter","org.axonframework.commandhandling.distributed.commandfilter.DenyAll",""
"axon-messaging-4.10.1","org.axonframework.commandhandling.distributed.commandfilter","AcceptAll",1,3,1,1,"javax.annotation","javax.annotation.Nonnull","commandfilter","org.axonframework.commandhandling.distributed.commandfilter.AcceptAll",""
"axon-messaging-4.10.1","org.axonframework.commandhandling.gateway","RetryScheduler",1,4,1,1,"javax.annotation","javax.annotation.Nonnull","gateway","org.axonframework.commandhandling.gateway.RetryScheduler",""
"axon-messaging-4.10.1","org.axonframework.commandhandling.gateway","CommandGatewayFactory$GatewayInvocationHandler$Builder",1,4,1,1,"javax.annotation","javax.annotation.Nonnull","gateway","org.axonframework.commandhandling.gateway.CommandGatewayFactory$GatewayInvocationHandler$Builder",""
"axon-messaging-4.10.1","org.axonframework.commandhandling.gateway","CommandGatewayFactory$DispatchOnInvocationHandler$Builder",1,4,1,1,"javax.annotation","javax.annotation.Nonnull","gateway","org.axonframework.commandhandling.gateway.CommandGatewayFactory$DispatchOnInvocationHandler$Builder",""
"axon-messaging-4.10.1","org.axonframework.commandhandling.gateway","DefaultCommandGateway$Builder",1,4,1,1,"javax.annotation","javax.annotation.Nonnull","gateway","org.axonframework.commandhandling.gateway.DefaultCommandGateway$Builder",""
"axon-messaging-4.10.1","org.axonframework.commandhandling.gateway","RetryingCallback",1,2,1,1,"javax.annotation","javax.annotation.Nonnull","gateway","org.axonframework.commandhandling.gateway.RetryingCallback",""
"axon-messaging-4.10.1","org.axonframework.commandhandling.gateway","CommandGatewayFactory$TypeSafeCallbackWrapper",1,2,1,1,"javax.annotation","javax.annotation.Nonnull","gateway","org.axonframework.commandhandling.gateway.CommandGatewayFactory$TypeSafeCallbackWrapper",""
"axon-messaging-4.10.1","org.axonframework.commandhandling.gateway","AbstractCommandGateway$Builder",1,2,1,1,"javax.annotation","javax.annotation.Nonnull","gateway","org.axonframework.commandhandling.gateway.AbstractCommandGateway$Builder",""
"axon-messaging-4.10.1","org.axonframework.commandhandling.gateway","CommandGatewayFactory$CompositeCallback",1,2,1,1,"javax.annotation","javax.annotation.Nonnull","gateway","org.axonframework.commandhandling.gateway.CommandGatewayFactory$CompositeCallback",""
"axon-messaging-4.10.1","org.axonframework.commandhandling.gateway","CommandGateway",1,13,1,1,"javax.annotation","javax.annotation.Nonnull","gateway","org.axonframework.commandhandling.gateway.CommandGateway",""
"axon-messaging-4.10.1","org.axonframework.commandhandling.gateway","AbstractRetryScheduler$Builder",1,7,1,1,"javax.annotation","javax.annotation.Nonnull","gateway","org.axonframework.commandhandling.gateway.AbstractRetryScheduler$Builder",""
"axon-messaging-4.10.1","org.axonframework.commandhandling.gateway","AbstractCommandGateway",1,3,1,1,"javax.annotation","javax.annotation.Nonnull","gateway","org.axonframework.commandhandling.gateway.AbstractCommandGateway",""
"axon-messaging-4.10.1","org.axonframework.common","AxonThreadFactory",1,1,1,1,"javax.annotation","javax.annotation.Nonnull","common","org.axonframework.common.AxonThreadFactory",""
"axon-messaging-4.10.1","org.axonframework.common","IdentifierFactory",2,8,1,2,"org.slf4j","org.slf4j.Logger,org.slf4j.LoggerFactory","common","org.axonframework.common.IdentifierFactory",""
"axon-messaging-4.10.1","org.axonframework.common","TypeReflectionUtils$VarMap",1,1,1,1,"org.slf4j","org.slf4j.Logger","common","org.axonframework.common.TypeReflectionUtils$VarMap",""
"axon-messaging-4.10.1","org.axonframework.common","TypeReflectionUtils",2,6,1,2,"org.slf4j","org.slf4j.Logger,org.slf4j.LoggerFactory","common","org.axonframework.common.TypeReflectionUtils",""
"axon-messaging-4.10.1","org.axonframework.common.caching","EhCache3Adapter$1",1,11,1,1,"org.ehcache.event","org.ehcache.event.EventType","caching","org.axonframework.common.caching.EhCache3Adapter$1",""
"axon-messaging-4.10.1","org.axonframework.common.caching","EhCache3Adapter$CacheEventListenerAdapter",3,11,1,3,"org.ehcache.event","org.ehcache.event.EventType,org.ehcache.event.CacheEventListener,org.ehcache.event.CacheEvent","caching","org.axonframework.common.caching.EhCache3Adapter$CacheEventListenerAdapter",""
"axon-messaging-4.10.1","org.axonframework.common.jpa","SimpleEntityManagerProvider",1,3,1,1,"jakarta.persistence","jakarta.persistence.EntityManager","jpa","org.axonframework.common.jpa.SimpleEntityManagerProvider",""
"axon-messaging-4.10.1","org.axonframework.common.jpa","EntityManagerProvider",1,1,1,1,"jakarta.persistence","jakarta.persistence.EntityManager","jpa","org.axonframework.common.jpa.EntityManagerProvider",""
"axon-messaging-4.10.1","org.axonframework.common.jpa","PagingJpaQueryIterable",1,2,1,1,"jakarta.persistence","jakarta.persistence.TypedQuery","jpa","org.axonframework.common.jpa.PagingJpaQueryIterable",""
"axon-messaging-4.10.1","org.axonframework.common.jpa","PagingJpaQueryIterable$PagingIterator",1,4,1,1,"jakarta.persistence","jakarta.persistence.TypedQuery","jpa","org.axonframework.common.jpa.PagingJpaQueryIterable$PagingIterator",""
"axon-messaging-4.10.1","org.axonframework.common.legacyjpa","EntityManagerProvider",1,1,1,1,"javax.persistence","javax.persistence.EntityManager","legacyjpa","org.axonframework.common.legacyjpa.EntityManagerProvider",""
"axon-messaging-4.10.1","org.axonframework.common.legacyjpa","SimpleEntityManagerProvider",1,3,1,1,"javax.persistence","javax.persistence.EntityManager","legacyjpa","org.axonframework.common.legacyjpa.SimpleEntityManagerProvider",""
"axon-messaging-4.10.1","org.axonframework.common.legacyjpa","PagingJpaQueryIterable$PagingIterator",1,4,1,1,"javax.persistence","javax.persistence.TypedQuery","legacyjpa","org.axonframework.common.legacyjpa.PagingJpaQueryIterable$PagingIterator",""
"axon-messaging-4.10.1","org.axonframework.common.legacyjpa","PagingJpaQueryIterable",1,2,1,1,"javax.persistence","javax.persistence.TypedQuery","legacyjpa","org.axonframework.common.legacyjpa.PagingJpaQueryIterable",""
"axon-messaging-4.10.1","org.axonframework.common.property","PropertyAccessStrategy",1,2,1,1,"javax.annotation","javax.annotation.Nonnull","property","org.axonframework.common.property.PropertyAccessStrategy",""
"axon-messaging-4.10.1","org.axonframework.common.property","AbstractMethodPropertyAccessStrategy",2,5,1,2,"org.slf4j","org.slf4j.Logger,org.slf4j.LoggerFactory","property","org.axonframework.common.property.AbstractMethodPropertyAccessStrategy",""
"axon-messaging-4.10.1","org.axonframework.deadline","GenericDeadlineMessage",2,26,1,2,"javax.annotation","javax.annotation.Nonnull,javax.annotation.Nullable","deadline","org.axonframework.deadline.GenericDeadlineMessage",""
"axon-messaging-4.10.1","org.axonframework.deadline","SimpleDeadlineManager$DeadlineId",1,3,1,1,"javax.annotation","javax.annotation.Nonnull","deadline","org.axonframework.deadline.SimpleDeadlineManager$DeadlineId",""
"axon-messaging-4.10.1","org.axonframework.deadline","DeadlineManager",2,24,1,2,"javax.annotation","javax.annotation.Nonnull,javax.annotation.Nullable","deadline","org.axonframework.deadline.DeadlineManager",""
"axon-messaging-4.10.1","org.axonframework.deadline","SimpleDeadlineManager$Builder",1,5,1,1,"javax.annotation","javax.annotation.Nonnull","deadline","org.axonframework.deadline.SimpleDeadlineManager$Builder",""
"axon-messaging-4.10.1","org.axonframework.deadline","AbstractDeadlineManager",1,2,1,1,"javax.annotation","javax.annotation.Nonnull","deadline","org.axonframework.deadline.AbstractDeadlineManager",""
"axon-messaging-4.10.1","org.axonframework.deadline","DeadlineMessage",1,6,1,1,"javax.annotation","javax.annotation.Nonnull","deadline","org.axonframework.deadline.DeadlineMessage",""
"axon-messaging-4.10.1","org.axonframework.deadline","SimpleDeadlineManager$DeadlineTask",1,4,1,1,"org.slf4j","org.slf4j.Logger","deadline","org.axonframework.deadline.SimpleDeadlineManager$DeadlineTask",""
"axon-messaging-4.10.1","org.axonframework.deadline.annotation","DeadlineMethodMessageHandlerDefinition$DeadlineMethodMessageHandlingMember",1,1,1,1,"javax.annotation","javax.annotation.Nonnull","annotation","org.axonframework.deadline.annotation.DeadlineMethodMessageHandlerDefinition$DeadlineMethodMessageHandlingMember",""
"axon-messaging-4.10.1","org.axonframework.deadline.annotation","DeadlineMethodMessageHandlerDefinition",1,1,1,1,"javax.annotation","javax.annotation.Nonnull","annotation","org.axonframework.deadline.annotation.DeadlineMethodMessageHandlerDefinition",""
"axon-messaging-4.10.1","org.axonframework.deadline.dbscheduler","DbSchedulerBinaryDeadlineDetails",2,11,1,2,"javax.annotation","javax.annotation.Nonnull,javax.annotation.Nullable","dbscheduler","org.axonframework.deadline.dbscheduler.DbSchedulerBinaryDeadlineDetails",""
"axon-messaging-4.10.1","org.axonframework.deadline.dbscheduler","DbSchedulerHumanReadableDeadlineDetails",2,11,1,2,"javax.annotation","javax.annotation.Nonnull,javax.annotation.Nullable","dbscheduler","org.axonframework.deadline.dbscheduler.DbSchedulerHumanReadableDeadlineDetails",""
"axon-messaging-4.10.1","org.axonframework.deadline.dbscheduler","DbSchedulerDeadlineManagerSupplier",1,1,1,1,"javax.annotation","javax.annotation.Nonnull","dbscheduler","org.axonframework.deadline.dbscheduler.DbSchedulerDeadlineManagerSupplier",""
"axon-messaging-4.10.1","org.axonframework.deadline.dbscheduler","DbSchedulerDeadlineToken",1,1,1,1,"com.github.kagkarlsson.scheduler.task","com.github.kagkarlsson.scheduler.task.TaskInstanceId","dbscheduler","org.axonframework.deadline.dbscheduler.DbSchedulerDeadlineToken",""
"axon-messaging-4.10.1","org.axonframework.deadline.jobrunr","DeadlineDetails",2,11,1,2,"javax.annotation","javax.annotation.Nonnull,javax.annotation.Nullable","jobrunr","org.axonframework.deadline.jobrunr.DeadlineDetails",""
"axon-messaging-4.10.1","org.axonframework.deadline.jobrunr","LabelUtils",1,5,1,1,"javax.annotation","javax.annotation.Nonnull","jobrunr","org.axonframework.deadline.jobrunr.LabelUtils",""
"axon-messaging-4.10.1","org.axonframework.deadline.quartz","DeadlineJob$DeadlineJobDataBinder",1,31,1,1,"org.quartz","org.quartz.JobDataMap","quartz","org.axonframework.deadline.quartz.DeadlineJob$DeadlineJobDataBinder",""
"axon-messaging-4.10.1","org.axonframework.eventhandling","TrackingEventProcessorConfiguration",1,4,1,1,"javax.annotation","javax.annotation.Nonnull","eventhandling","org.axonframework.eventhandling.TrackingEventProcessorConfiguration",""
"axon-messaging-4.10.1","org.axonframework.eventhandling","SubscribingEventProcessor$Builder",1,17,1,1,"javax.annotation","javax.annotation.Nonnull","eventhandling","org.axonframework.eventhandling.SubscribingEventProcessor$Builder",""
"axon-messaging-4.10.1","org.axonframework.eventhandling","SubscribingEventProcessor",1,1,1,1,"javax.annotation","javax.annotation.Nonnull","eventhandling","org.axonframework.eventhandling.SubscribingEventProcessor",""
"axon-messaging-4.10.1","org.axonframework.eventhandling","TrackingEventProcessor$Builder",1,14,1,1,"javax.annotation","javax.annotation.Nonnull","eventhandling","org.axonframework.eventhandling.TrackingEventProcessor$Builder",""
