"communityId","artifactCount","packageCount","typeCount","artifactNames","packageNames","typeNames","Source Cypher File: Community_Detection/Which_type_community_spans_several_artifacts_and_how_are_the_types_distributed.cypher"
27,3,6,14,"axon-test-4.8.0,axon-messaging-4.8.0,axon-configuration-4.8.0","server,common,jpa,legacyjpa,lock,config","AxonServerContainer,AxonServerContainerUtils,Assert,SimpleEntityManagerProvider,PessimisticLockFactory$PubliclyOwnedReentrantLock,LockAcquisitionFailedException,PessimisticLockFactory$Builder,DeadlockException,PessimisticLockFactory$1,PessimisticLockFactory$DisposableLock,PessimisticLockFactory,MessageMonitorFactoryBuilder,MessageMonitorFactory",""
34,3,6,37,"axon-messaging-4.8.0,axon-modelling-4.8.0,axon-test-4.8.0","commandhandling,distributed,unitofwork,command,saga,utils","SimpleCommandBus$Builder,CommandMessageHandler,RoutingKey,DuplicateCommandHandlerResolver,NoHandlerForCommandException,SimpleCommandBus,CommandMessage,AsynchronousCommandBus,AsynchronousCommandBus$Builder,MetaDataRoutingStrategy,UnresolvedRoutingKeyPolicy,AbstractRoutingStrategy,RoutingStrategy,MetaDataRoutingStrategy$Builder,AnnotationRoutingStrategy,AnnotationRoutingStrategy$Builder,AnnotationRoutingStrategy$RoutingKeyResolver,RollbackConfiguration,AggregateAnnotationCommandHandler,VersionedAggregateIdentifier,AggregateAnnotationCommandHandler$AggregateCreateOrUpdateCommandHandler,AggregateCreationPolicy,MetaDataCommandTargetResolver,IdentifierMissingException,AggregateAnnotationCommandHandler$AlwaysCreateAggregateCommandHandler,AggregateAnnotationCommandHandler$1,AggregateAnnotationCommandHandler$AggregateCommandHandler,CreationPolicy,NoArgumentConstructorCreationPolicyAggregateFactory,CommandTargetResolver,CreationPolicyAggregateFactory,AggregateAnnotationCommandHandler$Builder,AggregateAnnotationCommandHandler$AggregateConstructorCommandHandler,CommandValidator,DefaultCallbackBehavior,RecordingCommandBus,CallbackBehavior",""
0,2,12,60,"axon-modelling-4.8.0,axon-messaging-4.8.0","command,inspection,saga,metamodel,commandhandling,common,annotation,eventhandling,replay","AggregateVersion,EntityId,AggregateRoot,AggregateIdentifier,CommandHandlerInterceptor,CreationPolicyMember,ChildForwardingCommandMessageHandlingMember,MethodCommandHandlerInterceptorDefinition$MethodCommandHandlerInterceptorHandlingMember,MethodCreationPolicyDefinition$MethodCreationPolicyHandlingMember,ChildEntityDefinition,MethodCommandHandlerInterceptorDefinition,CommandHandlerInterceptorHandlingMember,AnnotatedCommandHandlerInterceptor,AnnotatedAggregateMetaModelFactory,MethodCreationPolicyDefinition$1,MethodCommandHandlerInterceptorDefinition$1,ChildEntity,AnnotatedAggregateMetaModelFactory$AnnotatedAggregateModel,AggregateModellingException,MethodCreationPolicyDefinition,MetaDataAssociationResolver,EndSagaMessageHandlerDefinition,PayloadAssociationResolver,EndSagaMessageHandlerDefinition$EndSageMessageHandlingMember,AnnotationSagaMetaModelFactory$InspectedSagaModel,AnnotationCommandHandlerAdapter,MethodCommandHandlerDefinition$MethodCommandMessageHandlingMember,MethodCommandHandlerDefinition,MethodCommandHandlerDefinition$1,CommandMessageHandlingMember,ListUtils,IdentifierValidator,AnnotationUtils,DeadlineMethodMessageHandlerDefinition$1,DeadlineMethodMessageHandlerDefinition,DeadlineMethodMessageHandlerDefinition$DeadlineMethodMessageHandlingMember,DeadlineHandlingMember,DisallowReplay,AllowReplay,AnnotationEventHandlerAdapter,ReplayAwareMessageHandlerWrapper$ReplayBlockingMessageHandlingMember,ReplayAwareMessageHandlerWrapper,ParameterResolverFactory,MessageHandlerInterceptorDefinition$ResultHandlingInterceptorMember,WrappedMessageHandlingMember,HandlerComparator,AnnotatedHandlerInspector,ClasspathParameterResolverFactory,AnnotatedMessageHandlingMemberDefinition,MultiParameterResolverFactory,NoMoreInterceptors,MessageInterceptingMember,MessageHandlerInterceptorDefinition$InterceptedMessageHandlingMember,UnsupportedHandlerException,MessageHandlingMember,AnnotatedHandlerInspector$ChainedMessageHandlerInterceptorMember,MessageHandlerInterceptorDefinition,AnnotatedHandlerInspector$1,MethodQueryMessageHandlerDefinition,MethodQueryMessageHandlerDefinition$MethodQueryMessageHandlingMember",""
6,2,7,25,"axon-modelling-4.8.0,axon-test-4.8.0","saga,repository,inmemory,jdbc,jpa,legacyjpa","AssociationValuesImpl,SagaLifecycle,AssociationValue,AssociationValues,AssociationValueMap,CachingSagaStore$Builder,AssociationValueMap$1,CachingSagaStore$CacheEntry,SagaStore,AssociationValueMap$AssociationValueComparator,AssociationValueMap$SagaAssociationValue,SagaStore$Entry,CachingSagaStore,InMemorySagaStore$ManagedSaga,InMemorySagaStore,JdbcSagaStore$EntryImpl,JpaSagaStore,AssociationValueEntry,SagaEntry,JpaSagaStore$Builder,JpaSagaStore$EntryImpl,RepositoryContentValidator",""
9,2,5,24,"axon-modelling-4.8.0,axon-messaging-4.8.0","saga,jdbc,tokenstore","SagaStorageException,JdbcSagaStore$Builder,SagaSqlSchema,JdbcSagaStore,PagingJdbcIterable$PagingIterator,PagingJdbcIterable$PagingStatementSupplier,ConnectionProvider,JdbcUtils,DataSourceConnectionProvider,PagingJdbcIterable,JdbcUtils$SqlFunction,JdbcUtils$SqlResultConverter,AbstractTokenEntry,GenericTokenEntry,UnableToRetrieveIdentifierException,JdbcTokenStore$Builder,TokenSchema,TokenSchema$1,TokenSchema$Builder,TokenTableFactory,PostgresTokenTableFactory,Oracle11TokenTableFactory,GenericTokenTableFactory,JdbcTokenStore",""
11,2,2,7,"axon-modelling-4.8.0,axon-messaging-4.8.0","jdbc","HsqlSagaSqlSchema,SagaSchema$Builder,SagaSchema,GenericSagaSqlSchema,PostgresSagaSqlSchema,Oracle11SagaSqlSchema,Oracle11Utils",""
12,2,10,26,"axon-modelling-4.8.0,axon-messaging-4.8.0","jpa,distributed,eventhandling,jobrunr,quartz,dbscheduler,messaging,serialization","SerializedSaga,AbstractSagaEntry,ReplyMessage,DispatchMessage,AbstractEventEntry,DeadlineDetails,LabelUtils,DeadlineJob$DeadlineJobDataBinder,DbSchedulerScheduleToken,DbSchedulerHumanReadableEventData,DbSchedulerEventScheduler,DbSchedulerEventScheduler$Builder,DbSchedulerBinaryEventData,EventSchedulerNotSetException,QuartzEventScheduler$DirectEventJobDataBinder,JobRunrEventScheduler,JobRunrScheduleToken,JobRunrEventScheduler$Builder,RemoteExceptionDescription,RemoteHandlingException,RemoteNonTransientHandlingException,SerializedObjectHolder,SerializedMetaData,SimpleSerializedObject,Serializer,SerializedObject",""
13,2,7,30,"axon-disruptor-4.8.0,axon-messaging-4.8.0","commandhandling,callbacks,distributed,gateway,messaging,annotation","DisruptorUnitOfWork,EventPublisher$1,EventPublisher$ReportResultTask,AggregateBlacklistedException,CommandHandlingEntry$RepeatingCommandHandler,EventPublisher,DisruptorCommandBus$FailureLoggingCommandCallback,AggregateStateCorruptedException,CommandHandlingEntry,CommandHandlingEntry$1,BlacklistDetectingCallback,CommandCallback,WrappedCommandCallback,MonitorAwareCallback,CommandResultMessage,NoOpCallback,FailureLoggingCallback,FutureCallback,LoggingCallback,CommandCallbackRepository,CommandBusConnectorCommunicationException,CommandCallbackWrapper,CommandGatewayFactory$TypeSafeCallbackWrapper,CommandGatewayFactory$CompositeCallback,DefaultCommandGateway,RetryingCallback$1,RetryingCallback,RetryingCallback$RetryDispatch,InterceptorChain,InterceptorChainParameterResolverFactory",""
15,2,6,30,"axon-eventsourcing-4.8.0,axon-messaging-4.8.0","eventsourcing,conflictresolution,eventstore,eventhandling,messaging,attributes","FilteringEventStorageEngine,AbstractAggregateFactory,AbstractSnapshotTrigger,NoConflictResolver,ConflictDescription,DefaultConflictResolver,ConflictResolver,DefaultConflictDescription,ContextAwareConflictExceptionSupplier,Conflicts,ConflictResolution,ConflictExceptionSupplier,AbstractSnapshotEventEntry$PK,EventStorageEngine,AbstractSnapshotEventEntry,FilteringDomainEventStream,SequenceEventStorageEngine$ConcatenatingDomainEventStream,DomainEventStream$1,AbstractEventStore,DomainEventStream$2,DomainEventStream,IteratorBackedDomainEventStream,SequenceEventStorageEngine,AbstractEventStorageEngine,ConcatenatingDomainEventStream,AbstractSequencedDomainEventEntry,DomainEventMessage,AbstractDomainEventEntry,Headers,AggregateIdentifierSpanAttributesProvider",""
19,2,9,23,"axon-eventsourcing-4.8.0,axon-messaging-4.8.0","eventsourcing,gateway,eventhandling,messaging,correlation,serialization,json,upcasting,event","EventStreamUtils,CommandGateway,EventUtils,EventData,MetaData,MetaData$MetaDataCollector,AbstractMessage,MetaData$1,SimpleCorrelationDataProvider,LazyDeserializingObject,SerializationException,SerializedType,AbstractXStreamSerializer$MetaDataConverter,SerializedMessage,MetaDataDeserializer,SingleEntryUpcaster,InitialEventRepresentation,IntermediateEventRepresentation,NoOpEventUpcaster,UpcastedEventRepresentation,SingleEventUpcaster,EventTypeUpcaster,EventTypeUpcaster$Builder",""
20,2,6,15,"axon-eventsourcing-4.8.0,axon-messaging-4.8.0","eventsourcing,eventstore,inmemory,stream,eventhandling,pooled","MultiStreamableMessageSource,MultiStreamableMessageSource$Builder,SequenceEventStorageEngine$ConcatenatingSpliterator,InMemoryEventStorageEngine$MapEntrySpliterator,StreamUtils,BlockingStream,StreamUtils$1,TrackedEventMessage,MultiStreamableMessageSource$MultiSourceBlockingStream,MultiStreamableMessageSource$SourceIdAwareBlockingStream,TrackingEventProcessor$WrappedMessageStream,MultiStreamableMessageSource$IdentifiedStreamableMessageSource,WorkPackage$DefaultProcessingEntry",""
21,2,3,11,"axon-eventsourcing-4.8.0,axon-messaging-4.8.0","eventstore,legacyjpa,eventhandling","AbstractEventStore$Builder,EmbeddedEventStore$EventConsumer,EmbeddedEventStore$1,EmbeddedEventStore,EmbeddedEventStore$EventProducer,EmbeddedEventStore$Builder,EmbeddedEventStore$Node,EmbeddedEventStore$Cleaner,AbstractEventBus$Builder,SimpleEventBus$Builder,SimpleEventBus",""
22,2,10,35,"axon-eventsourcing-4.8.0,axon-messaging-4.8.0","eventstore,jpa,legacyjpa,snapshotting,common,jdbc,eventhandling,serialization,upcasting,event","BatchingEventStorageEngine,BatchingEventStorageEngine$1,AbstractEventStorageEngine$Builder,BatchingEventStorageEngine$EventStreamSpliterator,EqualRevisionPredicate,BatchingEventStorageEngine$Builder,SnapshotEventEntry,JpaEventStorageEngine$Builder,JpaEventStorageEngine,DomainEventEntry,SQLStateResolver,SnapshotFilter,RevisionSnapshotFilter$Builder,RevisionSnapshotFilter,CollectionUtils,PersistenceExceptionResolver,DomainEventData,GenericDomainEventEntry,GapAwareTrackingToken,TrackedDomainEventData,TrackedEventData,GapAwareTrackingTokenConverter,GapAwareTrackingTokenConverter$ReflectivelyConstructedGapSetConverter,Upcaster,SingleEntryMultiUpcaster,GenericUpcasterChain,ContextAwareSingleEntryMultiUpcaster,ContextAwareSingleEntryUpcaster,ContextAwareEventMultiUpcaster,ContextAwareSingleEventUpcaster,EventUpcaster,EventMultiUpcaster,EventUpcasterChain",""
24,2,2,8,"axon-eventsourcing-4.8.0,axon-messaging-4.8.0","eventstore,eventhandling","EmbeddedEventStore$Cleaner,EmbeddedEventStore$EventProducer,EmbeddedEventStore$Builder,EmbeddedEventStore$Node,EmbeddedEventStore,EmbeddedEventStore$1,EmbeddedEventStore$EventConsumer,TrackingEventStream",""
25,2,4,14,"axon-eventsourcing-4.8.0,axon-messaging-4.8.0","inmemory,eventhandling,pooled","InMemoryEventStorageEngine,ReplayToken,TrackingTokenParameterResolverFactory$1,TrackingToken,MultiSourceTrackingToken,MergedTrackingToken,GlobalSequenceTrackingToken,TrackingTokenParameterResolverFactory,WrappedToken,TrackingTokenParameterResolverFactory$TrackingTokenParameterResolver,GenericTrackedEventMessage,Coordinator$NoToken,InMemoryTokenStore$ProcessAndSegment,InMemoryTokenStore",""
26,2,5,23,"axon-messaging-4.8.0,axon-configuration-4.8.0","common,eventhandling,messaging,deadletter,config","AxonThreadFactory,MultiEventHandlerInvoker,ListenerInvocationErrorHandler,ErrorHandler,EventHandlerInvoker,EventProcessor,TrackingEventProcessorConfiguration,MessageHandlerInterceptorSupport,SubscribableMessageSource,StreamableMessageSource,EnqueuePolicy,EventProcessingModule,EventProcessingConfigurer$PooledStreamingProcessorConfiguration,EventProcessingConfigurer$EventProcessorBuilder,EventProcessingModule$ProcessingGroupSelector,EventProcessingModule$TypeProcessingGroupSelector,SagaConfiguration,ProcessingGroup,EventProcessingModule$1,EventProcessingModule$InstanceProcessingGroupSelector,EventProcessingModule$InstanceToTypeProcessingGroupSelectorAdapter,EventProcessingConfigurer,EventProcessingConfiguration",""
28,2,6,31,"axon-messaging-4.8.0,axon-configuration-4.8.0","eventhandling,async,deadletter,interceptors,quartz,config","AbstractEventProcessor,SimpleEventHandlerInvoker,EventMessageHandler,DirectEventProcessingStrategy,PropagatingErrorHandler,ErrorContext,EventMessage,SimpleEventHandlerInvoker$Builder,LoggingErrorHandler,AsynchronousEventProcessingStrategy,PropertySequencingPolicy$1,AsynchronousEventProcessingStrategy$SchedulerCleanUp,SequentialPerAggregatePolicy,FullConcurrencyPolicy,PropertySequencingPolicy$Builder,SequentialPolicy,AsynchronousEventProcessingStrategy$NoActionCallback,PropertySequencingPolicy,EventProcessorTask$ShutdownCallback,EventProcessorTask,PropertySequencingPolicy$Builder$ExceptionRaisingSequencingPolicy,EventProcessorTask$ProcessingTask,AsynchronousEventProcessingStrategy$1,SequencingPolicy,DeadLetteringEventHandlerInvoker$Builder,DeadLetteredEventProcessingTask,DeadLetteringEventHandlerInvoker,DeadLetteringEventHandlerInvoker$1,EventLoggingInterceptor,FireEventJob,EventProcessingConfigurer$DeadLetteringInvokerConfiguration",""
29,2,13,72,"axon-messaging-4.8.0,axon-test-4.8.0","commandhandling,common,eventhandling,replay,messaging,annotation,correlation,interceptors,legacyvalidation,tracing,attributes,test,matchers","CurrentUnitOfWorkParameterResolverFactory,GenericCommandMessage,Priority,SequenceNumberParameterResolverFactory,ConcludesBatchParameterResolverFactory,TimestampParameterResolverFactory$TimestampParameterResolver,SequenceNumberParameterResolverFactory$SequenceNumberParameterResolver,ReplayStatus,ConcludesBatch,ResetHandler,SequenceNumber,Timestamp,TimestampParameterResolverFactory,ReplayContext,ReplayParameterResolverFactory$ReplayParameterResolver,GenericResetContext,ReplayParameterResolverFactory$1,ReplayParameterResolverFactory,ReplayContextParameterResolverFactory$ReplayContextParameterResolver,ReplayContextParameterResolverFactory,ResetContext,NoScopeDescriptor,MessageDecorator,Message,MessageHandler,AbstractAnnotatedParameterResolverFactory,SourceId,SourceIdParameterResolverFactory,ResultParameterResolverFactory$1,PayloadParameterResolver,MessageIdentifierParameterResolverFactory,DefaultParameterResolverFactory,DefaultParameterResolverFactory$AnnotatedMetaDataParameterResolver,AggregateTypeParameterResolverFactory,AggregateType,ResultParameterResolverFactory,ScopeDescriptorParameterResolverFactory$1,AnnotatedMessageHandlingMember,MessageIdentifierParameterResolverFactory$MessageIdentifierParameterResolver,AggregateTypeParameterResolverFactory$AggregateTypeParameterResolver,FixedValueParameterResolver,SourceIdParameterResolverFactory$SourceIdParameterResolver,MessageIdentifier,ParameterResolver,SimpleResourceParameterResolverFactory,DefaultParameterResolverFactory$MetaDataParameterResolver,ScopeDescriptorParameterResolverFactory,DefaultParameterResolverFactory$MessageParameterResolver,ResultParameterResolverFactory$ExceptionResultParameterResolver,ScopeDescriptorParameterResolverFactory$ScopeDescriptorParameterResolver,MessageOriginProvider,MessageHandlerInterceptor,LoggingInterceptor,ExceptionHandler,BeanValidationInterceptor,LoggingSpanFactory$Slf4jSpan$Slf4jSpanScope,LoggingSpanFactory$Slf4jSpan,NoOpSpanFactory$NoOpSpan,SpanAttributesProvider,NoOpSpanFactory,LoggingSpanFactory,LoggingSpanFactory$1,SpanUtils,MessageTypeSpanAttributesProvider,MessageNameSpanAttributesProvider,PayloadTypeSpanAttributesProvider,MessageIdSpanAttributesProvider,MetadataSpanAttributesProvider,FixtureResourceParameterResolverFactory$FailingParameterResolver,FixtureResourceParameterResolverFactory,PayloadsMatcher",""
30,2,7,39,"axon-messaging-4.8.0,axon-test-4.8.0","deadline,annotation,test,aggregate,matchers,saga","AbstractDeadlineManager,DeadlineMessage,DeadlineHandler,AxonAssertionError,Reporter,ResultValidator,ResultValidatorImpl,EqualsMatcher,ListWithAnyOfMatcher,ListWithAllOfMatcher,ExactSequenceMatcher,FieldFilter,DeepEqualsMatcher,EqualFieldsMatcher,NonStaticFieldsFilter,ExactClassMatcher,EmptyCollectionMatcher,PredicateMatcher,AllFieldsFilter,SequenceMatcher,PayloadMatcher,MapEntryMatcher,Matchers,NullOrVoidMatcher,NonTransientFieldsFilter,MapEntryMatcher$Matching,ListMatcher,SagaTestFixture$1,FixtureExecutionResultImpl,FixtureExecutionResult,DescriptionUtils,SagaTestFixture$MutableFieldFilter,EventValidator,WhenAggregateEventPublisher,WhenState,DeadlineConsumer,StubDeadlineManager,ScheduledDeadlineInfo,DeadlineManagerValidator",""
31,2,4,17,"axon-modelling-4.8.0,axon-test-4.8.0","command,test,aggregate,matchers","Repository,AbstractRepository,Aggregate,AggregateScopeDescriptor,FixtureExecutionException,AggregateTestFixture$IdentifierValidatingRepository,AggregateTestFixture$ExecutionExceptionAwareCallback,FixtureConfiguration,AggregateTestFixture$DefaultRepositoryProvider,AggregateTestFixture$1,TestExecutor,AggregateTestFixture,AggregateTestFixture$ComparationEntry,AggregateTestFixture$CreationalRepository,AggregateTestFixture$RecordingEventStore,IgnoreField,MatchAllFieldFilter",""
32,2,6,29,"axon-messaging-4.8.0,axon-test-4.8.0","commandhandling,gateway,messaging,annotation,saga","CommandBus,CommandGatewayFactory$WrapNonDeclaredCheckedExceptions,CommandGatewayFactory$GatewayInvocationHandler$Builder,CommandGatewayFactory$1,AbstractCommandGateway$Builder,CommandGatewayFactory$InvocationHandler,AbstractCommandGateway,CommandGatewayFactory$DispatchOnInvocationHandler$Builder,CommandGatewayFactory$DispatchOnInvocationHandler,RetryScheduler,Timeout,CommandGatewayFactory$MetaDataExtractor,CommandGatewayFactory$Builder,CommandGatewayFactory$WaitForResultWithTimeoutInArguments,CommandGatewayFactory$GatewayInvocationHandler,CommandGatewayFactory,CommandGatewayFactory$FireAndForget,DefaultCommandGateway$Builder,CommandGatewayFactory$WaitForResult,CommandGatewayFactory$WaitForResultWithFixedTimeout,DefaultEventGateway$Builder,AbstractEventGateway$Builder,DefaultEventGateway,AbstractEventGateway,MessageDispatchInterceptor,MetaDataValue,SagaTestFixture$ReturnResultFromStub,SagaTestFixture$StubAwareCommandGatewayFactory,SagaTestFixture$StubAwareCommandGatewayFactory$Builder",""
33,2,4,16,"axon-messaging-4.8.0,axon-test-4.8.0","scheduling,java,quartz,eventscheduler","EventScheduler,ScheduleToken,SchedulingException,SimpleScheduleToken,SimpleEventScheduler$PublishEventTask,SimpleEventScheduler$Builder,SimpleEventScheduler,QuartzEventScheduler,EventJobDataBinder,QuartzScheduleToken,QuartzEventScheduler$Builder,EventSchedulerValidator,ScheduledItem,EventConsumer,StubEventScheduler,StubScheduleToken",""
43,2,9,16,"axon-modelling-4.8.0,axon-messaging-4.8.0","command,commandhandling,distributed,common,eventhandling,tokenstore,messaging,annotation,queryhandling","AggregateRolledBackException,AggregateStreamCreationException,CommandExecutionException,CommandDispatchException,ServiceRegistryException,ProcessUtils,AxonException,ProcessRetriesExhaustedException,AxonTransientException,TransactionMethodExecutionException,EventProcessingException,UnableToInitializeTokenException,HandlerExecutionException,EventPublicationFailedException,MessageHandlerInvocationException,QueryExecutionException",""
52,2,2,6,"axon-modelling-4.8.0,axon-messaging-4.8.0","command,lock","ConcurrencyException,LockAwareAggregate,LockingRepository,LockAwareAggregate$LockSupplier,Lock,NoOpLock",""
53,2,5,8,"axon-modelling-4.8.0,axon-messaging-4.8.0","inspection,eventhandling,jpa,legacyjpa,serialization","AnnotatedAggregate$LazyIdentifierDomainEventMessage,GenericEventMessage,GenericTrackedDomainEventMessage,GenericDomainEventMessage,DeadLetterEventEntry,EventMessageDeadLetterJpaConverter,CachingSupplier",""
