"artifactName","annotationName","languageElement","numberOfAnnotatedElements","examples","Source Cypher File: Java/Annotated_code_elements_per_artifact.cypher"
"axon-messaging-4.10.1","javax.persistence.Embeddable","Class",1,"org.axonframework.eventhandling.deadletter.jpa.DeadLetterEventEntry",""
"axon-messaging-4.10.1","jakarta.persistence.IdClass","Class",1,"org.axonframework.eventhandling.tokenstore.jpa.TokenEntry",""
"axon-messaging-4.10.1","javax.persistence.IdClass","Class",1,"org.axonframework.eventhandling.tokenstore.jpa.TokenEntry",""
"axon-messaging-4.10.1","org.axonframework.messaging.interceptors.MessageHandlerInterceptor","Annotation",1,"org.axonframework.messaging.interceptors.ExceptionHandler",""
"axon-messaging-4.10.1","org.axonframework.messaging.interceptors.ResultHandler","Annotation",1,"org.axonframework.messaging.interceptors.ExceptionHandler",""
"axon-modelling-4.10.1","javax.annotation.Nonnull","Parameter",119,"org.axonframework.modelling.command.AbstractRepository$Builder.parameterResolverFactory(0),org.axonframework.modelling.command.AbstractRepository$Builder.handlerDefinition(0),org.axonframework.modelling.command.AbstractRepository$Builder.aggregateModel(0),org.axonframework.modelling.command.AbstractRepository$Builder.subtypes(0),org.axonframework.modelling.command.AbstractRepository$Builder.subtype(0),org.axonframework.modelling.command.AbstractRepository.load(0),org.axonframework.modelling.command.AbstractRepository.newInstance(0),org.axonframework.modelling.command.AbstractRepository.newInstance(1),org.axonframework.modelling.command.AbstractRepository.loadOrCreate(0)",""
"axon-modelling-4.10.1","java.lang.Deprecated","Method",16,"org.axonframework.modelling.command.AbstractRepository$Builder.spanFactory,org.axonframework.modelling.command.AggregateIdentifier.routingKey,org.axonframework.modelling.command.GenericJpaRepository$Builder.spanFactory,org.axonframework.modelling.command.LockingRepository$Builder.spanFactory,org.axonframework.modelling.command.inspection.AbstractChildEntityDefinition.isFieldTypeSupported,org.axonframework.modelling.command.inspection.EntityModel.commandHandlers,org.axonframework.modelling.command.inspection.EntityModel.commandHandlerInterceptors,org.axonframework.modelling.command.legacyjpa.GenericJpaRepository$Builder.spanFactory,org.axonframework.modelling.saga.AbstractSagaManager$Builder.spanFactory",""
"axon-modelling-4.10.1","java.lang.annotation.Retention","Annotation",12,"org.axonframework.modelling.command.AggregateIdentifier,org.axonframework.modelling.command.AggregateMember,org.axonframework.modelling.command.AggregateRoot,org.axonframework.modelling.command.AggregateVersion,org.axonframework.modelling.command.CommandHandlerInterceptor,org.axonframework.modelling.command.CreationPolicy,org.axonframework.modelling.command.EntityId,org.axonframework.modelling.command.TargetAggregateIdentifier,org.axonframework.modelling.command.TargetAggregateVersion",""
"axon-modelling-4.10.1","java.lang.annotation.Target","Annotation",12,"org.axonframework.modelling.command.AggregateIdentifier,org.axonframework.modelling.command.AggregateMember,org.axonframework.modelling.command.AggregateRoot,org.axonframework.modelling.command.AggregateVersion,org.axonframework.modelling.command.CommandHandlerInterceptor,org.axonframework.modelling.command.CreationPolicy,org.axonframework.modelling.command.EntityId,org.axonframework.modelling.command.TargetAggregateIdentifier,org.axonframework.modelling.command.TargetAggregateVersion",""
"axon-modelling-4.10.1","java.lang.annotation.Documented","Annotation",8,"org.axonframework.modelling.command.AggregateMember,org.axonframework.modelling.command.AggregateRoot,org.axonframework.modelling.command.CommandHandlerInterceptor,org.axonframework.modelling.command.CreationPolicy,org.axonframework.modelling.command.EntityId,org.axonframework.modelling.saga.EndSaga,org.axonframework.modelling.saga.SagaEventHandler,org.axonframework.modelling.saga.StartSaga",""
"axon-modelling-4.10.1","javax.annotation.Nonnull","Method",8,"org.axonframework.modelling.command.CreationPolicyAggregateFactory.create,org.axonframework.modelling.command.NoArgumentConstructorCreationPolicyAggregateFactory.create,org.axonframework.modelling.command.VersionedAggregateIdentifier.getIdentifier,org.axonframework.modelling.command.VersionedAggregateIdentifier.getIdentifierValue,org.axonframework.modelling.command.inspection.MethodCommandHandlerInterceptorDefinition.wrapHandler,org.axonframework.modelling.command.inspection.MethodCreationPolicyDefinition.wrapHandler,org.axonframework.modelling.saga.EndSagaMessageHandlerDefinition.wrapHandler,org.axonframework.modelling.saga.SagaMethodMessageHandlerDefinition.wrapHandler",""
"axon-modelling-4.10.1","javax.persistence.Basic","Field",8,"org.axonframework.modelling.saga.repository.jpa.AbstractSagaEntry.sagaType,org.axonframework.modelling.saga.repository.jpa.AbstractSagaEntry.revision,org.axonframework.modelling.saga.repository.jpa.AssociationValueEntry.sagaId,org.axonframework.modelling.saga.repository.jpa.AssociationValueEntry.associationKey,org.axonframework.modelling.saga.repository.jpa.AssociationValueEntry.associationValue,org.axonframework.modelling.saga.repository.jpa.AssociationValueEntry.sagaType,org.axonframework.modelling.saga.repository.jpa.SagaEntry.sagaType,org.axonframework.modelling.saga.repository.jpa.SagaEntry.revision",""
"axon-modelling-4.10.1","jakarta.persistence.Basic","Field",6,"org.axonframework.modelling.saga.repository.jpa.AssociationValueEntry.sagaId,org.axonframework.modelling.saga.repository.jpa.AssociationValueEntry.associationKey,org.axonframework.modelling.saga.repository.jpa.AssociationValueEntry.associationValue,org.axonframework.modelling.saga.repository.jpa.AssociationValueEntry.sagaType,org.axonframework.modelling.saga.repository.jpa.SagaEntry.sagaType,org.axonframework.modelling.saga.repository.jpa.SagaEntry.revision",""
"axon-modelling-4.10.1","javax.annotation.Nullable","Parameter",5,"org.axonframework.modelling.command.CreationPolicyAggregateFactory.create(0),org.axonframework.modelling.command.NoArgumentConstructorCreationPolicyAggregateFactory.create(0),org.axonframework.modelling.command.Repository.load(1),org.axonframework.modelling.command.inspection.ChildForwardingCommandMessageHandlingMember.handle(1),org.axonframework.modelling.saga.EndSagaMessageHandlerDefinition$EndSageMessageHandlingMember.handle(1)",""
"axon-modelling-4.10.1","com.fasterxml.jackson.annotation.JsonProperty","Parameter",4,"org.axonframework.modelling.command.AggregateScopeDescriptor.<init>(0),org.axonframework.modelling.command.AggregateScopeDescriptor.<init>(1),org.axonframework.modelling.saga.SagaScopeDescriptor.<init>(0),org.axonframework.modelling.saga.SagaScopeDescriptor.<init>(1)",""
"axon-modelling-4.10.1","java.lang.Deprecated","Constructor",3,"org.axonframework.modelling.command.AnnotationCommandTargetResolver.<init>,org.axonframework.modelling.command.VersionedAggregateIdentifier.<init>,org.axonframework.modelling.saga.repository.jdbc.SagaSchema.<init>",""
"axon-modelling-4.10.1","org.axonframework.messaging.annotation.HasHandlerAttributes","Annotation",3,"org.axonframework.modelling.command.CreationPolicy,org.axonframework.modelling.saga.EndSaga,org.axonframework.modelling.saga.StartSaga",""
"axon-modelling-4.10.1","java.lang.FunctionalInterface","Interface",3,"org.axonframework.modelling.command.CreationPolicyAggregateFactory,org.axonframework.modelling.command.LockAwareAggregate$LockSupplier,org.axonframework.modelling.command.RepositoryProvider",""
"axon-modelling-4.10.1","java.lang.Deprecated","Class",3,"org.axonframework.modelling.command.legacyjpa.GenericJpaRepository,org.axonframework.modelling.saga.repository.jpa.AbstractSagaEntry,org.axonframework.modelling.saga.repository.legacyjpa.JpaSagaStore",""
"axon-modelling-4.10.1","javax.persistence.Id","Field",3,"org.axonframework.modelling.saga.repository.jpa.AbstractSagaEntry.sagaId,org.axonframework.modelling.saga.repository.jpa.AssociationValueEntry.id,org.axonframework.modelling.saga.repository.jpa.SagaEntry.sagaId",""
"axon-modelling-4.10.1","com.fasterxml.jackson.annotation.JsonCreator","Constructor",2,"org.axonframework.modelling.command.AggregateScopeDescriptor.<init>,org.axonframework.modelling.saga.SagaScopeDescriptor.<init>",""
"axon-modelling-4.10.1","java.beans.ConstructorProperties","Constructor",2,"org.axonframework.modelling.command.AggregateScopeDescriptor.<init>,org.axonframework.modelling.saga.SagaScopeDescriptor.<init>",""
"axon-modelling-4.10.1","javax.persistence.Lob","Field",2,"org.axonframework.modelling.saga.repository.jpa.AbstractSagaEntry.serializedSaga,org.axonframework.modelling.saga.repository.jpa.SagaEntry.serializedSaga",""
"axon-modelling-4.10.1","javax.persistence.Column","Field",2,"org.axonframework.modelling.saga.repository.jpa.AbstractSagaEntry.serializedSaga,org.axonframework.modelling.saga.repository.jpa.SagaEntry.serializedSaga",""
"axon-modelling-4.10.1","jakarta.persistence.Entity","Class",2,"org.axonframework.modelling.saga.repository.jpa.AssociationValueEntry,org.axonframework.modelling.saga.repository.jpa.SagaEntry",""
"axon-modelling-4.10.1","javax.persistence.Entity","Class",2,"org.axonframework.modelling.saga.repository.jpa.AssociationValueEntry,org.axonframework.modelling.saga.repository.jpa.SagaEntry",""
"axon-modelling-4.10.1","jakarta.persistence.Id","Field",2,"org.axonframework.modelling.saga.repository.jpa.AssociationValueEntry.id,org.axonframework.modelling.saga.repository.jpa.SagaEntry.sagaId",""
"axon-modelling-4.10.1","org.axonframework.modelling.command.EntityId","Annotation",1,"org.axonframework.modelling.command.AggregateIdentifier",""
"axon-modelling-4.10.1","org.axonframework.messaging.interceptors.MessageHandlerInterceptor","Annotation",1,"org.axonframework.modelling.command.CommandHandlerInterceptor",""
"axon-modelling-4.10.1","org.axonframework.commandhandling.RoutingKey","Annotation",1,"org.axonframework.modelling.command.TargetAggregateIdentifier",""
"axon-modelling-4.10.1","java.lang.Deprecated","Interface",1,"org.axonframework.modelling.command.inspection.CommandHandlerInterceptorHandlingMember",""
"axon-modelling-4.10.1","org.axonframework.eventhandling.EventHandler","Annotation",1,"org.axonframework.modelling.saga.SagaEventHandler",""
"axon-modelling-4.10.1","javax.persistence.MappedSuperclass","Class",1,"org.axonframework.modelling.saga.repository.jpa.AbstractSagaEntry",""
"axon-modelling-4.10.1","jakarta.persistence.Table","Class",1,"org.axonframework.modelling.saga.repository.jpa.AssociationValueEntry",""
"axon-modelling-4.10.1","javax.persistence.Table","Class",1,"org.axonframework.modelling.saga.repository.jpa.AssociationValueEntry",""
"axon-modelling-4.10.1","jakarta.persistence.GeneratedValue","Field",1,"org.axonframework.modelling.saga.repository.jpa.AssociationValueEntry.id",""
"axon-modelling-4.10.1","javax.persistence.GeneratedValue","Field",1,"org.axonframework.modelling.saga.repository.jpa.AssociationValueEntry.id",""
"axon-modelling-4.10.1","jakarta.persistence.Column","Field",1,"org.axonframework.modelling.saga.repository.jpa.SagaEntry.serializedSaga",""
"axon-modelling-4.10.1","jakarta.persistence.Lob","Field",1,"org.axonframework.modelling.saga.repository.jpa.SagaEntry.serializedSaga",""
"axon-server-connector-4.10.1","javax.annotation.Nonnull","Parameter",101,"org.axonframework.axonserver.connector.util.PriorityExecutorService.awaitTermination(1),org.axonframework.axonserver.connector.util.PriorityExecutorService.submit(0),org.axonframework.axonserver.connector.util.PriorityExecutorService.invokeAll(0),org.axonframework.axonserver.connector.util.PriorityExecutorService.invokeAll(2),org.axonframework.axonserver.connector.util.PriorityExecutorService.invokeAny(0),org.axonframework.axonserver.connector.util.PriorityExecutorService.invokeAny(2),org.axonframework.axonserver.connector.util.PriorityExecutorService.execute(0),org.axonframework.axonserver.connector.heartbeat.HeartbeatMonitor.registerLifecycleHandlers(0),org.axonframework.axonserver.connector.query.AxonServerQueryBus$Builder.spanFactory(0)",""
"axon-server-connector-4.10.1","java.lang.Deprecated","Method",31,"org.axonframework.axonserver.connector.AxonServerConfiguration$FlowControlConfiguration.getInitialNrOfPermits,org.axonframework.axonserver.connector.AxonServerConfiguration$FlowControlConfiguration.setInitialNrOfPermits,org.axonframework.axonserver.connector.AxonServerConfiguration$Builder.setEventSecretKey,org.axonframework.axonserver.connector.AxonServerConfiguration$Builder.eventCipher,org.axonframework.axonserver.connector.AxonServerConfiguration$Builder.suppressDownloadMessage,org.axonframework.axonserver.connector.query.AxonServerQueryBus$Builder.instructionAckSource,org.axonframework.axonserver.connector.query.AxonServerQueryBus$Builder.spanFactory,org.axonframework.axonserver.connector.query.AxonServerQueryBus$Builder.requestStreamFactory,org.axonframework.axonserver.connector.query.AxonServerQueryBus.subscriptionQuery",""
"axon-server-connector-4.10.1","java.lang.Deprecated","Class",15,"org.axonframework.axonserver.connector.util.GrpcBufferingInterceptor,org.axonframework.axonserver.connector.util.TokenAddingInterceptor,org.axonframework.axonserver.connector.util.ResubscribableStreamObserver,org.axonframework.axonserver.connector.util.ContextAddingInterceptor,org.axonframework.axonserver.connector.util.FlowControllingStreamObserver,org.axonframework.axonserver.connector.heartbeat.HeartbeatMonitor,org.axonframework.axonserver.connector.heartbeat.source.GrpcHeartbeatSource,org.axonframework.axonserver.connector.heartbeat.HeartbeatConfiguration,org.axonframework.axonserver.connector.heartbeat.connection.checker.ActiveGrpcChannelChecker",""
"axon-server-connector-4.10.1","java.lang.FunctionalInterface","Interface",11,"org.axonframework.axonserver.connector.util.ExecutorServiceBuilder,org.axonframework.axonserver.connector.ErrorCode$ExceptionBuilder,org.axonframework.axonserver.connector.query.QueryPriorityCalculator,org.axonframework.axonserver.connector.ManagedChannelCustomizer,org.axonframework.axonserver.connector.TargetContextResolver,org.axonframework.axonserver.connector.command.CommandLoadFactorProvider,org.axonframework.axonserver.connector.command.CommandPriorityCalculator,org.axonframework.axonserver.connector.event.axon.PersistentStreamMessageSourceFactory,org.axonframework.axonserver.connector.event.axon.AxonServerEventStoreFactory$AxonServerEventStoreConfiguration",""
"axon-server-connector-4.10.1","javax.annotation.Nonnull","Method",10,"org.axonframework.axonserver.connector.util.PriorityExecutorService.shutdownNow,org.axonframework.axonserver.connector.util.PriorityExecutorService.submit,org.axonframework.axonserver.connector.util.PriorityExecutorService.invokeAll,org.axonframework.axonserver.connector.util.PriorityExecutorService.invokeAny,org.axonframework.axonserver.connector.query.AxonServerQueryBus.registerDispatchInterceptor,org.axonframework.axonserver.connector.query.subscription.GrpcBackedSubscriptionQueryMessage.getQueryName,org.axonframework.axonserver.connector.query.subscription.GrpcBackedSubscriptionQueryMessage.getResponseType",""
"axon-server-connector-4.10.1","java.lang.Deprecated","Field",6,"org.axonframework.axonserver.connector.AxonServerConfiguration$FlowControlConfiguration.initialNrOfPermits,org.axonframework.axonserver.connector.AxonServerConfiguration.initialNrOfPermits,org.axonframework.axonserver.connector.AxonServerConfiguration.eventCipher,org.axonframework.axonserver.connector.AxonServerConfiguration.suppressDownloadMessage,org.axonframework.axonserver.connector.AxonServerConfiguration.disableEventBlacklisting,org.axonframework.axonserver.connector.AxonServerConfiguration.maxGrpcBufferedMessages",""
"axon-server-connector-4.10.1","java.lang.Deprecated","Interface",4,"org.axonframework.axonserver.connector.heartbeat.ConnectionSanityChecker,org.axonframework.axonserver.connector.heartbeat.HeartbeatSource,org.axonframework.axonserver.connector.Publisher,org.axonframework.axonserver.connector.InstructionResultPublisher",""
"axon-server-connector-4.10.1","java.lang.Deprecated","Constructor",3,"org.axonframework.axonserver.connector.query.subscription.AxonServerSubscriptionQueryResult.<init>,org.axonframework.axonserver.connector.processor.EventProcessorControlService.<init>",""
"axon-server-connector-4.10.1","org.springframework.boot.context.properties.ConfigurationProperties","Class",1,"org.axonframework.axonserver.connector.AxonServerConfiguration",""
"axon-server-connector-4.10.1","org.springframework.boot.context.properties.ConfigurationProperties","Method",1,"org.axonframework.axonserver.connector.AxonServerConfiguration.getEventStoreConfiguration",""
"axon-spring-boot-autoconfigure-4.10.1","org.springframework.context.annotation.Bean","Method",111,"org.axonframework.springboot.autoconfig.InfraConfiguration.messageHandlerLookup,org.axonframework.springboot.autoconfig.InfraConfiguration.springAggregateLookup,org.axonframework.springboot.autoconfig.InfraConfiguration.springSagaLookup,org.axonframework.springboot.autoconfig.InfraConfiguration.springAxonConfiguration,org.axonframework.springboot.autoconfig.InfraConfiguration.springAxonConfigurer,org.axonframework.springboot.autoconfig.InfraConfiguration.lifecycleInitializer,org.axonframework.springboot.autoconfig.InfraConfiguration.handlerDefinition,org.axonframework.springboot.autoconfig.InfraConfiguration.parameterResolverFactory,org.axonframework.springboot.autoconfig.InfraConfiguration.correlationDataProvidersConfigurer",""
"axon-spring-boot-autoconfigure-4.10.1","org.springframework.boot.autoconfigure.condition.ConditionalOnMissingBean","Method",78,"org.axonframework.springboot.autoconfig.InfraConfiguration.springAxonConfiguration,org.axonframework.springboot.autoconfig.InfraConfiguration.springAxonConfigurer,org.axonframework.springboot.autoconfig.InfraConfiguration.resourceInjector,org.axonframework.springboot.autoconfig.MetricsAutoConfiguration.metricRegistry,org.axonframework.springboot.autoconfig.MetricsAutoConfiguration.globalMetricRegistry,org.axonframework.springboot.autoconfig.MetricsAutoConfiguration.metricsConfigurerModule,org.axonframework.springboot.autoconfig.AxonServerAutoConfiguration$ConnectionDetailsConnectionManagerConfiguration.axonServerConnectionDetails,org.axonframework.springboot.autoconfig.AxonServerBusAutoConfiguration.queryBus,org.axonframework.springboot.autoconfig.AxonServerBusAutoConfiguration.eventStore",""
"axon-spring-boot-autoconfigure-4.10.1","org.springframework.boot.autoconfigure.AutoConfiguration","Class",22,"org.axonframework.springboot.autoconfig.InfraConfiguration,org.axonframework.springboot.autoconfig.AxonServerBusAutoConfiguration,org.axonframework.springboot.autoconfig.legacyjpa.JpaJavaxAutoConfiguration,org.axonframework.springboot.autoconfig.JpaAutoConfiguration,org.axonframework.springboot.autoconfig.legacyjpa.JpaJavaxEventStoreAutoConfiguration,org.axonframework.springboot.autoconfig.JpaEventStoreAutoConfiguration,org.axonframework.springboot.autoconfig.MicrometerMetricsAutoConfiguration,org.axonframework.springboot.autoconfig.MetricsAutoConfiguration,org.axonframework.springboot.autoconfig.OpenTelemetryAutoConfiguration",""
"axon-spring-boot-autoconfigure-4.10.1","org.springframework.beans.factory.annotation.Qualifier","Parameter",20,"org.axonframework.springboot.autoconfig.AxonServerBusAutoConfiguration.axonServerCommandBus(2),org.axonframework.springboot.autoconfig.AxonServerBusAutoConfiguration.axonServerCommandBus(3),org.axonframework.springboot.autoconfig.AxonServerBusAutoConfiguration.queryBus(4),org.axonframework.springboot.autoconfig.AxonServerBusAutoConfiguration.eventStore(4),org.axonframework.springboot.autoconfig.AxonServerBusAutoConfiguration.axonServerEventStoreFactory(3),org.axonframework.springboot.autoconfig.legacyjpa.JpaJavaxAutoConfiguration.deadLetterQueueProviderConfigurerModule(4),org.axonframework.springboot.autoconfig.legacyjpa.JpaJavaxEventStoreAutoConfiguration.eventStorageEngine(2),org.axonframework.springboot.autoconfig.AxonJobRunrAutoConfiguration.eventScheduler(1),org.axonframework.springboot.autoconfig.AxonJobRunrAutoConfiguration.deadlineManager(2)",""
"axon-spring-boot-autoconfigure-4.10.1","org.springframework.boot.autoconfigure.AutoConfigureAfter","Class",16,"org.axonframework.springboot.autoconfig.InfraConfiguration,org.axonframework.springboot.autoconfig.AxonServerBusAutoConfiguration,org.axonframework.springboot.autoconfig.legacyjpa.JpaJavaxAutoConfiguration,org.axonframework.springboot.autoconfig.JpaAutoConfiguration,org.axonframework.springboot.autoconfig.legacyjpa.JpaJavaxEventStoreAutoConfiguration,org.axonframework.springboot.autoconfig.JpaEventStoreAutoConfiguration,org.axonframework.springboot.autoconfig.MicrometerMetricsAutoConfiguration,org.axonframework.springboot.autoconfig.NoOpTransactionAutoConfiguration,org.axonframework.springboot.autoconfig.AxonJobRunrAutoConfiguration",""
"axon-spring-boot-autoconfigure-4.10.1","org.springframework.boot.autoconfigure.condition.ConditionalOnProperty","Method",15,"org.axonframework.springboot.autoconfig.MetricsAutoConfiguration.metricsConfigurerModule,org.axonframework.springboot.autoconfig.AxonServerBusAutoConfiguration.eventStore,org.axonframework.springboot.autoconfig.AxonServerBusAutoConfiguration.axonServerEventStoreFactory,org.axonframework.springboot.autoconfig.MicrometerMetricsAutoConfiguration.metricsConfigurerModule,org.axonframework.springboot.autoconfig.AxonTracingAutoConfiguration.aggregateIdentifierSpanAttributesProvider,org.axonframework.springboot.autoconfig.AxonTracingAutoConfiguration.messageIdSpanAttributesProvider,org.axonframework.springboot.autoconfig.AxonTracingAutoConfiguration.messageNameSpanAttributesProvider,org.axonframework.springboot.autoconfig.AxonTracingAutoConfiguration.messageTypeSpanAttributesProvider,org.axonframework.springboot.autoconfig.AxonTracingAutoConfiguration.metadataSpanAttributesProvider",""
"axon-spring-boot-autoconfigure-4.10.1","org.springframework.boot.autoconfigure.AutoConfigureBefore","Class",14,"org.axonframework.springboot.autoconfig.AxonServerBusAutoConfiguration,org.axonframework.springboot.autoconfig.legacyjpa.JpaJavaxAutoConfiguration,org.axonframework.springboot.autoconfig.legacyjpa.JpaJavaxEventStoreAutoConfiguration,org.axonframework.springboot.autoconfig.JpaEventStoreAutoConfiguration,org.axonframework.springboot.autoconfig.MicrometerMetricsAutoConfiguration,org.axonframework.springboot.autoconfig.MetricsAutoConfiguration,org.axonframework.springboot.autoconfig.OpenTelemetryAutoConfiguration,org.axonframework.springboot.autoconfig.NoOpTransactionAutoConfiguration,org.axonframework.springboot.autoconfig.XStreamAutoConfiguration",""
"axon-spring-boot-autoconfigure-4.10.1","org.springframework.boot.autoconfigure.condition.ConditionalOnClass","Class",12,"org.axonframework.springboot.autoconfig.InfraConfiguration,org.axonframework.springboot.autoconfig.AxonServerAutoConfiguration$ConnectionDetailsConnectionManagerConfiguration,org.axonframework.springboot.autoconfig.AxonServerBusAutoConfiguration,org.axonframework.springboot.autoconfig.MicrometerMetricsAutoConfiguration,org.axonframework.springboot.autoconfig.MetricsAutoConfiguration,org.axonframework.springboot.autoconfig.OpenTelemetryAutoConfiguration,org.axonframework.springboot.autoconfig.XStreamAutoConfiguration,org.axonframework.springboot.autoconfig.AxonServerActuatorAutoConfiguration,org.axonframework.springboot.autoconfig.ObjectMapperAutoConfiguration",""
"axon-spring-boot-autoconfigure-4.10.1","org.springframework.boot.context.properties.EnableConfigurationProperties","Class",11,"org.axonframework.springboot.autoconfig.legacyjpa.JpaJavaxAutoConfiguration,org.axonframework.springboot.autoconfig.JpaAutoConfiguration,org.axonframework.springboot.autoconfig.MicrometerMetricsAutoConfiguration,org.axonframework.springboot.autoconfig.MetricsAutoConfiguration,org.axonframework.springboot.autoconfig.XStreamAutoConfiguration,org.axonframework.springboot.autoconfig.ObjectMapperAutoConfiguration,org.axonframework.springboot.autoconfig.CBORMapperAutoConfiguration,org.axonframework.springboot.autoconfig.AxonServerAutoConfiguration,org.axonframework.springboot.autoconfig.AxonAutoConfiguration",""
"axon-spring-boot-autoconfigure-4.10.1","org.springframework.boot.autoconfigure.condition.ConditionalOnBean","Method",10,"org.axonframework.springboot.autoconfig.MetricsAutoConfiguration.globalMetricRegistry,org.axonframework.springboot.autoconfig.MetricsAutoConfiguration.metricsConfigurerModule,org.axonframework.springboot.autoconfig.legacyjpa.JpaJavaxAutoConfiguration.persistenceExceptionResolver,org.axonframework.springboot.autoconfig.MicrometerMetricsAutoConfiguration.globalMetricRegistry,org.axonframework.springboot.autoconfig.MicrometerMetricsAutoConfiguration.metricsConfigurerModule,org.axonframework.springboot.autoconfig.JpaAutoConfiguration.persistenceExceptionResolver,org.axonframework.springboot.autoconfig.TransactionAutoConfiguration.axonTransactionManager,org.axonframework.springboot.autoconfig.JdbcAutoConfiguration.sagaStoreWithSchema,org.axonframework.springboot.autoconfig.AxonAutoConfiguration.eventStore",""
"axon-spring-boot-autoconfigure-4.10.1","org.springframework.boot.context.properties.ConfigurationProperties","Class",7,"org.axonframework.springboot.EventProcessorProperties,org.axonframework.springboot.TracingProperties,org.axonframework.springboot.DistributedCommandBusProperties,org.axonframework.springboot.MetricsProperties,org.axonframework.springboot.TagsConfigurationProperties,org.axonframework.springboot.TokenStoreProperties,org.axonframework.springboot.SerializerProperties",""
"axon-spring-boot-autoconfigure-4.10.1","org.springframework.boot.autoconfigure.condition.ConditionalOnProperty","Class",7,"org.axonframework.springboot.autoconfig.XStreamAutoConfiguration$XStreamConfiguredCondition$EventsXStreamCondition,org.axonframework.springboot.autoconfig.AxonServerBusAutoConfiguration,org.axonframework.springboot.autoconfig.XStreamAutoConfiguration$XStreamConfiguredCondition$GeneralDefaultCondition,org.axonframework.springboot.autoconfig.XStreamAutoConfiguration$XStreamConfiguredCondition$GeneralXStreamCondition,org.axonframework.springboot.autoconfig.AxonServerActuatorAutoConfiguration,org.axonframework.springboot.autoconfig.AxonServerAutoConfiguration,org.axonframework.springboot.autoconfig.XStreamAutoConfiguration$XStreamConfiguredCondition$MessagesXStreamCondition",""
"axon-spring-boot-autoconfigure-4.10.1","org.axonframework.springboot.util.ConditionalOnMissingQualifiedBean","Method",7,"org.axonframework.springboot.autoconfig.AxonServerBusAutoConfiguration.axonServerCommandBus,org.axonframework.springboot.autoconfig.AxonDbSchedulerAutoConfiguration.dbSchedulerEventDataTask,org.axonframework.springboot.autoconfig.AxonDbSchedulerAutoConfiguration.dbSchedulerDeadlineDetailsTask,org.axonframework.springboot.autoconfig.AxonServerAutoConfiguration.persistentStreamScheduledExecutorBuilder,org.axonframework.springboot.autoconfig.AxonAutoConfiguration.serializer,org.axonframework.springboot.autoconfig.AxonAutoConfiguration.messageSerializer,org.axonframework.springboot.autoconfig.AxonAutoConfiguration.eventSerializer",""
"axon-spring-boot-autoconfigure-4.10.1","org.springframework.boot.autoconfigure.condition.ConditionalOnBean","Class",7,"org.axonframework.springboot.autoconfig.legacyjpa.JpaJavaxAutoConfiguration,org.axonframework.springboot.autoconfig.JpaAutoConfiguration,org.axonframework.springboot.autoconfig.legacyjpa.JpaJavaxEventStoreAutoConfiguration,org.axonframework.springboot.autoconfig.JpaEventStoreAutoConfiguration,org.axonframework.springboot.autoconfig.AxonJobRunrAutoConfiguration,org.axonframework.springboot.autoconfig.AxonDbSchedulerAutoConfiguration,org.axonframework.springboot.autoconfig.JdbcAutoConfiguration",""
"axon-spring-boot-autoconfigure-4.10.1","org.springframework.beans.factory.annotation.Qualifier","Method",7,"org.axonframework.springboot.autoconfig.AxonDbSchedulerAutoConfiguration.dbSchedulerEventDataTask,org.axonframework.springboot.autoconfig.AxonDbSchedulerAutoConfiguration.dbSchedulerDeadlineDetailsTask,org.axonframework.springboot.autoconfig.AxonAutoConfiguration.messageSerializer,org.axonframework.springboot.autoconfig.AxonAutoConfiguration.eventSerializer,org.axonframework.springboot.autoconfig.AxonAutoConfiguration.eventStore,org.axonframework.springboot.autoconfig.AxonAutoConfiguration.commandBus,org.axonframework.springboot.autoconfig.AxonAutoConfiguration.queryBus",""
"axon-spring-boot-autoconfigure-4.10.1","javax.annotation.Nonnull","Parameter",6,"org.axonframework.springboot.util.DeadLetterQueueProviderConfigurerModule.configureModule(0),org.axonframework.springboot.util.DefaultEntityRegistrar.registerBeanDefinitions(1),org.axonframework.springboot.autoconfig.PersistentStreamMessageSourceRegistrar.postProcessBeanDefinitionRegistry(0),org.axonframework.springboot.autoconfig.PersistentStreamMessageSourceRegistrar.postProcessBeanFactory(0),org.axonframework.springboot.autoconfig.AxonServerAutoConfiguration.setApplicationContext(0),org.axonframework.springboot.autoconfig.AxonAutoConfiguration.setBeanClassLoader(0)",""
"axon-spring-boot-autoconfigure-4.10.1","java.lang.Deprecated","Method",4,"org.axonframework.springboot.TracingProperties.isNestedHandlers,org.axonframework.springboot.TracingProperties.setNestedHandlers,org.axonframework.springboot.TracingProperties.getNestedTimeLimit,org.axonframework.springboot.TracingProperties.setNestedTimeLimit",""
"axon-spring-boot-autoconfigure-4.10.1","org.springframework.context.annotation.Primary","Method",4,"org.axonframework.springboot.autoconfig.InfraConfiguration.handlerDefinition,org.axonframework.springboot.autoconfig.InfraConfiguration.parameterResolverFactory,org.axonframework.springboot.autoconfig.AxonServerBusAutoConfiguration.axonServerCommandBus,org.axonframework.springboot.autoconfig.AxonAutoConfiguration.serializer",""
