"similarity","artifactName1","node1Name","node1IncomingDependencies","node1OutgoingDependencies","artifactName2","node2Name","node2IncomingDependencies","node2OutgoingDependencies","Source Cypher File: Similarity/Similarity_1c_Stream.cypher"
0.30971128608923887,"axon-disruptor-4.7.5","org.axonframework.disruptor.commandhandling",55,185,"axon-modelling-4.7.5","org.axonframework.modelling.command.inspection",80,157,""
0.30971128608923887,"axon-modelling-4.7.5","org.axonframework.modelling.command.inspection",80,157,"axon-disruptor-4.7.5","org.axonframework.disruptor.commandhandling",55,185,""
0.3088235294117647,"axon-eventsourcing-4.7.5","org.axonframework.eventsourcing.eventstore.inmemory",1,13,"axon-modelling-4.7.5","org.axonframework.modelling.saga",112,124,""
0.3088235294117647,"axon-modelling-4.7.5","org.axonframework.modelling.saga",112,124,"axon-eventsourcing-4.7.5","org.axonframework.eventsourcing.eventstore.inmemory",1,13,""
0.3055555555555556,"axon-messaging-4.7.5","org.axonframework.eventhandling.replay",12,36,"axon-messaging-4.7.5","org.axonframework.messaging.interceptors",10,29,""
0.3028391167192429,"axon-messaging-4.7.5","org.axonframework.commandhandling.distributed",50,128,"axon-disruptor-4.7.5","org.axonframework.disruptor.commandhandling",55,185,""
0.3,"axon-messaging-4.7.5","org.axonframework.messaging.responsetypes",36,30,"axon-messaging-4.7.5","org.axonframework.common.caching",30,27,""
0.3,"axon-test-4.7.5","org.axonframework.test.utils",8,14,"axon-messaging-4.7.5","org.axonframework.tracing.attributes",0,16,""
0.3,"axon-messaging-4.7.5","org.axonframework.tracing.attributes",0,16,"axon-test-4.7.5","org.axonframework.test.utils",8,14,""
0.2988505747126437,"axon-eventsourcing-4.7.5","org.axonframework.eventsourcing",113,211,"axon-eventsourcing-4.7.5","org.axonframework.eventsourcing.eventstore.jpa",9,45,""
0.2962962962962963,"axon-test-4.7.5","org.axonframework.test.eventscheduler",9,16,"axon-eventsourcing-4.7.5","org.axonframework.eventsourcing.conflictresolution",15,32,""
0.2903225806451613,"axon-test-4.7.5","org.axonframework.test.eventscheduler",9,16,"axon-messaging-4.7.5","org.axonframework.eventhandling.scheduling.java",5,24,""
0.2891156462585034,"axon-eventsourcing-4.7.5","org.axonframework.eventsourcing",113,211,"axon-eventsourcing-4.7.5","org.axonframework.eventsourcing.eventstore.legacyjpa",23,84,""
0.2876712328767123,"axon-messaging-4.7.5","org.axonframework.eventhandling.tokenstore.jdbc",16,39,"axon-messaging-4.7.5","org.axonframework.eventhandling.tokenstore.jpa",9,29,""
0.2857142857142857,"axon-messaging-4.7.5","org.axonframework.commandhandling.callbacks",8,13,"axon-test-4.7.5","org.axonframework.test.utils",8,14,""
0.2857142857142857,"axon-messaging-4.7.5","org.axonframework.commandhandling.distributed",50,128,"axon-messaging-4.7.5","org.axonframework.deadline.quartz",5,56,""
0.2857142857142857,"axon-messaging-4.7.5","org.axonframework.eventhandling.replay",12,36,"axon-messaging-4.7.5","org.axonframework.tracing",129,66,""
0.2857142857142857,"axon-messaging-4.7.5","org.axonframework.monitoring",61,14,"axon-test-4.7.5","org.axonframework.test",16,8,""
0.2857142857142857,"axon-test-4.7.5","org.axonframework.test.utils",8,14,"axon-messaging-4.7.5","org.axonframework.commandhandling.callbacks",8,13,""
0.2727272727272727,"axon-messaging-4.7.5","org.axonframework.monitoring",61,14,"axon-test-4.7.5","org.axonframework.test.matchers",51,42,""
0.2709497206703911,"axon-messaging-4.7.5","org.axonframework.eventhandling.pooled",52,154,"axon-eventsourcing-4.7.5","org.axonframework.eventsourcing.eventstore.legacyjpa",23,84,""
0.2702702702702703,"axon-modelling-4.7.5","org.axonframework.modelling.saga.metamodel",15,20,"axon-messaging-4.7.5","org.axonframework.eventhandling.replay",12,36,""
0.2677514792899408,"axon-configuration-4.7.5","org.axonframework.config",115,431,"axon-modelling-4.7.5","org.axonframework.modelling.command.inspection",80,157,""
0.26548672566371684,"axon-modelling-4.7.5","org.axonframework.modelling.command.legacyjpa",2,23,"axon-eventsourcing-4.7.5","org.axonframework.eventsourcing",113,211,""
0.2641509433962264,"axon-messaging-4.7.5","org.axonframework.eventhandling.deadletter.legacyjpa",9,56,"axon-messaging-4.7.5","org.axonframework.eventhandling.deadletter",9,42,""
0.2518796992481203,"axon-messaging-4.7.5","org.axonframework.commandhandling.gateway",101,170,"axon-modelling-4.7.5","org.axonframework.modelling.command",209,219,""
0.25,"axon-messaging-4.7.5","org.axonframework.common.jdbc",49,26,"axon-messaging-4.7.5","org.axonframework.messaging.interceptors.legacyvalidation",1,7,""
0.25,"axon-messaging-4.7.5","org.axonframework.common.jpa",16,6,"axon-messaging-4.7.5","org.axonframework.common.annotation",22,3,""
0.25,"axon-messaging-4.7.5","org.axonframework.common.jpa",16,6,"axon-messaging-4.7.5","org.axonframework.common.property",23,15,""
0.25,"axon-messaging-4.7.5","org.axonframework.common.legacyjpa",14,6,"axon-messaging-4.7.5","org.axonframework.common.annotation",22,3,""
0.25,"axon-messaging-4.7.5","org.axonframework.common.legacyjpa",14,6,"axon-messaging-4.7.5","org.axonframework.common.property",23,15,""
0.25,"axon-modelling-4.7.5","org.axonframework.modelling.saga.metamodel",15,20,"axon-modelling-4.7.5","org.axonframework.modelling.saga.repository.inmemory",5,7,""
0.25,"axon-modelling-4.7.5","org.axonframework.modelling.saga.repository.inmemory",5,7,"axon-modelling-4.7.5","org.axonframework.modelling.saga.metamodel",15,20,""
0.25,"axon-modelling-4.7.5","org.axonframework.modelling.saga.repository.jpa",12,29,"axon-messaging-4.7.5","org.axonframework.serialization.xml",17,24,""
0.25,"axon-test-4.7.5","org.axonframework.test.deadline",10,26,"axon-messaging-4.7.5","org.axonframework.deadline.jobrunr",3,40,""
0.25,"axon-test-4.7.5","org.axonframework.test.deadline",10,26,"axon-messaging-4.7.5","org.axonframework.messaging.interceptors",10,29,""
0.2413793103448276,"axon-messaging-4.7.5","org.axonframework.deadline.annotation",6,15,"axon-messaging-4.7.5","org.axonframework.eventhandling.replay",12,36,""
0.23333333333333334,"axon-messaging-4.7.5","org.axonframework.eventhandling.interceptors",0,7,"axon-messaging-4.7.5","org.axonframework.eventhandling.scheduling.java",5,24,""
0.2325268817204301,"axon-configuration-4.7.5","org.axonframework.config",115,431,"axon-messaging-4.7.5","org.axonframework.eventhandling.pooled",52,154,""
0.2325268817204301,"axon-messaging-4.7.5","org.axonframework.eventhandling.pooled",52,154,"axon-configuration-4.7.5","org.axonframework.config",115,431,""
0.2314165497896213,"axon-configuration-4.7.5","org.axonframework.config",115,431,"axon-disruptor-4.7.5","org.axonframework.disruptor.commandhandling",55,185,""
0.23121387283236994,"axon-modelling-4.7.5","org.axonframework.modelling.saga.repository",50,67,"axon-modelling-4.7.5","org.axonframework.modelling.saga.repository.jpa",12,29,""
0.22950819672131148,"axon-modelling-4.7.5","org.axonframework.modelling.saga.repository.inmemory",5,7,"axon-modelling-4.7.5","org.axonframework.modelling.saga.repository.jpa",12,29,""
0.22813688212927757,"axon-messaging-4.7.5","org.axonframework.eventhandling.tokenstore.jdbc",16,39,"axon-messaging-4.7.5","org.axonframework.eventhandling.tokenstore.legacyjpa",2,22,""
0.22813688212927757,"axon-messaging-4.7.5","org.axonframework.eventhandling.tokenstore.legacyjpa",2,22,"axon-messaging-4.7.5","org.axonframework.eventhandling.tokenstore.jdbc",16,39,""
0.21818181818181817,"axon-messaging-4.7.5","org.axonframework.queryhandling.annotation",4,28,"axon-messaging-4.7.5","org.axonframework.queryhandling.registration",9,13,""
0.21818181818181817,"axon-messaging-4.7.5","org.axonframework.queryhandling.registration",9,13,"axon-messaging-4.7.5","org.axonframework.queryhandling.annotation",4,28,""
0.2153846153846154,"axon-modelling-4.7.5","org.axonframework.modelling.saga.repository.inmemory",5,7,"axon-modelling-4.7.5","org.axonframework.modelling.saga.repository.legacyjpa",3,21,""
0.2153846153846154,"axon-modelling-4.7.5","org.axonframework.modelling.saga.repository.legacyjpa",3,21,"axon-modelling-4.7.5","org.axonframework.modelling.saga.repository.inmemory",5,7,""
0.21428571428571427,"axon-messaging-4.7.5","org.axonframework.eventhandling.tokenstore.jdbc",16,39,"axon-modelling-4.7.5","org.axonframework.modelling.saga.repository.jdbc",13,39,""
0.21428571428571427,"axon-modelling-4.7.5","org.axonframework.modelling.saga.repository.jdbc",13,39,"axon-messaging-4.7.5","org.axonframework.eventhandling.tokenstore.jdbc",16,39,""
0.21226415094339623,"axon-messaging-4.7.5","org.axonframework.eventhandling.deadletter.legacyjpa",9,56,"axon-messaging-4.7.5","org.axonframework.eventhandling.scheduling.quartz",10,44,""
0.20982142857142858,"axon-modelling-4.7.5","org.axonframework.modelling.saga.repository",50,67,"axon-modelling-4.7.5","org.axonframework.modelling.saga.repository.jdbc",13,39,""
0.20754716981132076,"axon-messaging-4.7.5","org.axonframework.queryhandling.annotation",4,28,"axon-modelling-4.7.5","org.axonframework.modelling.saga.metamodel",15,20,""
0.20454545454545456,"axon-messaging-4.7.5","org.axonframework.deadline.annotation",6,15,"axon-messaging-4.7.5","org.axonframework.queryhandling.annotation",4,28,""
0.20454545454545456,"axon-messaging-4.7.5","org.axonframework.queryhandling.annotation",4,28,"axon-messaging-4.7.5","org.axonframework.deadline.annotation",6,15,""
0.20168067226890757,"axon-test-4.7.5","org.axonframework.test.deadline",10,26,"axon-messaging-4.7.5","org.axonframework.deadline.quartz",5,56,""
0.19230769230769232,"axon-messaging-4.7.5","org.axonframework.eventhandling.tokenstore.legacyjpa",2,22,"axon-messaging-4.7.5","org.axonframework.eventhandling.tokenstore",47,19,""
0.1793478260869565,"axon-modelling-4.7.5","org.axonframework.modelling.saga.repository",50,67,"axon-modelling-4.7.5","org.axonframework.modelling.saga.repository.legacyjpa",3,21,""
0.16666666666666666,"axon-messaging-4.7.5","org.axonframework.util",3,6,"axon-eventsourcing-4.7.5","org.axonframework.eventsourcing.snapshotting",14,8,""
0.16153846153846155,"axon-modelling-4.7.5","org.axonframework.modelling.command.legacyjpa",2,23,"axon-modelling-4.7.5","org.axonframework.modelling.command.inspection",80,157,""
0.16091954022988506,"axon-test-4.7.5","org.axonframework.test.saga",43,149,"axon-modelling-4.7.5","org.axonframework.modelling.saga",112,124,""
0.15789473684210525,"axon-messaging-4.7.5","org.axonframework.queryhandling.registration",9,13,"axon-messaging-4.7.5","org.axonframework.messaging.responsetypes",36,30,""
0.15384615384615385,"axon-messaging-4.7.5","org.axonframework.util",3,6,"axon-messaging-4.7.5","org.axonframework.tracing.attributes",0,16,""
0.15254237288135594,"axon-messaging-4.7.5","org.axonframework.commandhandling.callbacks",8,13,"axon-messaging-4.7.5","org.axonframework.commandhandling.gateway",101,170,""
0.15217391304347827,"axon-test-4.7.5","org.axonframework.test.saga",43,149,"axon-test-4.7.5","org.axonframework.test.deadline",10,26,""
0.1453900709219858,"axon-modelling-4.7.5","org.axonframework.modelling.command.legacyjpa",2,23,"axon-disruptor-4.7.5","org.axonframework.disruptor.commandhandling",55,185,""
0.1388888888888889,"axon-messaging-4.7.5","org.axonframework.serialization.converters",0,7,"axon-messaging-4.7.5","org.axonframework.eventhandling.tokenstore",47,19,""
0.13513513513513514,"axon-messaging-4.7.5","org.axonframework.serialization.converters",0,7,"axon-messaging-4.7.5","org.axonframework.eventhandling.scheduling.jobrunr",3,26,""
0.1282051282051282,"axon-messaging-4.7.5","org.axonframework.serialization.converters",0,7,"axon-messaging-4.7.5","org.axonframework.serialization.xml",17,24,""
0.125,"axon-messaging-4.7.5","org.axonframework.util",3,6,"axon-messaging-4.7.5","org.axonframework.common.legacyjpa",14,6,""
0.12396694214876033,"axon-eventsourcing-4.7.5","org.axonframework.eventsourcing.eventstore.jdbc.statements",30,28,"axon-messaging-4.7.5","org.axonframework.eventhandling.tokenstore",47,19,""
0.11764705882352941,"axon-messaging-4.7.5","org.axonframework.commandhandling.callbacks",8,13,"axon-messaging-4.7.5","org.axonframework.commandhandling.distributed.commandfilter",12,20,""
0.11764705882352941,"axon-messaging-4.7.5","org.axonframework.commandhandling.distributed.commandfilter",12,20,"axon-messaging-4.7.5","org.axonframework.commandhandling.callbacks",8,13,""
0.11764705882352941,"axon-messaging-4.7.5","org.axonframework.commandhandling.distributed.commandfilter",12,20,"axon-test-4.7.5","org.axonframework.test.utils",8,14,""
0.11382113821138211,"axon-eventsourcing-4.7.5","org.axonframework.eventsourcing.eventstore.jdbc.statements",30,28,"axon-messaging-4.7.5","org.axonframework.eventhandling.scheduling.jobrunr",3,26,""
0.1056338028169014,"axon-eventsourcing-4.7.5","org.axonframework.eventsourcing.eventstore.jdbc.statements",30,28,"axon-messaging-4.7.5","org.axonframework.eventhandling.scheduling.quartz",10,44,""
0.08,"axon-messaging-4.7.5","org.axonframework.queryhandling.registration",9,13,"axon-messaging-4.7.5","org.axonframework.common.property",23,15,""
0.038461538461538464,"axon-messaging-4.7.5","org.axonframework.commandhandling.distributed.commandfilter",12,20,"axon-messaging-4.7.5","org.axonframework.util",3,6,""
