"fullQualifiedDependentTypeName","dependentTypeName","dependentTypeLabels","numberOfUsingPackages","Source Cypher File: Internal_Dependencies/List_types_that_are_used_by_many_different_packages.cypher"
"org.axonframework.modelling.command.AggregateNotFoundException","AggregateNotFoundException","Type,File,Java,ByteCode,Class,TypeLeidenCommunity1,TypeLouvainCommunity1,TypeWeaklyConnectedComponent0,TypeLabelPropagationCommunity2",4,""
"org.axonframework.modelling.command.inspection.AnnotatedAggregate","AnnotatedAggregate","Type,File,Java,GenericDeclaration,ByteCode,Class,TypeLeidenCommunity1,TypeLouvainCommunity1,TypeWeaklyConnectedComponent0,TypeLabelPropagationCommunity2",4,""
"org.axonframework.test.AxonAssertionError","AxonAssertionError","Type,File,Java,ByteCode,Class,TypeLeidenCommunity30,TypeLouvainCommunity6,TypeWeaklyConnectedComponent0,TypeLabelPropagationCommunity33",4,""
"org.axonframework.common.caching.Cache","Cache","Type,File,Java,ByteCode,Interface,TypeLeidenCommunity1,TypeLouvainCommunity1,TypeWeaklyConnectedComponent0,TypeLabelPropagationCommunity2",4,""
"org.axonframework.common.jdbc.ConnectionProvider","ConnectionProvider","Type,File,Java,ByteCode,Interface,TypeLeidenCommunity9,TypeLouvainCommunity4,TypeWeaklyConnectedComponent0,TypeLabelPropagationCommunity5",4,""
"org.axonframework.eventsourcing.eventstore.EventStorageEngine","EventStorageEngine","Type,File,Java,ByteCode,Interface,TypeLeidenCommunity15,TypeLouvainCommunity10,TypeWeaklyConnectedComponent0,TypeLabelPropagationCommunity20",4,""
"org.axonframework.test.FixtureExecutionException","FixtureExecutionException","Type,File,Java,ByteCode,Class,TypeLeidenCommunity31,TypeLouvainCommunity1,TypeWeaklyConnectedComponent0,TypeLabelPropagationCommunity10",4,""
"org.axonframework.eventhandling.GapAwareTrackingToken","GapAwareTrackingToken","Type,File,Java,ByteCode,Class,TypeLeidenCommunity22,TypeLouvainCommunity10,TypeWeaklyConnectedComponent0,TypeLabelPropagationCommunity30",4,""
"org.axonframework.commandhandling.GenericCommandMessage","GenericCommandMessage","Type,File,Java,GenericDeclaration,ByteCode,Class,TypeLeidenCommunity29,TypeLouvainCommunity3,TypeWeaklyConnectedComponent0,TypeLabelPropagationCommunity11",4,""
"org.axonframework.messaging.deadletter.GenericDeadLetter","GenericDeadLetter","Type,File,Java,GenericDeclaration,ByteCode,Class,TypeLeidenCommunity35,TypeLouvainCommunity14,TypeWeaklyConnectedComponent0,TypeLabelPropagationCommunity65",4,""
"org.axonframework.messaging.GenericResultMessage","GenericResultMessage","Type,File,Java,GenericDeclaration,ByteCode,Class,TypeLeidenCommunity44,TypeLouvainCommunity3,TypeWeaklyConnectedComponent0,TypeLabelPropagationCommunity11",4,""
"org.axonframework.eventhandling.GenericTrackedDomainEventMessage","GenericTrackedDomainEventMessage","Type,File,Java,GenericDeclaration,ByteCode,Class,TypeLeidenCommunity53,TypeLouvainCommunity3,TypeWeaklyConnectedComponent0,TypeLabelPropagationCommunity11",4,""
"org.axonframework.common.jdbc.JdbcUtils","JdbcUtils","Type,File,Java,ByteCode,Class,TypeLeidenCommunity9,TypeLouvainCommunity4,TypeWeaklyConnectedComponent0,TypeLabelPropagationCommunity5",4,""
"org.axonframework.lifecycle.Lifecycle$LifecycleHandler","Lifecycle$LifecycleHandler","Type,File,Java,ByteCode,Interface,TypeLeidenCommunity7,TypeLouvainCommunity2,TypeWeaklyConnectedComponent0,TypeLabelPropagationCommunity1",4,""
"org.axonframework.messaging.MessageDecorator","MessageDecorator","Type,File,Java,GenericDeclaration,ByteCode,Class,TypeLeidenCommunity29,TypeLouvainCommunity3,TypeWeaklyConnectedComponent0,TypeLabelPropagationCommunity11",4,""
"org.axonframework.commandhandling.NoHandlerForCommandException","NoHandlerForCommandException","Type,File,Java,ByteCode,Class,TypeLeidenCommunity34,TypeLouvainCommunity9,TypeWeaklyConnectedComponent0,TypeLabelPropagationCommunity12",4,""
"org.axonframework.common.property.Property","Property","Type,File,Java,GenericDeclaration,ByteCode,Interface,TypeLeidenCommunity3,TypeLouvainCommunity0,TypeWeaklyConnectedComponent0,TypeLabelPropagationCommunity0",4,""
"org.axonframework.common.property.PropertyAccessStrategy","PropertyAccessStrategy","Type,File,Java,ByteCode,Class,TypeLeidenCommunity3,TypeLouvainCommunity0,TypeWeaklyConnectedComponent0,TypeLabelPropagationCommunity0",4,""
"org.axonframework.modelling.command.Repository","Repository","Type,File,Java,GenericDeclaration,ByteCode,Interface,TypeLeidenCommunity31,TypeLouvainCommunity1,TypeWeaklyConnectedComponent0,TypeLabelPropagationCommunity10",4,""
"org.axonframework.serialization.RevisionResolver","RevisionResolver","Type,File,Java,ByteCode,Interface,TypeLeidenCommunity36,TypeLouvainCommunity8,TypeWeaklyConnectedComponent0,TypeLabelPropagationCommunity8",4,""
"org.axonframework.modelling.saga.repository.SagaStore$Entry","SagaStore$Entry","Type,File,Java,GenericDeclaration,ByteCode,Interface,TypeLeidenCommunity6,TypeLouvainCommunity4,TypeWeaklyConnectedComponent0,TypeLabelPropagationCommunity3",4,""
"org.axonframework.messaging.Scope","Scope","Type,File,Java,ByteCode,Class,TypeLeidenCommunity18,TypeLouvainCommunity1,TypeWeaklyConnectedComponent0,TypeLabelPropagationCommunity1",4,""
"org.axonframework.messaging.StreamableMessageSource","StreamableMessageSource","Type,File,Java,GenericDeclaration,ByteCode,Interface,TypeLeidenCommunity26,TypeLouvainCommunity2,TypeWeaklyConnectedComponent0,TypeLabelPropagationCommunity1",4,""
"org.axonframework.eventhandling.tokenstore.UnableToInitializeTokenException","UnableToInitializeTokenException","Type,File,Java,ByteCode,Class,TypeLeidenCommunity43,TypeLouvainCommunity4,TypeWeaklyConnectedComponent0,TypeLabelPropagationCommunity47",4,""
"org.axonframework.deadline.AbstractDeadlineManager","AbstractDeadlineManager","Type,File,Java,ByteCode,Class,TypeLeidenCommunity30,TypeLouvainCommunity6,TypeWeaklyConnectedComponent0,TypeLabelPropagationCommunity1",3,""
"org.axonframework.eventsourcing.eventstore.AbstractEventStorageEngine$Builder","AbstractEventStorageEngine$Builder","Type,File,Java,ByteCode,Class,TypeLeidenCommunity22,TypeLouvainCommunity10,TypeWeaklyConnectedComponent0,TypeLabelPropagationCommunity23",3,""
"org.axonframework.eventsourcing.AggregateFactory","AggregateFactory","Type,File,Java,GenericDeclaration,ByteCode,Interface,TypeLeidenCommunity14,TypeLouvainCommunity1,TypeWeaklyConnectedComponent0,TypeLabelPropagationCommunity2",3,""
"org.axonframework.modelling.command.ApplyMore","ApplyMore","Type,File,Java,ByteCode,Interface,TypeLeidenCommunity18,TypeLouvainCommunity1,TypeWeaklyConnectedComponent0,TypeLabelPropagationCommunity18",3,""
"org.axonframework.eventsourcing.eventstore.BatchingEventStorageEngine","BatchingEventStorageEngine","Type,File,Java,ByteCode,Class,TypeLeidenCommunity22,TypeLouvainCommunity10,TypeWeaklyConnectedComponent0,TypeLabelPropagationCommunity23",3,""
"org.axonframework.eventsourcing.eventstore.BatchingEventStorageEngine$Builder","BatchingEventStorageEngine$Builder","Type,File,Java,ByteCode,Class,TypeLeidenCommunity22,TypeLouvainCommunity10,TypeWeaklyConnectedComponent0,TypeLabelPropagationCommunity23",3,""
"org.axonframework.serialization.CannotConvertBetweenTypesException","CannotConvertBetweenTypesException","Type,File,Java,ByteCode,Class,TypeLeidenCommunity36,TypeLouvainCommunity8,TypeWeaklyConnectedComponent0,TypeLabelPropagationCommunity43",3,""
"org.axonframework.messaging.deadletter.Cause","Cause","Type,File,Java,ByteCode,Interface,TypeLeidenCommunity35,TypeLouvainCommunity14,TypeWeaklyConnectedComponent0,TypeLabelPropagationCommunity65",3,""
"org.axonframework.modelling.command.CommandTargetResolver","CommandTargetResolver","Type,File,Java,ByteCode,Interface,TypeLeidenCommunity34,TypeLouvainCommunity9,TypeWeaklyConnectedComponent0,TypeLabelPropagationCommunity1",3,""
"org.axonframework.modelling.command.ConcurrencyException","ConcurrencyException","Type,File,Java,ByteCode,Class,TypeLeidenCommunity52,TypeLouvainCommunity1,TypeWeaklyConnectedComponent0,TypeLabelPropagationCommunity71",3,""
"org.axonframework.eventhandling.tokenstore.ConfigToken","ConfigToken","Type,File,Java,ByteCode,Class,TypeLeidenCommunity51,TypeLouvainCommunity4,TypeWeaklyConnectedComponent0,TypeLabelPropagationCommunity70",3,""
"org.axonframework.modelling.command.ConflictingAggregateVersionException","ConflictingAggregateVersionException","Type,File,Java,ByteCode,Class,TypeLeidenCommunity5,TypeLouvainCommunity1,TypeWeaklyConnectedComponent0,TypeLabelPropagationCommunity2",3,""
"org.axonframework.serialization.ContentTypeConverter","ContentTypeConverter","Type,File,Java,GenericDeclaration,ByteCode,Interface,TypeLeidenCommunity36,TypeLouvainCommunity8,TypeWeaklyConnectedComponent0,TypeLabelPropagationCommunity42",3,""
"org.axonframework.serialization.Converter","Converter","Type,File,Java,ByteCode,Interface,TopCentralityPageRank,TopCentralityHarmonic,TopCentralityCloseness,TypeLeidenCommunity36,TypeLouvainCommunity8,TypeWeaklyConnectedComponent0,TypeLabelPropagationCommunity8",3,""
"org.axonframework.messaging.correlation.CorrelationDataProvider","CorrelationDataProvider","Type,File,Java,ByteCode,Interface,TypeLeidenCommunity45,TypeLouvainCommunity5,TypeWeaklyConnectedComponent0,TypeLabelPropagationCommunity1",3,""
"org.axonframework.messaging.deadletter.DeadLetterQueueOverflowException","DeadLetterQueueOverflowException","Type,File,Java,ByteCode,Class,TypeLeidenCommunity35,TypeLouvainCommunity14,TypeWeaklyConnectedComponent0,TypeLabelPropagationCommunity65",3,""
"org.axonframework.deadline.DeadlineException","DeadlineException","Type,File,Java,ByteCode,Class,TypeLeidenCommunity41,TypeLouvainCommunity3,TypeWeaklyConnectedComponent0,TypeLabelPropagationCommunity1",3,""
"org.axonframework.eventhandling.DomainEventSequenceAware","DomainEventSequenceAware","Type,File,Java,ByteCode,Interface,TypeLeidenCommunity1,TypeLouvainCommunity1,TypeWeaklyConnectedComponent0,TypeLabelPropagationCommunity2",3,""
"org.axonframework.eventhandling.EventHandler","EventHandler","Type,File,Java,ByteCode,Annotation,TypeLeidenCommunity8,TypeLouvainCommunity0,TypeWeaklyConnectedComponent0,TypeLabelPropagationCommunity1",3,""
"org.axonframework.eventhandling.EventHandlerInvoker","EventHandlerInvoker","Type,File,Java,ByteCode,Interface,TypeLeidenCommunity26,TypeLouvainCommunity2,TypeWeaklyConnectedComponent0,TypeLabelPropagationCommunity1",3,""
"org.axonframework.eventhandling.EventMessageHandler","EventMessageHandler","Type,File,Java,ByteCode,Interface,TypeLeidenCommunity28,TypeLouvainCommunity5,TypeWeaklyConnectedComponent0,TypeLabelPropagationCommunity1",3,""
"org.axonframework.test.matchers.FieldFilter","FieldFilter","Type,File,Java,ByteCode,Interface,TypeLeidenCommunity30,TypeLouvainCommunity1,TypeWeaklyConnectedComponent0,TypeLabelPropagationCommunity10",3,""
"org.axonframework.eventhandling.GenericDomainEventEntry","GenericDomainEventEntry","Type,File,Java,GenericDeclaration,ByteCode,Class,TypeLeidenCommunity22,TypeLouvainCommunity10,TypeWeaklyConnectedComponent0,TypeLabelPropagationCommunity30",3,""
"org.axonframework.eventhandling.GenericTrackedEventMessage","GenericTrackedEventMessage","Type,File,Java,GenericDeclaration,ByteCode,Class,TypeLeidenCommunity25,TypeLouvainCommunity11,TypeWeaklyConnectedComponent0,TypeLabelPropagationCommunity28",3,""
"org.axonframework.messaging.HandlerExecutionException","HandlerExecutionException","Type,File,Java,ByteCode,Class,TypeLeidenCommunity43,TypeLouvainCommunity12,TypeWeaklyConnectedComponent0,TypeLabelPropagationCommunity46",3,""
"org.axonframework.common.jdbc.JdbcUtils$SqlFunction","JdbcUtils$SqlFunction","Type,File,Java,ByteCode,Interface,TypeLeidenCommunity9,TypeLouvainCommunity4,TypeWeaklyConnectedComponent0,TypeLabelPropagationCommunity5",3,""
"org.axonframework.common.jdbc.JdbcUtils$SqlResultConverter","JdbcUtils$SqlResultConverter","Type,File,Java,GenericDeclaration,ByteCode,Interface,TypeLeidenCommunity9,TypeLouvainCommunity4,TypeWeaklyConnectedComponent0,TypeLabelPropagationCommunity5",3,""
"org.axonframework.serialization.LazyDeserializingObject","LazyDeserializingObject","Type,File,Java,GenericDeclaration,ByteCode,Class,TypeLeidenCommunity19,TypeLouvainCommunity8,TypeWeaklyConnectedComponent0,TypeLabelPropagationCommunity8",3,""
"org.axonframework.eventhandling.ListenerInvocationErrorHandler","ListenerInvocationErrorHandler","Type,File,Java,ByteCode,Interface,TypeLeidenCommunity26,TypeLouvainCommunity2,TypeWeaklyConnectedComponent0,TypeLabelPropagationCommunity1",3,""
"org.axonframework.commandhandling.callbacks.LoggingCallback","LoggingCallback","Type,File,Java,ByteCode,Class,TypeLeidenCommunity13,TypeLouvainCommunity9,TypeWeaklyConnectedComponent0,TypeLabelPropagationCommunity12",3,""
"org.axonframework.eventhandling.LoggingErrorHandler","LoggingErrorHandler","Type,File,Java,ByteCode,Class,TypeLeidenCommunity28,TypeLouvainCommunity5,TypeWeaklyConnectedComponent0,TypeLabelPropagationCommunity1",3,""
"org.axonframework.test.matchers.Matchers","Matchers","Type,File,Java,ByteCode,Class,TypeLeidenCommunity30,TypeLouvainCommunity6,TypeWeaklyConnectedComponent0,TypeLabelPropagationCommunity1",3,""
"org.axonframework.messaging.annotation.MultiHandlerDefinition","MultiHandlerDefinition","Type,File,Java,ByteCode,Class,TypeLeidenCommunity10,TypeLouvainCommunity0,TypeWeaklyConnectedComponent0,TypeLabelPropagationCommunity1",3,""
"org.axonframework.messaging.annotation.MultiHandlerEnhancerDefinition","MultiHandlerEnhancerDefinition","Type,File,Java,ByteCode,Class,TypeLeidenCommunity10,TypeLouvainCommunity0,TypeWeaklyConnectedComponent0,TypeLabelPropagationCommunity37",3,""
"org.axonframework.messaging.annotation.MultiParameterResolverFactory","MultiParameterResolverFactory","Type,File,Java,ByteCode,Class,TypeLeidenCommunity0,TypeLouvainCommunity0,TypeWeaklyConnectedComponent0,TypeLabelPropagationCommunity1",3,""
"org.axonframework.messaging.deadletter.NoSuchDeadLetterException","NoSuchDeadLetterException","Type,File,Java,ByteCode,Class,TypeLeidenCommunity35,TypeLouvainCommunity14,TypeWeaklyConnectedComponent0,TypeLabelPropagationCommunity65",3,""
"org.axonframework.common.lock.NullLockFactory","NullLockFactory","Type,File,Java,ByteCode,Enum,TypeLeidenCommunity1,TypeLouvainCommunity1,TypeWeaklyConnectedComponent0,TypeLabelPropagationCommunity1",3,""
"org.axonframework.common.lock.PessimisticLockFactory","PessimisticLockFactory","Type,File,Java,ByteCode,Class,TypeLeidenCommunity27,TypeLouvainCommunity15,TypeWeaklyConnectedComponent0,TypeLabelPropagationCommunity61",3,""
"org.axonframework.queryhandling.QueryMessage","QueryMessage","Type,File,Java,GenericDeclaration,ByteCode,Interface,TypeLeidenCommunity40,TypeLouvainCommunity12,TypeWeaklyConnectedComponent0,TypeLabelPropagationCommunity45",3,""
"org.axonframework.modelling.saga.ResourceInjector","ResourceInjector","Type,File,Java,ByteCode,Interface,TypeLeidenCommunity2,TypeLouvainCommunity2,TypeWeaklyConnectedComponent0,TypeLabelPropagationCommunity1",3,""
"org.axonframework.messaging.responsetypes.ResponseType","ResponseType","Type,File,Java,GenericDeclaration,ByteCode,Interface,TypeLeidenCommunity42,TypeLouvainCommunity12,TypeWeaklyConnectedComponent0,TypeLabelPropagationCommunity45",3,""
"org.axonframework.modelling.saga.SagaRepository","SagaRepository","Type,File,Java,GenericDeclaration,ByteCode,Interface,TypeLeidenCommunity4,TypeLouvainCommunity2,TypeWeaklyConnectedComponent0,TypeLabelPropagationCommunity1",3,""
"org.axonframework.eventhandling.scheduling.SchedulingException","SchedulingException","Type,File,Java,ByteCode,Class,TypeLeidenCommunity33,TypeLouvainCommunity5,TypeWeaklyConnectedComponent0,TypeLabelPropagationCommunity77",3,""
"org.axonframework.eventhandling.TrackedDomainEventData","TrackedDomainEventData","Type,File,Java,GenericDeclaration,ByteCode,Class,TypeLeidenCommunity22,TypeLouvainCommunity10,TypeWeaklyConnectedComponent0,TypeLabelPropagationCommunity23",3,""
"org.axonframework.eventhandling.TrackingEventStream","TrackingEventStream","Type,File,Java,ByteCode,Interface,TypeLeidenCommunity24,TypeLouvainCommunity11,TypeWeaklyConnectedComponent0,TypeLabelPropagationCommunity26",3,""
"org.axonframework.eventhandling.tokenstore.UnableToRetrieveIdentifierException","UnableToRetrieveIdentifierException","Type,File,Java,ByteCode,Class,TypeLeidenCommunity9,TypeLouvainCommunity4,TypeWeaklyConnectedComponent0,TypeLabelPropagationCommunity78",3,""
"org.axonframework.messaging.deadletter.WrongDeadLetterTypeException","WrongDeadLetterTypeException","Type,File,Java,ByteCode,Class,TypeLeidenCommunity35,TypeLouvainCommunity14,TypeWeaklyConnectedComponent0,TypeLabelPropagationCommunity65",3,""
"org.axonframework.eventhandling.AbstractEventBus$Builder","AbstractEventBus$Builder","Type,File,Java,ByteCode,Class,TypeLeidenCommunity21,TypeLouvainCommunity5,TypeWeaklyConnectedComponent0,TypeLabelPropagationCommunity1",2,""
"org.axonframework.modelling.command.AbstractRepository$Builder","AbstractRepository$Builder","Type,File,Java,GenericDeclaration,ByteCode,Class,TypeLeidenCommunity1,TypeLouvainCommunity1,TypeWeaklyConnectedComponent0,TypeLabelPropagationCommunity1",2,""
"org.axonframework.eventhandling.tokenstore.AbstractTokenEntry","AbstractTokenEntry","Type,File,Java,GenericDeclaration,ByteCode,Class,TypeLeidenCommunity9,TypeLouvainCommunity4,TypeWeaklyConnectedComponent0,TypeLabelPropagationCommunity78",2,""
"org.axonframework.modelling.command.AggregateAnnotationCommandHandler","AggregateAnnotationCommandHandler","Type,File,Java,GenericDeclaration,ByteCode,Class,TypeLeidenCommunity34,TypeLouvainCommunity9,TypeWeaklyConnectedComponent0,TypeLabelPropagationCommunity12",2,""
"org.axonframework.modelling.command.AggregateAnnotationCommandHandler$Builder","AggregateAnnotationCommandHandler$Builder","Type,File,Java,GenericDeclaration,ByteCode,Class,TypeLeidenCommunity34,TypeLouvainCommunity9,TypeWeaklyConnectedComponent0,TypeLabelPropagationCommunity1",2,""
"org.axonframework.modelling.command.AggregateLifecycle","AggregateLifecycle","Type,File,Java,ByteCode,Class,TypeLeidenCommunity18,TypeLouvainCommunity1,TypeWeaklyConnectedComponent0,TypeLabelPropagationCommunity18",2,""
"org.axonframework.modelling.command.AggregateScopeDescriptor","AggregateScopeDescriptor","Type,File,Java,ByteCode,Class,TypeLeidenCommunity31,TypeLouvainCommunity1,TypeWeaklyConnectedComponent0,TypeLabelPropagationCommunity10",2,""
"org.axonframework.modelling.saga.AnnotatedSagaManager","AnnotatedSagaManager","Type,File,Java,GenericDeclaration,ByteCode,Class,TypeLeidenCommunity4,TypeLouvainCommunity0,TypeWeaklyConnectedComponent0,TypeLabelPropagationCommunity1",2,""
"org.axonframework.modelling.saga.AnnotatedSagaManager$Builder","AnnotatedSagaManager$Builder","Type,File,Java,GenericDeclaration,ByteCode,Class,TypeLeidenCommunity4,TypeLouvainCommunity0,TypeWeaklyConnectedComponent0,TypeLabelPropagationCommunity1",2,""
"org.axonframework.modelling.saga.repository.AnnotatedSagaRepository","AnnotatedSagaRepository","Type,File,Java,GenericDeclaration,ByteCode,Class,TypeLeidenCommunity4,TypeLouvainCommunity5,TypeWeaklyConnectedComponent0,TypeLabelPropagationCommunity1",2,""
"org.axonframework.modelling.saga.repository.AnnotatedSagaRepository$Builder","AnnotatedSagaRepository$Builder","Type,File,Java,GenericDeclaration,ByteCode,Class,TypeLeidenCommunity4,TypeLouvainCommunity0,TypeWeaklyConnectedComponent0,TypeLabelPropagationCommunity1",2,""
"org.axonframework.commandhandling.AnnotationCommandHandlerAdapter","AnnotationCommandHandlerAdapter","Type,File,Java,GenericDeclaration,ByteCode,Class,TypeLeidenCommunity0,TypeLouvainCommunity9,TypeWeaklyConnectedComponent0,TypeLabelPropagationCommunity12",2,""
"org.axonframework.modelling.command.AnnotationCommandTargetResolver","AnnotationCommandTargetResolver","Type,File,Java,ByteCode,Class,TypeLeidenCommunity3,TypeLouvainCommunity3,TypeWeaklyConnectedComponent0,TypeLabelPropagationCommunity90",2,""
"org.axonframework.modelling.command.AnnotationCommandTargetResolver$Builder","AnnotationCommandTargetResolver$Builder","Type,File,Java,ByteCode,Class,TypeLeidenCommunity3,TypeLouvainCommunity3,TypeWeaklyConnectedComponent0,TypeLabelPropagationCommunity90",2,""
"org.axonframework.serialization.AnnotationRevisionResolver","AnnotationRevisionResolver","Type,File,Java,ByteCode,Class,TypeLeidenCommunity36,TypeLouvainCommunity8,TypeWeaklyConnectedComponent0,TypeLabelPropagationCommunity85",2,""
"org.axonframework.modelling.saga.metamodel.AnnotationSagaMetaModelFactory","AnnotationSagaMetaModelFactory","Type,File,Java,ByteCode,Class,TypeLeidenCommunity4,TypeLouvainCommunity0,TypeWeaklyConnectedComponent0,TypeLabelPropagationCommunity1",2,""
"org.axonframework.messaging.unitofwork.BatchingUnitOfWork","BatchingUnitOfWork","Type,File,Java,GenericDeclaration,ByteCode,Class,TypeLeidenCommunity44,TypeLouvainCommunity3,TypeWeaklyConnectedComponent0,TypeLabelPropagationCommunity11",2,""
"org.axonframework.serialization.CachingSupplier","CachingSupplier","Type,File,Java,GenericDeclaration,ByteCode,Class,TypeLeidenCommunity53,TypeLouvainCommunity3,TypeWeaklyConnectedComponent0,TypeLabelPropagationCommunity1",2,""
"org.axonframework.serialization.ChainingConverter","ChainingConverter","Type,File,Java,ByteCode,Class,TypeLeidenCommunity36,TypeLouvainCommunity8,TypeWeaklyConnectedComponent0,TypeLabelPropagationCommunity42",2,""
"org.axonframework.messaging.annotation.ClasspathHandlerEnhancerDefinition","ClasspathHandlerEnhancerDefinition","Type,File,Java,ByteCode,Class,TypeLeidenCommunity10,TypeLouvainCommunity0,TypeWeaklyConnectedComponent0,TypeLabelPropagationCommunity37",2,""
"org.axonframework.common.CollectionUtils","CollectionUtils","Type,File,Java,ByteCode,Class,TypeLeidenCommunity22,TypeLouvainCommunity10,TypeWeaklyConnectedComponent0,TypeLabelPropagationCommunity30",2,""
"org.axonframework.commandhandling.CommandExecutionException","CommandExecutionException","Type,File,Java,ByteCode,Class,TypeLeidenCommunity43,TypeLouvainCommunity12,TypeWeaklyConnectedComponent0,TypeLabelPropagationCommunity46",2,""
"org.axonframework.commandhandling.CommandMessageHandlingMember","CommandMessageHandlingMember","Type,File,Java,GenericDeclaration,ByteCode,Interface,TypeLeidenCommunity0,TypeLouvainCommunity0,TypeWeaklyConnectedComponent0,TypeLabelPropagationCommunity44",2,""
"org.axonframework.deadline.DeadlineManager","DeadlineManager","Type,File,Java,ByteCode,Interface,TypeLeidenCommunity2,TypeLouvainCommunity2,TypeWeaklyConnectedComponent0,TypeLabelPropagationCommunity1",2,""
"org.axonframework.test.deadline.DeadlineManagerValidator","DeadlineManagerValidator","Type,File,Java,ByteCode,Class,TypeLeidenCommunity30,TypeLouvainCommunity6,TypeWeaklyConnectedComponent0,TypeLabelPropagationCommunity1",2,""
"org.axonframework.messaging.deadletter.Decisions","Decisions","Type,File,Java,ByteCode,Class,TypeLeidenCommunity35,TypeLouvainCommunity14,TypeWeaklyConnectedComponent0,TypeLabelPropagationCommunity65",2,""
"org.axonframework.commandhandling.gateway.DefaultCommandGateway","DefaultCommandGateway","Type,File,Java,ByteCode,Class,TypeLeidenCommunity13,TypeLouvainCommunity9,TypeWeaklyConnectedComponent0,TypeLabelPropagationCommunity10",2,""
"org.axonframework.commandhandling.gateway.DefaultCommandGateway$Builder","DefaultCommandGateway$Builder","Type,File,Java,ByteCode,Class,TypeLeidenCommunity32,TypeLouvainCommunity9,TypeWeaklyConnectedComponent0,TypeLabelPropagationCommunity57",2,""
"org.axonframework.common.digest.Digester","Digester","Type,File,Java,ByteCode,Class,TypeLeidenCommunity3,TypeLouvainCommunity0,TypeWeaklyConnectedComponent0,TypeLabelPropagationCommunity1",2,""
"org.axonframework.messaging.Distributed","Distributed","Type,File,Java,GenericDeclaration,ByteCode,Interface,TypeLeidenCommunity2,TypeLouvainCommunity2,TypeWeaklyConnectedComponent0,TypeLabelPropagationCommunity1",2,""
"org.axonframework.commandhandling.DuplicateCommandHandlerResolver","DuplicateCommandHandlerResolver","Type,File,Java,ByteCode,Interface,TypeLeidenCommunity34,TypeLouvainCommunity9,TypeWeaklyConnectedComponent0,TypeLabelPropagationCommunity1",2,""
"org.axonframework.messaging.deadletter.EnqueuePolicy","EnqueuePolicy","Type,File,Java,GenericDeclaration,ByteCode,Interface,TypeLeidenCommunity26,TypeLouvainCommunity2,TypeWeaklyConnectedComponent0,TypeLabelPropagationCommunity1",2,""
"org.axonframework.eventhandling.ErrorHandler","ErrorHandler","Type,File,Java,ByteCode,Interface,TypeLeidenCommunity26,TypeLouvainCommunity2,TypeWeaklyConnectedComponent0,TypeLabelPropagationCommunity1",2,""
"org.axonframework.eventhandling.EventData","EventData","Type,File,Java,GenericDeclaration,ByteCode,Interface,TypeLeidenCommunity19,TypeLouvainCommunity8,TypeWeaklyConnectedComponent0,TypeLabelPropagationCommunity21",2,""
"org.axonframework.eventsourcing.EventSourcedAggregate","EventSourcedAggregate","Type,File,Java,GenericDeclaration,ByteCode,Class,TypeLeidenCommunity1,TypeLouvainCommunity1,TypeWeaklyConnectedComponent0,TypeLabelPropagationCommunity2",2,""
"org.axonframework.eventsourcing.EventSourcingRepository","EventSourcingRepository","Type,File,Java,GenericDeclaration,ByteCode,Class,TypeLeidenCommunity1,TypeLouvainCommunity1,TypeWeaklyConnectedComponent0,TypeLabelPropagationCommunity2",2,""
"org.axonframework.eventsourcing.EventSourcingRepository$Builder","EventSourcingRepository$Builder","Type,File,Java,GenericDeclaration,ByteCode,Class,TypeLeidenCommunity1,TypeLouvainCommunity1,TypeWeaklyConnectedComponent0,TypeLabelPropagationCommunity1",2,""
"org.axonframework.eventsourcing.eventstore.EventStoreException","EventStoreException","Type,File,Java,ByteCode,Class,TypeLeidenCommunity23,TypeLouvainCommunity10,TypeWeaklyConnectedComponent0,TypeLabelPropagationCommunity24",2,""
"org.axonframework.eventhandling.EventUtils","EventUtils","Type,File,Java,ByteCode,Class,TypeLeidenCommunity19,TypeLouvainCommunity8,TypeWeaklyConnectedComponent0,TypeLabelPropagationCommunity21",2,""
"org.axonframework.eventsourcing.GenericAggregateFactory","GenericAggregateFactory","Type,File,Java,GenericDeclaration,ByteCode,Class,TypeLeidenCommunity5,TypeLouvainCommunity1,TypeWeaklyConnectedComponent0,TypeLabelPropagationCommunity19",2,""
"org.axonframework.eventhandling.GlobalSequenceTrackingToken","GlobalSequenceTrackingToken","Type,File,Java,ByteCode,Class,TypeLeidenCommunity25,TypeLouvainCommunity11,TypeWeaklyConnectedComponent0,TypeLabelPropagationCommunity29",2,""
"org.axonframework.test.matchers.IgnoreField","IgnoreField","Type,File,Java,ByteCode,Class,TypeLeidenCommunity31,TypeLouvainCommunity1,TypeWeaklyConnectedComponent0,TypeLabelPropagationCommunity10",2,""
"org.axonframework.messaging.IllegalPayloadAccessException","IllegalPayloadAccessException","Type,File,Java,ByteCode,Class,TypeLeidenCommunity5,TypeLouvainCommunity1,TypeWeaklyConnectedComponent0,TypeLabelPropagationCommunity1",2,""
"org.axonframework.modelling.saga.repository.inmemory.InMemorySagaStore","InMemorySagaStore","Type,File,Java,ByteCode,Class,TypeLeidenCommunity6,TypeLouvainCommunity4,TypeWeaklyConnectedComponent0,TypeLabelPropagationCommunity3",2,""
