"packageName","dependentPackageName","dependency","forwardToBackwardBalance","numberForward","numberBackward","Source Cypher File: Cyclic_Dependencies/Cyclic_Dependencies_as_unwinded_List.cypher"
"org.axonframework.eventhandling.async","org.axonframework.eventhandling","SequentialPerAggregatePolicy->EventMessage",0.5384615384615384,10,3,""
"org.axonframework.eventhandling.async","org.axonframework.eventhandling","EventProcessorTask->EventMessage",0.5384615384615384,10,3,""
"org.axonframework.eventhandling.async","org.axonframework.eventhandling","AsynchronousEventProcessingStrategy->EventMessage",0.5384615384615384,10,3,""
"org.axonframework.eventhandling.async","org.axonframework.eventhandling","AsynchronousEventProcessingStrategy->EventProcessingStrategy",0.5384615384615384,10,3,""
"org.axonframework.eventhandling.replay","org.axonframework.eventhandling","GenericResetContext<-AnnotationEventHandlerAdapter",0.45454545454545453,8,3,""
"org.axonframework.eventhandling.replay","org.axonframework.eventhandling","ResetContext<-ResetHandler",0.45454545454545453,8,3,""
"org.axonframework.eventhandling.replay","org.axonframework.eventhandling","ResetContext<-AnnotationEventHandlerAdapter",0.45454545454545453,8,3,""
"org.axonframework.eventhandling.replay","org.axonframework.eventhandling","ReplayAwareMessageHandlerWrapper->AllowReplay",0.45454545454545453,8,3,""
"org.axonframework.eventhandling.replay","org.axonframework.eventhandling","ReplayParameterResolverFactory$ReplayParameterResolver->ReplayToken",0.45454545454545453,8,3,""
"org.axonframework.eventhandling.replay","org.axonframework.eventhandling","ReplayParameterResolverFactory$ReplayParameterResolver->ReplayStatus",0.45454545454545453,8,3,""
"org.axonframework.eventhandling.replay","org.axonframework.eventhandling","ReplayContextParameterResolverFactory$ReplayContextParameterResolver->ReplayToken",0.45454545454545453,8,3,""
"org.axonframework.eventhandling.replay","org.axonframework.eventhandling","ReplayContextParameterResolverFactory$ReplayContextParameterResolver->EventMessage",0.45454545454545453,8,3,""
"org.axonframework.eventhandling.replay","org.axonframework.eventhandling","ReplayContextParameterResolverFactory$ReplayContextParameterResolver->TrackedEventMessage",0.45454545454545453,8,3,""
