"memberName","score","incomingDependencies","outgoingDependencies","Source Cypher File: Centrality/Centrality_3c_Page_Rank_Stream.cypher"
"org.axonframework.test.aggregate.AggregateTestFixture$CreationalRepository",0.001698248285012223,2,10,""
"org.axonframework.serialization.CachingSupplier",0.001696086851701864,2,,""
"org.axonframework.modelling.command.legacyjpa.GenericJpaRepository$Builder",0.0016950216604269396,1,13,""
"org.axonframework.serialization.SerializedMessage",0.001694582015431651,5,9,""
"org.axonframework.serialization.ChainedConverter$RouteCalculator",0.0016944582589571227,1,3,""
"org.axonframework.modelling.saga.repository.AnnotatedSagaRepository$Builder",0.0016921813562268077,3,13,""
"org.axonframework.eventsourcing.eventstore.AbstractEventStore",0.0016916616143372325,2,9,""
"org.axonframework.commandhandling.distributed.CommandDispatchException",0.0016895949564052141,2,1,""
"org.axonframework.eventhandling.EventProcessingException",0.0016886828820006819,2,1,""
"org.axonframework.eventhandling.tokenstore.jdbc.TokenTableFactory",0.0016867907446775025,3,1,""
"org.axonframework.commandhandling.CommandExecutionException",0.0016824136914516525,3,1,""
"org.axonframework.queryhandling.registration.DuplicateQueryHandlerSubscriptionException",0.001680753429071562,1,3,""
"org.axonframework.messaging.deadletter.DeadLetterQueueOverflowException",0.0016787087297008784,5,1,""
"org.axonframework.eventsourcing.EventStreamUtils",0.0016787028923131832,2,13,""
"org.axonframework.eventsourcing.eventstore.EventStoreException",0.0016781742220484228,3,1,""
"org.axonframework.modelling.command.TargetAggregateIdentifier",0.0016771173570932912,2,1,""
"org.axonframework.modelling.command.TargetAggregateVersion",0.0016771173570932912,2,,""
"org.axonframework.eventsourcing.AggregateSnapshotter$1",0.0016762322316105993,2,1,""
"org.axonframework.tracing.TracingHandlerEnhancerDefinition$1",0.001675575289024502,1,6,""
"org.axonframework.messaging.responsetypes.OptionalResponseType",0.0016750944598821742,2,4,""
"org.axonframework.modelling.saga.SagaInitializationPolicy",0.0016733656948005047,2,2,""
"org.axonframework.serialization.UnknownSerializedType",0.0016718914960325978,3,4,""
"org.axonframework.test.matchers.EqualsMatcher",0.0016639674374123012,1,,""
"org.axonframework.test.utils.RecordingCommandBus",0.001661554358005136,3,10,""
"org.axonframework.test.matchers.EqualFieldsMatcher",0.0016604351098747586,1,3,""
"org.axonframework.queryhandling.annotation.MethodQueryMessageHandlerDefinition$MethodQueryMessageHandlingMember",0.0016584415644897554,1,8,""
"org.axonframework.modelling.command.AggregateInvocationException",0.0016555884844571033,2,1,""
"org.axonframework.config.LifecycleHandlerInspector$LifecycleRegistration",0.0016530488028003712,1,2,""
"org.axonframework.modelling.command.inspection.AbstractChildEntityDefinition",0.00164870897497139,3,16,""
"org.axonframework.disruptor.commandhandling.DisruptorCommandBus$1",0.0016436557717517547,2,1,""
"org.axonframework.common.ProcessUtils",0.001643521205521858,3,1,""
"org.axonframework.eventhandling.LoggingErrorHandler",0.001642003373085879,4,3,""
"org.axonframework.eventhandling.replay.ReplayAwareMessageHandlerWrapper$ReplayBlockingMessageHandlingMember",0.0016390156297655986,1,4,""
"org.axonframework.messaging.annotation.MessageHandlerInterceptorDefinition$InterceptedMessageHandlingMember",0.0016390156297655986,1,7,""
"org.axonframework.messaging.annotation.MessageHandlerInterceptorDefinition$ResultHandlingInterceptorMember",0.0016390156297655986,1,8,""
"org.axonframework.eventhandling.TrackingEventProcessor$Worker",0.0016388592018338414,3,,""
"org.axonframework.test.aggregate.ResultValidatorImpl",0.0016377366481812857,1,18,""
"org.axonframework.serialization.SerialVersionUIDRevisionResolver",0.001637067764742647,1,1,""
"org.axonframework.eventhandling.scheduling.quartz.QuartzEventScheduler$Builder",0.0016363043151506062,1,10,""
"org.axonframework.queryhandling.QueryBus$1",0.0016350473786197956,1,5,""
"org.axonframework.eventhandling.scheduling.java.SimpleScheduleToken",0.0016325719023686906,1,1,""
"org.axonframework.config.LifecycleOperations",0.0016322199672161423,3,1,""
"org.axonframework.monitoring.MultiMessageMonitor$1",0.001627388374895965,1,2,""
"org.axonframework.disruptor.commandhandling.EventPublisher$1",0.0016256800994019866,2,1,""
"org.axonframework.modelling.command.AggregateAnnotationCommandHandler$Builder",0.0016250815423328707,3,13,""
"org.axonframework.queryhandling.SimpleQueryUpdateEmitter",0.0016230896765310864,3,23,""
"org.axonframework.messaging.annotation.MultiParameterResolverFactory",0.001622577177131782,4,3,""
"org.axonframework.eventhandling.SequenceNumber",0.0016221798196713296,1,,""
"org.axonframework.eventhandling.Timestamp",0.0016221798196713296,1,,""
"org.axonframework.messaging.annotation.AggregateType",0.0016221798196713296,1,,""
"org.axonframework.messaging.annotation.MessageIdentifier",0.0016221798196713296,1,,""
"org.axonframework.messaging.annotation.SourceId",0.0016221798196713296,1,,""
"org.axonframework.serialization.JavaSerializer$Builder",0.0016214601275279775,1,5,""
"org.axonframework.eventsourcing.eventstore.legacyjpa.EmbeddedEventStore$Cleaner",0.001621436276283481,1,4,""
"org.axonframework.queryhandling.QueryExecutionException",0.0016209424162424355,2,1,""
"org.axonframework.config.LifecycleHandlerInspector",0.0016203295352773092,2,13,""
"org.axonframework.commandhandling.gateway.DefaultCommandGateway$Builder",0.0016202790352436843,3,9,""
"org.axonframework.eventhandling.deadletter.jdbc.DefaultDeadLetterJdbcConverter$Builder",0.0016183811349661464,2,5,""
"org.axonframework.eventhandling.gateway.DefaultEventGateway",0.0016183036229879275,2,4,""
"org.axonframework.disruptor.commandhandling.AggregateBlacklistedException",0.001616123545955111,2,1,""
"org.axonframework.modelling.saga.SagaExecutionException",0.00161583373463558,2,1,""
"org.axonframework.eventsourcing.AbstractSnapshotter$CreateSnapshotTask",0.0016149765799290253,1,5,""
"org.axonframework.monitoring.NoOpMessageMonitorCallback",0.0016135292668100186,1,1,""
"org.axonframework.test.eventscheduler.EventConsumer",0.0016121346405329378,1,,""
"org.axonframework.eventhandling.deadletter.jdbc.DeadLetterStatementFactory",0.001610775146683111,3,4,""
"org.axonframework.eventhandling.TrackingEventStream",0.0016099739051407861,5,2,""
"org.axonframework.eventsourcing.eventstore.jdbc.JdbcEventStorageEngine$Builder",0.0016099114433961409,1,29,""
"org.axonframework.modelling.saga.repository.jpa.JpaSagaStore",0.0016098658111268346,2,13,""
"org.axonframework.eventsourcing.eventstore.EmbeddedEventStore$Cleaner",0.0016092953843981493,1,4,""
"org.axonframework.eventsourcing.AggregateCacheEntry",0.0016076658774598438,2,7,""
"org.axonframework.modelling.command.IdentifierMissingException",0.0016072971263568535,2,1,""
"org.axonframework.messaging.unitofwork.AbstractUnitOfWork",0.0016070852800436318,4,8,""
"org.axonframework.config.EventProcessingConfigurer$PooledStreamingProcessorConfiguration",0.0016068402949522076,2,2,""
"org.axonframework.eventhandling.tokenstore.UnableToInitializeTokenException",0.001606835865412574,5,1,""
"org.axonframework.commandhandling.NoHandlerForCommandException",0.0016057896007406224,6,2,""
"org.axonframework.modelling.saga.SagaScopeDescriptor",0.0016054128662875606,2,1,""
"org.axonframework.eventhandling.tokenstore.jpa.JpaTokenStore",0.0016050378769699458,2,16,""
"org.axonframework.queryhandling.UpdateHandlerRegistration",0.0016044111618864045,3,2,""
"org.axonframework.common.jdbc.ConnectionWrapperFactory$NoOpCloseHandler",0.0016040992963765024,2,1,""
"org.axonframework.modelling.saga.repository.legacyjpa.JpaSagaStore",0.0016040967421386448,1,13,""
"org.axonframework.messaging.deadletter.NoSuchDeadLetterException",0.001601156949568821,5,1,""
"org.axonframework.messaging.deadletter.InMemorySequencedDeadLetterQueue$Builder",0.00160071825441609,1,3,""
"org.axonframework.messaging.annotation.InterceptorChainParameterResolverFactory",0.0015998829423092221,4,8,""
"org.axonframework.eventhandling.tokenstore.legacyjpa.JpaTokenStore",0.0015992861074490725,1,17,""
"org.axonframework.eventhandling.GenericTrackedDomainEventMessage",0.0015990556672696575,5,7,""
"org.axonframework.deadline.DeadlineException",0.0015990281533383634,3,1,""
"org.axonframework.test.aggregate.FixtureConfiguration",0.0015958602865429993,1,17,""
"org.axonframework.messaging.deadletter.DoNotEnqueue",0.0015955216769187948,1,2,""
"org.axonframework.eventhandling.deadletter.legacyjpa.DeadLetterJpaConverter",0.00159404301942063,3,3,""
"org.axonframework.eventhandling.deadletter.jpa.DeadLetterJpaConverter",0.001593531539205178,3,3,""
"org.axonframework.modelling.saga.repository.CachingSagaStore$Builder",0.001591916414338441,1,5,""
"org.axonframework.eventhandling.deadletter.jdbc.DefaultDeadLetterJdbcConverter",0.001591658771452164,2,19,""
"org.axonframework.serialization.xml.CompactDriver",0.0015910723124911684,2,,""
"org.axonframework.serialization.json.JacksonSerializer$Builder",0.0015900275918155598,1,7,""
"org.axonframework.serialization.json.JacksonSerializer",0.001589206994697744,1,18,""
"org.axonframework.deadline.quartz.QuartzDeadlineManager$Builder",0.0015889147823364097,1,12,""
"org.axonframework.messaging.IllegalPayloadAccessException",0.0015872403902377303,3,1,""
"org.axonframework.commandhandling.distributed.CommandBusConnector",0.0015870580133569788,2,7,""
"org.axonframework.eventhandling.deadletter.jdbc.DefaultDeadLetterStatementFactory",0.0015851172897528428,2,16,""
"org.axonframework.config.SagaConfigurer$SagaConfigurationImpl",0.0015841735603642655,1,15,""
"org.axonframework.commandhandling.DuplicateCommandHandlerSubscriptionException",0.0015838758499556222,1,3,""
"org.axonframework.commandhandling.distributed.CommandBusConnectorCommunicationException",0.0015828962627847019,1,1,""
"org.axonframework.eventhandling.replay.ReplayContext",0.0015828962627847019,1,,""
"org.axonframework.messaging.annotation.AnnotatedMessageHandlingMember",0.0015828962627847019,1,10,""
"org.axonframework.eventhandling.deadletter.DeadLetteringEventHandlerInvoker$1",0.0015827615711555343,2,1,""
"org.axonframework.queryhandling.DefaultQueryGateway",0.0015820557558818267,2,21,""
"org.axonframework.common.jdbc.Oracle11Utils",0.0015794503367420156,2,,""
"org.axonframework.eventsourcing.eventstore.AbstractEventStorageEngine",0.0015791654093270527,1,18,""
"org.axonframework.eventsourcing.eventstore.jdbc.EventTableFactory",0.0015786928767545709,2,1,""
"org.axonframework.disruptor.commandhandling.EventPublisher$ReportResultTask",0.0015782064619171445,1,4,""
"org.axonframework.modelling.saga.metamodel.AnnotationSagaMetaModelFactory$InspectedSagaModel",0.0015781292684186592,1,7,""
"org.axonframework.commandhandling.distributed.CommandRouter",0.0015772961889905705,2,3,""
"org.axonframework.eventhandling.async.PropertySequencingPolicy$Builder$ExceptionRaisingSequencingPolicy",0.0015764888726712352,1,3,""
"org.axonframework.eventhandling.tokenstore.UnableToRetrieveIdentifierException",0.0015738099545253635,4,1,""
"org.axonframework.messaging.annotation.DefaultParameterResolverFactory$AnnotatedMetaDataParameterResolver",0.001572558484656642,1,3,""
"org.axonframework.messaging.annotation.DefaultParameterResolverFactory$MessageParameterResolver",0.001572558484656642,1,2,""
"org.axonframework.serialization.upcasting.event.EventUpcasterChain",0.0015722084223041238,3,3,""
"org.axonframework.modelling.command.CreationPolicy",0.0015714044400257777,1,2,""
"org.axonframework.modelling.saga.repository.CachingSagaStore",0.001570996054258311,1,7,""
"org.axonframework.eventhandling.scheduling.jobrunr.JobRunrEventScheduler$Builder",0.0015699135740235128,1,7,""
"org.axonframework.modelling.command.CommandHandlerInterceptor",0.001569879041137158,1,2,""
"org.axonframework.test.matchers.EmptyCollectionMatcher",0.0015691162327003605,1,,""
"org.axonframework.tracing.MultiSpanFactory$MultiSpan",0.0015690640244443402,1,2,""
"org.axonframework.eventhandling.scheduling.SchedulingException",0.0015686732707550749,3,1,""
"org.axonframework.eventhandling.scheduling.quartz.QuartzScheduleToken",0.0015681699960235942,1,1,""
"org.axonframework.test.saga.FixtureConfiguration",0.0015649373264212682,1,16,""
"org.axonframework.eventsourcing.EventSourcingRepository",0.0015640989095531243,4,22,""
"org.axonframework.eventhandling.deadletter.DeadLetteredEventProcessingTask",0.001564086919939491,1,13,""
"org.axonframework.deadline.annotation.DeadlineHandler",0.001563998091166047,1,2,""
"org.axonframework.common.digest.Digester",0.0015631974812290205,2,1,""
"org.axonframework.eventhandling.deadletter.jdbc.DefaultDeadLetterStatementFactory$Builder",0.0015619447809400548,2,5,""
"org.axonframework.commandhandling.gateway.CommandGatewayFactory$CompositeCallback",0.0015599549030004412,2,3,""
"org.axonframework.eventhandling.async.AsynchronousEventProcessingStrategy$SchedulerCleanUp",0.0015589857568854414,1,4,""
"org.axonframework.queryhandling.registration.FailingDuplicateQueryHandlerResolver",0.0015579262096941076,1,3,""
"org.axonframework.queryhandling.registration.LoggingDuplicateQueryHandlerResolver",0.0015579262096941076,1,2,""
"org.axonframework.eventsourcing.eventstore.jpa.JpaEventStorageEngine$Builder",0.0015557474423708616,2,13,""
"org.axonframework.messaging.annotation.AnnotatedHandlerInspector$1",0.001555024716735485,2,1,""
"org.axonframework.eventhandling.pooled.WorkPackage$BatchProcessingEntry",0.0015544082701474768,1,3,""
"org.axonframework.eventhandling.deadletter.jdbc.DeadLetterJdbcConverter",0.0015533646601819503,3,2,""
"org.axonframework.modelling.saga.repository.jpa.AssociationValueEntry",0.001553055800604131,2,1,""
"org.axonframework.eventhandling.GenericTrackedEventMessage",0.0015522721472083418,4,5,""
"org.axonframework.commandhandling.gateway.DefaultCommandGateway",0.0015517497609564257,3,12,""
"org.axonframework.modelling.saga.repository.jpa.JpaSagaStore$Builder",0.0015512020480438807,2,6,""
"org.axonframework.eventhandling.tokenstore.ConfigToken",0.0015502800965823777,3,1,""
"org.axonframework.serialization.upcasting.event.SingleEventUpcaster",0.0015499305282385533,1,3,""
"org.axonframework.eventhandling.pooled.Coordinator$1",0.001549023845706353,3,1,""
"org.axonframework.common.annotation.PriorityAnnotationComparator",0.0015482164716245478,3,2,""
"org.axonframework.modelling.saga.repository.NoResourceInjector",0.0015472603553344376,2,1,""
"org.axonframework.deadline.SimpleDeadlineManager$DeadlineTask",0.0015470819774176215,1,20,""
"org.axonframework.eventhandling.scheduling.jobrunr.JobRunrEventScheduler",0.0015466096598728113,1,19,""
"org.axonframework.queryhandling.SimpleQueryUpdateEmitter$Builder",0.001546327025850139,3,8,""
"org.axonframework.messaging.NoScopeDescriptor",0.0015451687281750014,1,1,""
"org.axonframework.modelling.saga.AnnotatedSagaManager",0.0015446276463454553,3,11,""
"org.axonframework.eventhandling.scheduling.dbscheduler.DbSchedulerEventScheduler",0.0015443954199801544,1,22,""
"org.axonframework.messaging.interceptors.JSR303ViolationException",0.0015436127058980746,1,1,""
"org.axonframework.messaging.interceptors.legacyvalidation.JSR303ViolationException",0.0015436127058980746,1,1,""
"org.axonframework.commandhandling.gateway.CommandGatewayFactory$FireAndForget",0.0015433648059391604,1,2,""
"org.axonframework.commandhandling.gateway.CommandGatewayFactory$TypeSafeCallbackWrapper",0.0015433648059391604,1,4,""
"org.axonframework.commandhandling.gateway.CommandGatewayFactory$WaitForResult",0.0015433648059391604,1,2,""
"org.axonframework.commandhandling.gateway.CommandGatewayFactory$WaitForResultWithFixedTimeout",0.0015433648059391604,1,2,""
"org.axonframework.commandhandling.gateway.CommandGatewayFactory$WaitForResultWithTimeoutInArguments",0.0015433648059391604,1,2,""
"org.axonframework.commandhandling.gateway.CommandGatewayFactory$WrapNonDeclaredCheckedExceptions",0.0015433648059391604,1,3,""
"org.axonframework.eventhandling.pooled.CoordinatorTask",0.0015411448239645586,4,,""
"org.axonframework.eventhandling.scheduling.dbscheduler.DbSchedulerBinaryEventData",0.001540014860393196,1,,""
"org.axonframework.eventhandling.scheduling.dbscheduler.DbSchedulerHumanReadableEventData",0.001540014860393196,1,,""
"org.axonframework.test.aggregate.Reporter",0.001539842796164991,1,2,""
"org.axonframework.modelling.command.LockingRepository",0.0015393091698948941,3,16,""
"org.axonframework.modelling.command.inspection.CreationPolicyMember",0.0015378076384282753,2,2,""
"org.axonframework.modelling.saga.repository.legacyjpa.JpaSagaStore$Builder",0.0015361289631532769,1,6,""
"org.axonframework.modelling.command.inspection.AggregateModellingException",0.001536118351846674,1,1,""
"org.axonframework.test.deadline.DeadlineManagerValidator",0.0015360491534813735,2,8,""
"org.axonframework.modelling.command.AggregateAnnotationCommandHandler$1",0.001536012215409708,2,2,""
"org.axonframework.eventhandling.GenericDomainEventEntry",0.0015342165695957407,3,1,""
"org.axonframework.eventhandling.scheduling.java.SimpleEventScheduler$PublishEventTask",0.0015341345327618404,1,7,""
"org.axonframework.deadline.AbstractDeadlineManager",0.0015327327616849041,4,7,""
"org.axonframework.eventhandling.deadletter.legacyjpa.JpaSequencedDeadLetterQueue$Builder",0.0015308920581252271,1,8,""
"org.axonframework.modelling.saga.repository.CachingSagaStore$CacheEntry",0.0015302850335423782,1,2,""
"org.axonframework.eventhandling.deadletter.jpa.JpaSequencedDeadLetterQueue$Builder",0.0015302686473571165,1,8,""
"org.axonframework.modelling.command.inspection.AnnotatedCommandHandlerInterceptor",0.0015296675710411301,2,6,""
"org.axonframework.queryhandling.annotation.QueryHandlingMember",0.0015295118864011136,2,1,""
"org.axonframework.eventhandling.tokenstore.jdbc.JdbcTokenStore",0.0015276663315328587,1,22,""
"org.axonframework.deadline.dbscheduler.DbSchedulerBinaryDeadlineDetails",0.0015271413404112854,1,8,""
"org.axonframework.deadline.dbscheduler.DbSchedulerHumanReadableDeadlineDetails",0.0015271413404112854,1,8,""
"org.axonframework.test.deadline.DeadlineConsumer",0.001526860044327893,1,2,""
"org.axonframework.queryhandling.SimpleQueryBus$Builder",0.0015266473082913867,2,18,""
"org.axonframework.test.matchers.PayloadMatcher",0.001524986376391632,2,1,""
"org.axonframework.commandhandling.AsynchronousCommandBus",0.0015248016449955644,1,6,""
"org.axonframework.eventsourcing.eventstore.legacyjpa.JpaEventStorageEngine$Builder",0.0015225883108231186,1,13,""
"org.axonframework.test.aggregate.AggregateTestFixture$IdentifierValidatingRepository",0.0015225766536759969,1,8,""
"org.axonframework.commandhandling.distributed.commandfilter.DenyAll",0.001522228436885319,2,3,""
"org.axonframework.commandhandling.distributed.commandfilter.DenyCommandNameFilter",0.001519821343432756,2,4,""
"org.axonframework.config.LifecycleHandlerInspector$1",0.0015197636405759679,1,4,""
"org.axonframework.eventhandling.scheduling.quartz.QuartzEventScheduler$DirectEventJobDataBinder",0.0015189945482689572,2,9,""
"org.axonframework.modelling.saga.SagaInstantiationException",0.0015188248527370676,1,1,""
"org.axonframework.deadline.jobrunr.JobRunrDeadlineManager$Builder",0.0015186042030649125,1,9,""
"org.axonframework.messaging.annotation.AnnotatedHandlerInspector$ChainedMessageHandlerInterceptorMember",0.0015176101791532176,1,6,""
"org.axonframework.messaging.annotation.HandlerComparator",0.0015176101791532176,1,1,""
"org.axonframework.modelling.saga.EndSaga",0.001517423667973656,1,1,""
"org.axonframework.common.jdbc.UnitOfWorkAwareConnectionProviderWrapper$UoWAttachedConnectionImpl",0.0015172732116978077,1,3,""
"org.axonframework.eventhandling.tokenstore.jpa.JpaTokenStore$Builder",0.0015171224740262146,2,5,""
"org.axonframework.eventhandling.TrackingEventProcessor$WorkerLauncher",0.001516998944308181,2,15,""
"org.axonframework.eventhandling.PropagatingErrorHandler",0.001516956253842119,3,6,""
"org.axonframework.queryhandling.GenericSubscriptionQueryUpdateMessage",0.0015163381056154197,2,6,""
"org.axonframework.deadline.jobrunr.JobRunrDeadlineManager",0.0015155598314314097,1,26,""
"org.axonframework.test.saga.FixtureExecutionResultImpl",0.001513949084115639,1,19,""
"org.axonframework.commandhandling.LoggingDuplicateCommandHandlerResolver",0.0015131430634611788,2,3,""
"org.axonframework.eventhandling.AbstractEventProcessor",0.0015123274988753583,3,17,""
"org.axonframework.deadline.dbscheduler.DbSchedulerDeadlineManager",0.0015119377302064004,1,29,""
"org.axonframework.serialization.upcasting.event.InitialEventRepresentation",0.0015117520871229485,2,13,""
"org.axonframework.queryhandling.NoHandlerForQueryException",0.0015114287105591569,2,2,""
"org.axonframework.eventhandling.deadletter.jdbc.JdbcSequencedDeadLetterQueue$Builder",0.0015111183597454495,1,15,""
"org.axonframework.messaging.annotation.DefaultParameterResolverFactory$MetaDataParameterResolver",0.0015105318158882826,1,2,""
"org.axonframework.messaging.annotation.PayloadParameterResolver",0.0015105318158882826,1,2,""
"org.axonframework.eventsourcing.AbstractAggregateFactory",0.0015099591774074344,1,4,""
"org.axonframework.commandhandling.FailingDuplicateCommandHandlerResolver",0.001509509344851327,1,4,""
"org.axonframework.common.jdbc.DataSourceConnectionProvider",0.0015083395227505232,1,1,""
"org.axonframework.modelling.saga.repository.jdbc.JdbcSagaStore",0.0015083395227505232,1,14,""
"org.axonframework.queryhandling.DefaultQueryGateway$Builder",0.001505439691609139,2,6,""
"org.axonframework.eventsourcing.conflictresolution.DefaultConflictDescription",0.0015052399272223612,1,2,""
"org.axonframework.eventhandling.ConcludesBatch",0.0015043291490114468,1,,""
"org.axonframework.commandhandling.distributed.commandfilter.AcceptAll",0.001504105218364533,1,3,""
"org.axonframework.modelling.command.inspection.ChildForwardingCommandMessageHandlingMember",0.001503643100091512,1,9,""
"org.axonframework.commandhandling.distributed.DistributedCommandBus$Builder",0.00150362037074846,1,11,""
"org.axonframework.deadline.quartz.QuartzDeadlineManager",0.001502242268697502,1,17,""
"org.axonframework.eventhandling.tokenstore.legacyjpa.JpaTokenStore$Builder",0.001502171514805368,1,5,""
"org.axonframework.eventhandling.async.AsynchronousEventProcessingStrategy$NoActionCallback",0.0015014833307074825,1,2,""
"org.axonframework.messaging.annotation.MetaDataValue",0.0015008005896491221,2,,""
"org.axonframework.commandhandling.callbacks.LoggingCallback",0.001499663817304978,3,3,""
"org.axonframework.eventhandling.RemovedTrackerStatus",0.0014993136394515533,2,2,""
"org.axonframework.eventhandling.pooled.WorkPackage$1",0.0014987143854531691,2,1,""
"org.axonframework.eventsourcing.eventstore.jdbc.statements.JdbcEventStorageEngineStatements",0.0014976629867428696,1,9,""
"org.axonframework.eventhandling.scheduling.quartz.QuartzEventScheduler",0.0014962831085599535,1,16,""
"org.axonframework.eventhandling.MultiStreamableMessageSource$MultiSourceBlockingStream",0.0014942132653408605,1,6,""
"org.axonframework.commandhandling.distributed.DistributedCommandBus",0.001492984919956789,1,29,""
"org.axonframework.eventhandling.TrackingEventProcessor$TrackingSegmentWorker",0.0014929611500847035,2,9,""
"org.axonframework.messaging.deadletter.SequencedDeadLetterProcessor",0.001492151464934435,3,2,""
"org.axonframework.eventhandling.pooled.WorkPackage$DefaultProcessingEntry",0.001491434598224009,1,3,""
"org.axonframework.serialization.AbstractXStreamSerializer",0.001491421959940998,1,22,""
"org.axonframework.test.matchers.MatchAllFieldFilter",0.0014911693824472812,1,1,""
"org.axonframework.commandhandling.gateway.Timeout",0.0014910693634099623,1,,""
"org.axonframework.messaging.deadletter.Ignore",0.0014910000776351797,1,2,""
"org.axonframework.modelling.command.AggregateMember",0.0014895954021840667,2,2,""
"org.axonframework.eventhandling.deadletter.jpa.NoJpaConverterFoundException",0.0014881974485089343,2,1,""
"org.axonframework.queryhandling.GenericQueryResponseMessage",0.001487522834623884,3,6,""
"org.axonframework.eventhandling.scheduling.dbscheduler.DbSchedulerEventScheduler$Builder",0.0014862771266786249,1,7,""
"org.axonframework.deadline.jobrunr.DeadlineDetails",0.0014855727718865752,1,8,""
"org.axonframework.common.DirectExecutor",0.0014842486176424876,1,,""
"org.axonframework.eventsourcing.EventSourcedAggregate$IgnoreApplyMore",0.0014837613678846545,1,1,""
"org.axonframework.messaging.deadletter.WrongDeadLetterTypeException",0.0014836181560393526,3,1,""
"org.axonframework.test.saga.RecordingListenerInvocationErrorHandler",0.0014830417578299785,2,3,""
"org.axonframework.lifecycle.LifecycleHandlerInvocationException",0.0014826026903875377,2,1,""
"org.axonframework.modelling.saga.SagaStorageException",0.0014814480028604521,1,1,""
"org.axonframework.modelling.saga.repository.jdbc.JdbcSagaStore$Builder",0.0014814480028604521,1,10,""
"org.axonframework.config.EventProcessingConfigurer$EventProcessorBuilder",0.001480919256894697,2,3,""
"org.axonframework.modelling.command.inspection.ChildEntityDefinition",0.0014802362884602765,2,2,""
"org.axonframework.eventhandling.pooled.PooledStreamingEventProcessor",0.0014799186203193553,2,31,""
"org.axonframework.deadline.quartz.DeadlineJob",0.0014799106186522619,1,19,""
"org.axonframework.modelling.saga.repository.AnnotatedSagaRepository",0.0014797852942387277,3,16,""
"org.axonframework.deadline.quartz.DeadlineJob$DeadlineJobDataBinder",0.0014792161564812065,2,8,""
"org.axonframework.eventhandling.scheduling.dbscheduler.DbSchedulerScheduleToken",0.0014786003075765433,1,1,""
"org.axonframework.eventhandling.scheduling.jobrunr.JobRunrScheduleToken",0.0014781960261875382,1,1,""
"org.axonframework.test.matchers.DeepEqualsMatcher",0.0014777973555259618,1,5,""
"org.axonframework.test.matchers.ExactClassMatcher",0.0014777973555259618,1,1,""
"org.axonframework.test.matchers.ExactSequenceMatcher",0.0014777973555259618,1,1,""
"org.axonframework.test.matchers.ListWithAllOfMatcher",0.0014777973555259618,1,1,""
"org.axonframework.test.matchers.ListWithAnyOfMatcher",0.0014777973555259618,1,1,""
"org.axonframework.test.matchers.NullOrVoidMatcher",0.0014777973555259618,1,,""
"org.axonframework.test.matchers.PayloadsMatcher",0.0014777973555259618,1,1,""
"org.axonframework.test.matchers.PredicateMatcher",0.0014777973555259618,1,,""
"org.axonframework.test.matchers.SequenceMatcher",0.0014777973555259618,1,1,""
"org.axonframework.eventhandling.scheduling.quartz.FireEventJob",0.0014773242371875794,1,8,""
"org.axonframework.deadline.dbscheduler.DbSchedulerDeadlineManager$Builder",0.0014759912087532049,1,9,""
"org.axonframework.messaging.deadletter.Decisions",0.0014755991149536794,3,6,""
"org.axonframework.config.DefaultConfigurer$LifecycleState",0.001475261957631725,2,,""
"org.axonframework.eventhandling.SubscribingEventProcessor",0.0014749012349452551,2,13,""
"org.axonframework.modelling.command.AggregateEntityNotFoundException",0.0014735830496929007,2,1,""
"org.axonframework.deadline.dbscheduler.DbSchedulerDeadlineToken",0.0014695974422959444,1,,""
"org.axonframework.test.matchers.MapEntryMatcher",0.001469059264866486,1,2,""
"org.axonframework.messaging.annotation.MessageHandlerInvocationException",0.0014690129587441704,2,1,""
"org.axonframework.modelling.command.inspection.ForwardingCommandMessageHandlingMember",0.0014688058265136166,2,2,""
"org.axonframework.deadline.annotation.DeadlineHandlingMember",0.0014680375629949908,1,1,""
"org.axonframework.config.EventProcessingConfigurer$DeadLetteringInvokerConfiguration",0.0014675152208866288,2,2,""
"org.axonframework.eventsourcing.conflictresolution.DefaultConflictResolver",0.0014670532681944827,1,7,""
"org.axonframework.eventhandling.TrackingEventProcessor$1",0.0014658033294263815,3,1,""
"org.axonframework.test.saga.DescriptionUtils",0.001465293738078471,2,,""
"org.axonframework.eventsourcing.eventstore.SequenceEventStorageEngine$ConcatenatingDomainEventStream",0.0014617023106876595,1,2,""
"org.axonframework.eventsourcing.eventstore.SequenceEventStorageEngine$ConcatenatingSpliterator",0.0014617023106876595,1,2,""
"org.axonframework.commandhandling.callbacks.FailureLoggingCallback",0.001460923730060865,1,3,""
"org.axonframework.modelling.command.GenericJpaRepository",0.0014609174690620769,2,10,""
"org.axonframework.eventsourcing.conflictresolution.NoConflictResolver",0.001460848566121847,1,4,""
"org.axonframework.serialization.upcasting.event.NoOpEventUpcaster",0.0014599781394747141,1,2,""
"org.axonframework.test.aggregate.AggregateTestFixture$ExecutionExceptionAwareCallback",0.001459762111218566,1,5,""
"org.axonframework.disruptor.commandhandling.CommandHandlerInvoker$1",0.0014574483100746837,2,1,""
"org.axonframework.serialization.AbstractXStreamSerializer$MetaDataConverter",0.0014569067285900945,1,1,""
"org.axonframework.eventhandling.pooled.MergeTask",0.0014566546108330002,1,7,""
"org.axonframework.eventhandling.pooled.SplitTask",0.0014566546108330002,1,7,""
