"memberName","centrality","incomingDependencies","outgoingDependencies","Source Cypher File: Centrality/Centrality_7c_Harmonic_Closeness_Stream.cypher"
"org.axonframework.eventsourcing.AggregateSnapshotter",0.0038395904436860067,3,14,""
"org.axonframework.eventsourcing.eventstore.EmbeddedEventStore$Cleaner",0.0038395904436860067,1,4,""
"org.axonframework.eventsourcing.eventstore.EmbeddedEventStore$EventProducer",0.0038395904436860067,1,7,""
"org.axonframework.messaging.interceptors.ResultHandler",0.0038395904436860067,3,1,""
"org.axonframework.modelling.saga.repository.jdbc.GenericSagaSqlSchema",0.0038395904436860067,4,5,""
"org.axonframework.modelling.saga.repository.jdbc.SagaSqlSchema",0.0038395904436860067,3,2,""
"org.axonframework.test.aggregate.AggregateTestFixture",0.0038395904436860067,4,64,""
"org.axonframework.deadline.SimpleDeadlineManager$Builder",0.0036973833902161552,2,9,""
"org.axonframework.config.EventProcessingModule$InstanceProcessingGroupSelector",0.0036973833902161544,2,2,""
"org.axonframework.config.EventProcessingModule$TypeProcessingGroupSelector",0.0036973833902161544,2,2,""
"org.axonframework.eventhandling.tokenstore.jdbc.TokenSchema$Builder",0.0036973833902161544,1,2,""
"org.axonframework.eventsourcing.eventstore.jdbc.statements.TimestampWriter",0.0036973833902161544,3,,""
"org.axonframework.eventsourcing.eventstore.legacyjpa.EmbeddedEventStore$EventConsumer",0.0036973833902161544,3,7,""
"org.axonframework.queryhandling.SimpleQueryBus$CatchLastError",0.0036973833902161544,1,2,""
"org.axonframework.queryhandling.SimpleQueryBus$MonitorCallbackContextWriter",0.0036973833902161544,1,5,""
"org.axonframework.queryhandling.SimpleQueryBus$SuccessReporter",0.0036973833902161544,1,2,""
"org.axonframework.test.aggregate.TestExecutor",0.0036973833902161544,2,1,""
"org.axonframework.test.eventscheduler.StubEventScheduler",0.0036973833902161544,3,7,""
"org.axonframework.test.utils.RecordingCommandBus",0.0036973833902161544,3,10,""
"org.axonframework.deadline.SimpleDeadlineManager$DeadlineId",0.003555176336746303,2,2,""
"org.axonframework.eventhandling.EventHandler",0.003555176336746303,3,2,""
"org.axonframework.eventhandling.gateway.AbstractEventGateway$Builder",0.003555176336746303,3,4,""
"org.axonframework.eventhandling.tokenstore.jpa.TokenEntry",0.003555176336746303,2,8,""
"org.axonframework.eventsourcing.eventstore.jpa.DomainEventEntry",0.003555176336746303,2,3,""
"org.axonframework.eventsourcing.eventstore.jpa.SnapshotEventEntry",0.003555176336746303,2,3,""
"org.axonframework.messaging.Distributed",0.003555176336746303,2,,""
"org.axonframework.modelling.saga.repository.jpa.AssociationValueEntry",0.003555176336746303,2,1,""
"org.axonframework.modelling.saga.repository.jpa.SerializedSaga",0.003555176336746303,2,1,""
"org.axonframework.queryhandling.SimpleQueryBus$ErrorIfComplete",0.003555176336746303,1,4,""
"org.axonframework.common.caching.NoCache",0.0035409556313993175,1,3,""
"org.axonframework.messaging.interceptors.MessageHandlerInterceptor",0.003484072810011377,3,2,""
"org.axonframework.commandhandling.callbacks.FailureLoggingCallback",0.0034840728100113765,1,3,""
"org.axonframework.queryhandling.registration.DuplicateQueryHandlerResolution",0.0034840728100113765,1,4,""
"org.axonframework.common.jdbc.PagingJdbcIterable$PagingStatementSupplier",0.0034129692832764505,3,,""
"org.axonframework.config.ProcessingGroup",0.0034129692832764505,1,,""
"org.axonframework.eventhandling.MultiEventHandlerInvoker",0.0034129692832764505,1,4,""
"org.axonframework.eventhandling.MultiStreamableMessageSource$IdentifiedStreamableMessageSource",0.0034129692832764505,3,4,""
"org.axonframework.eventhandling.deadletter.jdbc.DeadLetterJdbcConverter",0.0034129692832764505,3,2,""
"org.axonframework.eventhandling.deadletter.jdbc.DeadLetterStatementFactory",0.0034129692832764505,3,4,""
"org.axonframework.eventhandling.deadletter.jpa.NoJpaConverterFoundException",0.0034129692832764505,2,1,""
"org.axonframework.eventhandling.scheduling.quartz.EventJobDataBinder",0.0034129692832764505,4,,""
"org.axonframework.eventhandling.tokenstore.AbstractTokenEntry",0.0034129692832764505,3,7,""
"org.axonframework.eventhandling.tokenstore.inmemory.InMemoryTokenStore",0.0034129692832764505,1,9,""
"org.axonframework.eventhandling.tokenstore.jdbc.TokenTableFactory",0.0034129692832764505,3,1,""
"org.axonframework.eventsourcing.eventstore.jdbc.AbstractEventTableFactory",0.0034129692832764505,4,2,""
"org.axonframework.commandhandling.CommandHandler",0.00341296928327645,2,2,""
"org.axonframework.modelling.saga.SimpleResourceInjector",0.003341865756541524,2,1,""
"org.axonframework.common.caching.AbstractCacheAdapter",0.0032707622298065986,3,3,""
"org.axonframework.test.saga.SagaTestFixture$ReturnResultFromStub",0.0032707622298065986,2,1,""
"org.axonframework.eventsourcing.AggregateSnapshotter$Builder",0.003270762229806598,2,13,""
"org.axonframework.queryhandling.registration.FailingDuplicateQueryHandlerResolver",0.003213879408418658,1,3,""
"org.axonframework.queryhandling.registration.LoggingDuplicateQueryHandlerResolver",0.003213879408418658,1,2,""
"org.axonframework.common.caching.WeakReferenceCache",0.0031285551763367467,2,6,""
"org.axonframework.common.jdbc.ConnectionWrapperFactory$NoOpCloseHandler",0.0031285551763367467,2,1,""
"org.axonframework.eventsourcing.snapshotting.RevisionSnapshotFilter",0.0031285551763367467,2,5,""
"org.axonframework.eventsourcing.snapshotting.RevisionSnapshotFilter$Builder",0.0031285551763367467,2,2,""
"org.axonframework.modelling.command.GenericJpaRepository",0.0031285551763367467,2,10,""
"org.axonframework.modelling.command.GenericJpaRepository$Builder",0.0031285551763367467,2,13,""
"org.axonframework.common.property.PropertyAccessException",0.0031285551763367463,2,1,""
"org.axonframework.config.EventProcessingModule$InstanceToTypeProcessingGroupSelectorAdapter",0.0031285551763367463,1,3,""
"org.axonframework.eventhandling.tokenstore.inmemory.InMemoryTokenStore$ProcessAndSegment",0.0031285551763367463,1,,""
"org.axonframework.eventsourcing.AggregateSnapshotter$1",0.0031285551763367463,2,1,""
"org.axonframework.queryhandling.annotation.QueryHandlingMember",0.0031285551763367463,2,1,""
"org.axonframework.queryhandling.registration.DuplicateQueryHandlerSubscriptionException",0.003100113765642776,1,3,""
"org.axonframework.modelling.saga.repository.jdbc.SagaSchema$Builder",0.0030574516496018203,1,1,""
"org.axonframework.test.saga.DescriptionUtils",0.0030147895335608647,2,,""
"org.axonframework.commandhandling.distributed.AbstractRoutingStrategy",0.0029863481228668944,2,4,""
"org.axonframework.commandhandling.gateway.AxonNonTransientExceptionClassesPredicate",0.0029863481228668944,1,2,""
"org.axonframework.deadline.SimpleDeadlineManager$DeadlineTask",0.0029863481228668944,1,20,""
"org.axonframework.eventhandling.AbstractSequencedDomainEventEntry",0.0029863481228668944,1,4,""
"org.axonframework.eventhandling.MultiStreamableMessageSource",0.0029863481228668944,3,9,""
"org.axonframework.eventhandling.MultiStreamableMessageSource$Builder",0.0029863481228668944,3,5,""
"org.axonframework.eventhandling.deadletter.jpa.DeadLetterJpaConverter",0.0029863481228668944,3,3,""
"org.axonframework.eventhandling.deadletter.legacyjpa.DeadLetterJpaConverter",0.0029863481228668944,3,3,""
"org.axonframework.eventsourcing.eventstore.AbstractSnapshotEventEntry",0.0029863481228668944,1,5,""
"org.axonframework.messaging.HandlerAttributes",0.0029863481228668944,3,,""
"org.axonframework.messaging.annotation.ResultParameterResolverFactory",0.0029863481228668944,3,6,""
"org.axonframework.modelling.command.AggregateMember",0.0029863481228668944,2,2,""
"org.axonframework.test.aggregate.StubAggregateLifecycle",0.0029863481228668944,3,9,""
"org.axonframework.test.eventscheduler.EventConsumer",0.002915244596131968,1,,""
"org.axonframework.test.eventscheduler.StubScheduleToken",0.002915244596131968,1,4,""
"org.axonframework.test.utils.DefaultCallbackBehavior",0.002915244596131968,1,2,""
"org.axonframework.common.jdbc.UnitOfWorkAwareConnectionProviderWrapper$UoWAttachedConnection",0.002844141069397042,2,,""
"org.axonframework.eventhandling.MultiSourceTrackingToken",0.002844141069397042,2,2,""
"org.axonframework.eventhandling.MultiStreamableMessageSource$SourceIdAwareBlockingStream",0.002844141069397042,2,2,""
"org.axonframework.eventhandling.async.EventProcessorTask$ProcessingTask",0.002844141069397042,1,1,""
"org.axonframework.eventsourcing.eventstore.legacyjpa.EmbeddedEventStore$Builder",0.002844141069397042,1,10,""
"org.axonframework.eventsourcing.eventstore.legacyjpa.EmbeddedEventStore$Cleaner",0.002844141069397042,1,4,""
"org.axonframework.eventsourcing.eventstore.legacyjpa.EmbeddedEventStore$EventProducer",0.002844141069397042,1,7,""
"org.axonframework.test.aggregate.AggregateTestFixture$ComparationEntry",0.002844141069397042,1,,""
"org.axonframework.test.aggregate.AggregateTestFixture$CreationalRepository",0.002844141069397042,2,10,""
"org.axonframework.test.aggregate.AggregateTestFixture$IdentifierValidatingRepository",0.002844141069397042,1,8,""
"org.axonframework.test.aggregate.AggregateTestFixture$InMemoryRepository",0.002844141069397042,1,15,""
"org.axonframework.test.aggregate.FixtureConfiguration",0.002844141069397042,1,17,""
"org.axonframework.test.aggregate.ResultValidatorImpl",0.002844141069397042,1,18,""
"org.axonframework.test.matchers.MatchAllFieldFilter",0.002844141069397042,1,1,""
"org.axonframework.test.saga.RecordingListenerInvocationErrorHandler",0.002844141069397042,2,3,""
"org.axonframework.test.saga.SagaTestFixture$StubAwareCommandGatewayFactory",0.002844141069397042,2,5,""
"org.axonframework.test.saga.SagaTestFixture$StubAwareCommandGatewayFactory$Builder",0.002844141069397042,2,4,""
"org.axonframework.test.saga.SagaTestFixture$TransienceValidatingResourceInjector",0.002844141069397042,2,2,""
"org.axonframework.eventsourcing.eventstore.AbstractSnapshotEventEntry$PK",0.0028299203640500567,1,,""
"org.axonframework.commandhandling.gateway.NonTransientExceptionClassesPredicate",0.0027019340159271897,1,,""
"org.axonframework.eventsourcing.AggregateSnapshotter$SnapshotAggregate",0.0027019340159271897,1,8,""
"org.axonframework.queryhandling.QueryHandler",0.0027019340159271897,2,2,""
"org.axonframework.test.aggregate.Reporter",0.0026308304891922638,1,2,""
"org.axonframework.test.matchers.MapEntryMatcher",0.0026308304891922638,1,2,""
"org.axonframework.test.matchers.EqualsMatcher",0.002588168373151308,1,,""
"org.axonframework.test.matchers.MapEntryMatcher$Matching",0.002588168373151308,1,,""
"org.axonframework.commandhandling.distributed.ConsistentHash",0.002559726962457338,3,7,""
"org.axonframework.commandhandling.gateway.AbstractRetryScheduler",0.002559726962457338,2,3,""
"org.axonframework.common.jdbc.PagingJdbcIterable",0.002559726962457338,2,4,""
"org.axonframework.common.jdbc.UnitOfWorkAwareConnectionProviderWrapper",0.002559726962457338,2,14,""
"org.axonframework.common.jpa.PagingJpaQueryIterable",0.002559726962457338,2,2,""
"org.axonframework.common.legacyjpa.PagingJpaQueryIterable",0.002559726962457338,2,2,""
"org.axonframework.config.Configurer",0.002559726962457338,2,27,""
"org.axonframework.deadline.jobrunr.LabelUtils",0.002559726962457338,2,4,""
"org.axonframework.eventhandling.deadletter.jdbc.DeadLetterTableFactory",0.002559726962457338,2,1,""
"org.axonframework.eventhandling.gateway.DefaultEventGateway",0.002559726962457338,2,4,""
"org.axonframework.eventhandling.gateway.DefaultEventGateway$Builder",0.002559726962457338,2,5,""
"org.axonframework.eventhandling.tokenstore.jpa.JpaTokenStore",0.002559726962457338,2,16,""
"org.axonframework.eventhandling.tokenstore.jpa.JpaTokenStore$Builder",0.002559726962457338,2,5,""
"org.axonframework.eventsourcing.AbstractSnapshotTrigger",0.002559726962457338,2,6,""
"org.axonframework.eventsourcing.eventstore.jpa.JpaEventStorageEngine",0.002559726962457338,2,20,""
"org.axonframework.eventsourcing.eventstore.jpa.JpaEventStorageEngine$Builder",0.002559726962457338,2,13,""
"org.axonframework.messaging.annotation.UnsupportedHandlerException",0.002559726962457338,2,1,""
"org.axonframework.modelling.command.ForwardToAll",0.002559726962457338,1,2,""
"org.axonframework.modelling.command.inspection.AbstractChildEntityDefinition",0.002559726962457338,3,16,""
"org.axonframework.modelling.saga.repository.AssociationValueMap$1",0.002559726962457338,3,1,""
"org.axonframework.modelling.saga.repository.jpa.JpaSagaStore",0.002559726962457338,2,13,""
"org.axonframework.modelling.saga.repository.jpa.JpaSagaStore$Builder",0.002559726962457338,2,6,""
"org.axonframework.queryhandling.DefaultQueryGateway",0.002559726962457338,2,21,""
"org.axonframework.queryhandling.DefaultQueryGateway$Builder",0.002559726962457338,2,6,""
"org.axonframework.test.aggregate.AggregateTestFixture$ExecutionExceptionAwareCallback",0.002559726962457338,1,5,""
"org.axonframework.tracing.LoggingSpanFactory",0.002559726962457338,3,8,""
"org.axonframework.tracing.LoggingSpanFactory$1",0.002559726962457338,3,1,""
"org.axonframework.common.jdbc.UnitOfWorkAwareConnectionProviderWrapper$1",0.002417519908987486,2,1,""
"org.axonframework.eventhandling.deadletter.jdbc.DefaultDeadLetterJdbcConverter",0.002417519908987486,2,19,""
"org.axonframework.eventhandling.deadletter.jdbc.DefaultDeadLetterJdbcConverter$Builder",0.002417519908987486,2,5,""
"org.axonframework.eventhandling.deadletter.jdbc.DefaultDeadLetterStatementFactory",0.002417519908987486,2,16,""
"org.axonframework.eventhandling.deadletter.jdbc.DefaultDeadLetterStatementFactory$Builder",0.002417519908987486,2,5,""
"org.axonframework.test.aggregate.AggregateTestFixture$DefaultRepositoryProvider",0.002417519908987486,1,5,""
"org.axonframework.test.aggregate.AggregateTestFixture$RecordingEventStore",0.002417519908987486,1,16,""
"org.axonframework.messaging.annotation.ResultParameterResolverFactory$1",0.0024175199089874855,2,1,""
"org.axonframework.common.caching.WeakReferenceCache$Entry",0.002332195676905574,1,1,""
"org.axonframework.common.jdbc.ConnectionWrapperFactory",0.0022753128555176336,1,2,""
"org.axonframework.config.AggregateConfigurer",0.0022753128555176336,1,41,""
"org.axonframework.eventhandling.gateway.AbstractEventGateway",0.0022753128555176336,1,6,""
"org.axonframework.eventsourcing.eventstore.jpa.SQLErrorCodesResolver",0.0022753128555176336,1,4,""
"org.axonframework.modelling.saga.repository.jpa.JpaSagaStore$EntryImpl",0.0022753128555176336,1,2,""
"org.axonframework.queryhandling.GenericStreamingQueryMessage",0.0022753128555176336,1,8,""
"org.axonframework.queryhandling.GenericSubscriptionQueryMessage",0.0022753128555176336,1,5,""
"org.axonframework.commandhandling.distributed.ConsistentHash$1",0.0021331058020477816,2,1,""
"org.axonframework.commandhandling.distributed.commandfilter.DenyAll",0.0021331058020477816,2,3,""
"org.axonframework.commandhandling.distributed.commandfilter.DenyCommandNameFilter",0.0021331058020477816,2,4,""
"org.axonframework.config.DefaultConfigurer$LifecycleState",0.0021331058020477816,2,,""
"org.axonframework.deadline.quartz.DeadlineJob$DeadlineJobDataBinder",0.0021331058020477816,2,8,""
"org.axonframework.eventhandling.ReplayStatus",0.0021331058020477816,2,,""
"org.axonframework.eventhandling.async.PropertySequencingPolicy",0.0021331058020477816,2,4,""
"org.axonframework.eventhandling.async.PropertySequencingPolicy$1",0.0021331058020477816,2,1,""
"org.axonframework.eventhandling.async.PropertySequencingPolicy$Builder",0.0021331058020477816,2,8,""
"org.axonframework.eventsourcing.eventstore.jdbc.statements.AppendEventsStatementBuilder",0.0021331058020477816,2,4,""
"org.axonframework.eventsourcing.eventstore.jdbc.statements.AppendSnapshotStatementBuilder",0.0021331058020477816,2,4,""
"org.axonframework.eventsourcing.eventstore.jdbc.statements.CleanGapsStatementBuilder",0.0021331058020477816,2,1,""
"org.axonframework.eventsourcing.eventstore.jdbc.statements.CreateHeadTokenStatementBuilder",0.0021331058020477816,2,1,""
"org.axonframework.eventsourcing.eventstore.jdbc.statements.CreateTailTokenStatementBuilder",0.0021331058020477816,2,1,""
"org.axonframework.eventsourcing.eventstore.jdbc.statements.CreateTokenAtStatementBuilder",0.0021331058020477816,2,1,""
"org.axonframework.eventsourcing.eventstore.jdbc.statements.DeleteSnapshotsStatementBuilder",0.0021331058020477816,2,1,""
"org.axonframework.eventsourcing.eventstore.jdbc.statements.FetchTrackedEventsStatementBuilder",0.0021331058020477816,2,1,""
"org.axonframework.eventsourcing.eventstore.jdbc.statements.LastSequenceNumberForStatementBuilder",0.0021331058020477816,2,1,""
"org.axonframework.eventsourcing.eventstore.jdbc.statements.ReadEventDataForAggregateStatementBuilder",0.0021331058020477816,2,1,""
"org.axonframework.eventsourcing.eventstore.jdbc.statements.ReadEventDataWithGapsStatementBuilder",0.0021331058020477816,2,1,""
"org.axonframework.eventsourcing.eventstore.jdbc.statements.ReadEventDataWithoutGapsStatementBuilder",0.0021331058020477816,2,1,""
"org.axonframework.eventsourcing.eventstore.jdbc.statements.ReadSnapshotDataStatementBuilder",0.0021331058020477816,2,1,""
"org.axonframework.modelling.command.inspection.AnnotatedChildEntity",0.0021331058020477816,1,7,""
"org.axonframework.modelling.command.inspection.ChildForwardingCommandMessageHandlingMember",0.0021331058020477816,1,9,""
"org.axonframework.modelling.saga.repository.AssociationValueMap$SagaAssociationValue",0.0021331058020477816,2,2,""
"org.axonframework.test.saga.SagaTestFixture",0.0021331058020477816,2,59,""
"org.axonframework.test.saga.SagaTestFixture$1",0.0021331058020477816,2,1,""
"org.axonframework.tracing.LoggingSpanFactory$Slf4jSpan",0.0021331058020477816,2,6,""
"org.axonframework.test.eventscheduler.EventSchedulerValidator",0.0020620022753128553,1,4,""
"org.axonframework.test.saga.CommandValidator",0.0020620022753128553,1,7,""
"org.axonframework.test.saga.EventValidator",0.0020620022753128553,1,8,""
"org.axonframework.test.saga.RepositoryContentValidator",0.0020620022753128553,1,3,""
"org.axonframework.common.jdbc.UnitOfWorkAwareConnectionProviderWrapper$UoWAttachedConnectionImpl",0.0019908987485779297,1,3,""
"org.axonframework.test.aggregate.StubAggregateLifecycle$1",0.0019908987485779297,1,3,""
"org.axonframework.test.saga.FixtureConfiguration",0.0019908987485779297,1,16,""
"org.axonframework.test.saga.FixtureExecutionResultImpl",0.0019908987485779297,1,19,""
"org.axonframework.test.saga.SagaTestFixture$WrappingResourceInjector",0.0019908987485779297,1,2,""
"org.axonframework.eventhandling.MultiStreamableMessageSource$MultiSourceBlockingStream",0.0019908987485779293,1,6,""
"org.axonframework.messaging.annotation.ResultParameterResolverFactory$ExceptionResultParameterResolver",0.0019908987485779293,1,4,""
"org.axonframework.common.jdbc.PagingJdbcIterable$PagingIterator",0.0018486916951080772,1,6,""
"org.axonframework.common.jpa.PagingJpaQueryIterable$PagingIterator",0.0018486916951080772,1,2,""
"org.axonframework.common.legacyjpa.PagingJpaQueryIterable$PagingIterator",0.0018486916951080772,1,2,""
"org.axonframework.queryhandling.QueryHandlerAdapter",0.0018486916951080772,1,2,""
"org.axonframework.commandhandling.MethodCommandHandlerDefinition$1",0.0017064846416382253,2,1,""
"org.axonframework.commandhandling.distributed.AnnotationRoutingStrategy",0.0017064846416382253,2,9,""
"org.axonframework.commandhandling.distributed.CommandBusConnector",0.0017064846416382253,2,7,""
"org.axonframework.commandhandling.distributed.CommandRouter",0.0017064846416382253,2,3,""
"org.axonframework.commandhandling.distributed.ConsistentHash$ConsistentHashMember",0.0017064846416382253,1,4,""
"org.axonframework.common.caching.EhCache3Adapter$1",0.0017064846416382253,2,1,""
"org.axonframework.common.jdbc.Oracle11Utils",0.0017064846416382253,2,,""
"org.axonframework.common.property.AbstractMethodPropertyAccessStrategy",0.0017064846416382253,2,3,""
"org.axonframework.common.property.MethodAccessedProperty",0.0017064846416382253,1,3,""
"org.axonframework.config.ConfigurationParameterResolverFactory",0.0017064846416382253,1,5,""
"org.axonframework.config.ConfigurationResourceInjector",0.0017064846416382253,1,2,""
"org.axonframework.config.ConfigurationScopeAwareProvider",0.0017064846416382253,1,10,""
"org.axonframework.config.ConfigurerModule",0.0017064846416382253,1,1,""
"org.axonframework.config.DefaultConfigurer",0.0017064846416382253,2,101,""
"org.axonframework.config.DefaultConfigurer$1",0.0017064846416382253,2,1,""
"org.axonframework.config.MessageHandlerRegistrar",0.0017064846416382253,1,5,""
"org.axonframework.config.MessageMonitorFactoryBuilder",0.0017064846416382253,1,6,""
"org.axonframework.deadline.annotation.DeadlineMethodMessageHandlerDefinition$1",0.0017064846416382253,2,1,""
"org.axonframework.eventhandling.AllowReplay",0.0017064846416382253,2,1,""
"org.axonframework.eventhandling.TrackingTokenParameterResolverFactory$1",0.0017064846416382253,2,1,""
"org.axonframework.eventhandling.async.AsynchronousEventProcessingStrategy",0.0017064846416382253,2,10,""
"org.axonframework.eventhandling.async.AsynchronousEventProcessingStrategy$1",0.0017064846416382253,2,1,""
"org.axonframework.eventhandling.async.AsynchronousEventProcessingStrategy$NoActionCallback",0.0017064846416382253,1,2,""
"org.axonframework.eventhandling.deadletter.jdbc.JdbcSequencedDeadLetterQueue",0.0017064846416382253,2,24,""
"org.axonframework.eventhandling.deadletter.jpa.JpaDeadLetter",0.0017064846416382253,1,8,""
"org.axonframework.eventhandling.deadletter.jpa.JpaSequencedDeadLetterQueue",0.0017064846416382253,2,21,""
"org.axonframework.eventhandling.deadletter.legacyjpa.JpaDeadLetter",0.0017064846416382253,1,8,""
"org.axonframework.eventhandling.deadletter.legacyjpa.JpaSequencedDeadLetterQueue",0.0017064846416382253,2,21,""
"org.axonframework.eventhandling.replay.ReplayParameterResolverFactory",0.0017064846416382253,2,5,""
"org.axonframework.eventhandling.replay.ReplayParameterResolverFactory$1",0.0017064846416382253,2,1,""
"org.axonframework.eventhandling.scheduling.java.SimpleEventScheduler",0.0017064846416382253,2,10,""
"org.axonframework.eventhandling.scheduling.java.SimpleScheduleToken",0.0017064846416382253,1,1,""
"org.axonframework.eventhandling.scheduling.quartz.QuartzEventScheduler$DirectEventJobDataBinder",0.0017064846416382253,2,9,""
"org.axonframework.eventsourcing.eventstore.jdbc.JdbcEventStorageEngine",0.0017064846416382253,2,38,""
"org.axonframework.eventsourcing.eventstore.jdbc.JdbcEventStorageEngine$1",0.0017064846416382253,2,1,""
"org.axonframework.messaging.annotation.ScopeDescriptorParameterResolverFactory$1",0.0017064846416382253,2,1,""
"org.axonframework.messaging.correlation.MessageOriginProvider",0.0017064846416382253,1,3,""
"org.axonframework.modelling.command.inspection.MethodCommandHandlerInterceptorDefinition$1",0.0017064846416382253,2,1,""
"org.axonframework.modelling.command.inspection.MethodCreationPolicyDefinition$1",0.0017064846416382253,2,1,""
"org.axonframework.modelling.saga.repository.AssociationValueMap",0.0017064846416382253,1,4,""
"org.axonframework.queryhandling.annotation.AnnotationQueryHandlerAdapter",0.0017064846416382253,1,15,""
"org.axonframework.test.saga.SagaTestFixture$MutableFieldFilter",0.0017064846416382253,1,2,""
"org.axonframework.tracing.TracingHandlerEnhancerDefinition",0.0017064846416382253,2,6,""
"org.axonframework.util.HandlerTypeResolver",0.0017064846416382253,1,5,""
"org.axonframework.commandhandling.distributed.commandfilter.AcceptAll",0.0015642775881683731,1,3,""
"org.axonframework.deadline.annotation.DeadlineHandler",0.0015642775881683731,1,2,""
"org.axonframework.deadline.annotation.DeadlineHandlingMember",0.0015642775881683731,1,1,""
"org.axonframework.eventhandling.async.PropertySequencingPolicy$Builder$ExceptionRaisingSequencingPolicy",0.0015642775881683731,1,3,""
"org.axonframework.eventhandling.deadletter.jpa.EventMessageDeadLetterJpaConverter",0.0015642775881683731,1,14,""
"org.axonframework.eventhandling.deadletter.legacyjpa.EventMessageDeadLetterJpaConverter",0.0015642775881683731,1,14,""
"org.axonframework.eventsourcing.eventstore.jdbc.JdbcSQLErrorCodesResolver",0.0015642775881683731,1,1,""
"org.axonframework.eventsourcing.eventstore.jdbc.statements.JdbcEventStorageEngineStatements",0.0015642775881683731,1,9,""
"org.axonframework.messaging.NoScopeDescriptor",0.0015642775881683731,1,1,""
"org.axonframework.messaging.SimpleHandlerAttributes",0.0015642775881683731,1,1,""
"org.axonframework.modelling.command.CommandHandlerInterceptor",0.0015642775881683731,1,2,""
"org.axonframework.modelling.command.CreationPolicy",0.0015642775881683731,1,2,""
"org.axonframework.modelling.saga.repository.AssociationValueMap$AssociationValueComparator",0.0015642775881683731,1,2,""
"org.axonframework.serialization.upcasting.SingleEntryUpcaster",0.0015642775881683731,1,1,""
"org.axonframework.test.saga.SagaTestFixture$AggregateEventPublisherImpl",0.0015642775881683731,1,8,""
"org.axonframework.tracing.LoggingSpanFactory$Slf4jSpan$Slf4jSpanScope",0.0015642775881683731,1,4,""
"org.axonframework.commandhandling.MethodCommandHandlerDefinition",0.001279863481228669,1,5,""
"org.axonframework.commandhandling.MethodCommandHandlerDefinition$MethodCommandMessageHandlingMember",0.001279863481228669,1,7,""
"org.axonframework.commandhandling.distributed.AnnotationRoutingStrategy$Builder",0.001279863481228669,1,5,""
"org.axonframework.commandhandling.distributed.AnnotationRoutingStrategy$RoutingKeyResolver",0.001279863481228669,1,2,""
"org.axonframework.commandhandling.distributed.commandfilter.CommandNameFilter",0.001279863481228669,1,4,""
"org.axonframework.common.caching.EhCache3Adapter",0.001279863481228669,1,5,""
"org.axonframework.common.caching.EhCache3Adapter$CacheEventListenerAdapter",0.001279863481228669,1,2,""
"org.axonframework.common.jdbc.DataSourceConnectionProvider",0.001279863481228669,1,1,""
"org.axonframework.config.DefaultConfigurer$ConfigurationImpl",0.001279863481228669,1,13,""
"org.axonframework.deadline.annotation.DeadlineMethodMessageHandlerDefinition",0.001279863481228669,1,5,""
"org.axonframework.deadline.annotation.DeadlineMethodMessageHandlerDefinition$DeadlineMethodMessageHandlingMember",0.001279863481228669,1,6,""
"org.axonframework.deadline.dbscheduler.DbSchedulerBinaryDeadlineDetails",0.001279863481228669,1,8,""
"org.axonframework.deadline.dbscheduler.DbSchedulerDeadlineToken",0.001279863481228669,1,,""
"org.axonframework.deadline.dbscheduler.DbSchedulerHumanReadableDeadlineDetails",0.001279863481228669,1,8,""
"org.axonframework.deadline.dbscheduler.DeadlineManagerNotSetException",0.001279863481228669,1,1,""
"org.axonframework.deadline.jobrunr.DeadlineDetails",0.001279863481228669,1,8,""
"org.axonframework.deadline.quartz.DeadlineJob",0.001279863481228669,1,19,""
"org.axonframework.eventhandling.TrackingTokenParameterResolverFactory",0.001279863481228669,1,5,""
"org.axonframework.eventhandling.TrackingTokenParameterResolverFactory$TrackingTokenParameterResolver",0.001279863481228669,1,6,""
"org.axonframework.eventhandling.async.AsynchronousEventProcessingStrategy$SchedulerCleanUp",0.001279863481228669,1,4,""
"org.axonframework.eventhandling.deadletter.jdbc.JdbcSequencedDeadLetterQueue$1",0.001279863481228669,1,2,""
"org.axonframework.eventhandling.deadletter.jdbc.JdbcSequencedDeadLetterQueue$Builder",0.001279863481228669,1,15,""
"org.axonframework.eventhandling.deadletter.jpa.JpaSequencedDeadLetterQueue$1",0.001279863481228669,1,2,""
"org.axonframework.eventhandling.deadletter.jpa.JpaSequencedDeadLetterQueue$Builder",0.001279863481228669,1,8,""
"org.axonframework.eventhandling.deadletter.legacyjpa.JpaSequencedDeadLetterQueue$1",0.001279863481228669,1,2,""
"org.axonframework.eventhandling.deadletter.legacyjpa.JpaSequencedDeadLetterQueue$Builder",0.001279863481228669,1,8,""
"org.axonframework.eventhandling.replay.ReplayParameterResolverFactory$ReplayParameterResolver",0.001279863481228669,1,6,""
"org.axonframework.eventhandling.scheduling.dbscheduler.DbSchedulerBinaryEventData",0.001279863481228669,1,,""
"org.axonframework.eventhandling.scheduling.dbscheduler.DbSchedulerHumanReadableEventData",0.001279863481228669,1,,""
"org.axonframework.eventhandling.scheduling.dbscheduler.DbSchedulerScheduleToken",0.001279863481228669,1,1,""
"org.axonframework.eventhandling.scheduling.dbscheduler.EventSchedulerNotSetException",0.001279863481228669,1,1,""
"org.axonframework.eventhandling.scheduling.java.SimpleEventScheduler$Builder",0.001279863481228669,1,6,""
"org.axonframework.eventhandling.scheduling.java.SimpleEventScheduler$PublishEventTask",0.001279863481228669,1,7,""
