"firstCommunityId","finalCommunityId","memberCount","memberNames","intermediateCommunityIds","Source Cypher File: Community_Detection/Community_Detection_1c_Louvain_Stream.cypher"
395,748,6,"org.axonframework.messaging.ScopeDescriptor,org.axonframework.deadline.SimpleDeadlineManager$1,org.axonframework.deadline.SimpleDeadlineManager,org.axonframework.deadline.SimpleDeadlineManager$Builder,org.axonframework.deadline.SimpleDeadlineManager$DeadlineId,org.axonframework.deadline.SimpleDeadlineManager$DeadlineTask","395,748,748",""
970,923,6,"org.axonframework.common.jdbc.ConnectionProvider,org.axonframework.common.jdbc.DataSourceConnectionProvider,org.axonframework.modelling.saga.SagaStorageException,org.axonframework.modelling.saga.repository.jdbc.JdbcSagaStore$Builder,org.axonframework.modelling.saga.repository.jdbc.SagaSqlSchema,org.axonframework.modelling.saga.repository.jdbc.JdbcSagaStore","970,923,923",""
965,923,6,"org.axonframework.common.jdbc.Oracle11Utils,org.axonframework.modelling.saga.repository.jdbc.GenericSagaSqlSchema,org.axonframework.modelling.saga.repository.jdbc.HsqlSagaSqlSchema,org.axonframework.modelling.saga.repository.jdbc.SagaSchema,org.axonframework.modelling.saga.repository.jdbc.Oracle11SagaSqlSchema,org.axonframework.modelling.saga.repository.jdbc.PostgresSagaSqlSchema","965,923,923",""
952,923,6,"org.axonframework.modelling.saga.AnnotatedSaga,org.axonframework.modelling.saga.SagaExecutionException,org.axonframework.modelling.saga.repository.AnnotatedSagaRepository$Builder,org.axonframework.modelling.saga.repository.LockingSagaRepository$Builder,org.axonframework.modelling.saga.repository.AnnotatedSagaRepository,org.axonframework.modelling.saga.repository.LockingSagaRepository","952,923,923",""
1030,1022,6,"org.axonframework.common.DirectExecutor,org.axonframework.eventsourcing.AbstractSnapshotter$Builder,org.axonframework.eventsourcing.AggregateSnapshotter$1,org.axonframework.eventsourcing.AggregateSnapshotter$Builder,org.axonframework.eventsourcing.AggregateSnapshotter,org.axonframework.eventsourcing.AggregateSnapshotter$SnapshotAggregate","1030,1022,1022",""
18,20,5,"org.axonframework.config.MessageMonitorFactory,org.axonframework.config.MessageMonitorFactoryBuilder,org.axonframework.common.Assert,org.axonframework.common.jpa.SimpleEntityManagerProvider,org.axonframework.common.legacyjpa.SimpleEntityManagerProvider","18,20,20",""
67,88,5,"org.axonframework.test.matchers.ListMatcher,org.axonframework.test.matchers.SequenceMatcher,org.axonframework.test.matchers.ListWithAllOfMatcher,org.axonframework.test.matchers.ExactSequenceMatcher,org.axonframework.test.matchers.ListWithAnyOfMatcher","67,88,88",""
100,88,5,"org.axonframework.test.saga.GivenAggregateEventPublisher,org.axonframework.test.saga.ContinuedGivenState,org.axonframework.test.saga.SagaTestFixture$AggregateEventPublisherImpl,org.axonframework.test.saga.SagaTestFixture,org.axonframework.test.saga.FixtureConfiguration","100,88,88",""
934,151,5,"org.axonframework.modelling.saga.AbstractSagaManager$Builder,org.axonframework.modelling.saga.metamodel.SagaModel,org.axonframework.modelling.saga.AnnotatedSagaManager$Builder,org.axonframework.modelling.saga.metamodel.AnnotationSagaMetaModelFactory,org.axonframework.modelling.saga.metamodel.SagaMetaModelFactory","934,151,151",""
211,420,5,"org.axonframework.messaging.unitofwork.RollbackConfigurationType,org.axonframework.messaging.unitofwork.RollbackConfigurationType$1,org.axonframework.messaging.unitofwork.RollbackConfigurationType$2,org.axonframework.messaging.unitofwork.RollbackConfigurationType$3,org.axonframework.messaging.unitofwork.RollbackConfigurationType$4","211,420,420",""
608,561,5,"org.axonframework.eventhandling.scheduling.quartz.EventJobDataBinder,org.axonframework.eventhandling.scheduling.SchedulingException,org.axonframework.eventhandling.scheduling.quartz.QuartzEventScheduler$Builder,org.axonframework.eventhandling.scheduling.quartz.QuartzEventScheduler,org.axonframework.eventhandling.scheduling.quartz.QuartzScheduleToken","608,391,561",""
921,923,5,"org.axonframework.eventhandling.ResetNotSupportedException,org.axonframework.modelling.saga.AbstractSagaManager,org.axonframework.modelling.saga.Saga,org.axonframework.modelling.saga.SagaInitializationPolicy,org.axonframework.modelling.saga.SagaScopeDescriptor","921,923,923",""
961,923,5,"org.axonframework.modelling.saga.repository.SagaStore,org.axonframework.modelling.saga.repository.SagaStore$Entry,org.axonframework.modelling.saga.repository.CachingSagaStore$Builder,org.axonframework.modelling.saga.repository.CachingSagaStore,org.axonframework.modelling.saga.repository.CachingSagaStore$CacheEntry","961,923,923",""
42,88,4,"org.axonframework.test.deadline.DeadlineManagerValidator,org.axonframework.test.deadline.StubDeadlineManager,org.axonframework.test.deadline.ScheduledDeadlineInfo,org.axonframework.test.deadline.DeadlineConsumer","42,88,88",""
105,88,4,"org.axonframework.test.saga.SagaTestFixture$WrappingResourceInjector,org.axonframework.test.saga.SagaTestFixture$TransienceValidatingResourceInjector,org.axonframework.test.utils.AutowiredResourceInjector,org.axonframework.modelling.saga.SimpleResourceInjector","105,88,88",""
225,150,4,"org.axonframework.commandhandling.RoutingKey,org.axonframework.commandhandling.distributed.AnnotationRoutingStrategy$Builder,org.axonframework.commandhandling.distributed.AnnotationRoutingStrategy,org.axonframework.commandhandling.distributed.AnnotationRoutingStrategy$RoutingKeyResolver","225,150,150",""
865,150,4,"org.axonframework.modelling.command.AnnotationCommandTargetResolver$Builder,org.axonframework.modelling.command.AnnotationCommandTargetResolver,org.axonframework.modelling.command.TargetAggregateIdentifier,org.axonframework.modelling.command.TargetAggregateVersion","865,150,150",""
661,151,4,"org.axonframework.messaging.annotation.AnnotatedMessageHandlingMemberDefinition,org.axonframework.messaging.annotation.ParameterResolverFactory,org.axonframework.messaging.annotation.ClasspathParameterResolverFactory,org.axonframework.messaging.annotation.MultiParameterResolverFactory","661,151,151",""
660,151,4,"org.axonframework.messaging.annotation.HandlerEnhancerDefinition,org.axonframework.common.annotation.PriorityAnnotationComparator,org.axonframework.messaging.annotation.MultiHandlerEnhancerDefinition,org.axonframework.messaging.annotation.ClasspathHandlerEnhancerDefinition","660,151,151",""
325,151,4,"org.axonframework.common.TypeReflectionUtils,org.axonframework.common.TypeReflectionUtils$VarMap$UnresolvedTypeVariableException,org.axonframework.common.TypeReflectionUtils$VarMap$ParameterizedTypeImpl,org.axonframework.common.TypeReflectionUtils$VarMap","325,151,151",""
1052,467,4,"org.axonframework.eventsourcing.conflictresolution.ConflictResolution,org.axonframework.eventsourcing.conflictresolution.ConflictDescription,org.axonframework.eventsourcing.conflictresolution.ConflictExceptionSupplier,org.axonframework.eventsourcing.conflictresolution.ConflictResolver","1052,1012,467",""
433,509,4,"org.axonframework.eventhandling.WrappedTrackerStatus,org.axonframework.eventhandling.EventTrackerStatus,org.axonframework.eventhandling.AddedTrackerStatus,org.axonframework.eventhandling.StreamingEventProcessor","433,509,509",""
493,561,4,"org.axonframework.eventhandling.EventMessageHandler,org.axonframework.eventhandling.LoggingErrorHandler,org.axonframework.eventhandling.SimpleEventHandlerInvoker$Builder,org.axonframework.eventhandling.SimpleEventHandlerInvoker","493,391,561",""
523,561,4,"org.axonframework.eventhandling.async.EventProcessorTask,org.axonframework.eventhandling.async.EventProcessorTask$ProcessingTask,org.axonframework.eventhandling.async.AsynchronousEventProcessingStrategy$NoActionCallback,org.axonframework.eventhandling.async.EventProcessorTask$ShutdownCallback","523,391,561",""
593,748,4,"org.axonframework.eventhandling.replay.ReplayParameterResolverFactory,org.axonframework.eventhandling.ReplayStatus,org.axonframework.eventhandling.replay.ReplayParameterResolverFactory$1,org.axonframework.eventhandling.replay.ReplayParameterResolverFactory$ReplayParameterResolver","593,748,748",""
677,748,4,"org.axonframework.messaging.annotation.ScopeDescriptorParameterResolverFactory,org.axonframework.messaging.NoScopeDescriptor,org.axonframework.messaging.annotation.ScopeDescriptorParameterResolverFactory$1,org.axonframework.messaging.annotation.ScopeDescriptorParameterResolverFactory$ScopeDescriptorParameterResolver","677,748,748",""
704,748,4,"org.axonframework.messaging.responsetypes.AbstractResponseType,org.axonframework.util.ClasspathResolver,org.axonframework.messaging.responsetypes.InstanceResponseType,org.axonframework.messaging.responsetypes.MultipleInstancesResponseType","704,748,748",""
959,923,4,"org.axonframework.modelling.saga.repository.AssociationValueMap$1,org.axonframework.modelling.saga.repository.AssociationValueMap,org.axonframework.modelling.saga.repository.AssociationValueMap$AssociationValueComparator,org.axonframework.modelling.saga.repository.AssociationValueMap$SagaAssociationValue","959,923,923",""
113,88,3,"org.axonframework.test.eventscheduler.StubEventScheduler,org.axonframework.test.eventscheduler.EventConsumer,org.axonframework.test.eventscheduler.StubScheduleToken","113,88,88",""
83,150,3,"org.axonframework.test.saga.SagaTestFixture$StubAwareCommandGatewayFactory$Builder,org.axonframework.test.saga.SagaTestFixture$StubAwareCommandGatewayFactory,org.axonframework.test.saga.SagaTestFixture$ReturnResultFromStub","83,150,150",""
178,150,3,"org.axonframework.messaging.HandlerExecutionException,org.axonframework.commandhandling.CommandExecutionException,org.axonframework.queryhandling.QueryExecutionException","178,150,150",""
233,150,3,"org.axonframework.commandhandling.distributed.CommandBusConnectorCommunicationException,org.axonframework.commandhandling.distributed.CommandCallbackRepository,org.axonframework.commandhandling.distributed.CommandCallbackWrapper","233,150,150",""
855,150,3,"org.axonframework.modelling.command.AggregateCreationPolicy,org.axonframework.modelling.command.AggregateAnnotationCommandHandler$1,org.axonframework.modelling.command.CreationPolicy","855,150,150",""
372,151,3,"org.axonframework.common.property.UniformPropertyAccessStrategy,org.axonframework.common.property.BeanPropertyAccessStrategy,org.axonframework.common.property.AbstractMethodPropertyAccessStrategy","372,151,151",""
119,151,3,"org.axonframework.messaging.annotation.HandlerDefinition,org.axonframework.messaging.annotation.ClasspathHandlerDefinition,org.axonframework.messaging.annotation.MultiHandlerDefinition","119,151,151",""
675,151,3,"org.axonframework.messaging.annotation.ResultParameterResolverFactory,org.axonframework.messaging.annotation.ResultParameterResolverFactory$1,org.axonframework.messaging.annotation.ResultParameterResolverFactory$ExceptionResultParameterResolver","675,151,151",""
1039,151,3,"org.axonframework.eventhandling.EventHandler,org.axonframework.modelling.saga.SagaEventHandler,org.axonframework.eventsourcing.EventSourcingHandler","1039,151,151",""
827,151,3,"org.axonframework.tracing.TracingHandlerEnhancerDefinition$1,org.axonframework.tracing.TracingHandlerEnhancerDefinition,org.axonframework.tracing.TracingHandlerEnhancerDefinition$Builder","827,151,151",""
937,151,3,"org.axonframework.modelling.saga.SagaMethodMessageHandlerDefinition,org.axonframework.modelling.saga.SagaCreationPolicy,org.axonframework.modelling.saga.AssociationResolver","937,151,151",""
650,153,3,"org.axonframework.messaging.HandlerAttributes,org.axonframework.messaging.SimpleHandlerAttributes,org.axonframework.messaging.annotation.AnnotatedHandlerAttributes","650,153,153",""
262,246,3,"org.axonframework.messaging.RemoteExceptionDescription,org.axonframework.messaging.RemoteNonTransientHandlingException,org.axonframework.messaging.RemoteHandlingException","262,246,246",""
342,420,3,"org.axonframework.common.jdbc.ConnectionWrapperFactory$ConnectionCloseHandler,org.axonframework.common.jdbc.ConnectionWrapperFactory$NoOpCloseHandler,org.axonframework.common.jdbc.ConnectionWrapperFactory","342,420,420",""
444,420,3,"org.axonframework.messaging.unitofwork.ExecutionResult,org.axonframework.messaging.unitofwork.BatchingUnitOfWork,org.axonframework.messaging.unitofwork.MessageProcessingContext","444,420,420",""
683,420,3,"org.axonframework.messaging.correlation.CorrelationDataProvider,org.axonframework.messaging.correlation.MultiCorrelationDataProvider,org.axonframework.messaging.interceptors.CorrelationDataInterceptor","683,420,420",""
1042,467,3,"org.axonframework.eventsourcing.eventstore.EventStorageEngine,org.axonframework.eventsourcing.FilteringEventStorageEngine,org.axonframework.eventsourcing.eventstore.SequenceEventStorageEngine","1042,1012,467",""
517,509,3,"org.axonframework.eventhandling.TrackingTokenParameterResolverFactory,org.axonframework.eventhandling.TrackingTokenParameterResolverFactory$1,org.axonframework.eventhandling.TrackingTokenParameterResolverFactory$TrackingTokenParameterResolver","517,509,509",""
53,561,3,"org.axonframework.test.aggregate.StubAggregateLifecycle,org.axonframework.test.aggregate.StubAggregateLifecycleExtension,org.axonframework.test.aggregate.StubAggregateLifecycle$1","53,561,561",""
873,561,3,"org.axonframework.messaging.Scope,org.axonframework.modelling.command.AggregateInvocationException,org.axonframework.modelling.command.AggregateLifecycle","873,561,561",""
530,561,3,"org.axonframework.eventhandling.async.PropertySequencingPolicy$1,org.axonframework.eventhandling.async.PropertySequencingPolicy,org.axonframework.eventhandling.async.PropertySequencingPolicy$Builder","530,391,561",""
599,561,3,"org.axonframework.eventhandling.scheduling.java.SimpleEventScheduler$Builder,org.axonframework.eventhandling.scheduling.java.SimpleEventScheduler,org.axonframework.eventhandling.scheduling.java.SimpleScheduleToken","599,391,561",""
412,748,3,"org.axonframework.deadline.DeadlineException,org.axonframework.deadline.quartz.QuartzDeadlineManager$Builder,org.axonframework.deadline.quartz.QuartzDeadlineManager","412,748,748",""
489,748,3,"org.axonframework.eventhandling.AbstractEventBus$Builder,org.axonframework.eventhandling.SimpleEventBus$Builder,org.axonframework.eventhandling.SimpleEventBus","489,748,748",""
964,923,3,"org.axonframework.test.saga.RepositoryContentValidator,org.axonframework.modelling.saga.repository.inmemory.InMemorySagaStore$ManagedSaga,org.axonframework.modelling.saga.repository.inmemory.InMemorySagaStore","964,923,923",""
635,1022,3,"org.axonframework.lifecycle.ShutdownInProgressException,org.axonframework.lifecycle.ShutdownLatch$ActivityHandle,org.axonframework.lifecycle.ShutdownLatch","635,894,1022",""
209,20,2,"org.axonframework.common.transaction.NoTransactionManager,org.axonframework.common.transaction.NoTransactionManager$1","209,20,20",""
39,88,2,"org.axonframework.test.aggregate.Reporter,org.axonframework.test.AxonAssertionError","39,88,88",""
114,88,2,"org.axonframework.test.eventscheduler.EventSchedulerValidator,org.axonframework.test.eventscheduler.ScheduledItem","114,88,88",""
223,150,2,"org.axonframework.commandhandling.distributed.AbstractRoutingStrategy,org.axonframework.commandhandling.distributed.RoutingStrategy","223,150,150",""
266,150,2,"org.axonframework.commandhandling.distributed.MetaDataRoutingStrategy$Builder,org.axonframework.commandhandling.distributed.MetaDataRoutingStrategy","266,150,150",""
379,151,2,"org.axonframework.common.property.MethodAccessedProperty,org.axonframework.common.property.PropertyAccessException","379,151,151",""
935,151,2,"org.axonframework.modelling.saga.SagaMethodMessageHandlingMember,org.axonframework.modelling.saga.AnnotatedSagaManager","935,151,151",""
768,246,2,"org.axonframework.serialization.AnnotationRevisionResolver,org.axonframework.serialization.Revision","768,246,246",""
799,246,2,"org.axonframework.serialization.upcasting.ContextAwareSingleEntryMultiUpcaster,org.axonframework.serialization.upcasting.event.ContextAwareEventMultiUpcaster","799,794,246",""
794,246,2,"org.axonframework.serialization.upcasting.Upcaster,org.axonframework.serialization.upcasting.GenericUpcasterChain","794,794,246",""
800,246,2,"org.axonframework.serialization.upcasting.ContextAwareSingleEntryUpcaster,org.axonframework.serialization.upcasting.event.ContextAwareSingleEventUpcaster","800,794,246",""
801,246,2,"org.axonframework.serialization.upcasting.SingleEntryMultiUpcaster,org.axonframework.serialization.upcasting.event.EventMultiUpcaster","801,794,246",""
218,420,2,"org.axonframework.messaging.annotation.InterceptorChainParameterResolverFactory,org.axonframework.messaging.InterceptorChain","218,420,420",""
708,420,2,"org.axonframework.messaging.unitofwork.UnitOfWork$Phase,org.axonframework.messaging.unitofwork.AbstractUnitOfWork","708,420,420",""
1131,467,2,"org.axonframework.eventsourcing.snapshotting.RevisionSnapshotFilter$Builder,org.axonframework.eventsourcing.snapshotting.RevisionSnapshotFilter","1131,467,467",""
382,509,2,"org.axonframework.common.stream.StreamUtils,org.axonframework.common.stream.StreamUtils$1","382,509,509",""
1101,509,2,"org.axonframework.eventhandling.GlobalSequenceTrackingToken,org.axonframework.eventsourcing.eventstore.inmemory.InMemoryEventStorageEngine","1101,509,509",""
587,509,2,"org.axonframework.eventhandling.pooled.WorkPackage$BatchProcessingEntry,org.axonframework.eventhandling.pooled.WorkPackage$ProcessingEntry","587,509,509",""
785,509,2,"org.axonframework.serialization.MavenArtifactRevisionResolver,org.axonframework.util.MavenArtifactVersionResolver","785,509,509",""
1046,509,2,"org.axonframework.eventsourcing.MultiStreamableMessageSource$Builder,org.axonframework.eventsourcing.MultiStreamableMessageSource","1046,509,509",""
62,561,2,"org.axonframework.test.aggregate.StubAggregateLifecycleRule,org.axonframework.test.aggregate.StubAggregateLifecycleRule$1","62,561,561",""
316,561,2,"org.axonframework.common.DefaultIdentifierFactory,org.axonframework.common.IdentifierFactory","316,561,561",""
359,561,2,"org.axonframework.common.jpa.PagingJpaQueryIterable$PagingIterator,org.axonframework.common.jpa.PagingJpaQueryIterable","359,561,561",""
363,561,2,"org.axonframework.common.legacyjpa.PagingJpaQueryIterable$PagingIterator,org.axonframework.common.legacyjpa.PagingJpaQueryIterable","363,561,561",""
595,561,2,"org.axonframework.eventhandling.scheduling.EventScheduler,org.axonframework.eventhandling.scheduling.ScheduleToken","595,391,561",""
162,748,2,"org.axonframework.tracing.SpanFactory,org.axonframework.tracing.MultiSpanFactory","162,748,748",""
737,748,2,"org.axonframework.queryhandling.LoggingQueryInvocationErrorHandler$Builder,org.axonframework.queryhandling.LoggingQueryInvocationErrorHandler","737,748,748",""
617,970,2,"org.axonframework.eventhandling.tokenstore.inmemory.InMemoryTokenStore$ProcessAndSegment,org.axonframework.eventhandling.tokenstore.inmemory.InMemoryTokenStore","617,970,970",""
276,1022,2,"org.axonframework.commandhandling.gateway.AxonNonTransientExceptionClassesPredicate,org.axonframework.commandhandling.gateway.NonTransientExceptionClassesPredicate","276,1022,1022",""
304,1022,2,"org.axonframework.commandhandling.gateway.ExponentialBackOffIntervalRetryScheduler$Builder,org.axonframework.commandhandling.gateway.ExponentialBackOffIntervalRetryScheduler","304,1022,1022",""
306,1022,2,"org.axonframework.commandhandling.gateway.IntervalRetryScheduler$Builder,org.axonframework.commandhandling.gateway.IntervalRetryScheduler","306,1022,1022",""
849,1022,2,"org.axonframework.modelling.command.ConflictingAggregateVersionException,org.axonframework.modelling.command.ConflictingModificationException","849,894,1022",""
870,1022,2,"org.axonframework.modelling.command.ApplyMore,org.axonframework.eventsourcing.EventSourcedAggregate$IgnoreApplyMore","870,1022,1022",""
1026,1022,2,"org.axonframework.eventsourcing.AggregateLoadTimeSnapshotTriggerDefinition$AggregateLoadTimeSnapshotTrigger,org.axonframework.eventsourcing.AggregateLoadTimeSnapshotTriggerDefinition","1026,1022,1022",""
1035,1022,2,"org.axonframework.eventsourcing.EventCountSnapshotTriggerDefinition$EventCountSnapshotTrigger,org.axonframework.eventsourcing.EventCountSnapshotTriggerDefinition","1035,1022,1022",""
1040,1022,2,"org.axonframework.eventsourcing.IncompatibleAggregateException,org.axonframework.eventsourcing.GenericAggregateFactory","1040,1022,1022",""
