"artifactName","fullQualifiedName","name","distance","abstractness","instability","elementsCount","Source Cypher File: Metrics/Calculate_distance_between_abstractness_and_instability_for_Java_including_subpackages.cypher"
"axon-messaging-4.10.0","org.axonframework.common.annotation","annotation",0.24637681159420288,0.6666666666666666,0.08695652173913043,3,""
"axon-messaging-4.10.0","org.axonframework.eventhandling.pooled","pooled",0.24520433694745636,0.2727272727272727,0.9724770642201835,22,""
"axon-messaging-4.10.0","org.axonframework.deadline.jobrunr","jobrunr",0.2282608695652173,0.25,0.9782608695652174,4,""
"axon-messaging-4.10.0","org.axonframework.queryhandling.annotation","annotation",0.21153846153846168,0.25,0.9615384615384616,4,""
"axon-messaging-4.10.0","org.axonframework.serialization.upcasting","upcasting",0.21111111111111125,0.6111111111111112,0.6,18,""
"axon-modelling-4.10.0","org.axonframework.modelling.saga.metamodel","metamodel",0.18181818181818166,0.5,0.6818181818181818,4,""
"axon-test-4.10.0","org.axonframework.test.eventscheduler","eventscheduler",0.1692307692307693,0.4,0.7692307692307693,5,""
"axon-messaging-4.10.0","org.axonframework.deadline","deadline",0.16287878787878785,0.21212121212121213,0.625,33,""
"axon-messaging-4.10.0","org.axonframework.serialization.upcasting.event","event",0.1470588235294117,0.5,0.6470588235294118,12,""
"axon-eventsourcing-4.10.0","org.axonframework.eventsourcing","eventsourcing",0.14340424866740653,0.3533834586466165,0.7900207900207901,133,""
"axon-messaging-4.10.0","org.axonframework.eventhandling.tokenstore.jpa","jpa",0.1428571428571429,0,0.8571428571428571,4,""
"axon-messaging-4.10.0","org.axonframework.eventhandling.deadletter","deadletter",0.13277310924369745,0.14705882352941177,0.9857142857142858,34,""
"axon-eventsourcing-4.10.0","org.axonframework.eventsourcing.eventstore","eventstore",0.12217107786728043,0.379746835443038,0.7424242424242424,79,""
"axon-messaging-4.10.0","org.axonframework.messaging.interceptors","interceptors",0.12051282051282053,0.3,0.8205128205128205,10,""
"axon-messaging-4.10.0","org.axonframework.eventhandling.tokenstore.inmemory","inmemory",0.11111111111111116,0,0.8888888888888888,2,""
"axon-messaging-4.10.0","org.axonframework.eventhandling.replay","replay",0.10000000000000009,0.2,0.9,10,""
"axon-messaging-4.10.0","org.axonframework.queryhandling.registration","registration",0.10000000000000009,0.4,0.7,5,""
"axon-messaging-4.10.0","org.axonframework.commandhandling.gateway","gateway",0.098452012383901,0.23529411764705882,0.8631578947368421,34,""
"axon-modelling-4.10.0","org.axonframework.modelling.command.inspection","inspection",0.08990384615384617,0.34615384615384615,0.74375,26,""
"axon-test-4.10.0","org.axonframework.test.utils","utils",0.08749999999999991,0.4,0.6875,5,""
"axon-messaging-4.10.0","org.axonframework.eventhandling.scheduling","scheduling",0.08695652173913038,0.13043478260869565,0.9565217391304348,23,""
"axon-messaging-4.10.0","org.axonframework.queryhandling","queryhandling",0.08333333333333348,0.3157894736842105,0.7675438596491229,57,""
"axon-modelling-4.10.0","org.axonframework.modelling.saga.repository","repository",0.07487487487487487,0.16216216216216217,0.762962962962963,37,""
"axon-modelling-4.10.0","org.axonframework.modelling.saga.repository.jpa","jpa",0.0640394088669951,0.14285714285714285,0.7931034482758621,7,""
"axon-eventsourcing-4.10.0","org.axonframework.eventsourcing.eventstore.jpa","jpa",0.051948051948051965,0.14285714285714285,0.9090909090909091,7,""
"axon-modelling-4.10.0","org.axonframework.modelling.saga","saga",0.039360321019709654,0.28378378378378377,0.6768558951965066,74,""
"axon-disruptor-4.10.0","org.axonframework.disruptor.commandhandling","commandhandling",0.03782095766828597,0.045454545454545456,0.9923664122137404,22,""
"axon-messaging-4.10.0","org.axonframework.eventhandling.deadletter.jpa","jpa",0.03642987249544638,0.1111111111111111,0.8524590163934426,9,""
"axon-test-4.10.0","org.axonframework.test.deadline","deadline",0.03571428571428559,0.25,0.7857142857142857,4,""
"axon-modelling-4.10.0","org.axonframework.modelling.command","command",0.018496457458147875,0.3902439024390244,0.5912596401028277,82,""
