"artifactName","fullPackageName","typeName","numberOfExternalTypeCaller","numberOfExternalTypeCalls","numberOfExternalPackages","numberOfExternalTypes","externalPackageNames","externalTypeNames","packageName","fullTypeName","Source Cypher File: External_Dependencies/External_package_usage_per_type.cypher"
"axon-messaging-4.9.3","org.axonframework.commandhandling.gateway","AbstractRetryScheduler",3,12,2,3,"javax.annotation,org.slf4j","javax.annotation.Nonnull,org.slf4j.Logger,org.slf4j.LoggerFactory","gateway","org.axonframework.commandhandling.gateway.AbstractRetryScheduler",""
"axon-messaging-4.9.3","org.axonframework.common.caching","EhCacheAdapter",4,34,2,4,"net.sf.ehcache.event,net.sf.ehcache","net.sf.ehcache.event.CacheEventListener,net.sf.ehcache.Ehcache,net.sf.ehcache.Element,net.sf.ehcache.event.RegisteredEventListeners","caching","org.axonframework.common.caching.EhCacheAdapter",""
"axon-messaging-4.9.3","org.axonframework.common.caching","EhCacheAdapter$CacheEventListenerAdapter",4,38,2,4,"net.sf.ehcache.event,net.sf.ehcache","net.sf.ehcache.event.CacheEventListener,net.sf.ehcache.Ehcache,net.sf.ehcache.Element,net.sf.ehcache.CacheException","caching","org.axonframework.common.caching.EhCacheAdapter$CacheEventListenerAdapter",""
"axon-messaging-4.9.3","org.axonframework.common.caching","JCacheAdapter",2,21,2,2,"javax.cache.configuration,javax.cache","javax.cache.configuration.CacheEntryListenerConfiguration,javax.cache.Cache","caching","org.axonframework.common.caching.JCacheAdapter",""
"axon-messaging-4.9.3","org.axonframework.common.caching","JCacheAdapter$JCacheListenerAdapter",10,38,2,10,"javax.cache.configuration,javax.cache.event","javax.cache.configuration.CacheEntryListenerConfiguration,javax.cache.event.CacheEntryUpdatedListener,javax.cache.event.CacheEntryCreatedListener,javax.cache.event.CacheEntryExpiredListener,javax.cache.event.CacheEntryRemovedListener,javax.cache.configuration.Factory,javax.cache.event.CacheEntryListener,javax.cache.event.CacheEntryEvent,javax.cache.event.CacheEntryListenerException,javax.cache.event.CacheEntryEventFilter","caching","org.axonframework.common.caching.JCacheAdapter$JCacheListenerAdapter",""
"axon-messaging-4.9.3","org.axonframework.deadline","SimpleDeadlineManager",3,12,2,3,"javax.annotation,org.slf4j","javax.annotation.Nonnull,org.slf4j.Logger,org.slf4j.LoggerFactory","deadline","org.axonframework.deadline.SimpleDeadlineManager",""
"axon-messaging-4.9.3","org.axonframework.deadline.dbscheduler","DbSchedulerDeadlineManager$Builder",2,6,2,2,"javax.annotation,com.github.kagkarlsson.scheduler","javax.annotation.Nonnull,com.github.kagkarlsson.scheduler.Scheduler","dbscheduler","org.axonframework.deadline.dbscheduler.DbSchedulerDeadlineManager$Builder",""
"axon-messaging-4.9.3","org.axonframework.deadline.jobrunr","JobRunrDeadlineManager$Builder",2,6,2,2,"javax.annotation,org.jobrunr.scheduling","javax.annotation.Nonnull,org.jobrunr.scheduling.JobScheduler","jobrunr","org.axonframework.deadline.jobrunr.JobRunrDeadlineManager$Builder",""
"axon-messaging-4.9.3","org.axonframework.deadline.quartz","QuartzDeadlineManager$Builder",2,6,2,2,"javax.annotation,org.quartz","javax.annotation.Nonnull,org.quartz.Scheduler","quartz","org.axonframework.deadline.quartz.QuartzDeadlineManager$Builder",""
"axon-messaging-4.9.3","org.axonframework.deadline.quartz","DeadlineJob",11,42,2,11,"org.slf4j,org.quartz","org.slf4j.Logger,org.slf4j.LoggerFactory,org.quartz.JobDataMap,org.quartz.Job,org.quartz.JobExecutionContext,org.quartz.JobExecutionException,org.quartz.JobDetail,org.quartz.Scheduler,org.quartz.SchedulerContext,org.quartz.Trigger,org.quartz.JobKey","quartz","org.axonframework.deadline.quartz.DeadlineJob",""
"axon-messaging-4.9.3","org.axonframework.eventhandling","TrackingEventProcessor",3,25,2,3,"javax.annotation,org.slf4j","javax.annotation.Nonnull,org.slf4j.Logger,org.slf4j.LoggerFactory","eventhandling","org.axonframework.eventhandling.TrackingEventProcessor",""
"axon-messaging-4.9.3","org.axonframework.eventhandling","ReplayToken",7,19,2,7,"javax.annotation,com.fasterxml.jackson.annotation","javax.annotation.Nonnull,javax.annotation.Nullable,com.fasterxml.jackson.annotation.JsonTypeInfo,com.fasterxml.jackson.annotation.JsonTypeInfo$Id,com.fasterxml.jackson.annotation.JsonProperty,com.fasterxml.jackson.annotation.JsonCreator,com.fasterxml.jackson.annotation.JsonTypeInfo$As","eventhandling","org.axonframework.eventhandling.ReplayToken",""
"axon-messaging-4.9.3","org.axonframework.eventhandling","LoggingErrorHandler",3,8,2,3,"javax.annotation,org.slf4j","javax.annotation.Nonnull,org.slf4j.Logger,org.slf4j.LoggerFactory","eventhandling","org.axonframework.eventhandling.LoggingErrorHandler",""
"axon-messaging-4.9.3","org.axonframework.eventhandling","AbstractEventBus",3,11,2,3,"javax.annotation,org.slf4j","javax.annotation.Nonnull,org.slf4j.Logger,org.slf4j.LoggerFactory","eventhandling","org.axonframework.eventhandling.AbstractEventBus",""
"axon-messaging-4.9.3","org.axonframework.eventhandling","AbstractEventProcessor",3,4,2,3,"javax.annotation,org.slf4j","javax.annotation.Nonnull,org.slf4j.Logger,org.slf4j.LoggerFactory","eventhandling","org.axonframework.eventhandling.AbstractEventProcessor",""
"axon-messaging-4.9.3","org.axonframework.eventhandling","AbstractSequencedDomainEventEntry",6,6,2,6,"jakarta.persistence,javax.persistence","jakarta.persistence.MappedSuperclass,javax.persistence.MappedSuperclass,jakarta.persistence.Id,jakarta.persistence.GeneratedValue,javax.persistence.Id,javax.persistence.GeneratedValue","eventhandling","org.axonframework.eventhandling.AbstractSequencedDomainEventEntry",""
"axon-messaging-4.9.3","org.axonframework.eventhandling","AbstractEventEntry",8,22,2,8,"jakarta.persistence,javax.persistence","jakarta.persistence.MappedSuperclass,javax.persistence.MappedSuperclass,jakarta.persistence.Basic,javax.persistence.Basic,jakarta.persistence.Column,javax.persistence.Column,jakarta.persistence.Lob,javax.persistence.Lob","eventhandling","org.axonframework.eventhandling.AbstractEventEntry",""
"axon-messaging-4.9.3","org.axonframework.eventhandling","AbstractDomainEventEntry",4,8,2,4,"jakarta.persistence,javax.persistence","jakarta.persistence.MappedSuperclass,javax.persistence.MappedSuperclass,jakarta.persistence.Basic,javax.persistence.Basic","eventhandling","org.axonframework.eventhandling.AbstractDomainEventEntry",""
"axon-messaging-4.9.3","org.axonframework.eventhandling.async","AsynchronousEventProcessingStrategy",3,11,2,3,"javax.annotation,org.slf4j","javax.annotation.Nonnull,org.slf4j.Logger,org.slf4j.LoggerFactory","async","org.axonframework.eventhandling.async.AsynchronousEventProcessingStrategy",""
"axon-messaging-4.9.3","org.axonframework.eventhandling.deadletter","DeadLetteringEventHandlerInvoker",3,22,2,3,"javax.annotation,org.slf4j","javax.annotation.Nonnull,org.slf4j.Logger,org.slf4j.LoggerFactory","deadletter","org.axonframework.eventhandling.deadletter.DeadLetteringEventHandlerInvoker",""
"axon-messaging-4.9.3","org.axonframework.eventhandling.deadletter.jdbc","JdbcSequencedDeadLetterQueue",3,31,2,3,"javax.annotation,org.slf4j","javax.annotation.Nonnull,org.slf4j.Logger,org.slf4j.LoggerFactory","jdbc","org.axonframework.eventhandling.deadletter.jdbc.JdbcSequencedDeadLetterQueue",""
"axon-messaging-4.9.3","org.axonframework.eventhandling.deadletter.jpa","DeadLetterEventEntry",8,38,2,8,"jakarta.persistence,javax.persistence","jakarta.persistence.Basic,javax.persistence.Basic,jakarta.persistence.Column,javax.persistence.Column,jakarta.persistence.Lob,javax.persistence.Lob,jakarta.persistence.Embeddable,javax.persistence.Embeddable","jpa","org.axonframework.eventhandling.deadletter.jpa.DeadLetterEventEntry",""
"axon-messaging-4.9.3","org.axonframework.eventhandling.deadletter.jpa","DeadLetterEntry",16,30,2,16,"jakarta.persistence,javax.persistence","jakarta.persistence.Basic,javax.persistence.Basic,jakarta.persistence.Column,javax.persistence.Column,jakarta.persistence.Lob,javax.persistence.Lob,jakarta.persistence.Id,javax.persistence.Id,jakarta.persistence.Entity,jakarta.persistence.Table,jakarta.persistence.Index,javax.persistence.Entity,javax.persistence.Table,javax.persistence.Index,jakarta.persistence.Embedded,javax.persistence.Embedded","jpa","org.axonframework.eventhandling.deadletter.jpa.DeadLetterEntry",""
"axon-messaging-4.9.3","org.axonframework.eventhandling.interceptors","EventLoggingInterceptor",3,5,2,3,"javax.annotation,org.slf4j","javax.annotation.Nonnull,org.slf4j.Logger,org.slf4j.LoggerFactory","interceptors","org.axonframework.eventhandling.interceptors.EventLoggingInterceptor",""
"axon-messaging-4.9.3","org.axonframework.eventhandling.pooled","PooledStreamingEventProcessor",3,11,2,3,"javax.annotation,org.slf4j","javax.annotation.Nonnull,org.slf4j.Logger,org.slf4j.LoggerFactory","pooled","org.axonframework.eventhandling.pooled.PooledStreamingEventProcessor",""
"axon-messaging-4.9.3","org.axonframework.eventhandling.scheduling.dbscheduler","DbSchedulerScheduleToken",4,4,2,4,"com.fasterxml.jackson.annotation,com.github.kagkarlsson.scheduler.task","com.fasterxml.jackson.annotation.JsonProperty,com.github.kagkarlsson.scheduler.task.TaskInstanceId,com.fasterxml.jackson.annotation.JsonCreator,com.fasterxml.jackson.annotation.JsonIgnore","dbscheduler","org.axonframework.eventhandling.scheduling.dbscheduler.DbSchedulerScheduleToken",""
"axon-messaging-4.9.3","org.axonframework.eventhandling.scheduling.java","SimpleEventScheduler",3,4,2,3,"javax.annotation,org.slf4j","javax.annotation.Nonnull,org.slf4j.Logger,org.slf4j.LoggerFactory","java","org.axonframework.eventhandling.scheduling.java.SimpleEventScheduler",""
"axon-messaging-4.9.3","org.axonframework.eventhandling.scheduling.quartz","FireEventJob",9,27,2,9,"org.slf4j,org.quartz","org.slf4j.Logger,org.slf4j.LoggerFactory,org.quartz.JobDataMap,org.quartz.Job,org.quartz.JobExecutionContext,org.quartz.JobExecutionException,org.quartz.JobDetail,org.quartz.Scheduler,org.quartz.SchedulerContext","quartz","org.axonframework.eventhandling.scheduling.quartz.FireEventJob",""
"axon-messaging-4.9.3","org.axonframework.eventhandling.tokenstore.inmemory","InMemoryTokenStore",3,11,2,3,"javax.annotation,org.slf4j","javax.annotation.Nonnull,org.slf4j.Logger,org.slf4j.LoggerFactory","inmemory","org.axonframework.eventhandling.tokenstore.inmemory.InMemoryTokenStore",""
"axon-messaging-4.9.3","org.axonframework.eventhandling.tokenstore.jdbc","JdbcTokenStore",4,15,2,4,"javax.annotation,org.slf4j","javax.annotation.Nonnull,javax.annotation.Nullable,org.slf4j.Logger,org.slf4j.LoggerFactory","jdbc","org.axonframework.eventhandling.tokenstore.jdbc.JdbcTokenStore",""
"axon-messaging-4.9.3","org.axonframework.eventhandling.tokenstore.jpa","TokenEntry",12,18,2,12,"jakarta.persistence,javax.persistence","jakarta.persistence.Basic,javax.persistence.Basic,jakarta.persistence.Column,javax.persistence.Column,jakarta.persistence.Lob,javax.persistence.Lob,jakarta.persistence.Id,javax.persistence.Id,jakarta.persistence.Entity,javax.persistence.Entity,jakarta.persistence.IdClass,javax.persistence.IdClass","jpa","org.axonframework.eventhandling.tokenstore.jpa.TokenEntry",""
"axon-messaging-4.9.3","org.axonframework.messaging.annotation","AnnotatedMessageHandlingMember",3,7,2,3,"javax.annotation,org.slf4j","javax.annotation.Nonnull,org.slf4j.Logger,org.slf4j.LoggerFactory","annotation","org.axonframework.messaging.annotation.AnnotatedMessageHandlingMember",""
"axon-messaging-4.9.3","org.axonframework.messaging.deadletter","InMemorySequencedDeadLetterQueue",3,29,2,3,"javax.annotation,org.slf4j","javax.annotation.Nonnull,org.slf4j.Logger,org.slf4j.LoggerFactory","deadletter","org.axonframework.messaging.deadletter.InMemorySequencedDeadLetterQueue",""
"axon-messaging-4.9.3","org.axonframework.messaging.interceptors","LoggingInterceptor",3,11,2,3,"javax.annotation,org.slf4j","javax.annotation.Nonnull,org.slf4j.Logger,org.slf4j.LoggerFactory","interceptors","org.axonframework.messaging.interceptors.LoggingInterceptor",""
"axon-messaging-4.9.3","org.axonframework.messaging.interceptors","BeanValidationInterceptor",5,15,2,5,"javax.annotation,jakarta.validation","javax.annotation.Nonnull,jakarta.validation.ValidatorFactory,jakarta.validation.Validation,jakarta.validation.Validator,jakarta.validation.ConstraintViolation","interceptors","org.axonframework.messaging.interceptors.BeanValidationInterceptor",""
"axon-messaging-4.9.3","org.axonframework.messaging.interceptors.legacyvalidation","BeanValidationInterceptor",5,15,2,5,"javax.annotation,javax.validation","javax.annotation.Nonnull,javax.validation.ValidatorFactory,javax.validation.Validation,javax.validation.Validator,javax.validation.ConstraintViolation","legacyvalidation","org.axonframework.messaging.interceptors.legacyvalidation.BeanValidationInterceptor",""
"axon-messaging-4.9.3","org.axonframework.messaging.responsetypes","PublisherResponseType",3,17,2,3,"org.reactivestreams,reactor.core.publisher","org.reactivestreams.Publisher,reactor.core.publisher.Flux,reactor.core.publisher.Mono","responsetypes","org.axonframework.messaging.responsetypes.PublisherResponseType",""
"axon-messaging-4.9.3","org.axonframework.queryhandling","LoggingQueryInvocationErrorHandler",2,5,2,2,"javax.annotation,org.slf4j","javax.annotation.Nonnull,org.slf4j.Logger","queryhandling","org.axonframework.queryhandling.LoggingQueryInvocationErrorHandler",""
"axon-messaging-4.9.3","org.axonframework.queryhandling","FluxSinkWrapper",2,9,2,2,"reactor.core.publisher,reactor.core","reactor.core.publisher.FluxSink,reactor.core.Disposable","queryhandling","org.axonframework.queryhandling.FluxSinkWrapper",""
"axon-messaging-4.9.3","org.axonframework.queryhandling","SimpleQueryBus$SuccessReporter",2,9,2,2,"reactor.core.publisher,reactor.util.context","reactor.core.publisher.Signal,reactor.util.context.ContextView","queryhandling","org.axonframework.queryhandling.SimpleQueryBus$SuccessReporter",""
"axon-messaging-4.9.3","org.axonframework.serialization","AbstractXStreamSerializer$Builder",2,11,2,2,"javax.annotation,com.thoughtworks.xstream","javax.annotation.Nonnull,com.thoughtworks.xstream.XStream","serialization","org.axonframework.serialization.AbstractXStreamSerializer$Builder",""
"axon-messaging-4.9.3","org.axonframework.serialization.json","JsonNodeToByteArrayConverter",3,12,2,3,"com.fasterxml.jackson.databind,com.fasterxml.jackson.core","com.fasterxml.jackson.databind.JsonNode,com.fasterxml.jackson.databind.ObjectMapper,com.fasterxml.jackson.core.JsonProcessingException","json","org.axonframework.serialization.json.JsonNodeToByteArrayConverter",""
"axon-messaging-4.9.3","org.axonframework.serialization.json","ObjectNodeToJsonNodeConverter",2,10,2,2,"com.fasterxml.jackson.databind,com.fasterxml.jackson.databind.node","com.fasterxml.jackson.databind.JsonNode,com.fasterxml.jackson.databind.node.ObjectNode","json","org.axonframework.serialization.json.ObjectNodeToJsonNodeConverter",""
"axon-messaging-4.9.3","org.axonframework.serialization.json","JsonNodeToObjectNodeConverter",3,15,2,3,"com.fasterxml.jackson.databind,com.fasterxml.jackson.databind.node","com.fasterxml.jackson.databind.JsonNode,com.fasterxml.jackson.databind.node.ObjectNode,com.fasterxml.jackson.databind.node.JsonNodeType","json","org.axonframework.serialization.json.JsonNodeToObjectNodeConverter",""
"axon-messaging-4.9.3","org.axonframework.serialization.json","JacksonSerializer$Builder",4,18,2,4,"com.fasterxml.jackson.databind,com.fasterxml.jackson.databind.type","com.fasterxml.jackson.databind.ObjectMapper,com.fasterxml.jackson.databind.ObjectMapper$DefaultTyping,com.fasterxml.jackson.databind.DeserializationFeature,com.fasterxml.jackson.databind.type.TypeFactory","json","org.axonframework.serialization.json.JacksonSerializer$Builder",""
"axon-messaging-4.9.3","org.axonframework.serialization.xml","CompactDriver",5,16,2,5,"com.thoughtworks.xstream.io,com.thoughtworks.xstream.io.xml","com.thoughtworks.xstream.io.HierarchicalStreamWriter,com.thoughtworks.xstream.io.HierarchicalStreamReader,com.thoughtworks.xstream.io.HierarchicalStreamDriver,com.thoughtworks.xstream.io.xml.XppDriver,com.thoughtworks.xstream.io.xml.CompactWriter","xml","org.axonframework.serialization.xml.CompactDriver",""
"axon-messaging-4.9.3","org.axonframework.serialization.xml","InputStreamToDom4jConverter",2,7,2,2,"org.dom4j,org.dom4j.io","org.dom4j.Document,org.dom4j.io.STAXEventReader","xml","org.axonframework.serialization.xml.InputStreamToDom4jConverter",""
"axon-modelling-4.9.3","org.axonframework.modelling.command","AbstractRepository",3,18,2,3,"javax.annotation,org.slf4j","javax.annotation.Nonnull,org.slf4j.Logger,org.slf4j.LoggerFactory","command","org.axonframework.modelling.command.AbstractRepository",""
"axon-modelling-4.9.3","org.axonframework.modelling.saga","AbstractSagaManager",3,5,2,3,"javax.annotation,org.slf4j","javax.annotation.Nonnull,org.slf4j.Logger,org.slf4j.LoggerFactory","saga","org.axonframework.modelling.saga.AbstractSagaManager",""
"axon-modelling-4.9.3","org.axonframework.modelling.saga.repository.jpa","JpaSagaStore",7,78,2,7,"org.slf4j,jakarta.persistence","org.slf4j.Logger,org.slf4j.LoggerFactory,jakarta.persistence.EntityManager,jakarta.persistence.EntityManagerFactory,jakarta.persistence.TypedQuery,jakarta.persistence.Query,jakarta.persistence.EntityNotFoundException","jpa","org.axonframework.modelling.saga.repository.jpa.JpaSagaStore",""
"axon-modelling-4.9.3","org.axonframework.modelling.saga.repository.jpa","SagaEntry",10,12,2,10,"javax.persistence,jakarta.persistence","javax.persistence.Id,javax.persistence.Basic,javax.persistence.Lob,javax.persistence.Column,jakarta.persistence.Entity,javax.persistence.Entity,jakarta.persistence.Id,jakarta.persistence.Basic,jakarta.persistence.Lob,jakarta.persistence.Column","jpa","org.axonframework.modelling.saga.repository.jpa.SagaEntry",""
"axon-modelling-4.9.3","org.axonframework.modelling.saga.repository.jpa","AssociationValueEntry",12,20,2,12,"javax.persistence,jakarta.persistence","javax.persistence.Id,javax.persistence.Basic,jakarta.persistence.Table,jakarta.persistence.Index,jakarta.persistence.Entity,javax.persistence.Table,javax.persistence.Index,javax.persistence.Entity,jakarta.persistence.Id,jakarta.persistence.GeneratedValue,javax.persistence.GeneratedValue,jakarta.persistence.Basic","jpa","org.axonframework.modelling.saga.repository.jpa.AssociationValueEntry",""
"axon-modelling-4.9.3","org.axonframework.modelling.saga.repository.legacyjpa","JpaSagaStore",7,78,2,7,"org.slf4j,javax.persistence","org.slf4j.Logger,org.slf4j.LoggerFactory,javax.persistence.EntityManager,javax.persistence.EntityManagerFactory,javax.persistence.TypedQuery,javax.persistence.Query,javax.persistence.EntityNotFoundException","legacyjpa","org.axonframework.modelling.saga.repository.legacyjpa.JpaSagaStore",""
"axon-test-4.9.3","org.axonframework.test.aggregate","ResultValidatorImpl",5,108,2,5,"org.hamcrest,javax.annotation","org.hamcrest.Matcher,org.hamcrest.StringDescription,org.hamcrest.Description,org.hamcrest.CoreMatchers,javax.annotation.Nonnull","aggregate","org.axonframework.test.aggregate.ResultValidatorImpl",""
"axon-test-4.9.3","org.axonframework.test.matchers","DeepEqualsMatcher",4,20,2,4,"org.hamcrest,org.slf4j","org.hamcrest.Description,org.slf4j.LoggerFactory,org.slf4j.Logger,org.hamcrest.BaseMatcher","matchers","org.axonframework.test.matchers.DeepEqualsMatcher",""
"axon-test-4.9.3","org.axonframework.test.saga","FixtureExecutionResultImpl",3,44,2,3,"org.hamcrest,org.junit.jupiter.api","org.hamcrest.Matcher,org.hamcrest.CoreMatchers,org.junit.jupiter.api.Assertions","saga","org.axonframework.test.saga.FixtureExecutionResultImpl",""
"axon-configuration-4.9.3","org.axonframework.config","LifecycleHandlerInspector",2,5,1,2,"org.slf4j","org.slf4j.Logger,org.slf4j.LoggerFactory","config","org.axonframework.config.LifecycleHandlerInspector",""
"axon-configuration-4.9.3","org.axonframework.config","Configuration",1,9,1,1,"javax.annotation","javax.annotation.Nonnull","config","org.axonframework.config.Configuration",""
"axon-configuration-4.9.3","org.axonframework.config","LifecycleHandlerInspector$1",1,2,1,1,"javax.annotation","javax.annotation.Nonnull","config","org.axonframework.config.LifecycleHandlerInspector$1",""
"axon-configuration-4.9.3","org.axonframework.config","EventProcessingModule",1,10,1,1,"javax.annotation","javax.annotation.Nonnull","config","org.axonframework.config.EventProcessingModule",""
"axon-configuration-4.9.3","org.axonframework.config","EventProcessingConfigurer",1,7,1,1,"javax.annotation","javax.annotation.Nonnull","config","org.axonframework.config.EventProcessingConfigurer",""
"axon-configuration-4.9.3","org.axonframework.config","EventProcessingConfiguration",1,3,1,1,"javax.annotation","javax.annotation.Nonnull","config","org.axonframework.config.EventProcessingConfiguration",""
"axon-configuration-4.9.3","org.axonframework.config","ConfigurerModule",1,1,1,1,"javax.annotation","javax.annotation.Nonnull","config","org.axonframework.config.ConfigurerModule",""
"axon-configuration-4.9.3","org.axonframework.config","Configuration$1",1,2,1,1,"javax.annotation","javax.annotation.Nonnull","config","org.axonframework.config.Configuration$1",""
"axon-configuration-4.9.3","org.axonframework.config","Configurer",1,42,1,1,"javax.annotation","javax.annotation.Nonnull","config","org.axonframework.config.Configurer",""
"axon-disruptor-4.9.3","org.axonframework.disruptor.commandhandling","DisruptorUnitOfWork",1,1,1,1,"javax.annotation","javax.annotation.Nonnull","commandhandling","org.axonframework.disruptor.commandhandling.DisruptorUnitOfWork",""
"axon-disruptor-4.9.3","org.axonframework.disruptor.commandhandling","FirstLevelCache",1,5,1,1,"WeakValue","WeakValue.WeakValue","commandhandling","org.axonframework.disruptor.commandhandling.FirstLevelCache",""
"axon-eventsourcing-4.9.3","org.axonframework.eventsourcing","EventSourcingRepository$Builder",1,15,1,1,"javax.annotation","javax.annotation.Nonnull","eventsourcing","org.axonframework.eventsourcing.EventSourcingRepository$Builder",""
"axon-eventsourcing-4.9.3","org.axonframework.eventsourcing","SnapshotTriggerDefinition",1,3,1,1,"javax.annotation","javax.annotation.Nonnull","eventsourcing","org.axonframework.eventsourcing.SnapshotTriggerDefinition",""
"axon-eventsourcing-4.9.3","org.axonframework.eventsourcing","Snapshotter",1,2,1,1,"javax.annotation","javax.annotation.Nonnull","eventsourcing","org.axonframework.eventsourcing.Snapshotter",""
"axon-eventsourcing-4.9.3","org.axonframework.eventsourcing","AbstractSnapshotter$Builder",1,2,1,1,"javax.annotation","javax.annotation.Nonnull","eventsourcing","org.axonframework.eventsourcing.AbstractSnapshotter$Builder",""
"axon-eventsourcing-4.9.3","org.axonframework.eventsourcing","AbstractSnapshotTrigger",1,1,1,1,"javax.annotation","javax.annotation.Nonnull","eventsourcing","org.axonframework.eventsourcing.AbstractSnapshotTrigger",""
"axon-eventsourcing-4.9.3","org.axonframework.eventsourcing","AggregateLoadTimeSnapshotTriggerDefinition",1,3,1,1,"javax.annotation","javax.annotation.Nonnull","eventsourcing","org.axonframework.eventsourcing.AggregateLoadTimeSnapshotTriggerDefinition",""
"axon-eventsourcing-4.9.3","org.axonframework.eventsourcing","AggregateSnapshotter$Builder",1,2,1,1,"javax.annotation","javax.annotation.Nonnull","eventsourcing","org.axonframework.eventsourcing.AggregateSnapshotter$Builder",""
"axon-eventsourcing-4.9.3","org.axonframework.eventsourcing","EventCountSnapshotTriggerDefinition",1,3,1,1,"javax.annotation","javax.annotation.Nonnull","eventsourcing","org.axonframework.eventsourcing.EventCountSnapshotTriggerDefinition",""
"axon-eventsourcing-4.9.3","org.axonframework.eventsourcing","SnapshotTrigger",1,1,1,1,"javax.annotation","javax.annotation.Nonnull","eventsourcing","org.axonframework.eventsourcing.SnapshotTrigger",""
"axon-eventsourcing-4.9.3","org.axonframework.eventsourcing","NoSnapshotTriggerDefinition$NoSnapshotTrigger",1,1,1,1,"javax.annotation","javax.annotation.Nonnull","eventsourcing","org.axonframework.eventsourcing.NoSnapshotTriggerDefinition$NoSnapshotTrigger",""
"axon-eventsourcing-4.9.3","org.axonframework.eventsourcing","NoSnapshotTriggerDefinition",1,1,1,1,"javax.annotation","javax.annotation.Nonnull","eventsourcing","org.axonframework.eventsourcing.NoSnapshotTriggerDefinition",""
"axon-eventsourcing-4.9.3","org.axonframework.eventsourcing","FilteringEventStorageEngine",1,8,1,1,"javax.annotation","javax.annotation.Nonnull","eventsourcing","org.axonframework.eventsourcing.FilteringEventStorageEngine",""
"axon-eventsourcing-4.9.3","org.axonframework.eventsourcing","AbstractSnapshotter$SilentTask",1,4,1,1,"org.slf4j","org.slf4j.Logger","eventsourcing","org.axonframework.eventsourcing.AbstractSnapshotter$SilentTask",""
"axon-eventsourcing-4.9.3","org.axonframework.eventsourcing.eventstore","EventStore",1,3,1,1,"javax.annotation","javax.annotation.Nonnull","eventstore","org.axonframework.eventsourcing.eventstore.EventStore",""
"axon-eventsourcing-4.9.3","org.axonframework.eventsourcing.eventstore","SequenceEventStorageEngine",1,6,1,1,"javax.annotation","javax.annotation.Nonnull","eventstore","org.axonframework.eventsourcing.eventstore.SequenceEventStorageEngine",""
"axon-eventsourcing-4.9.3","org.axonframework.eventsourcing.eventstore","EventStorageEngine",2,9,1,2,"javax.annotation","javax.annotation.Nonnull,javax.annotation.Nullable","eventstore","org.axonframework.eventsourcing.eventstore.EventStorageEngine",""
"axon-eventsourcing-4.9.3","org.axonframework.eventsourcing.eventstore","AbstractEventStore$Builder",1,2,1,1,"javax.annotation","javax.annotation.Nonnull","eventstore","org.axonframework.eventsourcing.eventstore.AbstractEventStore$Builder",""
"axon-eventsourcing-4.9.3","org.axonframework.eventsourcing.eventstore","EmbeddedEventStore$Builder",1,7,1,1,"javax.annotation","javax.annotation.Nonnull","eventstore","org.axonframework.eventsourcing.eventstore.EmbeddedEventStore$Builder",""
"axon-eventsourcing-4.9.3","org.axonframework.eventsourcing.eventstore","AbstractEventStorageEngine",1,4,1,1,"javax.annotation","javax.annotation.Nonnull","eventstore","org.axonframework.eventsourcing.eventstore.AbstractEventStorageEngine",""
"axon-eventsourcing-4.9.3","org.axonframework.eventsourcing.eventstore","EmbeddedEventStore$EventProducer",1,1,1,1,"org.slf4j","org.slf4j.Logger","eventstore","org.axonframework.eventsourcing.eventstore.EmbeddedEventStore$EventProducer",""
"axon-eventsourcing-4.9.3","org.axonframework.eventsourcing.eventstore","EmbeddedEventStore$Cleaner",1,1,1,1,"org.slf4j","org.slf4j.Logger","eventstore","org.axonframework.eventsourcing.eventstore.EmbeddedEventStore$Cleaner",""
"axon-eventsourcing-4.9.3","org.axonframework.eventsourcing.eventstore.inmemory","InMemoryEventStorageEngine",1,5,1,1,"javax.annotation","javax.annotation.Nonnull","inmemory","org.axonframework.eventsourcing.eventstore.inmemory.InMemoryEventStorageEngine",""
"axon-eventsourcing-4.9.3","org.axonframework.eventsourcing.eventstore.jdbc","JdbcEventStorageEngine$Builder",1,1,1,1,"javax.annotation","javax.annotation.Nonnull","jdbc","org.axonframework.eventsourcing.eventstore.jdbc.JdbcEventStorageEngine$Builder",""
"axon-eventsourcing-4.9.3","org.axonframework.eventsourcing.eventstore.legacyjpa","EmbeddedEventStore$Builder",1,7,1,1,"javax.annotation","javax.annotation.Nonnull","legacyjpa","org.axonframework.eventsourcing.eventstore.legacyjpa.EmbeddedEventStore$Builder",""
"axon-eventsourcing-4.9.3","org.axonframework.eventsourcing.eventstore.legacyjpa","EmbeddedEventStore$Cleaner",1,1,1,1,"org.slf4j","org.slf4j.Logger","legacyjpa","org.axonframework.eventsourcing.eventstore.legacyjpa.EmbeddedEventStore$Cleaner",""
"axon-eventsourcing-4.9.3","org.axonframework.eventsourcing.eventstore.legacyjpa","EmbeddedEventStore$EventProducer",1,1,1,1,"org.slf4j","org.slf4j.Logger","legacyjpa","org.axonframework.eventsourcing.eventstore.legacyjpa.EmbeddedEventStore$EventProducer",""
"axon-messaging-4.9.3","org.axonframework.commandhandling","CommandCallback",1,2,1,1,"javax.annotation","javax.annotation.Nonnull","commandhandling","org.axonframework.commandhandling.CommandCallback",""
