"artifactName","packageName","communityId","numberOfTypesInPackage","numberOfTypesInCommunity","numberOfTypes","Source Cypher File: Community_Detection/Type_communities_with_few_members_in_foreign_packages.cypher"
"axon-messaging-4.10.2","org.axonframework.messaging",5,34,159,10,""
"axon-disruptor-4.10.2","org.axonframework.disruptor.commandhandling",1,22,129,10,""
"axon-modelling-4.10.2","org.axonframework.modelling.saga",14,33,111,10,""
"axon-modelling-4.10.2","org.axonframework.modelling.command",14,56,111,11,""
"axon-spring-boot-autoconfigure-4.10.2","org.axonframework.springboot.autoconfig",0,29,189,12,""
"axon-server-connector-4.10.2","org.axonframework.axonserver.connector.event.axon",0,27,189,12,""
"axon-disruptor-4.10.2","org.axonframework.disruptor.commandhandling",13,22,81,12,""
"axon-test-4.10.2","org.axonframework.test.aggregate",15,19,66,12,""
"axon-server-connector-4.10.2","org.axonframework.axonserver.connector",0,25,189,13,""
"axon-messaging-4.10.2","org.axonframework.tracing",2,18,143,13,""
"axon-messaging-4.10.2","org.axonframework.messaging.unitofwork",8,14,108,13,""
"axon-messaging-4.10.2","org.axonframework.eventhandling",8,99,108,14,""
"axon-modelling-4.10.2","org.axonframework.modelling.saga.repository",17,15,51,14,""
"axon-test-4.10.2","org.axonframework.test.saga",15,21,66,15,""
"axon-server-connector-4.10.2","org.axonframework.axonserver.connector.query",2,21,143,16,""
"axon-messaging-4.10.2","org.axonframework.messaging.deadletter",7,19,103,17,""
"axon-eventsourcing-4.10.2","org.axonframework.eventsourcing.eventstore",4,30,101,17,""
"axon-modelling-4.10.2","org.axonframework.modelling.saga",17,33,51,18,""
"axon-messaging-4.10.2","org.axonframework.commandhandling",1,31,129,19,""
"axon-modelling-4.10.2","org.axonframework.modelling.command",13,56,81,19,""
"axon-modelling-4.10.2","org.axonframework.modelling.command",1,56,129,20,""
"axon-modelling-4.10.2","org.axonframework.modelling.command.inspection",14,26,111,20,""
"axon-messaging-4.10.2","org.axonframework.eventhandling.pooled",3,22,92,21,""
"axon-test-4.10.2","org.axonframework.test.matchers",15,24,66,21,""
"axon-messaging-4.10.2","org.axonframework.commandhandling.distributed",1,26,129,23,""
"axon-messaging-4.10.2","org.axonframework.messaging.annotation",8,54,108,23,""
"axon-eventsourcing-4.10.2","org.axonframework.eventsourcing",13,41,81,24,""
"axon-messaging-4.10.2","org.axonframework.commandhandling.gateway",1,34,129,25,""
"axon-messaging-4.10.2","org.axonframework.messaging.annotation",14,54,111,26,""
"axon-messaging-4.10.2","org.axonframework.eventhandling",0,99,189,28,""
"axon-messaging-4.10.2","org.axonframework.serialization",5,33,159,29,""
"axon-configuration-4.10.2","org.axonframework.config",0,41,189,36,""
"axon-messaging-4.10.2","org.axonframework.queryhandling",2,47,143,36,""
"axon-messaging-4.10.2","org.axonframework.eventhandling",3,99,92,36,""
