"memberName","score","incomingDependencies","outgoingDependencies","Source Cypher File: Centrality/Centrality_8c_Closeness_Stream.cypher"
"org.axonframework.disruptor.commandhandling.FirstLevelCache$1",0.003220270993046889,2,1,""
"org.axonframework.disruptor.commandhandling.FirstLevelCache$WeakValue",0.0031800176056338025,1,3,""
"org.axonframework.eventhandling.deadletter.jpa.NoJpaConverterFoundException",0.003169014084507042,2,1,""
"org.axonframework.eventsourcing.eventstore.jdbc.statements.TimestampWriter",0.003169014084507042,3,,""
"org.axonframework.eventsourcing.eventstore.legacyjpa.EmbeddedEventStore$EventConsumer",0.003169014084507042,3,7,""
"org.axonframework.messaging.deadletter.WrongDeadLetterTypeException",0.003169014084507042,2,1,""
"org.axonframework.modelling.saga.repository.jdbc.SagaSchema",0.003169014084507042,3,,""
"org.axonframework.test.eventscheduler.StubEventScheduler",0.003169014084507042,3,7,""
"org.axonframework.test.utils.RecordingCommandBus",0.003169014084507042,3,10,""
"org.axonframework.eventhandling.MultiStreamableMessageSource$IdentifiedStreamableMessageSource",0.003143863179074447,3,4,""
"org.axonframework.eventhandling.tokenstore.AbstractTokenEntry",0.003143863179074447,3,7,""
"org.axonframework.eventhandling.tokenstore.jdbc.TokenTableFactory",0.003143863179074447,3,1,""
"org.axonframework.eventhandling.GlobalSequenceTrackingToken",0.0031327671913835954,2,2,""
"org.axonframework.config.EventProcessingModule$InstanceProcessingGroupSelector",0.003129890453834116,2,2,""
"org.axonframework.config.EventProcessingModule$TypeProcessingGroupSelector",0.003129890453834116,2,2,""
"org.axonframework.commandhandling.callbacks.FailureLoggingCallback",0.0031001224739742807,1,3,""
"org.axonframework.config.ProcessingGroup",0.0031001224739742807,1,,""
"org.axonframework.eventhandling.MultiEventHandlerInvoker",0.0031001224739742807,1,4,""
"org.axonframework.eventhandling.tokenstore.inmemory.InMemoryTokenStore",0.0031001224739742807,1,9,""
"org.axonframework.deadline.SimpleDeadlineManager$DeadlineId",0.0030809859154929575,2,2,""
"org.axonframework.eventhandling.tokenstore.jpa.TokenEntry",0.0030809859154929575,2,8,""
"org.axonframework.eventsourcing.eventstore.jpa.DomainEventEntry",0.0030809859154929575,2,3,""
"org.axonframework.eventsourcing.eventstore.jpa.SnapshotEventEntry",0.0030809859154929575,2,3,""
"org.axonframework.modelling.saga.repository.jpa.AssociationValueEntry",0.0030809859154929575,2,1,""
"org.axonframework.modelling.saga.repository.jpa.SerializedSaga",0.0030809859154929575,2,1,""
"org.axonframework.queryhandling.SimpleQueryBus$Builder",0.0030809859154929575,2,18,""
"org.axonframework.messaging.interceptors.TransactionManagingInterceptor",0.0029651593773165306,1,6,""
"org.axonframework.queryhandling.QueryExecutionException",0.0029651593773165306,1,1,""
"org.axonframework.queryhandling.FluxSinkWrapper",0.0029342723004694834,1,1,""
"org.axonframework.queryhandling.SinksManyWrapper",0.0029342723004694834,1,1,""
"org.axonframework.commandhandling.gateway.AxonNonTransientExceptionClassesPredicate",0.0028809218950064017,1,2,""
"org.axonframework.common.caching.NoCache",0.0028809218950064017,1,3,""
"org.axonframework.eventhandling.EventHandler",0.0028809218950064017,3,2,""
"org.axonframework.eventhandling.gateway.AbstractEventGateway$Builder",0.0028809218950064017,3,4,""
"org.axonframework.eventsourcing.AggregateSnapshotter$Builder",0.0028809218950064017,2,13,""
"org.axonframework.test.saga.SagaTestFixture$ReturnResultFromStub",0.0028809218950064017,2,1,""
"org.axonframework.commandhandling.CommandHandler",0.0028755868544600937,2,2,""
"org.axonframework.config.EventProcessingModule$InstanceToTypeProcessingGroupSelectorAdapter",0.0028169014084507044,1,3,""
"org.axonframework.eventhandling.MultiStreamableMessageSource",0.0028169014084507044,3,9,""
"org.axonframework.eventhandling.MultiStreamableMessageSource$Builder",0.0028169014084507044,3,5,""
"org.axonframework.eventhandling.deadletter.jpa.DeadLetterJpaConverter",0.0028169014084507044,3,3,""
"org.axonframework.eventhandling.deadletter.legacyjpa.DeadLetterJpaConverter",0.0028169014084507044,3,3,""
"org.axonframework.messaging.Distributed",0.0028169014084507044,2,,""
"org.axonframework.messaging.HandlerAttributes",0.0028169014084507044,3,,""
"org.axonframework.messaging.annotation.ResultParameterResolverFactory",0.0028169014084507044,3,6,""
"org.axonframework.test.aggregate.StubAggregateLifecycle",0.0028169014084507044,3,9,""
"org.axonframework.commandhandling.distributed.AbstractRoutingStrategy",0.002750880281690141,2,4,""
"org.axonframework.modelling.command.AggregateMember",0.002750880281690141,2,2,""
"org.axonframework.deadline.SimpleDeadlineManager$DeadlineTask",0.002695862676056338,1,20,""
"org.axonframework.modelling.saga.SimpleResourceInjector",0.002695862676056338,2,1,""
"org.axonframework.queryhandling.SimpleQueryBus$MonitorCallbackContextWriter",0.002695862676056338,1,5,""
"org.axonframework.queryhandling.SimpleQueryBus$SuccessReporter",0.002695862676056338,1,2,""
"org.axonframework.eventhandling.tokenstore.inmemory.InMemoryTokenStore$ProcessAndSegment",0.0026675202731540762,1,,""
"org.axonframework.commandhandling.distributed.ConsistentHash",0.002640845070422535,3,7,""
"org.axonframework.common.jdbc.ConnectionWrapperFactory$NoOpCloseHandler",0.002640845070422535,2,1,""
"org.axonframework.common.property.PropertyAccessException",0.002640845070422535,2,1,""
"org.axonframework.eventhandling.async.EventProcessorTask$ProcessingTask",0.002640845070422535,1,1,""
"org.axonframework.eventsourcing.AggregateSnapshotter$1",0.002640845070422535,2,1,""
"org.axonframework.eventsourcing.eventstore.legacyjpa.EmbeddedEventStore$Builder",0.002640845070422535,1,10,""
"org.axonframework.eventsourcing.eventstore.legacyjpa.EmbeddedEventStore$Cleaner",0.002640845070422535,1,4,""
"org.axonframework.eventsourcing.eventstore.legacyjpa.EmbeddedEventStore$EventProducer",0.002640845070422535,1,7,""
"org.axonframework.messaging.interceptors.MessageHandlerInterceptor",0.002640845070422535,3,2,""
"org.axonframework.modelling.command.inspection.AbstractChildEntityDefinition",0.002640845070422535,3,16,""
"org.axonframework.modelling.saga.repository.AssociationValueMap$1",0.002640845070422535,3,1,""
"org.axonframework.queryhandling.annotation.QueryHandlingMember",0.002640845070422535,2,1,""
"org.axonframework.test.aggregate.AggregateTestFixture$ComparationEntry",0.002640845070422535,1,,""
"org.axonframework.test.aggregate.AggregateTestFixture$IdentifierValidatingRepository",0.002640845070422535,1,8,""
"org.axonframework.test.aggregate.AggregateTestFixture$InMemoryRepository",0.002640845070422535,1,15,""
"org.axonframework.test.aggregate.FixtureConfiguration",0.002640845070422535,1,17,""
"org.axonframework.test.aggregate.ResultValidatorImpl",0.002640845070422535,1,18,""
"org.axonframework.test.matchers.MatchAllFieldFilter",0.002640845070422535,1,1,""
"org.axonframework.tracing.LoggingSpanFactory",0.002640845070422535,3,8,""
"org.axonframework.tracing.LoggingSpanFactory$1",0.002640845070422535,3,1,""
"org.axonframework.eventhandling.AbstractSequencedDomainEventEntry",0.0025608194622279133,1,4,""
"org.axonframework.eventsourcing.eventstore.AbstractSnapshotEventEntry",0.0025608194622279133,1,5,""
"org.axonframework.queryhandling.registration.DuplicateQueryHandlerResolution",0.0025608194622279133,1,4,""
"org.axonframework.test.eventscheduler.EventConsumer",0.002537282518641259,1,,""
"org.axonframework.test.eventscheduler.StubScheduleToken",0.002537282518641259,1,4,""
"org.axonframework.test.utils.DefaultCallbackBehavior",0.002537282518641259,1,2,""
"org.axonframework.common.jdbc.UnitOfWorkAwareConnectionProviderWrapper$UoWAttachedConnection",0.002445226917057903,2,,""
"org.axonframework.eventhandling.MultiSourceTrackingToken",0.002445226917057903,2,2,""
"org.axonframework.eventhandling.MultiStreamableMessageSource$SourceIdAwareBlockingStream",0.002445226917057903,2,2,""
"org.axonframework.test.aggregate.AggregateTestFixture$CreationalRepository",0.002445226917057903,2,10,""
"org.axonframework.test.aggregate.AggregateTestFixture$ExecutionExceptionAwareCallback",0.002445226917057903,1,5,""
"org.axonframework.test.saga.RecordingListenerInvocationErrorHandler",0.002445226917057903,2,3,""
"org.axonframework.test.saga.SagaTestFixture$StubAwareCommandGatewayFactory",0.002445226917057903,2,5,""
"org.axonframework.test.saga.SagaTestFixture$StubAwareCommandGatewayFactory$Builder",0.002445226917057903,2,4,""
"org.axonframework.test.saga.SagaTestFixture$TransienceValidatingResourceInjector",0.002445226917057903,2,2,""
"org.axonframework.eventsourcing.AggregateSnapshotter$SnapshotAggregate",0.002437703141928494,1,8,""
"org.axonframework.commandhandling.gateway.NonTransientExceptionClassesPredicate",0.002396322378716745,1,,""
"org.axonframework.common.caching.WeakReferenceCache",0.002396322378716745,2,6,""
"org.axonframework.eventsourcing.snapshotting.RevisionSnapshotFilter",0.002396322378716745,2,5,""
"org.axonframework.eventsourcing.snapshotting.RevisionSnapshotFilter$Builder",0.002396322378716745,2,2,""
"org.axonframework.modelling.command.GenericJpaRepository",0.002396322378716745,2,10,""
"org.axonframework.modelling.command.GenericJpaRepository$Builder",0.002396322378716745,2,13,""
"org.axonframework.commandhandling.gateway.AbstractRetryScheduler",0.002347417840375587,2,3,""
"org.axonframework.common.jdbc.UnitOfWorkAwareConnectionProviderWrapper",0.002347417840375587,2,14,""
"org.axonframework.common.jpa.PagingJpaQueryIterable",0.002347417840375587,2,2,""
"org.axonframework.common.legacyjpa.PagingJpaQueryIterable",0.002347417840375587,2,2,""
"org.axonframework.config.Configurer",0.002347417840375587,2,27,""
"org.axonframework.deadline.DeadlineException",0.002347417840375587,2,1,""
"org.axonframework.eventhandling.gateway.DefaultEventGateway",0.002347417840375587,2,4,""
"org.axonframework.eventhandling.gateway.DefaultEventGateway$Builder",0.002347417840375587,2,5,""
"org.axonframework.eventhandling.scheduling.SchedulingException",0.002347417840375587,2,1,""
"org.axonframework.eventhandling.tokenstore.jpa.JpaTokenStore",0.002347417840375587,2,16,""
"org.axonframework.eventhandling.tokenstore.jpa.JpaTokenStore$Builder",0.002347417840375587,2,5,""
"org.axonframework.eventsourcing.AbstractSnapshotTrigger",0.002347417840375587,2,6,""
"org.axonframework.eventsourcing.eventstore.jpa.JpaEventStorageEngine",0.002347417840375587,2,20,""
"org.axonframework.eventsourcing.eventstore.jpa.JpaEventStorageEngine$Builder",0.002347417840375587,2,13,""
"org.axonframework.messaging.annotation.UnsupportedHandlerException",0.002347417840375587,2,1,""
"org.axonframework.modelling.saga.repository.jpa.JpaSagaStore",0.002347417840375587,2,13,""
"org.axonframework.modelling.saga.repository.jpa.JpaSagaStore$Builder",0.002347417840375587,2,6,""
"org.axonframework.queryhandling.DefaultQueryGateway",0.002347417840375587,2,21,""
"org.axonframework.queryhandling.DefaultQueryGateway$Builder",0.002347417840375587,2,6,""
"org.axonframework.eventsourcing.eventstore.AbstractSnapshotEventEntry$PK",0.0023000908677873696,1,,""
"org.axonframework.queryhandling.registration.FailingDuplicateQueryHandlerResolver",0.0023000908677873696,1,3,""
"org.axonframework.queryhandling.registration.LoggingDuplicateQueryHandlerResolver",0.0023000908677873696,1,2,""
"org.axonframework.test.aggregate.Reporter",0.0022702001482579684,1,2,""
"org.axonframework.test.matchers.MapEntryMatcher",0.0022702001482579684,1,2,""
"org.axonframework.modelling.command.ForwardToAll",0.0022635814889336013,1,2,""
"org.axonframework.queryhandling.QueryHandler",0.0022007042253521128,2,2,""
"org.axonframework.test.aggregate.AggregateTestFixture$DefaultRepositoryProvider",0.0022007042253521128,1,5,""
"org.axonframework.test.aggregate.AggregateTestFixture$RecordingEventStore",0.0022007042253521128,1,16,""
"org.axonframework.test.saga.DescriptionUtils",0.00215669014084507,2,,""
"org.axonframework.queryhandling.registration.DuplicateQueryHandlerSubscriptionException",0.0021470285125386466,1,3,""
"org.axonframework.test.matchers.EqualsMatcher",0.0020865936358894104,1,,""
"org.axonframework.test.matchers.MapEntryMatcher$Matching",0.0020865936358894104,1,,""
"org.axonframework.common.digest.Digester",0.0020120724346076456,1,1,""
"org.axonframework.common.jdbc.UnitOfWorkAwareConnectionProviderWrapper$1",0.0020120724346076456,2,1,""
"org.axonframework.messaging.annotation.ResultParameterResolverFactory$1",0.0020120724346076456,2,1,""
"org.axonframework.modelling.command.inspection.AnnotatedChildEntity",0.0020120724346076456,1,7,""
"org.axonframework.common.jdbc.ConnectionWrapperFactory",0.002000640204865557,1,2,""
"org.axonframework.config.AggregateConfigurer",0.002000640204865557,1,41,""
"org.axonframework.eventhandling.gateway.AbstractEventGateway",0.002000640204865557,1,6,""
"org.axonframework.eventsourcing.eventstore.jpa.SQLErrorCodesResolver",0.002000640204865557,1,4,""
"org.axonframework.modelling.saga.repository.jpa.JpaSagaStore$EntryImpl",0.002000640204865557,1,2,""
"org.axonframework.queryhandling.GenericStreamingQueryMessage",0.002000640204865557,1,8,""
"org.axonframework.queryhandling.GenericSubscriptionQueryMessage",0.002000640204865557,1,5,""
"org.axonframework.commandhandling.distributed.ConsistentHash$1",0.0019806338028169014,2,1,""
"org.axonframework.commandhandling.distributed.commandfilter.DenyAll",0.0019806338028169014,2,3,""
"org.axonframework.commandhandling.distributed.commandfilter.DenyCommandNameFilter",0.0019806338028169014,2,4,""
"org.axonframework.config.DefaultConfigurer$LifecycleState",0.0019806338028169014,2,,""
"org.axonframework.deadline.quartz.DeadlineJob$DeadlineJobDataBinder",0.0019806338028169014,2,8,""
"org.axonframework.eventhandling.ReplayStatus",0.0019806338028169014,2,,""
"org.axonframework.eventhandling.async.PropertySequencingPolicy",0.0019806338028169014,2,4,""
"org.axonframework.eventhandling.async.PropertySequencingPolicy$1",0.0019806338028169014,2,1,""
"org.axonframework.eventhandling.async.PropertySequencingPolicy$Builder",0.0019806338028169014,2,8,""
"org.axonframework.eventsourcing.eventstore.jdbc.statements.AppendEventsStatementBuilder",0.0019806338028169014,2,4,""
"org.axonframework.eventsourcing.eventstore.jdbc.statements.AppendSnapshotStatementBuilder",0.0019806338028169014,2,4,""
"org.axonframework.eventsourcing.eventstore.jdbc.statements.CleanGapsStatementBuilder",0.0019806338028169014,2,1,""
"org.axonframework.eventsourcing.eventstore.jdbc.statements.CreateHeadTokenStatementBuilder",0.0019806338028169014,2,1,""
"org.axonframework.eventsourcing.eventstore.jdbc.statements.CreateTailTokenStatementBuilder",0.0019806338028169014,2,1,""
"org.axonframework.eventsourcing.eventstore.jdbc.statements.CreateTokenAtStatementBuilder",0.0019806338028169014,2,1,""
"org.axonframework.eventsourcing.eventstore.jdbc.statements.DeleteSnapshotsStatementBuilder",0.0019806338028169014,2,1,""
"org.axonframework.eventsourcing.eventstore.jdbc.statements.FetchTrackedEventsStatementBuilder",0.0019806338028169014,2,1,""
"org.axonframework.eventsourcing.eventstore.jdbc.statements.LastSequenceNumberForStatementBuilder",0.0019806338028169014,2,1,""
"org.axonframework.eventsourcing.eventstore.jdbc.statements.ReadEventDataForAggregateStatementBuilder",0.0019806338028169014,2,1,""
"org.axonframework.eventsourcing.eventstore.jdbc.statements.ReadEventDataWithGapsStatementBuilder",0.0019806338028169014,2,1,""
"org.axonframework.eventsourcing.eventstore.jdbc.statements.ReadEventDataWithoutGapsStatementBuilder",0.0019806338028169014,2,1,""
"org.axonframework.eventsourcing.eventstore.jdbc.statements.ReadSnapshotDataStatementBuilder",0.0019806338028169014,2,1,""
"org.axonframework.modelling.saga.repository.AssociationValueMap$SagaAssociationValue",0.0019806338028169014,2,2,""
"org.axonframework.test.saga.SagaTestFixture",0.0019806338028169014,2,59,""
"org.axonframework.test.saga.SagaTestFixture$1",0.0019806338028169014,2,1,""
"org.axonframework.tracing.LoggingSpanFactory$Slf4jSpan",0.0019806338028169014,2,6,""
"org.axonframework.modelling.command.inspection.ChildForwardingCommandMessageHandlingMember",0.0018339201877934275,1,9,""
"org.axonframework.common.caching.WeakReferenceCache$Entry",0.0017972417840375586,1,1,""
"org.axonframework.commandhandling.MethodCommandHandlerDefinition$1",0.0017605633802816902,2,1,""
"org.axonframework.commandhandling.distributed.AnnotationRoutingStrategy",0.0017605633802816902,2,9,""
"org.axonframework.commandhandling.distributed.CommandBusConnector",0.0017605633802816902,2,7,""
"org.axonframework.commandhandling.distributed.CommandRouter",0.0017605633802816902,2,3,""
"org.axonframework.common.caching.AbstractCacheAdapter",0.0017605633802816902,2,3,""
"org.axonframework.common.jdbc.Oracle11Utils",0.0017605633802816902,2,,""
"org.axonframework.common.jdbc.UnitOfWorkAwareConnectionProviderWrapper$UoWAttachedConnectionImpl",0.0017605633802816902,1,3,""
"org.axonframework.common.property.AbstractMethodPropertyAccessStrategy",0.0017605633802816902,2,3,""
"org.axonframework.config.DefaultConfigurer",0.0017605633802816902,2,101,""
"org.axonframework.config.DefaultConfigurer$1",0.0017605633802816902,2,1,""
"org.axonframework.deadline.annotation.DeadlineMethodMessageHandlerDefinition$1",0.0017605633802816902,2,1,""
"org.axonframework.eventhandling.AllowReplay",0.0017605633802816902,2,1,""
"org.axonframework.eventhandling.MultiStreamableMessageSource$MultiSourceBlockingStream",0.0017605633802816902,1,6,""
"org.axonframework.eventhandling.TrackingTokenParameterResolverFactory$1",0.0017605633802816902,2,1,""
"org.axonframework.eventhandling.async.AsynchronousEventProcessingStrategy",0.0017605633802816902,2,10,""
"org.axonframework.eventhandling.async.AsynchronousEventProcessingStrategy$1",0.0017605633802816902,2,1,""
"org.axonframework.eventhandling.deadletter.jpa.JpaSequencedDeadLetterQueue",0.0017605633802816902,2,21,""
"org.axonframework.eventhandling.deadletter.legacyjpa.JpaSequencedDeadLetterQueue",0.0017605633802816902,2,21,""
"org.axonframework.eventhandling.replay.ReplayParameterResolverFactory",0.0017605633802816902,2,5,""
"org.axonframework.eventhandling.replay.ReplayParameterResolverFactory$1",0.0017605633802816902,2,1,""
"org.axonframework.eventhandling.scheduling.java.SimpleEventScheduler",0.0017605633802816902,2,10,""
"org.axonframework.eventhandling.scheduling.quartz.QuartzEventScheduler$DirectEventJobDataBinder",0.0017605633802816902,2,9,""
"org.axonframework.eventsourcing.eventstore.jdbc.JdbcEventStorageEngine",0.0017605633802816902,2,38,""
"org.axonframework.eventsourcing.eventstore.jdbc.JdbcEventStorageEngine$1",0.0017605633802816902,2,1,""
"org.axonframework.messaging.annotation.ResultParameterResolverFactory$ExceptionResultParameterResolver",0.0017605633802816902,1,4,""
"org.axonframework.messaging.annotation.ScopeDescriptorParameterResolverFactory$1",0.0017605633802816902,2,1,""
"org.axonframework.modelling.command.inspection.MethodCommandHandlerInterceptorDefinition$1",0.0017605633802816902,2,1,""
"org.axonframework.modelling.command.inspection.MethodCreationPolicyDefinition$1",0.0017605633802816902,2,1,""
"org.axonframework.test.aggregate.StubAggregateLifecycle$1",0.0017605633802816902,1,3,""
"org.axonframework.test.saga.FixtureConfiguration",0.0017605633802816902,1,16,""
"org.axonframework.test.saga.FixtureExecutionResultImpl",0.0017605633802816902,1,19,""
"org.axonframework.test.saga.SagaTestFixture$WrappingResourceInjector",0.0017605633802816902,1,2,""
"org.axonframework.tracing.TracingHandlerEnhancerDefinition",0.0017605633802816902,2,6,""
"org.axonframework.test.eventscheduler.EventSchedulerValidator",0.00169284940411701,1,4,""
"org.axonframework.test.saga.CommandValidator",0.00169284940411701,1,7,""
"org.axonframework.test.saga.EventValidator",0.00169284940411701,1,8,""
"org.axonframework.test.saga.RepositoryContentValidator",0.00169284940411701,1,3,""
"org.axonframework.commandhandling.distributed.ConsistentHash$ConsistentHashMember",0.001584507042253521,1,4,""
"org.axonframework.common.property.MethodAccessedProperty",0.001584507042253521,1,3,""
"org.axonframework.config.ConfigurationParameterResolverFactory",0.001584507042253521,1,5,""
"org.axonframework.config.ConfigurationResourceInjector",0.001584507042253521,1,2,""
"org.axonframework.config.ConfigurationScopeAwareProvider",0.001584507042253521,1,10,""
"org.axonframework.config.ConfigurerModule",0.001584507042253521,1,1,""
"org.axonframework.config.MessageHandlerRegistrar",0.001584507042253521,1,5,""
"org.axonframework.config.MessageMonitorFactoryBuilder",0.001584507042253521,1,6,""
"org.axonframework.eventhandling.async.AsynchronousEventProcessingStrategy$NoActionCallback",0.001584507042253521,1,2,""
"org.axonframework.eventhandling.deadletter.jpa.JpaDeadLetter",0.001584507042253521,1,8,""
"org.axonframework.eventhandling.deadletter.legacyjpa.JpaDeadLetter",0.001584507042253521,1,8,""
"org.axonframework.eventhandling.scheduling.java.SimpleScheduleToken",0.001584507042253521,1,1,""
"org.axonframework.messaging.correlation.MessageOriginProvider",0.001584507042253521,1,3,""
"org.axonframework.modelling.saga.repository.AssociationValueMap",0.001584507042253521,1,4,""
"org.axonframework.queryhandling.annotation.AnnotationQueryHandlerAdapter",0.001584507042253521,1,15,""
"org.axonframework.test.saga.SagaTestFixture$MutableFieldFilter",0.001584507042253521,1,2,""
"org.axonframework.util.HandlerTypeResolver",0.001584507042253521,1,5,""
"org.axonframework.common.jpa.PagingJpaQueryIterable$PagingIterator",0.001564945226917058,1,2,""
"org.axonframework.common.legacyjpa.PagingJpaQueryIterable$PagingIterator",0.001564945226917058,1,2,""
"org.axonframework.queryhandling.QueryHandlerAdapter",0.001564945226917058,1,2,""
"org.axonframework.commandhandling.distributed.commandfilter.AcceptAll",0.0013204225352112676,1,3,""
"org.axonframework.deadline.annotation.DeadlineHandler",0.0013204225352112676,1,2,""
"org.axonframework.deadline.annotation.DeadlineHandlingMember",0.0013204225352112676,1,1,""
"org.axonframework.eventhandling.async.PropertySequencingPolicy$Builder$ExceptionRaisingSequencingPolicy",0.0013204225352112676,1,3,""
"org.axonframework.eventhandling.deadletter.jpa.EventMessageDeadLetterJpaConverter",0.0013204225352112676,1,14,""
"org.axonframework.eventhandling.deadletter.legacyjpa.EventMessageDeadLetterJpaConverter",0.0013204225352112676,1,14,""
"org.axonframework.eventsourcing.eventstore.jdbc.JdbcSQLErrorCodesResolver",0.0013204225352112676,1,1,""
"org.axonframework.eventsourcing.eventstore.jdbc.statements.JdbcEventStorageEngineStatements",0.0013204225352112676,1,9,""
"org.axonframework.messaging.NoScopeDescriptor",0.0013204225352112676,1,1,""
"org.axonframework.messaging.SimpleHandlerAttributes",0.0013204225352112676,1,1,""
"org.axonframework.modelling.command.CommandHandlerInterceptor",0.0013204225352112676,1,2,""
"org.axonframework.modelling.command.CreationPolicy",0.0013204225352112676,1,2,""
"org.axonframework.modelling.saga.repository.AssociationValueMap$AssociationValueComparator",0.0013204225352112676,1,2,""
"org.axonframework.serialization.upcasting.SingleEntryUpcaster",0.0013204225352112676,1,1,""
"org.axonframework.test.saga.SagaTestFixture$AggregateEventPublisherImpl",0.0013204225352112676,1,8,""
"org.axonframework.tracing.LoggingSpanFactory$Slf4jSpan$Slf4jSpanScope",0.0013204225352112676,1,4,""
"org.axonframework.commandhandling.MethodCommandHandlerDefinition",0.0011737089201877935,1,5,""
"org.axonframework.commandhandling.MethodCommandHandlerDefinition$MethodCommandMessageHandlingMember",0.0011737089201877935,1,7,""
"org.axonframework.commandhandling.distributed.AnnotationRoutingStrategy$Builder",0.0011737089201877935,1,5,""
"org.axonframework.commandhandling.distributed.AnnotationRoutingStrategy$RoutingKeyResolver",0.0011737089201877935,1,2,""
"org.axonframework.commandhandling.distributed.commandfilter.CommandNameFilter",0.0011737089201877935,1,4,""
"org.axonframework.common.jdbc.DataSourceConnectionProvider",0.0011737089201877935,1,1,""
"org.axonframework.config.DefaultConfigurer$ConfigurationImpl",0.0011737089201877935,1,13,""
"org.axonframework.deadline.annotation.DeadlineMethodMessageHandlerDefinition",0.0011737089201877935,1,5,""
"org.axonframework.deadline.annotation.DeadlineMethodMessageHandlerDefinition$DeadlineMethodMessageHandlingMember",0.0011737089201877935,1,6,""
"org.axonframework.deadline.jobrunr.DeadlineDetails",0.0011737089201877935,1,8,""
"org.axonframework.deadline.quartz.DeadlineJob",0.0011737089201877935,1,19,""
"org.axonframework.eventhandling.TrackingTokenParameterResolverFactory",0.0011737089201877935,1,5,""
"org.axonframework.eventhandling.TrackingTokenParameterResolverFactory$TrackingTokenParameterResolver",0.0011737089201877935,1,6,""
"org.axonframework.eventhandling.async.AsynchronousEventProcessingStrategy$SchedulerCleanUp",0.0011737089201877935,1,4,""
"org.axonframework.eventhandling.deadletter.jpa.JpaSequencedDeadLetterQueue$1",0.0011737089201877935,1,2,""
"org.axonframework.eventhandling.deadletter.jpa.JpaSequencedDeadLetterQueue$Builder",0.0011737089201877935,1,8,""
"org.axonframework.eventhandling.deadletter.legacyjpa.JpaSequencedDeadLetterQueue$1",0.0011737089201877935,1,2,""
"org.axonframework.eventhandling.deadletter.legacyjpa.JpaSequencedDeadLetterQueue$Builder",0.0011737089201877935,1,8,""
"org.axonframework.eventhandling.replay.ReplayParameterResolverFactory$ReplayParameterResolver",0.0011737089201877935,1,6,""
"org.axonframework.eventhandling.scheduling.java.SimpleEventScheduler$Builder",0.0011737089201877935,1,6,""
"org.axonframework.eventhandling.scheduling.java.SimpleEventScheduler$PublishEventTask",0.0011737089201877935,1,7,""
"org.axonframework.eventhandling.scheduling.jobrunr.JobRunrScheduleToken",0.0011737089201877935,1,1,""
"org.axonframework.eventhandling.scheduling.quartz.FireEventJob",0.0011737089201877935,1,8,""
"org.axonframework.eventhandling.scheduling.quartz.QuartzScheduleToken",0.0011737089201877935,1,1,""
"org.axonframework.eventhandling.tokenstore.GenericTokenEntry",0.0011737089201877935,1,3,""
"org.axonframework.eventsourcing.eventstore.jdbc.JdbcEventStorageEngine$Builder",0.0011737089201877935,1,29,""
"org.axonframework.eventsourcing.eventstore.legacyjpa.SQLErrorCodesResolver",0.0011737089201877935,1,4,""
"org.axonframework.lifecycle.ShutdownInProgressException",0.0011737089201877935,1,1,""
"org.axonframework.messaging.annotation.AnnotatedHandlerAttributes",0.0011737089201877935,1,4,""
"org.axonframework.messaging.annotation.ScopeDescriptorParameterResolverFactory",0.0011737089201877935,1,5,""
"org.axonframework.messaging.annotation.ScopeDescriptorParameterResolverFactory$ScopeDescriptorParameterResolver",0.0011737089201877935,1,6,""
"org.axonframework.modelling.command.inspection.MethodCommandHandlerInterceptorDefinition",0.0011737089201877935,1,5,""
"org.axonframework.modelling.command.inspection.MethodCommandHandlerInterceptorDefinition$MethodCommandHandlerInterceptorHandlingMember",0.0011737089201877935,1,5,""
"org.axonframework.modelling.command.inspection.MethodCreationPolicyDefinition",0.0011737089201877935,1,5,""
"org.axonframework.modelling.command.inspection.MethodCreationPolicyDefinition$MethodCreationPolicyHandlingMember",0.0011737089201877935,1,5,""
"org.axonframework.modelling.saga.SagaStorageException",0.0011737089201877935,1,1,""
"org.axonframework.modelling.saga.repository.CachingSagaStore$CacheEntry",0.0011737089201877935,1,2,""
"org.axonframework.modelling.saga.repository.jdbc.JdbcSagaStore$EntryImpl",0.0011737089201877935,1,2,""
"org.axonframework.modelling.saga.repository.legacyjpa.JpaSagaStore$EntryImpl",0.0011737089201877935,1,2,""
"org.axonframework.serialization.SerialVersionUIDRevisionResolver",0.0011737089201877935,1,1,""
"org.axonframework.serialization.json.ByteArrayToJsonNodeConverter",0.0011737089201877935,1,2,""
"org.axonframework.serialization.json.JsonNodeToByteArrayConverter",0.0011737089201877935,1,2,""
"org.axonframework.serialization.json.JsonNodeToObjectNodeConverter",0.0011737089201877935,1,2,""
"org.axonframework.serialization.json.MetaDataDeserializer",0.0011737089201877935,1,1,""
"org.axonframework.serialization.json.ObjectNodeToJsonNodeConverter",0.0011737089201877935,1,1,""
"org.axonframework.serialization.upcasting.event.SingleEventUpcaster",0.0011737089201877935,1,3,""
"org.axonframework.tracing.TracingHandlerEnhancerDefinition$1",0.0011737089201877935,1,6,""
"org.axonframework.tracing.TracingHandlerEnhancerDefinition$Builder",0.0011737089201877935,1,3,""
"org.axonframework.commandhandling.AsynchronousCommandBus",0.0008802816901408451,1,6,""
"org.axonframework.commandhandling.AsynchronousCommandBus$Builder",0.0008802816901408451,1,12,""
