"memberName","score","incomingDependencies","outgoingDependencies","Source Cypher File: Centrality/Centrality_4c_Article_Rank_Stream.cypher"
"org.axonframework.lifecycle.ShutdownLatch$ActivityHandle",0.011578944032326151,1,1,""
"org.axonframework.tracing.LoggingSpanFactory$1",0.011559897038651753,3,1,""
"org.axonframework.commandhandling.distributed.MetaDataRoutingStrategy$Builder",0.01154630209955227,1,4,""
"org.axonframework.eventsourcing.conflictresolution.ConflictResolver",0.01154300408843015,3,5,""
"org.axonframework.eventhandling.replay.ResetContext",0.011535384501114807,3,1,""
"org.axonframework.modelling.command.ConflictingModificationException",0.01152707985997194,1,1,""
"org.axonframework.config.MessageMonitorFactory",0.011521623162221212,5,3,""
"org.axonframework.tracing.NoOpSpanFactory$NoOpSpan",0.011493832570880345,1,2,""
"org.axonframework.messaging.DefaultInterceptorChain",0.01148053029378666,11,5,""
"org.axonframework.commandhandling.gateway.CommandGatewayFactory$DispatchOnInvocationHandler$Builder",0.011476858091630371,2,9,""
"org.axonframework.queryhandling.SinkWrapper",0.011476542051548582,3,,""
"org.axonframework.eventsourcing.conflictresolution.ConflictExceptionSupplier",0.011469039538903629,2,,""
"org.axonframework.queryhandling.StreamingQueryMessage",0.011461682810689306,5,3,""
"org.axonframework.serialization.xml.XStreamSerializer",0.011448228418001817,9,11,""
"org.axonframework.common.stream.StreamUtils$1",0.011436040520318033,1,2,""
"org.axonframework.config.EventProcessingModule",0.011435844549565564,2,66,""
"org.axonframework.messaging.annotation.MessageHandlerInterceptorMemberChain",0.011433983895986693,6,2,""
"org.axonframework.serialization.upcasting.event.EventTypeUpcaster",0.011415833712132431,1,6,""
"org.axonframework.test.saga.SagaTestFixture",0.011404034589815863,2,59,""
"org.axonframework.common.caching.WeakReferenceCache$Entry",0.011398384835504392,1,1,""
"org.axonframework.modelling.command.inspection.AnnotatedAggregateMetaModelFactory",0.011383899750081047,11,8,""
"org.axonframework.eventhandling.ResetNotSupportedException",0.011379033049970677,3,1,""
"org.axonframework.modelling.saga.repository.inmemory.InMemorySagaStore$ManagedSaga",0.011368004978395562,1,2,""
"org.axonframework.eventsourcing.eventstore.legacyjpa.EmbeddedEventStore$Builder",0.01135035649731342,1,10,""
"org.axonframework.eventsourcing.MultiStreamableMessageSource$Builder",0.01134940366523046,1,1,""
"org.axonframework.common.legacyjpa.PagingJpaQueryIterable$PagingIterator",0.011343130212651051,1,2,""
"org.axonframework.common.jpa.PagingJpaQueryIterable$PagingIterator",0.011342913695224907,1,2,""
"org.axonframework.eventhandling.gateway.DefaultEventGateway$Builder",0.011331869695130798,2,5,""
"org.axonframework.modelling.saga.repository.jpa.SagaEntry",0.011329246707415537,3,3,""
"org.axonframework.modelling.saga.metamodel.AnnotationSagaMetaModelFactory",0.01131280539721132,3,8,""
"org.axonframework.eventhandling.SimpleEventHandlerInvoker$Builder",0.011302392957625355,4,11,""
"org.axonframework.eventsourcing.eventstore.EmbeddedEventStore$Builder",0.011271019745522722,2,10,""
"org.axonframework.messaging.SimpleHandlerAttributes",0.011236534420218432,1,1,""
"org.axonframework.eventsourcing.eventstore.DomainEventStream$1",0.011223228948179873,1,3,""
"org.axonframework.eventsourcing.eventstore.DomainEventStream$2",0.011223228948179873,1,2,""
"org.axonframework.modelling.saga.AbstractSagaManager$Builder",0.011196934363928246,3,8,""
"org.axonframework.util.MavenArtifactVersionResolver",0.011168035726409616,1,1,""
"org.axonframework.eventhandling.EventHandler",0.011141712124335117,3,2,""
"org.axonframework.eventhandling.scheduling.java.SimpleEventScheduler",0.011099230325715314,2,10,""
"org.axonframework.commandhandling.gateway.CommandGatewayFactory$MetaDataExtractor",0.011096924142807418,3,1,""
"org.axonframework.messaging.deadletter.ThrowableCause",0.01108933284980777,3,1,""
"org.axonframework.serialization.ChainedConverter",0.01108823165030663,2,6,""
"org.axonframework.eventhandling.TrackedEventData",0.011077331300247888,8,2,""
"org.axonframework.messaging.unitofwork.DefaultUnitOfWork",0.011057564421170413,14,10,""
"org.axonframework.modelling.command.CommandTargetResolver",0.011050234381785675,10,2,""
"org.axonframework.disruptor.commandhandling.AggregateStateCorruptedException",0.01104504665916966,3,1,""
"org.axonframework.serialization.SerializedObjectHolder",0.011039165852771819,1,5,""
"org.axonframework.eventsourcing.IncompatibleAggregateException",0.01102184446081329,2,1,""
"org.axonframework.eventsourcing.EventCountSnapshotTriggerDefinition$EventCountSnapshotTrigger",0.010989155034125429,1,2,""
"org.axonframework.eventhandling.MultiSourceTrackingToken",0.010984614735715879,2,2,""
"org.axonframework.test.saga.ContinuedGivenState",0.010982226627192766,4,2,""
"org.axonframework.modelling.saga.AnnotatedSaga",0.010953704084652998,1,12,""
"org.axonframework.eventsourcing.snapshotting.RevisionSnapshotFilter",0.0109509754760118,2,5,""
"org.axonframework.common.transaction.NoTransactionManager$1",0.010944552649127234,1,2,""
"org.axonframework.queryhandling.QueryUpdateEmitter",0.0109314724268471,7,6,""
"org.axonframework.eventhandling.scheduling.quartz.EventJobDataBinder",0.010921962986272878,4,,""
"org.axonframework.commandhandling.gateway.ExponentialBackOffIntervalRetryScheduler",0.010919559037169905,1,4,""
"org.axonframework.commandhandling.gateway.IntervalRetryScheduler",0.010919559037169905,1,4,""
"org.axonframework.modelling.command.AnnotationCommandTargetResolver",0.010913296807253337,4,9,""
"org.axonframework.eventsourcing.NoSnapshotTriggerDefinition",0.010911289202761812,6,4,""
"org.axonframework.eventhandling.TrackingTokenParameterResolverFactory$TrackingTokenParameterResolver",0.010888596486125376,1,6,""
"org.axonframework.test.saga.SagaTestFixture$TransienceValidatingResourceInjector",0.010876380491941957,2,2,""
"org.axonframework.commandhandling.callbacks.FutureCallback",0.010869823182164225,2,4,""
"org.axonframework.commandhandling.GenericCommandMessage",0.010860824546053286,6,5,""
"org.axonframework.tracing.LoggingSpanFactory$Slf4jSpan$Slf4jSpanScope",0.010852101989548973,1,4,""
"org.axonframework.eventsourcing.AggregateLoadTimeSnapshotTriggerDefinition",0.010848737493276193,1,4,""
"org.axonframework.modelling.command.AggregateLifecycle",0.01083260481077622,2,7,""
"org.axonframework.common.AxonThreadFactory",0.010826584147490185,7,1,""
"org.axonframework.eventhandling.replay.ReplayParameterResolverFactory$ReplayParameterResolver",0.010820193228937468,1,6,""
"org.axonframework.modelling.saga.repository.inmemory.InMemorySagaStore",0.010818746429585491,4,5,""
"org.axonframework.modelling.command.AnnotationCommandTargetResolver$Builder",0.010814203889438637,4,4,""
"org.axonframework.messaging.annotation.ResultParameterResolverFactory$1",0.010813076609702125,2,1,""
"org.axonframework.deadline.SimpleDeadlineManager$1",0.010791754359375242,3,1,""
"org.axonframework.messaging.responsetypes.MultipleInstancesResponseType",0.010782613120349066,3,3,""
"org.axonframework.messaging.annotation.FixedValueParameterResolver",0.01077762755889089,2,2,""
"org.axonframework.disruptor.commandhandling.BlacklistDetectingCallback",0.010751961280993315,4,7,""
"org.axonframework.eventhandling.async.PropertySequencingPolicy",0.010751636541578215,2,4,""
"org.axonframework.queryhandling.SimpleQueryBus$1",0.0107431815890941,3,1,""
"org.axonframework.eventhandling.tokenstore.AbstractTokenEntry",0.010734461176819319,3,7,""
"org.axonframework.modelling.saga.AbstractSagaManager",0.010729495453191011,5,20,""
"org.axonframework.eventhandling.scheduling.java.SimpleEventScheduler$Builder",0.010710347478247319,1,6,""
"org.axonframework.eventhandling.pooled.WorkPackage$Builder",0.010707087858274416,2,10,""
"org.axonframework.commandhandling.distributed.AnnotationRoutingStrategy$RoutingKeyResolver",0.010699564405727226,1,2,""
"org.axonframework.config.SagaConfiguration",0.010697386651809415,5,5,""
"org.axonframework.messaging.annotation.ResultParameterResolverFactory$ExceptionResultParameterResolver",0.010689554216102078,1,4,""
"org.axonframework.test.matchers.MatcherExecutionException",0.01068871084124083,2,1,""
"org.axonframework.common.jdbc.UnitOfWorkAwareConnectionProviderWrapper$UoWAttachedConnection",0.01067615883922906,2,,""
"org.axonframework.disruptor.commandhandling.CommandHandlerInvoker",0.010668594694888886,4,15,""
"org.axonframework.messaging.deadletter.SequencedDeadLetterQueue",0.010666460532838876,8,5,""
"org.axonframework.eventsourcing.NoSnapshotTriggerDefinition$NoSnapshotTrigger",0.010647913252785737,1,3,""
"org.axonframework.commandhandling.RoutingKey",0.01061748279049632,3,,""
"org.axonframework.monitoring.NoOpMessageMonitor",0.010610359997283249,9,4,""
"org.axonframework.messaging.responsetypes.PublisherResponseType",0.010596025742992479,3,4,""
"org.axonframework.common.ProcessRetriesExhaustedException",0.01059479488583439,1,1,""
"org.axonframework.eventhandling.MultiStreamableMessageSource",0.01058606737223074,3,9,""
"org.axonframework.eventsourcing.EventSourcingRepository$Builder",0.010585962187762601,4,18,""
"org.axonframework.modelling.saga.repository.LockingSagaRepository$Builder",0.01058140186825272,3,4,""
"org.axonframework.eventhandling.pooled.Coordinator$RunState",0.01057972208412689,2,,""
"org.axonframework.serialization.GapAwareTrackingTokenConverter$ReflectivelyConstructedGapSetConverter",0.010579498423671162,1,,""
"org.axonframework.messaging.interceptors.MessageHandlerInterceptor",0.010558700357414153,3,2,""
"org.axonframework.eventhandling.GlobalSequenceTrackingToken",0.010558002219817422,2,2,""
"org.axonframework.messaging.deadletter.EnqueuePolicy",0.01055438871471775,6,3,""
"org.axonframework.test.eventscheduler.StubEventScheduler",0.010528029082277526,3,7,""
"org.axonframework.eventsourcing.conflictresolution.ContextAwareConflictExceptionSupplier",0.010527309170999963,3,1,""
"org.axonframework.eventhandling.replay.ReplayParameterResolverFactory$1",0.01052177121562503,2,1,""
"org.axonframework.disruptor.commandhandling.FirstLevelCache$1",0.010505843792302915,2,1,""
"org.axonframework.commandhandling.gateway.NonTransientExceptionClassesPredicate",0.010499136150000294,1,,""
"org.axonframework.commandhandling.gateway.AbstractRetryScheduler",0.01049431509598697,2,3,""
"org.axonframework.messaging.deadletter.InMemorySequencedDeadLetterQueue",0.010486475516046164,1,10,""
"org.axonframework.eventhandling.EventTrackerStatusChangeListener",0.010472329214684531,4,1,""
"org.axonframework.common.jdbc.UnitOfWorkAwareConnectionProviderWrapper$1",0.010462396465040947,2,1,""
"org.axonframework.eventhandling.deadletter.DeadLetteringEventHandlerInvoker",0.010458956972224383,3,17,""
"org.axonframework.common.property.MethodAccessedProperty",0.010453141045941472,1,3,""
"org.axonframework.messaging.annotation.UnsupportedHandlerException",0.010443480388218641,2,1,""
"org.axonframework.queryhandling.SimpleQueryBus",0.010428934129341831,3,40,""
"org.axonframework.disruptor.commandhandling.DisruptorUnitOfWork",0.010424033226640927,2,10,""
"org.axonframework.eventsourcing.AggregateSnapshotter",0.010413301856624122,3,14,""
"org.axonframework.lifecycle.Lifecycle",0.010410491484483387,12,2,""
"org.axonframework.serialization.ChainedConverter$1",0.010409900599887592,3,1,""
"org.axonframework.messaging.annotation.ScopeDescriptorParameterResolverFactory$1",0.010403983431334212,2,1,""
"org.axonframework.eventhandling.MultiStreamableMessageSource$SourceIdAwareBlockingStream",0.010399450714134239,2,2,""
"org.axonframework.eventhandling.tokenstore.inmemory.InMemoryTokenStore$ProcessAndSegment",0.010396605180013396,1,,""
"org.axonframework.test.saga.SagaTestFixture$StubAwareCommandGatewayFactory$Builder",0.010391950323499573,2,4,""
"org.axonframework.serialization.xml.XStreamSerializer$Builder",0.010380350844171644,2,6,""
"org.axonframework.eventhandling.SimpleEventHandlerInvoker",0.010371034754270241,4,8,""
"org.axonframework.eventhandling.tokenstore.jdbc.GenericTokenTableFactory",0.010366994551140742,1,2,""
"org.axonframework.test.deadline.StubDeadlineManager",0.010359114371654468,5,14,""
"org.axonframework.test.saga.SagaTestFixture$StubAwareCommandGatewayFactory",0.010355594928710226,2,5,""
"org.axonframework.test.saga.GivenAggregateEventPublisher",0.010323831361536973,4,1,""
"org.axonframework.modelling.saga.repository.jdbc.SagaSqlSchema",0.01032177432494184,3,2,""
"org.axonframework.messaging.responsetypes.ResponseTypes",0.010320819275667093,3,5,""
"org.axonframework.modelling.command.inspection.AnnotatedAggregateMetaModelFactory$AnnotatedAggregateModel",0.01031233218543698,1,20,""
"org.axonframework.eventsourcing.eventstore.BatchingEventStorageEngine",0.010310788973893084,4,9,""
"org.axonframework.commandhandling.distributed.AnnotationRoutingStrategy$Builder",0.010295262997082843,1,5,""
"org.axonframework.monitoring.MultiMessageMonitor",0.010292968551136504,1,5,""
"org.axonframework.modelling.command.LockAwareAggregate",0.010290005459277763,2,4,""
"org.axonframework.modelling.command.inspection.ChildEntity",0.010284881625046437,4,2,""
"org.axonframework.messaging.annotation.ClasspathHandlerDefinition",0.010278085131346653,13,2,""
"org.axonframework.eventsourcing.eventstore.jdbc.statements.TimestampWriter",0.010273520603891315,3,,""
"org.axonframework.eventhandling.scheduling.EventScheduler",0.010269083731246503,5,1,""
"org.axonframework.messaging.deadletter.GenericDeadLetter",0.010261949587742054,6,5,""
"org.axonframework.messaging.interceptors.ResultHandler",0.010261264863445493,3,1,""
"org.axonframework.test.saga.SagaTestFixture$ReturnResultFromStub",0.010260198048563717,2,1,""
"org.axonframework.eventhandling.AllowReplay",0.010254747297835263,2,1,""
"org.axonframework.common.jdbc.UnitOfWorkAwareConnectionProviderWrapper",0.01024818750983751,2,14,""
"org.axonframework.modelling.command.GenericJpaRepository$Builder",0.010242505642801833,2,13,""
"org.axonframework.messaging.annotation.ScopeDescriptorParameterResolverFactory$ScopeDescriptorParameterResolver",0.010242465973710958,1,6,""
"org.axonframework.eventhandling.replay.ReplayContextParameterResolverFactory$ReplayContextParameterResolver",0.010241963561739715,1,5,""
"org.axonframework.test.FixtureResourceParameterResolverFactory$FailingParameterResolver",0.010241963561739715,1,3,""
"org.axonframework.test.aggregate.TestExecutor",0.010241305386288582,2,1,""
"org.axonframework.eventsourcing.eventstore.ConcatenatingDomainEventStream",0.010240071283406888,1,2,""
"org.axonframework.eventsourcing.eventstore.FilteringDomainEventStream",0.010240071283406888,1,2,""
"org.axonframework.messaging.unitofwork.BatchingUnitOfWork",0.010226326482901118,4,10,""
"org.axonframework.test.matchers.AllFieldsFilter",0.010221561921872173,3,1,""
"org.axonframework.modelling.command.LockAwareAggregate$LockSupplier",0.010203977196954157,1,1,""
"org.axonframework.test.utils.CallbackBehavior",0.010186423760727476,4,1,""
"org.axonframework.messaging.annotation.MessageInterceptingMember",0.010183929808274025,4,1,""
"org.axonframework.eventhandling.gateway.EventGateway",0.010162901725732624,3,2,""
"org.axonframework.eventhandling.AbstractSequencedDomainEventEntry",0.010152314264872835,1,4,""
"org.axonframework.eventsourcing.eventstore.AbstractSnapshotEventEntry",0.010152314264872835,1,5,""
"org.axonframework.eventhandling.TrackingTokenParameterResolverFactory$1",0.010149587905861197,2,1,""
"org.axonframework.eventsourcing.AggregateSnapshotter$Builder",0.010147086512437058,2,13,""
"org.axonframework.commandhandling.distributed.MetaDataRoutingStrategy",0.010146791873535121,1,5,""
"org.axonframework.commandhandling.SimpleCommandBus",0.010139821966650728,5,24,""
"org.axonframework.deadline.DeadlineManager",0.010117791454184013,5,5,""
"org.axonframework.commandhandling.gateway.AxonNonTransientExceptionClassesPredicate",0.01010510747237671,1,2,""
"org.axonframework.modelling.command.inspection.MethodCreationPolicyDefinition$1",0.010099897492878615,2,1,""
"org.axonframework.messaging.AbstractMessage",0.010093902578632956,2,2,""
"org.axonframework.modelling.saga.AnnotatedSagaManager$Builder",0.010083004881912114,3,10,""
"org.axonframework.eventhandling.EventProcessingStrategy",0.010077137154031005,4,1,""
"org.axonframework.eventhandling.deadletter.jpa.JpaDeadLetter",0.010076088717799777,1,8,""
"org.axonframework.messaging.deadletter.DeadLetterParameterResolverFactory$DeadLetterParameterResolver",0.010074019693059927,1,5,""
"org.axonframework.commandhandling.AsynchronousCommandBus$Builder",0.010073909199958356,1,12,""
"org.axonframework.eventhandling.TrackingEventProcessor$State",0.010071471353190921,3,,""
"org.axonframework.test.aggregate.StubAggregateLifecycle$1",0.01006998063260303,1,3,""
"org.axonframework.modelling.saga.repository.AssociationValueMap",0.01006994030330794,1,4,""
"org.axonframework.eventhandling.tokenstore.jpa.TokenEntry$PK",0.010062325442216259,3,,""
"org.axonframework.eventhandling.ReplayStatus",0.010055370270045497,2,,""
"org.axonframework.eventhandling.deadletter.legacyjpa.JpaDeadLetter",0.010041631245951548,1,8,""
"org.axonframework.tracing.NestingSpanFactory$Builder",0.010037552222360713,1,3,""
"org.axonframework.disruptor.commandhandling.EventPublisher",0.010031350536224138,2,14,""
"org.axonframework.modelling.command.inspection.MethodCommandHandlerInterceptorDefinition$1",0.010025346022532897,2,1,""
"org.axonframework.eventsourcing.AggregateSnapshotter$SnapshotAggregate",0.010018906711700692,1,8,""
"org.axonframework.serialization.upcasting.SingleEntryUpcaster",0.010014177022399689,1,1,""
"org.axonframework.common.caching.AbstractCacheAdapter",0.01000979208252441,2,3,""
"org.axonframework.queryhandling.GenericQueryMessage",0.010009365082558312,4,6,""
"org.axonframework.eventhandling.SubscribingEventProcessor$Builder",0.010002014446892596,2,16,""
"org.axonframework.test.saga.WhenState",0.010000669427950762,3,2,""
"org.axonframework.commandhandling.gateway.AbstractCommandGateway",0.009999378900323966,3,10,""
"org.axonframework.queryhandling.SubscriptionQueryBackpressure",0.00999597377498929,6,,""
"org.axonframework.commandhandling.distributed.AbstractRoutingStrategy",0.009971056782057949,2,4,""
"org.axonframework.disruptor.commandhandling.CommandHandlerInvoker$DisruptorRepository",0.009964244857508407,2,25,""
"org.axonframework.common.caching.EhCacheAdapter$CacheEventListenerAdapter",0.00995627493157979,1,1,""
"org.axonframework.eventhandling.TrackingEventProcessor$Instruction",0.009943301907395542,3,5,""
"org.axonframework.serialization.upcasting.GenericUpcasterChain",0.00993747471985448,1,1,""
"org.axonframework.modelling.command.legacyjpa.GenericJpaRepository$Builder",0.009930334017456403,1,13,""
"org.axonframework.eventhandling.DomainEventSequenceAware",0.009925693464532676,3,,""
"org.axonframework.serialization.AnnotationRevisionResolver",0.00991886406253396,3,2,""
"org.axonframework.messaging.deadletter.ShouldEnqueue",0.009909821948260213,1,4,""
"org.axonframework.common.jdbc.JdbcException",0.009909647122555267,3,1,""
"org.axonframework.serialization.upcasting.event.EventTypeUpcaster$Builder",0.009906266386248485,1,2,""
"org.axonframework.tracing.NestingSpanFactory",0.009902043121806425,1,6,""
"org.axonframework.messaging.annotation.ClasspathParameterResolverFactory",0.009898645552094871,12,2,""
"org.axonframework.disruptor.commandhandling.CommandHandlingEntry$1",0.009890045264046738,2,1,""
"org.axonframework.modelling.saga.metamodel.SagaMetaModelFactory",0.00988891958857072,3,1,""
"org.axonframework.config.Configurer",0.009888482189622147,2,27,""
"org.axonframework.serialization.upcasting.ContextAwareSingleEntryMultiUpcaster",0.009886862962456628,1,1,""
"org.axonframework.serialization.upcasting.ContextAwareSingleEntryUpcaster",0.009886862962456628,1,1,""
"org.axonframework.serialization.upcasting.SingleEntryMultiUpcaster",0.009886862962456628,1,1,""
"org.axonframework.eventhandling.TrackingEventProcessorConfiguration",0.009863189251163498,4,7,""
"org.axonframework.modelling.saga.SagaLifecycle",0.009858413742872529,2,6,""
"org.axonframework.eventsourcing.AbstractSnapshotter$RunnableAndFinally",0.00985758397396153,2,,""
"org.axonframework.config.SagaConfigurer",0.00985067892327453,3,9,""
"org.axonframework.modelling.command.ConflictingAggregateVersionException",0.009848560689477972,5,1,""
"org.axonframework.eventhandling.AnnotationEventHandlerAdapter",0.009847962945289888,1,13,""
"org.axonframework.config.TagsConfiguration",0.009840480895239367,3,,""
"org.axonframework.common.caching.Cache$EntryListenerAdapter",0.009828789451069436,1,1,""
"org.axonframework.serialization.SerializedMetaData",0.009828705158330724,3,4,""
"org.axonframework.eventhandling.AbstractEventBus",0.009824753569236445,2,14,""
"org.axonframework.messaging.annotation.ScopeDescriptorParameterResolverFactory",0.009819954540618124,1,5,""
"org.axonframework.eventsourcing.eventstore.legacyjpa.EmbeddedEventStore$EventProducer",0.009812056225587175,1,7,""
"org.axonframework.modelling.saga.EndSagaMessageHandlerDefinition$EndSageMessageHandlingMember",0.009811579809545693,1,4,""
"org.axonframework.serialization.JavaSerializer",0.00981013480572951,1,12,""
"org.axonframework.commandhandling.gateway.CommandGateway",0.009801711273644991,3,5,""
"org.axonframework.test.saga.SagaTestFixture$1",0.009789062796163739,2,1,""
"org.axonframework.serialization.UnknownSerializedType",0.00978562560355367,3,4,""
"org.axonframework.eventhandling.TrackingTokenParameterResolverFactory",0.009782147287150572,1,5,""
"org.axonframework.eventhandling.gateway.AbstractEventGateway",0.009781449524373136,1,6,""
"org.axonframework.modelling.saga.SagaInitializationPolicy",0.009780570457673861,2,2,""
"org.axonframework.commandhandling.gateway.RetryingCallback$1",0.009779416839963806,2,1,""
"org.axonframework.modelling.command.inspection.MethodCreationPolicyDefinition",0.009774762555735837,1,5,""
"org.axonframework.modelling.command.inspection.MethodCommandHandlerInterceptorDefinition",0.009763682939271824,1,5,""
"org.axonframework.modelling.saga.repository.AnnotatedSagaRepository$Builder",0.009757971350262889,3,12,""
"org.axonframework.eventsourcing.eventstore.BatchingEventStorageEngine$EventStreamSpliterator",0.009744274195219935,1,1,""
"org.axonframework.eventsourcing.eventstore.EmbeddedEventStore$EventProducer",0.009743903449528192,1,7,""
"org.axonframework.serialization.SerializedMessage",0.00974201166276222,4,9,""
"org.axonframework.modelling.command.EntityId",0.009740723543174675,2,,""
"org.axonframework.eventhandling.pooled.Coordinator$CoordinationTask",0.009739398050324356,1,18,""
"org.axonframework.eventsourcing.AbstractSnapshotter$AggregateTypeId",0.009734967964384523,1,1,""
"org.axonframework.eventhandling.pooled.Coordinator$EventFilter",0.009732500909394416,4,1,""
"org.axonframework.eventhandling.pooled.WorkPackage$BatchProcessor",0.009731890549582687,3,3,""
"org.axonframework.eventhandling.pooled.WorkPackage$EventFilter",0.009731890549582687,3,2,""
"org.axonframework.commandhandling.distributed.ConsistentHash$1",0.009730050313140727,2,1,""
"org.axonframework.queryhandling.QueryGateway",0.009727978391363749,3,6,""
"org.axonframework.common.property.DirectlyAccessedProperty",0.009720895840135272,1,2,""
"org.axonframework.deadline.annotation.DeadlineMethodMessageHandlerDefinition",0.009716070274996682,1,5,""
"org.axonframework.eventhandling.SequenceNumberParameterResolverFactory$SequenceNumberParameterResolver",0.009707104085124471,1,3,""
"org.axonframework.eventhandling.TimestampParameterResolverFactory$TimestampParameterResolver",0.009707104085124471,1,3,""
"org.axonframework.messaging.annotation.AggregateTypeParameterResolverFactory$AggregateTypeParameterResolver",0.009707104085124471,1,3,""
"org.axonframework.messaging.annotation.MessageIdentifierParameterResolverFactory$MessageIdentifierParameterResolver",0.009707104085124471,1,2,""
"org.axonframework.messaging.annotation.SourceIdParameterResolverFactory$SourceIdParameterResolver",0.009707104085124471,1,3,""
"org.axonframework.deadline.annotation.DeadlineMethodMessageHandlerDefinition$1",0.00970497207627922,2,1,""
"org.axonframework.commandhandling.MethodCommandHandlerDefinition",0.009704960508275191,1,5,""
"org.axonframework.deadline.SimpleDeadlineManager$Builder",0.009695342496957656,2,9,""
"org.axonframework.test.matchers.EqualFieldsMatcher",0.009685933536758553,1,3,""
"org.axonframework.eventhandling.async.PropertySequencingPolicy$1",0.009669869185761905,2,1,""
"org.axonframework.eventsourcing.eventstore.jdbc.JdbcEventStorageEngine",0.00966921692091359,2,38,""
"org.axonframework.eventhandling.async.AsynchronousEventProcessingStrategy$1",0.009665101277581498,2,1,""
"org.axonframework.modelling.command.ConcurrencyException",0.009660869090273947,4,1,""
"org.axonframework.common.CollectionUtils",0.009637345115096141,2,,""
"org.axonframework.eventhandling.scheduling.quartz.QuartzEventScheduler$Builder",0.009636381480329647,1,10,""
"org.axonframework.test.utils.RecordingCommandBus",0.009630972716155692,3,10,""
"org.axonframework.commandhandling.MethodCommandHandlerDefinition$1",0.009630217195823383,2,1,""
"org.axonframework.common.jdbc.Oracle11Utils",0.009628222102302377,2,,""
"org.axonframework.common.caching.JCacheAdapter$JCacheListenerAdapter",0.009615920913567002,1,1,""
"org.axonframework.commandhandling.CommandExecutionException",0.009606906305958092,3,1,""
"org.axonframework.modelling.command.inspection.MethodCreationPolicyDefinition$MethodCreationPolicyHandlingMember",0.009605294013741906,1,5,""
"org.axonframework.modelling.command.inspection.MethodCommandHandlerInterceptorDefinition$MethodCommandHandlerInterceptorHandlingMember",0.009603784745734924,1,5,""
"org.axonframework.disruptor.commandhandling.DisruptorCommandBus$Builder",0.009602662189242805,1,21,""
"org.axonframework.modelling.command.inspection.AbstractChildEntityDefinition",0.009598644065899572,3,16,""
"org.axonframework.deadline.annotation.DeadlineMethodMessageHandlerDefinition$DeadlineMethodMessageHandlingMember",0.009597298880220066,1,6,""
"org.axonframework.commandhandling.MethodCommandHandlerDefinition$MethodCommandMessageHandlingMember",0.009595785490275986,1,7,""
"org.axonframework.config.Configuration$1",0.009589126201819466,1,3,""
"org.axonframework.test.aggregate.AggregateTestFixture$CreationalRepository",0.009588242421890802,2,10,""
"org.axonframework.config.LifecycleHandlerInspector$LifecycleRegistration",0.0095880159147569,1,2,""
"org.axonframework.eventhandling.EventProcessingException",0.009587995613450497,2,1,""
"org.axonframework.commandhandling.distributed.CommandBusConnector",0.009587446532688264,2,7,""
"org.axonframework.eventsourcing.eventstore.AbstractSnapshotEventEntry$PK",0.009586592685668563,1,,""
"org.axonframework.commandhandling.distributed.CommandDispatchException",0.00958596781899194,2,1,""
"org.axonframework.deadline.GenericDeadlineMessage",0.009573090118237773,8,6,""
"org.axonframework.eventhandling.TrackingEventProcessor$Builder",0.009570037907405229,2,17,""
"org.axonframework.serialization.CachingSupplier",0.009567565198091248,2,,""
"org.axonframework.eventhandling.SimpleEventBus",0.009567232832277027,3,3,""
"org.axonframework.eventsourcing.eventstore.EventStoreException",0.009547766105840091,3,1,""
"org.axonframework.eventhandling.TrackingEventProcessor$Worker",0.009545465427626777,3,,""
"org.axonframework.commandhandling.NoHandlerForCommandException",0.009542267393821096,6,2,""
"org.axonframework.commandhandling.distributed.CommandRouter",0.009531701652127685,2,3,""
"org.axonframework.commandhandling.gateway.CommandGatewayFactory$DispatchOnInvocationHandler",0.00952648907496834,2,12,""
"org.axonframework.commandhandling.gateway.CommandGatewayFactory$GatewayInvocationHandler",0.009519052324446104,2,5,""
"org.axonframework.messaging.deadletter.DeadLetterQueueOverflowException",0.009512777399859583,4,1,""
"org.axonframework.eventhandling.scheduling.java.SimpleScheduleToken",0.00949205171605412,1,1,""
"org.axonframework.queryhandling.QueryInvocationErrorHandler",0.009487529797542287,4,2,""
"org.axonframework.config.EventProcessingModule$InstanceProcessingGroupSelector",0.009487522242726225,2,2,""
"org.axonframework.eventsourcing.AggregateCacheEntry",0.00947763208770063,2,7,""
"org.axonframework.messaging.ExecutionException",0.009476361958770088,5,1,""
"org.axonframework.test.saga.WhenAggregateEventPublisher",0.00947151262304822,3,1,""
"org.axonframework.serialization.JavaSerializer$Builder",0.009470984761809204,1,5,""
"org.axonframework.queryhandling.annotation.MethodQueryMessageHandlerDefinition$MethodQueryMessageHandlingMember",0.00946443021428812,1,8,""
"org.axonframework.eventhandling.LoggingErrorHandler",0.009464062970600515,4,3,""
"org.axonframework.tracing.TracingHandlerEnhancerDefinition$1",0.009457245325284714,1,6,""
"org.axonframework.util.ClasspathResolver",0.009445967158045371,1,,""
"org.axonframework.eventsourcing.EventStreamUtils",0.009442309264534609,2,13,""
"org.axonframework.commandhandling.CommandHandler",0.009441738963267474,2,2,""
"org.axonframework.eventsourcing.AggregateSnapshotter$1",0.009441613593960728,2,1,""
"org.axonframework.commandhandling.gateway.DefaultCommandGateway$Builder",0.009437853328957286,3,9,""
"org.axonframework.disruptor.commandhandling.DisruptorCommandBus$1",0.00941744651529675,2,1,""
