"fullQualifiedDependentTypeName","dependentTypeName","dependentTypeLabels","numberOfUsingPackages","Source Cypher File: Internal_Dependencies/List_types_that_are_used_by_many_different_packages.cypher"
"org.axonframework.common.legacyjpa.EntityManagerProvider","EntityManagerProvider","Type,File,Java,ByteCode,Interface,TypeWeaklyConnectedComponent0,TypeLabelPropagation44,TypeLouvainCommunity11,TypeLeidenCommunity7,TypeKCoreDecomposition7,TypeMaximumKCut0",5,""
"org.axonframework.eventsourcing.eventstore.EventStore","EventStore","Type,File,Java,ByteCode,Interface,TopCentralityBetweenness,TopCentralityCostEffectiveLazyForward,TypeWeaklyConnectedComponent0,TypeLabelPropagation9,TypeLouvainCommunity5,TypeLeidenCommunity6,TypeKCoreDecomposition10,TypeMaximumKCut0",5,""
"org.axonframework.common.ExceptionUtils","ExceptionUtils","Type,File,Java,ByteCode,Class,TypeWeaklyConnectedComponent0,TypeLabelPropagation21,TypeLouvainCommunity2,TypeLeidenCommunity3,TypeKCoreDecomposition5,TypeMaximumKCut42",5,""
"org.axonframework.deadline.GenericDeadlineMessage","GenericDeadlineMessage","Type,File,Java,ByteCode,Class,GenericDeclaration,TypeWeaklyConnectedComponent0,TypeLabelPropagation15,TypeLouvainCommunity1,TypeLeidenCommunity2,TypeKCoreDecomposition10,TypeMaximumKCut53",5,""
"org.axonframework.messaging.annotation.HasHandlerAttributes","HasHandlerAttributes","Type,File,Java,ByteCode,Annotation,TypeWeaklyConnectedComponent0,TypeLabelPropagation10,TypeLouvainCommunity1,TypeLeidenCommunity2,TypeKCoreDecomposition3,TypeMaximumKCut5",5,""
"org.axonframework.common.lock.LockFactory","LockFactory","Type,File,Java,ByteCode,Interface,TypeWeaklyConnectedComponent0,TypeLabelPropagation10,TypeLouvainCommunity5,TypeLeidenCommunity6,TypeKCoreDecomposition7,TypeMaximumKCut0",5,""
"org.axonframework.messaging.annotation.MessageHandler","MessageHandler","Type,File,Java,ByteCode,Annotation,TypeWeaklyConnectedComponent0,TypeLabelPropagation10,TypeLouvainCommunity1,TypeLeidenCommunity2,TypeKCoreDecomposition4,TypeMaximumKCut98",5,""
"org.axonframework.monitoring.MessageMonitor$MonitorCallback","MessageMonitor$MonitorCallback","Type,File,Java,ByteCode,Interface,TypeWeaklyConnectedComponent0,TypeLabelPropagation55,TypeLouvainCommunity10,TypeLeidenCommunity11,TypeKCoreDecomposition9,TypeMaximumKCut90",5,""
"org.axonframework.common.jdbc.PersistenceExceptionResolver","PersistenceExceptionResolver","Type,File,Java,ByteCode,Interface,TypeWeaklyConnectedComponent0,TypeLabelPropagation28,TypeLouvainCommunity0,TypeLeidenCommunity0,TypeKCoreDecomposition7,TypeMaximumKCut33",5,""
"org.axonframework.modelling.command.RepositoryProvider","RepositoryProvider","Type,File,Java,ByteCode,Interface,TypeWeaklyConnectedComponent0,TypeLabelPropagation8,TypeLouvainCommunity5,TypeLeidenCommunity6,TypeKCoreDecomposition10,TypeMaximumKCut69",5,""
"org.axonframework.messaging.unitofwork.RollbackConfiguration","RollbackConfiguration","Type,File,Java,ByteCode,Interface,TopCentralityHarmonic,TopCentralityCloseness,TypeWeaklyConnectedComponent0,TypeLabelPropagation10,TypeLouvainCommunity4,TypeLeidenCommunity5,TypeKCoreDecomposition10,TypeMaximumKCut0",5,""
"org.axonframework.messaging.unitofwork.RollbackConfigurationType","RollbackConfigurationType","Type,File,Java,ByteCode,Enum,TopCentralityBetweenness,TypeWeaklyConnectedComponent0,TypeLabelPropagation64,TypeLouvainCommunity1,TypeLeidenCommunity13,TypeKCoreDecomposition8,TypeMaximumKCut74",5,""
"org.axonframework.modelling.saga.repository.SagaStore","SagaStore","Type,File,Java,ByteCode,GenericDeclaration,Interface,TypeWeaklyConnectedComponent0,TypeLabelPropagation10,TypeLouvainCommunity11,TypeLeidenCommunity10,TypeKCoreDecomposition8,TypeMaximumKCut64",5,""
"org.axonframework.eventhandling.scheduling.ScheduleToken","ScheduleToken","Type,File,Java,ByteCode,Interface,TypeWeaklyConnectedComponent0,TypeLabelPropagation51,TypeLouvainCommunity8,TypeLeidenCommunity9,TypeKCoreDecomposition6,TypeMaximumKCut30",5,""
"org.axonframework.messaging.ScopeAwareProvider","ScopeAwareProvider","Type,File,Java,ByteCode,Interface,TypeWeaklyConnectedComponent0,TypeLabelPropagation15,TypeLouvainCommunity8,TypeLeidenCommunity2,TypeKCoreDecomposition10,TypeMaximumKCut22",5,""
"org.axonframework.messaging.deadletter.SequencedDeadLetterQueue","SequencedDeadLetterQueue","Type,File,Java,ByteCode,GenericDeclaration,Interface,TypeWeaklyConnectedComponent0,TypeLabelPropagation10,TypeLouvainCommunity6,TypeLeidenCommunity7,TypeKCoreDecomposition8,TypeMaximumKCut10",5,""
"org.axonframework.serialization.SerializedMessage","SerializedMessage","Type,File,Java,ByteCode,Class,GenericDeclaration,TypeWeaklyConnectedComponent0,TypeLabelPropagation27,TypeLouvainCommunity9,TypeLeidenCommunity9,TypeKCoreDecomposition10,TypeMaximumKCut22",5,""
"org.axonframework.serialization.SimpleSerializedType","SimpleSerializedType","Type,File,Java,ByteCode,Class,TopCentralityPageRank,TopCentralityHarmonic,TopCentralityCloseness,TypeWeaklyConnectedComponent0,TypeLabelPropagation27,TypeLouvainCommunity9,TypeLeidenCommunity9,TypeKCoreDecomposition8,TypeMaximumKCut21",5,""
"org.axonframework.eventsourcing.snapshotting.SnapshotFilter","SnapshotFilter","Type,File,Java,ByteCode,Interface,TypeWeaklyConnectedComponent0,TypeLabelPropagation28,TypeLouvainCommunity0,TypeLeidenCommunity0,TypeKCoreDecomposition9,TypeMaximumKCut28",5,""
"org.axonframework.messaging.deadletter.ThrowableCause","ThrowableCause","Type,File,Java,ByteCode,Class,TypeWeaklyConnectedComponent0,TypeLabelPropagation67,TypeLouvainCommunity6,TypeLeidenCommunity7,TypeKCoreDecomposition8,TypeMaximumKCut65",5,""
"org.axonframework.eventhandling.TrackedEventData","TrackedEventData","Type,File,Java,ByteCode,GenericDeclaration,Interface,TypeWeaklyConnectedComponent0,TypeLabelPropagation35,TypeLouvainCommunity0,TypeLeidenCommunity0,TypeKCoreDecomposition8,TypeMaximumKCut38",5,""
"org.axonframework.modelling.command.AggregateNotFoundException","AggregateNotFoundException","Type,File,Java,ByteCode,Class,TypeWeaklyConnectedComponent0,TypeLabelPropagation8,TypeLouvainCommunity5,TypeLeidenCommunity6,TypeKCoreDecomposition9,TypeMaximumKCut0",4,""
"org.axonframework.modelling.command.inspection.AnnotatedAggregate","AnnotatedAggregate","Type,File,Java,ByteCode,Class,GenericDeclaration,TopCentralityHyperlinkInducedTopicSearchHub,TypeWeaklyConnectedComponent0,TypeLabelPropagation8,TypeLouvainCommunity5,TypeLeidenCommunity6,TypeKCoreDecomposition10,TypeMaximumKCut28",4,""
"org.axonframework.test.AxonAssertionError","AxonAssertionError","Type,File,Java,ByteCode,Class,TypeWeaklyConnectedComponent0,TypeLabelPropagation113,TypeLouvainCommunity8,TypeLeidenCommunity14,TypeKCoreDecomposition5,TypeMaximumKCut0",4,""
"org.axonframework.common.caching.Cache","Cache","Type,File,Java,ByteCode,Interface,TypeWeaklyConnectedComponent0,TypeLabelPropagation9,TypeLouvainCommunity5,TypeLeidenCommunity6,TypeKCoreDecomposition8,TypeMaximumKCut68",4,""
"org.axonframework.common.jdbc.ConnectionProvider","ConnectionProvider","Type,File,Java,ByteCode,Interface,TypeWeaklyConnectedComponent0,TypeLabelPropagation40,TypeLouvainCommunity11,TypeLeidenCommunity10,TypeKCoreDecomposition7,TypeMaximumKCut88",4,""
"org.axonframework.deadline.DeadlineManagerSpanFactory","DeadlineManagerSpanFactory","Type,File,Java,ByteCode,Interface,TypeWeaklyConnectedComponent0,TypeLabelPropagation15,TypeLouvainCommunity8,TypeLeidenCommunity2,TypeKCoreDecomposition10,TypeMaximumKCut0",4,""
"org.axonframework.deadline.DefaultDeadlineManagerSpanFactory","DefaultDeadlineManagerSpanFactory","Type,File,Java,ByteCode,Class,TypeWeaklyConnectedComponent0,TypeLabelPropagation15,TypeLouvainCommunity8,TypeLeidenCommunity2,TypeKCoreDecomposition10,TypeMaximumKCut96",4,""
"org.axonframework.deadline.DefaultDeadlineManagerSpanFactory$Builder","DefaultDeadlineManagerSpanFactory$Builder","Type,File,Java,ByteCode,Class,TypeWeaklyConnectedComponent0,TypeLabelPropagation15,TypeLouvainCommunity8,TypeLeidenCommunity2,TypeKCoreDecomposition9,TypeMaximumKCut0",4,""
"org.axonframework.eventsourcing.eventstore.EventStorageEngine","EventStorageEngine","Type,File,Java,ByteCode,Interface,TypeWeaklyConnectedComponent0,TypeLabelPropagation31,TypeLouvainCommunity0,TypeLeidenCommunity0,TypeKCoreDecomposition9,TypeMaximumKCut50",4,""
"org.axonframework.test.FixtureExecutionException","FixtureExecutionException","Type,File,Java,ByteCode,Class,TypeWeaklyConnectedComponent0,TypeLabelPropagation5,TypeLouvainCommunity8,TypeLeidenCommunity14,TypeKCoreDecomposition5,TypeMaximumKCut2",4,""
"org.axonframework.eventhandling.GapAwareTrackingToken","GapAwareTrackingToken","Type,File,Java,ByteCode,Class,TypeWeaklyConnectedComponent0,TypeLabelPropagation35,TypeLouvainCommunity0,TypeLeidenCommunity0,TypeKCoreDecomposition5,TypeMaximumKCut99",4,""
"org.axonframework.commandhandling.GenericCommandMessage","GenericCommandMessage","Type,File,Java,ByteCode,Class,GenericDeclaration,TypeWeaklyConnectedComponent0,TypeLabelPropagation3,TypeLouvainCommunity1,TypeLeidenCommunity2,TypeKCoreDecomposition8,TypeMaximumKCut46",4,""
"org.axonframework.messaging.deadletter.GenericDeadLetter","GenericDeadLetter","Type,File,Java,ByteCode,Class,GenericDeclaration,TypeWeaklyConnectedComponent0,TypeLabelPropagation67,TypeLouvainCommunity6,TypeLeidenCommunity7,TypeKCoreDecomposition8,TypeMaximumKCut67",4,""
"org.axonframework.messaging.GenericResultMessage","GenericResultMessage","Type,File,Java,ByteCode,Class,GenericDeclaration,TypeWeaklyConnectedComponent0,TypeLabelPropagation3,TypeLouvainCommunity1,TypeLeidenCommunity2,TypeKCoreDecomposition9,TypeMaximumKCut47",4,""
"org.axonframework.eventhandling.GenericTrackedDomainEventMessage","GenericTrackedDomainEventMessage","Type,File,Java,ByteCode,Class,GenericDeclaration,TypeWeaklyConnectedComponent0,TypeLabelPropagation3,TypeLouvainCommunity1,TypeLeidenCommunity2,TypeKCoreDecomposition10,TypeMaximumKCut12",4,""
"org.axonframework.common.jdbc.JdbcUtils","JdbcUtils","Type,File,Java,ByteCode,Class,TypeWeaklyConnectedComponent0,TypeLabelPropagation39,TypeLouvainCommunity11,TypeLeidenCommunity7,TypeKCoreDecomposition5,TypeMaximumKCut50",4,""
"org.axonframework.lifecycle.Lifecycle$LifecycleHandler","Lifecycle$LifecycleHandler","Type,File,Java,ByteCode,Interface,TypeWeaklyConnectedComponent0,TypeLabelPropagation10,TypeLouvainCommunity4,TypeLeidenCommunity5,TypeKCoreDecomposition5,TypeMaximumKCut66",4,""
"org.axonframework.messaging.MessageDecorator","MessageDecorator","Type,File,Java,ByteCode,Class,GenericDeclaration,TypeWeaklyConnectedComponent0,TypeLabelPropagation3,TypeLouvainCommunity1,TypeLeidenCommunity2,TypeKCoreDecomposition7,TypeMaximumKCut90",4,""
"org.axonframework.commandhandling.NoHandlerForCommandException","NoHandlerForCommandException","Type,File,Java,ByteCode,Class,TypeWeaklyConnectedComponent0,TypeLabelPropagation5,TypeLouvainCommunity3,TypeLeidenCommunity4,TypeKCoreDecomposition7,TypeMaximumKCut99",4,""
"org.axonframework.common.property.Property","Property","Type,File,Java,ByteCode,GenericDeclaration,Interface,TypeWeaklyConnectedComponent0,TypeLabelPropagation26,TypeLouvainCommunity2,TypeLeidenCommunity3,TypeKCoreDecomposition5,TypeMaximumKCut27",4,""
"org.axonframework.common.property.PropertyAccessStrategy","PropertyAccessStrategy","Type,File,Java,ByteCode,Class,TypeWeaklyConnectedComponent0,TypeLabelPropagation26,TypeLouvainCommunity2,TypeLeidenCommunity3,TypeKCoreDecomposition5,TypeMaximumKCut0",4,""
"org.axonframework.modelling.command.Repository","Repository","Type,File,Java,ByteCode,GenericDeclaration,Interface,TypeWeaklyConnectedComponent0,TypeLabelPropagation24,TypeLouvainCommunity5,TypeLeidenCommunity6,TypeKCoreDecomposition10,TypeMaximumKCut1",4,""
"org.axonframework.serialization.RevisionResolver","RevisionResolver","Type,File,Java,ByteCode,Interface,TypeWeaklyConnectedComponent0,TypeLabelPropagation27,TypeLouvainCommunity9,TypeLeidenCommunity9,TypeKCoreDecomposition7,TypeMaximumKCut92",4,""
"org.axonframework.modelling.saga.repository.SagaStore$Entry","SagaStore$Entry","Type,File,Java,ByteCode,GenericDeclaration,Interface,TypeWeaklyConnectedComponent0,TypeLabelPropagation40,TypeLouvainCommunity11,TypeLeidenCommunity10,TypeKCoreDecomposition7,TypeMaximumKCut27",4,""
"org.axonframework.messaging.Scope","Scope","Type,File,Java,ByteCode,Class,TypeWeaklyConnectedComponent0,TypeLabelPropagation10,TypeLouvainCommunity5,TypeLeidenCommunity10,TypeKCoreDecomposition4,TypeMaximumKCut5",4,""
"org.axonframework.messaging.StreamableMessageSource","StreamableMessageSource","Type,File,Java,ByteCode,GenericDeclaration,Interface,TypeWeaklyConnectedComponent0,TypeLabelPropagation10,TypeLouvainCommunity4,TypeLeidenCommunity5,TypeKCoreDecomposition10,TypeMaximumKCut1",4,""
"org.axonframework.eventhandling.tokenstore.UnableToInitializeTokenException","UnableToInitializeTokenException","Type,File,Java,ByteCode,Class,TypeWeaklyConnectedComponent0,TypeLabelPropagation69,TypeLouvainCommunity11,TypeLeidenCommunity4,TypeKCoreDecomposition5,TypeMaximumKCut65",4,""
"org.axonframework.deadline.AbstractDeadlineManager","AbstractDeadlineManager","Type,File,Java,ByteCode,Class,TypeWeaklyConnectedComponent0,TypeLabelPropagation15,TypeLouvainCommunity8,TypeLeidenCommunity14,TypeKCoreDecomposition10,TypeMaximumKCut55",3,""
"org.axonframework.eventsourcing.eventstore.AbstractEventStorageEngine$Builder","AbstractEventStorageEngine$Builder","Type,File,Java,ByteCode,Class,TypeWeaklyConnectedComponent0,TypeLabelPropagation28,TypeLouvainCommunity0,TypeLeidenCommunity0,TypeKCoreDecomposition10,TypeMaximumKCut74",3,""
"org.axonframework.eventsourcing.AggregateFactory","AggregateFactory","Type,File,Java,ByteCode,GenericDeclaration,Interface,TopCentralityCostEffectiveLazyForward,TypeWeaklyConnectedComponent0,TypeLabelPropagation9,TypeLouvainCommunity5,TypeLeidenCommunity6,TypeKCoreDecomposition10,TypeMaximumKCut0",3,""
"org.axonframework.modelling.command.ApplyMore","ApplyMore","Type,File,Java,ByteCode,Interface,TypeWeaklyConnectedComponent0,TypeLabelPropagation8,TypeLouvainCommunity5,TypeLeidenCommunity6,TypeKCoreDecomposition5,TypeMaximumKCut19",3,""
"org.axonframework.eventsourcing.eventstore.BatchingEventStorageEngine","BatchingEventStorageEngine","Type,File,Java,ByteCode,Class,TypeWeaklyConnectedComponent0,TypeLabelPropagation28,TypeLouvainCommunity0,TypeLeidenCommunity0,TypeKCoreDecomposition9,TypeMaximumKCut0",3,""
"org.axonframework.eventsourcing.eventstore.BatchingEventStorageEngine$Builder","BatchingEventStorageEngine$Builder","Type,File,Java,ByteCode,Class,TypeWeaklyConnectedComponent0,TypeLabelPropagation28,TypeLouvainCommunity0,TypeLeidenCommunity0,TypeKCoreDecomposition10,TypeMaximumKCut1",3,""
"org.axonframework.serialization.CannotConvertBetweenTypesException","CannotConvertBetweenTypesException","Type,File,Java,ByteCode,Class,TypeWeaklyConnectedComponent0,TypeLabelPropagation26,TypeLouvainCommunity9,TypeLeidenCommunity9,TypeKCoreDecomposition3,TypeMaximumKCut20",3,""
"org.axonframework.messaging.deadletter.Cause","Cause","Type,File,Java,ByteCode,Interface,TypeWeaklyConnectedComponent0,TypeLabelPropagation67,TypeLouvainCommunity6,TypeLeidenCommunity7,TypeKCoreDecomposition8,TypeMaximumKCut0",3,""
"org.axonframework.modelling.command.CommandTargetResolver","CommandTargetResolver","Type,File,Java,ByteCode,Interface,TypeWeaklyConnectedComponent0,TypeLabelPropagation5,TypeLouvainCommunity3,TypeLeidenCommunity4,TypeKCoreDecomposition9,TypeMaximumKCut60",3,""
"org.axonframework.modelling.command.ConcurrencyException","ConcurrencyException","Type,File,Java,ByteCode,Class,TypeWeaklyConnectedComponent0,TypeLabelPropagation18,TypeLouvainCommunity5,TypeLeidenCommunity6,TypeKCoreDecomposition4,TypeMaximumKCut74",3,""
"org.axonframework.eventhandling.tokenstore.ConfigToken","ConfigToken","Type,File,Java,ByteCode,Class,TypeWeaklyConnectedComponent0,TypeLabelPropagation44,TypeLouvainCommunity11,TypeLeidenCommunity7,TypeKCoreDecomposition4,TypeMaximumKCut98",3,""
"org.axonframework.modelling.command.ConflictingAggregateVersionException","ConflictingAggregateVersionException","Type,File,Java,ByteCode,Class,TypeWeaklyConnectedComponent0,TypeLabelPropagation21,TypeLouvainCommunity5,TypeLeidenCommunity6,TypeKCoreDecomposition4,TypeMaximumKCut81",3,""
"org.axonframework.serialization.ContentTypeConverter","ContentTypeConverter","Type,File,Java,ByteCode,GenericDeclaration,Interface,TypeWeaklyConnectedComponent0,TypeLabelPropagation83,TypeLouvainCommunity9,TypeLeidenCommunity9,TypeKCoreDecomposition4,TypeMaximumKCut72",3,""
"org.axonframework.serialization.Converter","Converter","Type,File,Java,ByteCode,Interface,TopCentralityPageRank,TopCentralityHarmonic,TopCentralityCloseness,TypeWeaklyConnectedComponent0,TypeLabelPropagation27,TypeLouvainCommunity9,TypeLeidenCommunity9,TypeKCoreDecomposition8,TypeMaximumKCut0",3,""
"org.axonframework.messaging.correlation.CorrelationDataProvider","CorrelationDataProvider","Type,File,Java,ByteCode,Interface,TypeWeaklyConnectedComponent0,TypeLabelPropagation10,TypeLouvainCommunity1,TypeLeidenCommunity1,TypeKCoreDecomposition7,TypeMaximumKCut38",3,""
"org.axonframework.messaging.deadletter.DeadLetterQueueOverflowException","DeadLetterQueueOverflowException","Type,File,Java,ByteCode,Class,TypeWeaklyConnectedComponent0,TypeLabelPropagation63,TypeLouvainCommunity6,TypeLeidenCommunity7,TypeKCoreDecomposition5,TypeMaximumKCut89",3,""
"org.axonframework.deadline.DeadlineException","DeadlineException","Type,File,Java,ByteCode,Class,TypeWeaklyConnectedComponent0,TypeLabelPropagation15,TypeLouvainCommunity8,TypeLeidenCommunity2,TypeKCoreDecomposition4,TypeMaximumKCut85",3,""
"org.axonframework.eventhandling.DomainEventSequenceAware","DomainEventSequenceAware","Type,File,Java,ByteCode,Interface,TypeWeaklyConnectedComponent0,TypeLabelPropagation8,TypeLouvainCommunity5,TypeLeidenCommunity6,TypeKCoreDecomposition3,TypeMaximumKCut6",3,""
"org.axonframework.eventhandling.EventBusSpanFactory","EventBusSpanFactory","Type,File,Java,ByteCode,Interface,TypeWeaklyConnectedComponent0,TypeLabelPropagation36,TypeLouvainCommunity7,TypeLeidenCommunity1,TypeKCoreDecomposition8,TypeMaximumKCut0",3,""
"org.axonframework.eventhandling.EventHandler","EventHandler","Type,File,Java,ByteCode,Annotation,TypeWeaklyConnectedComponent0,TypeLabelPropagation10,TypeLouvainCommunity2,TypeLeidenCommunity3,TypeKCoreDecomposition3,TypeMaximumKCut35",3,""
"org.axonframework.eventhandling.EventHandlerInvoker","EventHandlerInvoker","Type,File,Java,ByteCode,Interface,TypeWeaklyConnectedComponent0,TypeLabelPropagation10,TypeLouvainCommunity4,TypeLeidenCommunity5,TypeKCoreDecomposition10,TypeMaximumKCut28",3,""
"org.axonframework.eventhandling.EventMessageHandler","EventMessageHandler","Type,File,Java,ByteCode,Interface,TypeWeaklyConnectedComponent0,TypeLabelPropagation10,TypeLouvainCommunity4,TypeLeidenCommunity1,TypeKCoreDecomposition7,TypeMaximumKCut49",3,""
"org.axonframework.test.matchers.FieldFilter","FieldFilter","Type,File,Java,ByteCode,Interface,TypeWeaklyConnectedComponent0,TypeLabelPropagation5,TypeLouvainCommunity8,TypeLeidenCommunity14,TypeKCoreDecomposition7,TypeMaximumKCut0",3,""
"org.axonframework.eventhandling.GenericDomainEventEntry","GenericDomainEventEntry","Type,File,Java,ByteCode,Class,GenericDeclaration,TypeWeaklyConnectedComponent0,TypeLabelPropagation35,TypeLouvainCommunity0,TypeLeidenCommunity0,TypeKCoreDecomposition4,TypeMaximumKCut90",3,""
"org.axonframework.eventhandling.GenericTrackedEventMessage","GenericTrackedEventMessage","Type,File,Java,ByteCode,Class,GenericDeclaration,TypeWeaklyConnectedComponent0,TypeLabelPropagation29,TypeLouvainCommunity7,TypeLeidenCommunity8,TypeKCoreDecomposition9,TypeMaximumKCut11",3,""
"org.axonframework.messaging.HandlerExecutionException","HandlerExecutionException","Type,File,Java,ByteCode,Class,TypeWeaklyConnectedComponent0,TypeLabelPropagation84,TypeLouvainCommunity10,TypeLeidenCommunity11,TypeKCoreDecomposition4,TypeMaximumKCut93",3,""
"org.axonframework.common.jdbc.JdbcUtils$SqlFunction","JdbcUtils$SqlFunction","Type,File,Java,ByteCode,Interface,TypeWeaklyConnectedComponent0,TypeLabelPropagation39,TypeLouvainCommunity11,TypeLeidenCommunity7,TypeKCoreDecomposition5,TypeMaximumKCut85",3,""
"org.axonframework.common.jdbc.JdbcUtils$SqlResultConverter","JdbcUtils$SqlResultConverter","Type,File,Java,ByteCode,GenericDeclaration,Interface,TypeWeaklyConnectedComponent0,TypeLabelPropagation39,TypeLouvainCommunity11,TypeLeidenCommunity7,TypeKCoreDecomposition5,TypeMaximumKCut86",3,""
"org.axonframework.serialization.LazyDeserializingObject","LazyDeserializingObject","Type,File,Java,ByteCode,Class,GenericDeclaration,TypeWeaklyConnectedComponent0,TypeLabelPropagation27,TypeLouvainCommunity9,TypeLeidenCommunity9,TypeKCoreDecomposition9,TypeMaximumKCut71",3,""
"org.axonframework.eventhandling.ListenerInvocationErrorHandler","ListenerInvocationErrorHandler","Type,File,Java,ByteCode,Interface,TypeWeaklyConnectedComponent0,TypeLabelPropagation10,TypeLouvainCommunity4,TypeLeidenCommunity5,TypeKCoreDecomposition9,TypeMaximumKCut62",3,""
"org.axonframework.commandhandling.callbacks.LoggingCallback","LoggingCallback","Type,File,Java,ByteCode,Class,TypeWeaklyConnectedComponent0,TypeLabelPropagation5,TypeLouvainCommunity3,TypeLeidenCommunity4,TypeKCoreDecomposition6,TypeMaximumKCut83",3,""
"org.axonframework.eventhandling.LoggingErrorHandler","LoggingErrorHandler","Type,File,Java,ByteCode,Class,TypeWeaklyConnectedComponent0,TypeLabelPropagation10,TypeLouvainCommunity4,TypeLeidenCommunity1,TypeKCoreDecomposition7,TypeMaximumKCut14",3,""
"org.axonframework.test.matchers.Matchers","Matchers","Type,File,Java,ByteCode,Class,TypeWeaklyConnectedComponent0,TypeLabelPropagation114,TypeLouvainCommunity8,TypeLeidenCommunity14,TypeKCoreDecomposition7,TypeMaximumKCut25",3,""
"org.axonframework.messaging.annotation.MultiHandlerDefinition","MultiHandlerDefinition","Type,File,Java,ByteCode,Class,TypeWeaklyConnectedComponent0,TypeLabelPropagation22,TypeLouvainCommunity2,TypeLeidenCommunity3,TypeKCoreDecomposition8,TypeMaximumKCut30",3,""
"org.axonframework.messaging.annotation.MultiHandlerEnhancerDefinition","MultiHandlerEnhancerDefinition","Type,File,Java,ByteCode,Class,TypeWeaklyConnectedComponent0,TypeLabelPropagation58,TypeLouvainCommunity2,TypeLeidenCommunity3,TypeKCoreDecomposition6,TypeMaximumKCut79",3,""
"org.axonframework.messaging.annotation.MultiParameterResolverFactory","MultiParameterResolverFactory","Type,File,Java,ByteCode,Class,TypeWeaklyConnectedComponent0,TypeLabelPropagation4,TypeLouvainCommunity2,TypeLeidenCommunity3,TypeKCoreDecomposition6,TypeMaximumKCut31",3,""
"org.axonframework.messaging.deadletter.NoSuchDeadLetterException","NoSuchDeadLetterException","Type,File,Java,ByteCode,Class,TypeWeaklyConnectedComponent0,TypeLabelPropagation63,TypeLouvainCommunity6,TypeLeidenCommunity7,TypeKCoreDecomposition5,TypeMaximumKCut38",3,""
"org.axonframework.common.lock.NullLockFactory","NullLockFactory","Type,File,Java,ByteCode,Enum,TypeWeaklyConnectedComponent0,TypeLabelPropagation10,TypeLouvainCommunity5,TypeLeidenCommunity6,TypeKCoreDecomposition5,TypeMaximumKCut11",3,""
"org.axonframework.common.lock.PessimisticLockFactory","PessimisticLockFactory","Type,File,Java,ByteCode,Class,TypeWeaklyConnectedComponent0,TypeLabelPropagation49,TypeLouvainCommunity13,TypeLeidenCommunity12,TypeKCoreDecomposition5,TypeMaximumKCut74",3,""
"org.axonframework.queryhandling.QueryMessage","QueryMessage","Type,File,Java,ByteCode,GenericDeclaration,Interface,TypeWeaklyConnectedComponent0,TypeLabelPropagation55,TypeLouvainCommunity10,TypeLeidenCommunity11,TypeKCoreDecomposition8,TypeMaximumKCut15",3,""
"org.axonframework.modelling.command.RepositorySpanFactory","RepositorySpanFactory","Type,File,Java,ByteCode,Interface,TypeWeaklyConnectedComponent0,TypeLabelPropagation8,TypeLouvainCommunity5,TypeLeidenCommunity6,TypeKCoreDecomposition10,TypeMaximumKCut73",3,""
"org.axonframework.modelling.saga.ResourceInjector","ResourceInjector","Type,File,Java,ByteCode,Interface,TypeWeaklyConnectedComponent0,TypeLabelPropagation10,TypeLouvainCommunity4,TypeLeidenCommunity5,TypeKCoreDecomposition7,TypeMaximumKCut30",3,""
"org.axonframework.messaging.responsetypes.ResponseType","ResponseType","Type,File,Java,ByteCode,GenericDeclaration,Interface,TypeWeaklyConnectedComponent0,TypeLabelPropagation50,TypeLouvainCommunity10,TypeLeidenCommunity11,TypeKCoreDecomposition7,TypeMaximumKCut98",3,""
"org.axonframework.modelling.saga.SagaRepository","SagaRepository","Type,File,Java,ByteCode,GenericDeclaration,Interface,TypeWeaklyConnectedComponent0,TypeLabelPropagation10,TypeLouvainCommunity4,TypeLeidenCommunity5,TypeKCoreDecomposition8,TypeMaximumKCut29",3,""
"org.axonframework.eventhandling.scheduling.SchedulingException","SchedulingException","Type,File,Java,ByteCode,Class,TypeWeaklyConnectedComponent0,TypeLabelPropagation103,TypeLouvainCommunity9,TypeLeidenCommunity9,TypeKCoreDecomposition4,TypeMaximumKCut50",3,""
"org.axonframework.eventhandling.TrackedDomainEventData","TrackedDomainEventData","Type,File,Java,ByteCode,Class,GenericDeclaration,TypeWeaklyConnectedComponent0,TypeLabelPropagation28,TypeLouvainCommunity0,TypeLeidenCommunity0,TypeKCoreDecomposition7,TypeMaximumKCut40",3,""
"org.axonframework.eventhandling.TrackingEventStream","TrackingEventStream","Type,File,Java,ByteCode,Interface,TypeWeaklyConnectedComponent0,TypeLabelPropagation38,TypeLouvainCommunity7,TypeLeidenCommunity8,TypeKCoreDecomposition6,TypeMaximumKCut8",3,""
"org.axonframework.eventhandling.tokenstore.UnableToRetrieveIdentifierException","UnableToRetrieveIdentifierException","Type,File,Java,ByteCode,Class,TypeWeaklyConnectedComponent0,TypeLabelPropagation39,TypeLouvainCommunity11,TypeLeidenCommunity7,TypeKCoreDecomposition5,TypeMaximumKCut83",3,""
"org.axonframework.messaging.deadletter.WrongDeadLetterTypeException","WrongDeadLetterTypeException","Type,File,Java,ByteCode,Class,TypeWeaklyConnectedComponent0,TypeLabelPropagation63,TypeLouvainCommunity6,TypeLeidenCommunity7,TypeKCoreDecomposition4,TypeMaximumKCut69",3,""
