"similarity","package1.fqn","package2.fqn","artifactName1","package1.name","package1.incomingDependencies","package1.outgoingDependencies","artifactName2","package2.name","package2.incomingDependencies","package2.outgoingDependencies","Source Cypher File: Similarity/Similarity_4_Stream.cypher"
0.4,"org.axonframework.lifecycle","org.axonframework.eventsourcing.snapshotting","axon-messaging-4.8.0","lifecycle",71,10,"axon-eventsourcing-4.8.0","snapshotting",23,17,""
0.4,"org.axonframework.common.lock","org.axonframework.eventsourcing.snapshotting","axon-messaging-4.8.0","lock",46,25,"axon-eventsourcing-4.8.0","snapshotting",23,17,""
0.4,"org.axonframework.eventhandling.scheduling.quartz","org.axonframework.eventhandling.async","axon-messaging-4.8.0","quartz",10,202,"axon-messaging-4.8.0","async",41,76,""
0.4,"org.axonframework.test.server","org.axonframework.messaging.interceptors.legacyvalidation","axon-test-4.8.0","server",1,2,"axon-messaging-4.8.0","legacyvalidation",1,27,""
0.4,"org.axonframework.eventsourcing.snapshotting","org.axonframework.common.caching","axon-eventsourcing-4.8.0","snapshotting",23,17,"axon-messaging-4.8.0","caching",37,49,""
0.4,"org.axonframework.eventsourcing.snapshotting","org.axonframework.lifecycle","axon-eventsourcing-4.8.0","snapshotting",23,17,"axon-messaging-4.8.0","lifecycle",71,10,""
0.4,"org.axonframework.eventsourcing.snapshotting","org.axonframework.common.lock","axon-eventsourcing-4.8.0","snapshotting",23,17,"axon-messaging-4.8.0","lock",46,25,""
0.3974358974358974,"org.axonframework.eventhandling.scheduling.dbscheduler","org.axonframework.serialization.json","axon-messaging-4.8.0","dbscheduler",6,213,"axon-messaging-4.8.0","json",7,87,""
0.3974358974358974,"org.axonframework.serialization.json","org.axonframework.eventhandling.scheduling.dbscheduler","axon-messaging-4.8.0","json",7,87,"axon-messaging-4.8.0","dbscheduler",6,213,""
0.39473684210526316,"org.axonframework.serialization.upcasting.event","org.axonframework.serialization.xml","axon-messaging-4.8.0","event",38,188,"axon-messaging-4.8.0","xml",17,28,""
0.39473684210526316,"org.axonframework.serialization.xml","org.axonframework.serialization.upcasting.event","axon-messaging-4.8.0","xml",17,28,"axon-messaging-4.8.0","event",38,188,""
0.39316239316239315,"org.axonframework.deadline.dbscheduler","org.axonframework.serialization.json","axon-messaging-4.8.0","dbscheduler",6,503,"axon-messaging-4.8.0","json",7,87,""
0.39316239316239315,"org.axonframework.serialization.json","org.axonframework.deadline.dbscheduler","axon-messaging-4.8.0","json",7,87,"axon-messaging-4.8.0","dbscheduler",6,503,""
0.3923076923076923,"org.axonframework.deadline.dbscheduler","org.axonframework.deadline","axon-messaging-4.8.0","dbscheduler",6,503,"axon-messaging-4.8.0","deadline",188,347,""
0.3923076923076923,"org.axonframework.deadline","org.axonframework.deadline.dbscheduler","axon-messaging-4.8.0","deadline",188,347,"axon-messaging-4.8.0","dbscheduler",6,503,""
0.3917525773195876,"org.axonframework.eventhandling.scheduling.dbscheduler","org.axonframework.deadline.jobrunr","axon-messaging-4.8.0","dbscheduler",6,213,"axon-messaging-4.8.0","jobrunr",5,433,""
0.3917525773195876,"org.axonframework.deadline.jobrunr","org.axonframework.eventhandling.scheduling.dbscheduler","axon-messaging-4.8.0","jobrunr",5,433,"axon-messaging-4.8.0","dbscheduler",6,213,""
0.391304347826087,"org.axonframework.eventhandling.deadletter","org.axonframework.eventsourcing.eventstore.inmemory","axon-messaging-4.8.0","deadletter",9,386,"axon-eventsourcing-4.8.0","inmemory",1,75,""
0.391304347826087,"org.axonframework.eventsourcing.eventstore.inmemory","org.axonframework.eventhandling.deadletter","axon-eventsourcing-4.8.0","inmemory",1,75,"axon-messaging-4.8.0","deadletter",9,386,""
0.39080459770114945,"org.axonframework.serialization.upcasting.event","org.axonframework.serialization.json","axon-messaging-4.8.0","event",38,188,"axon-messaging-4.8.0","json",7,87,""
0.39080459770114945,"org.axonframework.serialization.json","org.axonframework.serialization.upcasting.event","axon-messaging-4.8.0","json",7,87,"axon-messaging-4.8.0","event",38,188,""
0.3888888888888889,"org.axonframework.messaging.correlation","org.axonframework.test.utils","axon-messaging-4.8.0","correlation",25,14,"axon-test-4.8.0","utils",8,70,""
0.3888888888888889,"org.axonframework.test.utils","org.axonframework.messaging.correlation","axon-test-4.8.0","utils",8,70,"axon-messaging-4.8.0","correlation",25,14,""
0.38461538461538464,"org.axonframework.lifecycle","org.axonframework.test.matchers","axon-messaging-4.8.0","lifecycle",71,10,"axon-test-4.8.0","matchers",61,51,""
0.38461538461538464,"org.axonframework.test.matchers","org.axonframework.lifecycle","axon-test-4.8.0","matchers",61,51,"axon-messaging-4.8.0","lifecycle",71,10,""
0.38333333333333336,"org.axonframework.serialization.upcasting.event","org.axonframework.deadline.quartz","axon-messaging-4.8.0","event",38,188,"axon-messaging-4.8.0","quartz",5,481,""
0.38333333333333336,"org.axonframework.deadline.quartz","org.axonframework.serialization.upcasting.event","axon-messaging-4.8.0","quartz",5,481,"axon-messaging-4.8.0","event",38,188,""
0.38235294117647056,"org.axonframework.eventhandling.scheduling.dbscheduler","org.axonframework.serialization.xml","axon-messaging-4.8.0","dbscheduler",6,213,"axon-messaging-4.8.0","xml",17,28,""
0.38235294117647056,"org.axonframework.serialization.xml","org.axonframework.eventhandling.scheduling.dbscheduler","axon-messaging-4.8.0","xml",17,28,"axon-messaging-4.8.0","dbscheduler",6,213,""
0.3821138211382114,"org.axonframework.messaging.annotation","org.axonframework.deadline","axon-messaging-4.8.0","annotation",1056,301,"axon-messaging-4.8.0","deadline",188,347,""
0.3821138211382114,"org.axonframework.deadline","org.axonframework.messaging.annotation","axon-messaging-4.8.0","deadline",188,347,"axon-messaging-4.8.0","annotation",1056,301,""
0.3793103448275862,"org.axonframework.eventhandling.gateway","org.axonframework.eventhandling.scheduling.java","axon-messaging-4.8.0","gateway",11,52,"axon-messaging-4.8.0","java",5,76,""
0.3793103448275862,"org.axonframework.eventhandling.scheduling.java","org.axonframework.eventhandling.gateway","axon-messaging-4.8.0","java",5,76,"axon-messaging-4.8.0","gateway",11,52,""
0.37888198757763975,"org.axonframework.eventhandling.deadletter","org.axonframework.eventhandling.deadletter.jpa","axon-messaging-4.8.0","deadletter",9,386,"axon-messaging-4.8.0","jpa",25,317,""
0.37888198757763975,"org.axonframework.eventhandling.deadletter.jpa","org.axonframework.eventhandling.deadletter","axon-messaging-4.8.0","jpa",25,317,"axon-messaging-4.8.0","deadletter",9,386,""
0.37815126050420167,"org.axonframework.eventsourcing.eventstore.inmemory","org.axonframework.eventsourcing.eventstore.jpa","axon-eventsourcing-4.8.0","inmemory",1,75,"axon-eventsourcing-4.8.0","jpa",9,236,""
0.37815126050420167,"org.axonframework.eventsourcing.eventstore.jpa","org.axonframework.eventsourcing.eventstore.inmemory","axon-eventsourcing-4.8.0","jpa",9,236,"axon-eventsourcing-4.8.0","inmemory",1,75,""
0.37791932059447986,"org.axonframework.test.aggregate","org.axonframework.test.saga","axon-test-4.8.0","aggregate",31,2223,"axon-test-4.8.0","saga",43,1375,""
0.37791932059447986,"org.axonframework.test.saga","org.axonframework.test.aggregate","axon-test-4.8.0","saga",43,1375,"axon-test-4.8.0","aggregate",31,2223,""
0.375,"org.axonframework.eventhandling.async","org.axonframework.eventhandling.scheduling.jobrunr","axon-messaging-4.8.0","async",41,76,"axon-messaging-4.8.0","jobrunr",3,209,""
0.375,"org.axonframework.common.digest","org.axonframework.eventhandling.scheduling","axon-messaging-4.8.0","digest",2,1,"axon-messaging-4.8.0","scheduling",20,2,""
0.375,"org.axonframework.eventhandling.interceptors","org.axonframework.common.jdbc","axon-messaging-4.8.0","interceptors",0,28,"axon-messaging-4.8.0","jdbc",65,56,""
0.375,"org.axonframework.common.jdbc","org.axonframework.eventhandling.interceptors","axon-messaging-4.8.0","jdbc",65,56,"axon-messaging-4.8.0","interceptors",0,28,""
0.375,"org.axonframework.eventhandling.scheduling.jobrunr","org.axonframework.eventhandling.async","axon-messaging-4.8.0","jobrunr",3,209,"axon-messaging-4.8.0","async",41,76,""
0.375,"org.axonframework.eventhandling.scheduling","org.axonframework.common.digest","axon-messaging-4.8.0","scheduling",20,2,"axon-messaging-4.8.0","digest",2,1,""
0.37142857142857144,"org.axonframework.eventhandling.tokenstore.inmemory","org.axonframework.eventhandling.scheduling.java","axon-messaging-4.8.0","inmemory",2,25,"axon-messaging-4.8.0","java",5,76,""
0.37142857142857144,"org.axonframework.eventhandling.scheduling.java","org.axonframework.eventhandling.tokenstore.inmemory","axon-messaging-4.8.0","java",5,76,"axon-messaging-4.8.0","inmemory",2,25,""
0.3707865168539326,"org.axonframework.eventhandling.scheduling.dbscheduler","org.axonframework.serialization.upcasting.event","axon-messaging-4.8.0","dbscheduler",6,213,"axon-messaging-4.8.0","event",38,188,""
0.3707865168539326,"org.axonframework.serialization.upcasting.event","org.axonframework.eventhandling.scheduling.dbscheduler","axon-messaging-4.8.0","event",38,188,"axon-messaging-4.8.0","dbscheduler",6,213,""
0.36936936936936937,"org.axonframework.deadline","org.axonframework.deadline.jobrunr","axon-messaging-4.8.0","deadline",188,347,"axon-messaging-4.8.0","jobrunr",5,433,""
0.36936936936936937,"org.axonframework.deadline.jobrunr","org.axonframework.deadline","axon-messaging-4.8.0","jobrunr",5,433,"axon-messaging-4.8.0","deadline",188,347,""
0.36363636363636365,"org.axonframework.common.digest","org.axonframework.test.matchers","axon-messaging-4.8.0","digest",2,1,"axon-test-4.8.0","matchers",61,51,""
0.36363636363636365,"org.axonframework.test.eventscheduler","org.axonframework.eventhandling.gateway","axon-test-4.8.0","eventscheduler",9,38,"axon-messaging-4.8.0","gateway",11,52,""
0.36363636363636365,"org.axonframework.eventhandling.gateway","org.axonframework.test.eventscheduler","axon-messaging-4.8.0","gateway",11,52,"axon-test-4.8.0","eventscheduler",9,38,""
0.36363636363636365,"org.axonframework.modelling.saga.repository.jdbc","org.axonframework.modelling.saga.repository.jpa","axon-modelling-4.8.0","jdbc",16,136,"axon-modelling-4.8.0","jpa",12,86,""
0.36363636363636365,"org.axonframework.modelling.saga.repository.jpa","org.axonframework.modelling.saga.repository.jdbc","axon-modelling-4.8.0","jpa",12,86,"axon-modelling-4.8.0","jdbc",16,136,""
0.36363636363636365,"org.axonframework.test.matchers","org.axonframework.common.digest","axon-test-4.8.0","matchers",61,51,"axon-messaging-4.8.0","digest",2,1,""
0.36363636363636365,"org.axonframework.messaging","org.axonframework.eventhandling.scheduling.quartz","axon-messaging-4.8.0","messaging",8829,133,"axon-messaging-4.8.0","quartz",10,202,""
0.36363636363636365,"org.axonframework.eventhandling.scheduling.quartz","org.axonframework.messaging","axon-messaging-4.8.0","quartz",10,202,"axon-messaging-4.8.0","messaging",8829,133,""
0.36283185840707965,"org.axonframework.eventhandling.scheduling.dbscheduler","org.axonframework.deadline.quartz","axon-messaging-4.8.0","dbscheduler",6,213,"axon-messaging-4.8.0","quartz",5,481,""
0.36283185840707965,"org.axonframework.deadline.quartz","org.axonframework.eventhandling.scheduling.dbscheduler","axon-messaging-4.8.0","quartz",5,481,"axon-messaging-4.8.0","dbscheduler",6,213,""
0.35514018691588783,"org.axonframework.messaging.annotation","org.axonframework.tracing","axon-messaging-4.8.0","annotation",1056,301,"axon-messaging-4.8.0","tracing",187,122,""
0.35514018691588783,"org.axonframework.tracing","org.axonframework.messaging.annotation","axon-messaging-4.8.0","tracing",187,122,"axon-messaging-4.8.0","annotation",1056,301,""
0.3541666666666667,"org.axonframework.eventhandling.scheduling.java","org.axonframework.eventhandling.tokenstore","axon-messaging-4.8.0","java",5,76,"axon-messaging-4.8.0","tokenstore",69,42,""
0.3541666666666667,"org.axonframework.eventhandling.tokenstore","org.axonframework.eventhandling.scheduling.java","axon-messaging-4.8.0","tokenstore",69,42,"axon-messaging-4.8.0","java",5,76,""
0.35294117647058826,"org.axonframework.tracing.attributes","org.axonframework.eventhandling.gateway","axon-messaging-4.8.0","attributes",0,43,"axon-messaging-4.8.0","gateway",11,52,""
0.35294117647058826,"org.axonframework.eventhandling.gateway","org.axonframework.tracing.attributes","axon-messaging-4.8.0","gateway",11,52,"axon-messaging-4.8.0","attributes",0,43,""
0.35135135135135137,"org.axonframework.eventhandling.async","org.axonframework.eventhandling.tokenstore.inmemory","axon-messaging-4.8.0","async",41,76,"axon-messaging-4.8.0","inmemory",2,25,""
0.35135135135135137,"org.axonframework.eventhandling.tokenstore.inmemory","org.axonframework.eventhandling.async","axon-messaging-4.8.0","inmemory",2,25,"axon-messaging-4.8.0","async",41,76,""
0.35,"org.axonframework.common.caching","org.axonframework.messaging.responsetypes","axon-messaging-4.8.0","caching",37,49,"axon-messaging-4.8.0","responsetypes",78,65,""
0.35,"org.axonframework.common.lock","org.axonframework.messaging.responsetypes","axon-messaging-4.8.0","lock",46,25,"axon-messaging-4.8.0","responsetypes",78,65,""
0.35,"org.axonframework.messaging.responsetypes","org.axonframework.common.caching","axon-messaging-4.8.0","responsetypes",78,65,"axon-messaging-4.8.0","caching",37,49,""
0.35,"org.axonframework.messaging.responsetypes","org.axonframework.common.lock","axon-messaging-4.8.0","responsetypes",78,65,"axon-messaging-4.8.0","lock",46,25,""
0.34545454545454546,"org.axonframework.deadline.dbscheduler","org.axonframework.serialization.xml","axon-messaging-4.8.0","dbscheduler",6,503,"axon-messaging-4.8.0","xml",17,28,""
0.34545454545454546,"org.axonframework.serialization.xml","org.axonframework.deadline.dbscheduler","axon-messaging-4.8.0","xml",17,28,"axon-messaging-4.8.0","dbscheduler",6,503,""
0.3442622950819672,"org.axonframework.eventhandling.async","org.axonframework.eventhandling.scheduling.dbscheduler","axon-messaging-4.8.0","async",41,76,"axon-messaging-4.8.0","dbscheduler",6,213,""
0.3442622950819672,"org.axonframework.commandhandling","org.axonframework.tracing","axon-messaging-4.8.0","commandhandling",1539,642,"axon-messaging-4.8.0","tracing",187,122,""
0.3442622950819672,"org.axonframework.tracing","org.axonframework.commandhandling","axon-messaging-4.8.0","tracing",187,122,"axon-messaging-4.8.0","commandhandling",1539,642,""
0.34375,"org.axonframework.eventsourcing.conflictresolution","org.axonframework.eventhandling.tokenstore.inmemory","axon-eventsourcing-4.8.0","conflictresolution",15,99,"axon-messaging-4.8.0","inmemory",2,25,""
0.34375,"org.axonframework.eventhandling.tokenstore.inmemory","org.axonframework.eventsourcing.conflictresolution","axon-messaging-4.8.0","inmemory",2,25,"axon-eventsourcing-4.8.0","conflictresolution",15,99,""
0.3434343434343434,"org.axonframework.eventhandling.tokenstore.jpa","org.axonframework.eventhandling.scheduling.dbscheduler","axon-messaging-4.8.0","jpa",9,119,"axon-messaging-4.8.0","dbscheduler",6,213,""
0.34,"org.axonframework.deadline.jobrunr","org.axonframework.serialization.json","axon-messaging-4.8.0","jobrunr",5,433,"axon-messaging-4.8.0","json",7,87,""
0.34,"org.axonframework.serialization.json","org.axonframework.deadline.jobrunr","axon-messaging-4.8.0","json",7,87,"axon-messaging-4.8.0","jobrunr",5,433,""
0.3393939393939394,"org.axonframework.commandhandling","org.axonframework.eventhandling","axon-messaging-4.8.0","commandhandling",1539,642,"axon-messaging-4.8.0","eventhandling",4937,1557,""
0.3393939393939394,"org.axonframework.eventhandling","org.axonframework.commandhandling","axon-messaging-4.8.0","eventhandling",4937,1557,"axon-messaging-4.8.0","commandhandling",1539,642,""
0.3333333333333333,"org.axonframework.common.annotation","org.axonframework.messaging.interceptors.legacyvalidation","axon-messaging-4.8.0","annotation",22,3,"axon-messaging-4.8.0","legacyvalidation",1,27,""
0.3333333333333333,"org.axonframework.deadline.annotation","org.axonframework.modelling.saga.metamodel","axon-messaging-4.8.0","annotation",6,29,"axon-modelling-4.8.0","metamodel",15,67,""
0.3333333333333333,"org.axonframework.eventsourcing.conflictresolution","org.axonframework.eventhandling.interceptors","axon-eventsourcing-4.8.0","conflictresolution",15,99,"axon-messaging-4.8.0","interceptors",0,28,""
0.3333333333333333,"org.axonframework.deadline.dbscheduler","org.axonframework.eventhandling.scheduling.dbscheduler","axon-messaging-4.8.0","dbscheduler",6,503,"axon-messaging-4.8.0","dbscheduler",6,213,""
0.3333333333333333,"org.axonframework.eventhandling.interceptors","org.axonframework.eventsourcing.conflictresolution","axon-messaging-4.8.0","interceptors",0,28,"axon-eventsourcing-4.8.0","conflictresolution",15,99,""
0.3333333333333333,"org.axonframework.common.jpa","org.axonframework.test.server","axon-messaging-4.8.0","jpa",16,6,"axon-test-4.8.0","server",1,2,""
0.3333333333333333,"org.axonframework.common.legacyjpa","org.axonframework.test.server","axon-messaging-4.8.0","legacyjpa",14,6,"axon-test-4.8.0","server",1,2,""
0.3333333333333333,"org.axonframework.messaging.interceptors.legacyvalidation","org.axonframework.common.annotation","axon-messaging-4.8.0","legacyvalidation",1,27,"axon-messaging-4.8.0","annotation",22,3,""
0.3333333333333333,"org.axonframework.messaging.interceptors.legacyvalidation","org.axonframework.test.matchers","axon-messaging-4.8.0","legacyvalidation",1,27,"axon-test-4.8.0","matchers",61,51,""
0.3333333333333333,"org.axonframework.messaging.interceptors.legacyvalidation","org.axonframework.common.property","axon-messaging-4.8.0","legacyvalidation",1,27,"axon-messaging-4.8.0","property",23,15,""
0.3333333333333333,"org.axonframework.lifecycle","org.axonframework.test","axon-messaging-4.8.0","lifecycle",71,10,"axon-test-4.8.0","test",16,13,""
0.3333333333333333,"org.axonframework.test.matchers","org.axonframework.messaging.interceptors.legacyvalidation","axon-test-4.8.0","matchers",61,51,"axon-messaging-4.8.0","legacyvalidation",1,27,""
0.3333333333333333,"org.axonframework.modelling.saga.metamodel","org.axonframework.deadline.annotation","axon-modelling-4.8.0","metamodel",15,67,"axon-messaging-4.8.0","annotation",6,29,""
0.3333333333333333,"org.axonframework.common.property","org.axonframework.messaging.interceptors.legacyvalidation","axon-messaging-4.8.0","property",23,15,"axon-messaging-4.8.0","legacyvalidation",1,27,""
0.3333333333333333,"org.axonframework.test.server","org.axonframework.common.jpa","axon-test-4.8.0","server",1,2,"axon-messaging-4.8.0","jpa",16,6,""
0.3333333333333333,"org.axonframework.test.server","org.axonframework.common.legacyjpa","axon-test-4.8.0","server",1,2,"axon-messaging-4.8.0","legacyjpa",14,6,""
0.3333333333333333,"org.axonframework.test","org.axonframework.lifecycle","axon-test-4.8.0","test",16,13,"axon-messaging-4.8.0","lifecycle",71,10,""
0.33121019108280253,"org.axonframework.serialization.upcasting.event","org.axonframework.eventhandling.deadletter.jpa","axon-messaging-4.8.0","event",38,188,"axon-messaging-4.8.0","jpa",25,317,""
0.33121019108280253,"org.axonframework.eventhandling.deadletter.jpa","org.axonframework.serialization.upcasting.event","axon-messaging-4.8.0","jpa",25,317,"axon-messaging-4.8.0","event",38,188,""
0.3310810810810811,"org.axonframework.eventhandling.deadletter.jpa","org.axonframework.eventhandling.scheduling.dbscheduler","axon-messaging-4.8.0","jpa",25,317,"axon-messaging-4.8.0","dbscheduler",6,213,""
0.3303964757709251,"org.axonframework.eventsourcing.eventstore","org.axonframework.eventsourcing.eventstore.legacyjpa","axon-eventsourcing-4.8.0","eventstore",169,603,"axon-eventsourcing-4.8.0","legacyjpa",23,375,""
0.3303964757709251,"org.axonframework.eventsourcing.eventstore.legacyjpa","org.axonframework.eventsourcing.eventstore","axon-eventsourcing-4.8.0","legacyjpa",23,375,"axon-eventsourcing-4.8.0","eventstore",169,603,""
0.3287671232876712,"org.axonframework.deadline","org.axonframework.eventhandling.scheduling.java","axon-messaging-4.8.0","deadline",188,347,"axon-messaging-4.8.0","java",5,76,""
0.3287671232876712,"org.axonframework.eventhandling.scheduling.java","org.axonframework.deadline","axon-messaging-4.8.0","java",5,76,"axon-messaging-4.8.0","deadline",188,347,""
0.328042328042328,"org.axonframework.deadline.dbscheduler","org.axonframework.eventhandling.deadletter.jpa","axon-messaging-4.8.0","dbscheduler",6,503,"axon-messaging-4.8.0","jpa",25,317,""
0.328042328042328,"org.axonframework.eventhandling.deadletter.jpa","org.axonframework.deadline.dbscheduler","axon-messaging-4.8.0","jpa",25,317,"axon-messaging-4.8.0","dbscheduler",6,503,""
0.3277310924369748,"org.axonframework.deadline.dbscheduler","org.axonframework.messaging.deadletter","axon-messaging-4.8.0","dbscheduler",6,503,"axon-messaging-4.8.0","deadletter",198,105,""
0.3277310924369748,"org.axonframework.messaging.deadletter","org.axonframework.deadline.dbscheduler","axon-messaging-4.8.0","deadletter",198,105,"axon-messaging-4.8.0","dbscheduler",6,503,""
0.325678496868476,"org.axonframework.test.aggregate","org.axonframework.disruptor.commandhandling","axon-test-4.8.0","aggregate",31,2223,"axon-disruptor-4.8.0","commandhandling",55,1487,""
0.325678496868476,"org.axonframework.disruptor.commandhandling","org.axonframework.test.aggregate","axon-disruptor-4.8.0","commandhandling",55,1487,"axon-test-4.8.0","aggregate",31,2223,""
0.32195121951219513,"org.axonframework.commandhandling.distributed","org.axonframework.commandhandling.gateway","axon-messaging-4.8.0","distributed",50,752,"axon-messaging-4.8.0","gateway",97,443,""
0.32195121951219513,"org.axonframework.commandhandling.gateway","org.axonframework.commandhandling.distributed","axon-messaging-4.8.0","gateway",97,443,"axon-messaging-4.8.0","distributed",50,752,""
0.3181818181818182,"org.axonframework.messaging.correlation","org.axonframework.messaging.interceptors","axon-messaging-4.8.0","correlation",25,14,"axon-messaging-4.8.0","interceptors",10,119,""
0.3181818181818182,"org.axonframework.messaging.interceptors","org.axonframework.messaging.correlation","axon-messaging-4.8.0","interceptors",10,119,"axon-messaging-4.8.0","correlation",25,14,""
0.3157894736842105,"org.axonframework.deadline","org.axonframework.serialization","axon-messaging-4.8.0","deadline",188,347,"axon-messaging-4.8.0","serialization",1240,176,""
0.3157894736842105,"org.axonframework.serialization","org.axonframework.deadline","axon-messaging-4.8.0","serialization",1240,176,"axon-messaging-4.8.0","deadline",188,347,""
0.3146067415730337,"org.axonframework.eventhandling.scheduling.jobrunr","org.axonframework.eventhandling.tokenstore.jpa","axon-messaging-4.8.0","jobrunr",3,209,"axon-messaging-4.8.0","jpa",9,119,""
0.3146067415730337,"org.axonframework.eventhandling.tokenstore.jpa","org.axonframework.eventhandling.scheduling.jobrunr","axon-messaging-4.8.0","jpa",9,119,"axon-messaging-4.8.0","jobrunr",3,209,""
0.3125,"org.axonframework.eventhandling.async","org.axonframework.eventhandling.gateway","axon-messaging-4.8.0","async",41,76,"axon-messaging-4.8.0","gateway",11,52,""
0.3125,"org.axonframework.disruptor.commandhandling","org.axonframework.commandhandling.gateway","axon-disruptor-4.8.0","commandhandling",55,1487,"axon-messaging-4.8.0","gateway",97,443,""
0.3125,"org.axonframework.eventhandling.gateway","org.axonframework.eventhandling.async","axon-messaging-4.8.0","gateway",11,52,"axon-messaging-4.8.0","async",41,76,""
0.3125,"org.axonframework.commandhandling.gateway","org.axonframework.disruptor.commandhandling","axon-messaging-4.8.0","gateway",97,443,"axon-disruptor-4.8.0","commandhandling",55,1487,""
0.3125,"org.axonframework.eventhandling.tokenstore.jpa","org.axonframework.messaging","axon-messaging-4.8.0","jpa",9,119,"axon-messaging-4.8.0","messaging",8829,133,""
0.3125,"org.axonframework.messaging","org.axonframework.eventhandling.tokenstore.jpa","axon-messaging-4.8.0","messaging",8829,133,"axon-messaging-4.8.0","jpa",9,119,""
0.3103448275862069,"org.axonframework.eventhandling.gateway","org.axonframework.eventhandling.tokenstore.inmemory","axon-messaging-4.8.0","gateway",11,52,"axon-messaging-4.8.0","inmemory",2,25,""
0.3103448275862069,"org.axonframework.eventhandling.tokenstore.inmemory","org.axonframework.eventhandling.gateway","axon-messaging-4.8.0","inmemory",2,25,"axon-messaging-4.8.0","gateway",11,52,""
0.30985915492957744,"org.axonframework.eventsourcing.eventstore","org.axonframework.modelling.saga","axon-eventsourcing-4.8.0","eventstore",169,603,"axon-modelling-4.8.0","saga",242,398,""
0.30985915492957744,"org.axonframework.modelling.saga","org.axonframework.eventsourcing.eventstore","axon-modelling-4.8.0","saga",242,398,"axon-eventsourcing-4.8.0","eventstore",169,603,""
0.30973451327433627,"org.axonframework.messaging.deadletter","org.axonframework.deadline.quartz","axon-messaging-4.8.0","deadletter",198,105,"axon-messaging-4.8.0","quartz",5,481,""
0.30973451327433627,"org.axonframework.deadline.quartz","org.axonframework.messaging.deadletter","axon-messaging-4.8.0","quartz",5,481,"axon-messaging-4.8.0","deadletter",198,105,""
0.30971128608923887,"org.axonframework.disruptor.commandhandling","org.axonframework.modelling.command.inspection","axon-disruptor-4.8.0","commandhandling",55,1487,"axon-modelling-4.8.0","inspection",84,781,""
0.30971128608923887,"org.axonframework.modelling.command.inspection","org.axonframework.disruptor.commandhandling","axon-modelling-4.8.0","inspection",84,781,"axon-disruptor-4.8.0","commandhandling",55,1487,""
0.30927835051546393,"org.axonframework.deadline.jobrunr","org.axonframework.tracing","axon-messaging-4.8.0","jobrunr",5,433,"axon-messaging-4.8.0","tracing",187,122,""
0.30927835051546393,"org.axonframework.tracing","org.axonframework.deadline.jobrunr","axon-messaging-4.8.0","tracing",187,122,"axon-messaging-4.8.0","jobrunr",5,433,""
0.3076923076923077,"org.axonframework.common.digest","org.axonframework.test","axon-messaging-4.8.0","digest",2,1,"axon-test-4.8.0","test",16,13,""
0.3076923076923077,"org.axonframework.test","org.axonframework.common.digest","axon-test-4.8.0","test",16,13,"axon-messaging-4.8.0","digest",2,1,""
0.3034825870646766,"org.axonframework.eventsourcing.eventstore","org.axonframework.eventsourcing.eventstore.jpa","axon-eventsourcing-4.8.0","eventstore",169,603,"axon-eventsourcing-4.8.0","jpa",9,236,""
0.3034825870646766,"org.axonframework.eventsourcing.eventstore.jpa","org.axonframework.eventsourcing.eventstore","axon-eventsourcing-4.8.0","jpa",9,236,"axon-eventsourcing-4.8.0","eventstore",169,603,""
0.3027027027027027,"org.axonframework.eventhandling.deadletter.jpa","org.axonframework.deadline.quartz","axon-messaging-4.8.0","jpa",25,317,"axon-messaging-4.8.0","quartz",5,481,""
0.3027027027027027,"org.axonframework.deadline.quartz","org.axonframework.eventhandling.deadletter.jpa","axon-messaging-4.8.0","quartz",5,481,"axon-messaging-4.8.0","jpa",25,317,""
0.3023255813953488,"org.axonframework.eventhandling.deadletter.jdbc","org.axonframework.eventhandling.deadletter.legacyjpa","axon-messaging-4.8.0","jdbc",34,581,"axon-messaging-4.8.0","legacyjpa",9,330,""
0.3023255813953488,"org.axonframework.eventhandling.deadletter.legacyjpa","org.axonframework.eventhandling.deadletter.jdbc","axon-messaging-4.8.0","legacyjpa",9,330,"axon-messaging-4.8.0","jdbc",34,581,""
0.302158273381295,"org.axonframework.eventsourcing.eventstore.inmemory","org.axonframework.modelling.saga","axon-eventsourcing-4.8.0","inmemory",1,75,"axon-modelling-4.8.0","saga",242,398,""
0.302158273381295,"org.axonframework.modelling.saga","org.axonframework.eventsourcing.eventstore.inmemory","axon-modelling-4.8.0","saga",242,398,"axon-eventsourcing-4.8.0","inmemory",1,75,""
0.3020833333333333,"org.axonframework.serialization","org.axonframework.tracing","axon-messaging-4.8.0","serialization",1240,176,"axon-messaging-4.8.0","tracing",187,122,""
0.3020833333333333,"org.axonframework.tracing","org.axonframework.serialization","axon-messaging-4.8.0","tracing",187,122,"axon-messaging-4.8.0","serialization",1240,176,""
0.3018867924528302,"org.axonframework.queryhandling.annotation","org.axonframework.modelling.saga.metamodel","axon-messaging-4.8.0","annotation",4,199,"axon-modelling-4.8.0","metamodel",15,67,""
0.3018867924528302,"org.axonframework.modelling.saga.metamodel","org.axonframework.queryhandling.annotation","axon-modelling-4.8.0","metamodel",15,67,"axon-messaging-4.8.0","annotation",4,199,""
0.3,"org.axonframework.tracing.attributes","org.axonframework.test.utils","axon-messaging-4.8.0","attributes",0,43,"axon-test-4.8.0","utils",8,70,""
